protocol,controlled_gt_prior,search_center_x,search_center_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-18.780745674413577,-2.1595981213156596,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,0,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,3.0045652275693917,1,0.0,0,0,0.3469999080000713,1.0,0.0,0.0,1,1,6,18,1,173.90999929632898,-27.772829055786133,9.233684539794922,-27.647655487060547,2.087568759918213,-27.647655487060547,2.087568759918213,9.26745319366455,-3.2825026512145996,0.8288282752037048,0.05615063011646271,11.176321029663086,34.882843017578125,1,9.26745319366455,-3.2825026512145996,11.176321029663086,34.882843017578125,0.3469999080000713,9.26745319366455,-3.2825026512145996,5.0,-3.0,4.267453193664551,-0.2825026512145996,0.0,1,0.0,0.0,0.0,1.0542830228805542,-0.03213915228843689,2.240973711013794,-0.01574096642434597,-0.0370344996392124,0.0,173.87296479668976,173.87296479668976,0.0370344996392124,2.17474365234375,-0.041415341198444366,0.803108035819708,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,1.0542830228805542,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,59.348756447434425
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-20.07559176195107,-1.9964573086870157,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,0,7.172888153292986,174.38907188095573,0.4790725846267536,1.3048462867736816,-0.02484920620918274,-20.07559176195107,-1.9964573086870157,3.2351271648843114,1,0.0,0,0,0.35492734194658576,1.0,1.3048462867736816,-0.02484920620918274,1,1,6,18,1,173.89703722145524,-27.772829055786133,9.233684539794922,-27.669557571411133,2.0899837017059326,-27.669557571411133,2.0899837017059326,9.289487838745117,-3.2825803756713867,0.8290359973907471,0.05938313901424408,11.20065689086914,34.91483688354492,1,9.289487838745117,-3.2825803756713867,11.20065689086914,34.91483688354492,0.35492734194658576,9.289487838745117,-3.2825803756713867,6.304846286773682,-3.0248492062091827,2.9846415519714355,-0.257731169462204,0.0,1,1.305082876738597,1.3048462867736816,-0.02484920620918274,1.1930385828018188,-0.046418458223342896,2.9430296421051025,-0.023585235700011253,-0.035933738615249476,0.0,173.87406555771372,173.87406555771372,0.5150063232420031,2.6645164489746094,-0.05988217145204544,0.6927286557727742,1.0,1.2748312731955183,-0.27936810848589394,0,0,1,730.2885203137515,0.0017426122705984175,5.897806924911346,5.979849570491167,-20.01874409179913,-1.7465590993006028,1.3050828767385974,7.172888153292986,0.0,0,5.907561263169703,59.050834737718105
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-22.122558276864257,-1.4759682504203206,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,0,2.976644557493125,174.34727015796543,-0.041801722990300653,3.3954796572897568,-0.3252370938407943,-22.122558276864257,-1.4759682504203206,3.5053897712750426,1,0.0,0,0,0.45726431948550594,1.0,3.395479679107666,-0.32523709535598755,1,1,6,18,1,173.88899713831194,-27.772829055786133,9.233684539794922,-31.28399658203125,2.015620470046997,-31.28399658203125,2.015620470046997,12.875639915466309,-2.825179100036621,0.7488421201705933,0.08221720159053802,10.114330291748047,34.37981414794922,1,12.875639915466309,-2.825179100036621,10.114330291748047,34.37981414794922,0.45726431948550594,12.875639915466309,-2.825179100036621,8.395479657289757,-2.825179100036621,4.480160258176552,0.0,0.20375891761836584,1,2.121144392251266,2.1206483840942383,-0.04586898535490036,1.2518837451934814,-0.05256723240017891,3.1871654987335205,-0.02711714804172516,-0.03902784765979831,0.0,173.87097144866917,173.87097144866917,0.4762987092962513,2.8454208374023438,-0.06806402653455734,0.5215644929836898,1.0,3.3437558501085256,-0.747133677787787,0,0,1,728.2195957368385,0.004570698959775757,6.805440219147538,1.7247608122996434,-22.02636713907748,-1.0619400571934001,2.121144392251263,2.976644557493125,0.0,0,6.855846172331931,58.37745126336813
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-24.56117791729771,-0.7319724276171748,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,0,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,5.899267801555059,-0.8063196893405977,-24.56117791729771,-0.7319724276171748,3.0973187408586966,1,0.0,0,0,0.47535570638118824,1.0,5.899267673492432,-0.8063197135925293,1,1,6,18,1,173.88268814626997,-27.772829055786133,9.233684539794922,-31.28826141357422,2.050240993499756,-31.28826141357422,2.050240993499756,12.883553504943848,-2.859151601791382,0.7501916885375977,0.08972609043121338,10.137785911560059,34.26985168457031,1,12.883553504943848,-2.859151601791382,10.137785911560059,34.26985168457031,0.47535570638118824,12.883553504943848,-2.859151601791382,10.899267801555059,-2.859151601791382,1.9842857033887888,0.0,0.38724567650943165,1,2.5561972376852293,2.555511951446533,-0.05918601155281067,1.279779076576233,-0.055355578660964966,3.2929115295410156,-0.028728770092129707,-0.04323858924699175,0.0,173.86676070708197,173.86676070708197,0.4805069952023906,2.9261810779571533,-0.0719282403588295,0.6070594453218754,1.0,5.8390766704005355,-1.3016770230429706,0,0,1,725.7242749165465,0.007981641860180792,7.285805224574284,1.6959934091164715,-24.44877375069221,-0.24579636521579684,2.5561972376852307,2.9757724856927044,0.0,0,7.420433200048656,59.25952456891537
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-27.203919920512075,0.11536816370197922,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,0,2.9758548895661856,174.34727021093266,2.508648307008251e-06,8.616990240804588,-1.3685083733695087,-27.203919920512075,0.11536816370197922,3.1094552706440646,1,0.0,0,0,0.4041193923380257,1.0,8.616990089416504,-1.3685083389282227,1,1,6,18,1,173.87711353963599,-32.50415802001953,9.263697624206543,-35.9425048828125,1.1460683345794678,-35.9425048828125,1.1460683345794678,17.415605545043945,-1.4663106203079224,0.7818481922149658,0.06938739120960236,10.91412353515625,37.74280548095703,1,17.415605545043945,-1.4663106203079224,10.91412353515625,37.74280548095703,0.4041193923380257,17.415605545043945,-1.4663106203079224,13.616990240804588,-1.4663106203079224,3.798615304239357,0.0,0.0,1,2.778717372102003,2.7779135704040527,-0.06683135032653809,1.294540286064148,-0.056733839213848114,3.3464159965515137,-0.02952125109732151,-0.04802694205640745,0.0,173.86197235427255,173.86197235427255,0.4852978566601132,2.9676873683929443,-0.07398209720849991,0.6464666140245007,1.0,8.617206137722002,-1.3588337971086986,0,0,1,722.9461454492251,0.011779165972474002,7.483443983450924,1.6813146035020377,-27.20516098000257,0.10577109078122726,2.7787173721020024,2.9758548895661856,0.0,0,7.629740770526697,58.12818557024002
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-30.073073799083055,0.48328179077584177,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,0,3.2891979911131446,174.29985586865408,-0.047414342278598545,11.508984129970537,-1.4299555940742976,-30.073073799083055,0.48328179077584177,2.763266265913315,1,0.0,0,0,0.3825118797647783,1.0,11.508984565734863,-1.4299556016921997,1,1,6,18,1,173.87181412325802,-32.50415802001953,9.263697624206543,-36.00647735595703,1.0784485340118408,-36.00647735595703,1.0784485340118408,17.472043991088867,-1.3922855854034424,0.7968987822532654,0.06416109204292297,11.304737091064453,37.73424530029297,1,17.472043991088867,-1.3922855854034424,11.304737091064453,37.73424530029297,0.3825118797647783,17.472043991088867,-1.3922855854034424,16.508984129970536,-1.3922855854034424,0.9630598611183299,0.0,0.0,1,2.892652462093672,2.891777992248535,-0.07112179696559906,1.3028907775878906,-0.05741722881793976,3.375947952270508,-0.029903234913945198,-0.0525622943870017,0.0,173.85743700194197,173.85743700194197,0.442418866712109,2.990797281265259,-0.07511258870363235,0.8041310786532982,1.0,11.509739691402629,-1.3850617838463504,0,0,1,720.0536118955445,0.015733073104926696,7.88003227914286,1.986307213525254,-30.078587904929726,0.4387214978395031,2.8926524620936753,3.2891979911131446,0.0,0,8.028252499156817,58.21832828223705
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-33.005322927328024,0.8249161676853483,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,0,3.282515961429067,174.29985092199666,-4.946657410540945e-06,14.460929209377483,-1.45857806330535,-33.005322927328024,0.8249161676853483,2.79927584807086,1,0.0,0,0,0.2514022544500143,1.0,14.460928916931152,-1.458578109741211,1,1,6,18,1,173.86678213146442,-37.266056060791016,4.535549163818359,-41.010345458984375,0.4966115951538086,-41.010345458984375,0.4966115951538086,22.385944366455078,-0.2828691303730011,0.8429031372070312,0.02098102867603302,12.267038345336914,33.69610595703125,1,22.385944366455078,-0.2828691303730011,12.267038345336914,33.69610595703125,0.2514022544500143,22.385944366455078,-0.2828691303730011,19.460929209377483,-0.2828691303730011,2.9250151570775955,0.0,0.0,1,2.9521050479869686,2.9511895179748535,-0.07351627945899963,1.307979702949524,-0.057804644107818604,3.3936879634857178,-0.030117468908429146,-0.05666899231621814,0.0,173.85333030401276,173.85333030401276,0.4465206179839149,3.0047502517700195,-0.07583529502153397,0.7831902178808691,1.0,14.452604803899703,-1.1516755289003489,0,0,1,717.1107467830474,0.019755780237690045,8.219607142945062,1.9745362584795432,-33.0296049555962,0.5188625049822939,2.952105047986962,3.282515961429067,0.0,0,8.325638188238871,59.04419533908367
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-35.98814743992166,0.909850105406319,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,0,3.291245153591544,174.29985734525803,6.423261370735073e-06,17.435930762151656,-1.2265832191869852,-35.98814743992166,0.909850105406319,2.9614378632301612,1,0.0,0,0,0.21224425833888305,1.0,17.435930252075195,-1.2265832424163818,1,1,6,18,1,173.86207399335711,-42.0279541015625,-0.19259993731975555,-46.10511779785156,-0.3268311023712158,-46.10511779785156,-0.3268311023712158,27.364604949951172,1.076433539390564,0.8782415390014648,0.014772802591323853,13.626367568969727,38.42384338378906,1,27.364604949951172,1.076433539390564,13.626367568969727,38.42384338378906,0.21224425833888305,27.364604949951172,1.076433539390564,22.435930762151656,1.076433539390564,4.9286741877995155,0.0,0.0,1,2.9842662306242067,2.983325958251953,-0.07490769028663635,1.3112425804138184,-0.05803555250167847,3.4049649238586426,-0.030244195833802223,-0.06057756806875794,0.0,173.8494217282602,173.8494217282602,0.4504356169978254,3.013646125793457,-0.07634396106004715,0.6737660383668475,1.0,17.412272800136563,-0.7693009909205037,0,0,1,714.1510787868106,0.02380145583067401,8.551108110592203,1.9800025731777255,-36.0131363094823,0.452638675263603,2.9842662306242107,3.291245153591544,0.0,0,8.605332966553215,58.94498061388731
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-38.98967699140276,0.846413206207761,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,0,3.3361949374037283,174.38689418808866,0.08703684283063444,20.41379104964828,-0.8450704451613027,-38.98967699140276,0.846413206207761,2.847786270490666,1,0.0,0,0,0.2112485759919524,1.0,20.41379165649414,-0.8450704216957092,1,1,6,18,1,173.85764569957266,-42.0279541015625,-0.19259993731975555,-46.114715576171875,-0.3468307554721832,-46.114715576171875,-0.3468307554721832,27.372028350830078,1.0973385572433472,0.8833605647087097,0.015578553080558777,13.748726844787598,38.589111328125,1,27.372028350830078,1.0973385572433472,13.748726844787598,38.589111328125,0.2112485759919524,27.372028350830078,1.0973385572433472,25.41379104964828,1.0973385572433472,1.9582373011817964,0.0,0.0,1,3.0024744482422894,3.0015182495117188,-0.07576945424079895,1.3134437799453735,-0.058145344257354736,3.4125237464904785,-0.030294694006443024,-0.06412349679494576,0.0,173.845875799534,173.845875799534,0.5410183885546477,3.0196218490600586,-0.07667219638824463,0.7969158484579487,1.0,20.39108170551776,-0.39306925705223217,0,0,1,711.1722698814293,0.027873295814073128,8.908378579565571,2.0227511574583548,-39.015048856911136,0.39455365191741015,3.0024744482422863,3.3361949374037283,0.0,0,8.929655014305963,59.334637597203255
W0_closedloop_forward3x6_SoftMS_minimal_3frame_GRU_heading_polynomial_external_Kalman,0,-42.002333123427185,0.7900191684022211,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,0,3.3360799142111426,174.38689958652537,5.39843670493681e-06,23.403462305493345,-0.4693803610518469,-42.002333123427185,0.7900191684022211,2.9651562386713333,1,0.0,0,0,0.2756398107265317,1.0,23.403461456298828,-0.46938034892082214,1,1,6,18,1,173.85352623172435,-46.75927734375,-0.16259177029132843,-51.41105651855469,-1.1165895462036133,-51.41105651855469,-1.1165895462036133,32.55681228637695,2.424644947052002,0.9324926733970642,0.052785784006118774,15.304656028747559,39.424217224121094,1,32.55681228637695,2.424644947052002,15.304656028747559,39.424217224121094,0.2756398107265317,32.55681228637695,2.424644947052002,28.403462305493345,2.424644947052002,4.153349980883608,0.0,0.0,1,3.0133470201261106,3.012380599975586,-0.07631110399961472,1.314929723739624,-0.05825362727046013,3.417609691619873,-0.030357930809259415,-0.06702853499748954,0.0,173.8429707613315,173.8429707613315,0.5439288251938964,3.023646831512451,-0.0769699215888977,0.6957467003815918,1.0,23.36625198861623,0.08507512519090166,0,0,1,708.1970995983309,0.03194016203508402,9.269172648997145,2.0211501904715186,-42.02415528433142,0.23474510345748809,3.0133470201261154,3.3360799142111426,0.0,0,9.270653290864558,58.29035863280296
