frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,0.0,-29.69103240966797,0.6151264905929565,7.944988090764576,36,15.407035827636719,52.73325729370117,-27.231346130371094,0.498327374458313,10.40707802165541,-30.588268280029297,2.7162861824035645,-31.717111587524414,1.8039541244506836,-27.231346130371094,0.498327374458313,36
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-47.69226837158203,1.7922438383102417,0.0,-39.5966911315918,-1.8984417915344238,8.897164226144746,36,17.700273513793945,54.681270599365234,-27.68947982788086,1.5698906183242798,20.004024357075277,-39.42475128173828,-1.6166224479675293,-32.64026641845703,-0.06420183181762695,-27.68947982788086,1.5698906183242798,36
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-50.9120979309082,2.1374623775482178,0.0,-51.9869384765625,0.570592999458313,1.900095220397723,36,7.5240583419799805,47.212738037109375,-32.89934158325195,1.155082106590271,18.03952500030968,-50.97884750366211,0.907642126083374,-42.296512603759766,0.2068854719400406,-32.89934158325195,1.155082106590271,36
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-54.1414794921875,2.4837052822113037,0.0,-54.185997009277344,4.601127624511719,2.117890267459771,36,51.77989959716797,59.44094467163086,-50.75365447998047,0.09778360277414322,4.143667526931162,-52.95405960083008,3.596200942993164,-49.58828353881836,1.9279576539993286,-50.75365447998047,0.09778360277414322,36
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-57.659645080566406,2.8609108924865723,0.0,-53.45266342163086,4.556041240692139,4.535654481552537,36,46.25640106201172,52.777584075927734,-50.502532958984375,4.317763328552246,7.303880676829745,-51.830291748046875,5.859805107116699,-53.159912109375,4.099493026733398,-50.502532958984375,4.317763328552246,36
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-60.85377502441406,3.1642963886260986,0.0,-73.4153060913086,9.627350807189941,14.126681675534211,36,93.09471130371094,43.707462310791016,-73.4153060913086,9.627350807189941,14.126681675534211,-69.5682144165039,8.921372413635254,-61.70072555541992,6.966350078582764,-73.4153060913086,9.627350807189941,36
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-64.02477264404297,3.465484857559204,0.0,-76.6735610961914,7.9935503005981445,13.434851170133859,36,27.22797393798828,57.415679931640625,-78.23827362060547,12.409139633178711,16.793229908394775,-74.21363067626953,6.863193511962891,-71.06476593017578,7.650692462921143,-78.23827362060547,12.409139633178711,36
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-67.50447845458984,3.795994520187378,0.0,-75.13109588623047,6.675940990447998,8.15226257674342,36,35.20648956298828,59.869972229003906,-79.53697204589844,10.897857666015625,13.972020690184934,-73.93970489501953,6.556337833404541,-76.15923309326172,7.83745002746582,-79.53697204589844,10.897857666015625,36
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-70.70535278320312,4.076558589935303,0.0,-77.14640045166016,6.686550617218018,6.949759236823611,36,53.66086196899414,60.75569152832031,-80.5303955078125,10.59701919555664,11.791856132511938,-76.19664001464844,6.369222640991211,-79.44062805175781,7.7134108543396,-80.5303955078125,10.59701919555664,36
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-73.90149688720703,4.35670804977417,0.0,-77.87831115722656,5.52518892288208,4.144924521514234,36,50.043609619140625,44.23178482055664,-79.40409851074219,5.33608341217041,5.589078701163592,-76.98596954345703,5.062213897705078,-80.81153106689453,6.9254374504089355,-79.40409851074219,5.33608341217041,36
