frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-15.757793426513672,-1.6706904172897339,3.0622337886710898,-16.71709632873535,-1.463091254234314,2.178020584652523,-17.321277618408203,-1.9134305715560913,-16.71709632873535,-1.463091254234314
1,1,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-23.392871856689453,-1.8311145305633545,2.553757494025399,-21.154382705688477,-1.216369867324829,4.771022077768518,-21.58293342590332,-1.815152645111084,-21.154382705688477,-1.216369867324829
2,2,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-23.671207427978516,-1.6110694408416748,5.229282307799089,-25.162134170532227,1.3222744464874268,4.4743932687876065,-23.46483612060547,-1.65057373046875,-25.162134170532227,1.3222744464874268
3,3,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.99979591369629,-1.7269806861877441,4.917837525721096,-28.406049728393555,1.5213465690612793,4.187940202629569,-26.38216209411621,-1.627636194229126,-28.406049728393555,1.5213465690612793
4,4,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-27.112125396728516,-1.3409563302993774,7.72965812453017,-28.689428329467773,1.4514094591140747,6.442941065698136,-27.704641342163086,-1.4374366998672485,-28.689428329467773,1.4514094591140747
5,5,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-31.202116012573242,-1.281606912612915,6.951586200551573,-30.290620803833008,1.2725673913955688,7.934318710405778,-30.187305450439453,-1.2995201349258423,-30.290620803833008,1.2725673913955688
6,6,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-35.216514587402344,-0.31941619515419006,6.1394360760802655,-31.464204788208008,0.8883649110794067,9.912657202627269,-33.23923110961914,-0.7900491952896118,-31.464204788208008,0.8883649110794067
7,7,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-42.44175720214844,-1.5280518531799316,2.9082076323401145,-38.329795837402344,0.179459810256958,6.2924093522895195,-37.772159576416016,-0.9811968803405762,-38.329795837402344,0.179459810256958
8,8,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-40.53102111816406,-2.4222490787506104,8.049166742716453,-43.645938873291016,0.12467837333679199,4.3346331396420705,-40.6397819519043,-1.5064524412155151,-43.645938873291016,0.12467837333679199
9,9,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-51.30123519897461,-0.3294293284416199,1.383455305153125,-50.320613861083984,1.284276008605957,0.965984417128787,-47.00712203979492,-1.0643398761749268,-50.320613861083984,1.284276008605957
10,10,-54.585689544677734,1.3803616762161255,-54.585689544677734,1.3803616762161255,0.0,-55.116477966308594,1.1180955171585083,0.5920471997435798,-56.12815475463867,2.5309431552886963,1.9243275874768992,-52.58622741699219,-0.06570786982774734,-56.12815475463867,2.5309431552886963
11,11,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-55.62607955932617,1.1441876888275146,2.370872917966156,-60.288429260253906,3.6585986614227295,3.0636232015898073,-56.307987213134766,0.622550904750824,-60.288429260253906,3.6585986614227295
12,12,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-66.60908508300781,1.646545171737671,5.340891081547717,-66.47049713134766,4.22432804107666,5.63511977082376,-62.39078140258789,1.2932158708572388,-66.47049713134766,4.22432804107666
13,13,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-73.79729461669922,5.658707618713379,9.751631764752734,-74.36122131347656,6.4055562019348145,10.547964685050022,-69.76140594482422,3.3833043575286865,-74.36122131347656,6.4055562019348145
14,14,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-72.53530883789062,5.223705768585205,5.233062147246792,-77.82316589355469,7.385385036468506,10.926124562446084,-74.00421905517578,4.659053325653076,-77.82316589355469,7.385385036468506
15,15,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-75.82970428466797,4.652970314025879,4.81795636155077,-80.02672576904297,8.006305694580078,10.055486850911706,-77.58816528320312,5.208084583282471,-80.02672576904297,8.006305694580078
16,16,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.25187683105469,5.090705871582031,4.9303337992061325,-81.10050964355469,7.894238471984863,7.90217247246128,-80.84578704833984,5.648657321929932,-81.10050964355469,7.894238471984863
17,17,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.17134094238281,5.054533958435059,6.355180311669887,-84.79940795898438,5.036927700042725,6.9658596042653045,-84.7646484375,5.819430351257324,-84.79940795898438,5.036927700042725
18,18,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-81.35978698730469,3.67138409614563,0.3207086543223526,-86.38461303710938,4.583284378051758,5.126558805983803,-86.12397003173828,5.285231113433838,-86.38461303710938,4.583284378051758
19,19,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-86.02593994140625,4.221652030944824,1.408003897614991,-89.43727111816406,4.655173301696777,4.829171721828583,-88.18575286865234,5.014403820037842,-89.43727111816406,4.655173301696777
20,20,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-90.19577026367188,4.026410102844238,2.353556617359561,-92.10172271728516,4.8490495681762695,4.188596894456416,-90.83916473388672,4.686644554138184,-92.10172271728516,4.8490495681762695
21,21,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.26510620117188,4.68222713470459,0.2607169562837109,-93.87586975097656,5.577938079833984,2.7307678363882193,-92.73165130615234,4.710391521453857,-93.87586975097656,5.577938079833984
22,22,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.9617919921875,4.203100204467773,1.1416139343498939,-95.25672149658203,4.959942817687988,0.7966132406240602,-95.28314971923828,4.517803192138672,-95.25672149658203,4.959942817687988
