frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.632978691184114,0.8348961808190729,0,-37.632978691184114,0.8348961808190729,1.6557003061335768e-06,-29.69103240966797,0.6151264905929565,7.944988090764576,36,9.731626510620117,48.01460266113281,-31.55849838256836,1.018515944480896,6.077256563644433,-30.399389266967773,1.1913871765136719,-31.55849838256836,1.018515944480896
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-28.580812170593614,1.108525675303978,0,-37.632978691184114,0.8348961808190729,10.104742619753551,-30.094926834106445,1.3362348079681396,17.60324894507594,36,12.077642440795898,50.58938217163086,-30.249488830566406,1.6014142036437988,17.443823378661577,-30.862192153930664,1.9593394994735718,-30.249488830566406,1.6014142036437988
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-28.27194258378629,1.9164895105014597,0,-37.632978691184114,0.8348961808190729,13.342851512314446,-29.4920597076416,1.4717365503311157,21.430380966357692,36,8.272064208984375,50.80286407470703,-29.78392791748047,2.020112991333008,21.12849589996297,-30.261573791503906,2.0960288047790527,-29.78392791748047,2.020112991333008
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-28.51545959358146,2.3735255005413176,0,-37.632978691184114,0.8348961808190729,16.59063501345151,-29.484277725219727,1.487001657485962,24.67733812817945,36,8.044584274291992,54.43812942504883,-29.681371688842773,2.2332146167755127,24.461390380040054,-30.246776580810547,2.1055104732513428,-29.681371688842773,2.2332146167755127
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-28.884820265648695,2.542894083321646,0,-37.632978691184114,0.8348961808190729,20.1288872589497,-29.24787139892578,1.65024995803833,28.437555866054417,36,7.393596649169922,52.394737243652344,-29.589399337768555,2.403111457824707,28.07397863473287,-30.005924224853516,2.2649717330932617,-29.589399337768555,2.403111457824707
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-29.057110963846636,2.674204088132663,0,-37.632978691184114,0.8348961808190729,23.337341058429875,-29.334199905395508,1.4136617183685303,31.568153848968763,36,7.622518539428711,53.052364349365234,-29.67877197265625,2.3693387508392334,31.185137051534415,-30.083908081054688,2.0224242210388184,-29.67877197265625,2.3693387508392334
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-29.37301546673958,2.561993649145373,0,-37.632978691184114,0.8348961808190729,26.52257123350507,-29.534927368164062,1.588534951210022,34.540879666056725,36,8.77128791809082,50.97372055053711,-29.90524673461914,2.3882968425750732,34.13652563316116,-30.267562866210938,2.181722640991211,-29.90524673461914,2.3882968425750732
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-29.792171781179793,2.537744643631599,0,-37.632978691184114,0.8348961808190729,30.017904681882083,-29.7337703704834,1.344120740890503,37.850205735298026,36,12.559139251708984,50.558807373046875,-30.129507064819336,2.269651412963867,37.40612529609466,-30.455364227294922,1.9302164316177368,-30.129507064819336,2.269651412963867
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-30.13859239226779,2.3529197122348933,0,-37.632978691184114,0.8348961808190729,33.23086371518392,-29.50106430053711,0.38236984610557556,41.36955909648786,36,15.818912506103516,53.51435089111328,-30.175657272338867,1.7730228900909424,40.59510432212027,-30.214962005615234,0.9631431102752686,-30.175657272338867,1.7730228900909424
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-30.19770159624829,1.712528150395331,0,-37.632978691184114,0.8348961808190729,36.43910771376761,-30.051532745361328,0.38041990995407104,44.029878748550146,36,21.832080841064453,52.49488830566406,-30.444501876831055,1.3940340280532837,43.5578678620846,-30.760271072387695,0.958748996257782,-30.444501876831055,1.3940340280532837
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-30.549014003294367,1.2543926992084204,0,-37.632978691184114,0.8348961808190729,39.9614998234949,-29.56332015991211,-0.07165002822875977,48.08106669516394,36,20.020626068115234,52.264888763427734,-30.407363891601562,0.9373974800109863,47.15073317127759,-30.266695022583008,0.5038191676139832,-30.407363891601562,0.9373974800109863
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-30.46703558785441,0.718788513709292,0,-37.632978691184114,0.8348961808190729,43.27869802316233,-30.074207305908203,-0.5086870193481445,50.93491323642029,36,35.623435974121094,52.19214630126953,-30.57970428466797,0.4428769648075104,50.337989131802956,-30.77480125427246,0.06468027830123901,-30.57970428466797,0.4428769648075104
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-30.674140113892634,0.15539729247687517,0,-37.632978691184114,0.8348961808190729,46.597970756029596,-29.240758895874023,-0.6611507534980774,55.0987501560897,36,25.890573501586914,51.727760314941406,-30.30732536315918,0.050523675978183746,53.965079915254954,-29.935476303100586,-0.09219580888748169,-30.30732536315918,0.050523675978183746
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-30.294405564025457,-0.26316736230437277,0,-37.632978691184114,0.8348961808190729,49.918619651454605,-28.560787200927734,-0.5269381999969482,59.08112397028825,36,8.648597717285156,46.22584915161133,-29.526432037353516,-0.12824104726314545,58.08027035556766,-29.24713706970215,0.0364915132522583,-29.526432037353516,-0.12824104726314545
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-29.29232992717997,-0.4081655561055494,0,-37.632978691184114,0.8348961808190729,53.13865764566137,-29.268299102783203,-1.0535115003585815,61.65482425670077,36,9.588385581970215,50.73408126831055,-29.681848526000977,-0.44530993700027466,61.17782564525356,-29.943750381469727,-0.49742066860198975,-29.681848526000977,-0.44530993700027466
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-29.57776436962524,-0.7346227782403578,0,-37.632978691184114,0.8348961808190729,56.3580002354239,-29.05017852783203,-1.6159167289733887,65.15638169814783,36,10.848001480102539,50.37622833251953,-29.656780242919922,-0.8731056451797485,64.46804833289227,-29.720415115356445,-1.0629022121429443,-29.656780242919922,-0.8731056451797485
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-29.58098671048515,-1.1974814080307603,0,-37.632978691184114,0.8348961808190729,59.88955626428377,-28.854328155517578,-1.493689775466919,68.86760825599659,36,5.621044158935547,48.96043014526367,-29.548391342163086,-1.0858564376831055,68.13113281952468,-29.5278263092041,-0.9381006360054016,-29.548391342163086,-1.0858564376831055
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-29.460935102440306,-1.381995289160668,0,-37.632978691184114,0.8348961808190729,63.15141668729083,-28.744403839111328,-1.014054775238037,72.18386102556047,36,4.744833946228027,48.189453125,-29.43726348876953,-0.981696605682373,71.49167283745992,-29.421245574951172,-0.45590025186538696,-29.43726348876953,-0.981696605682373
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-29.34125076466023,-1.1765006949391115,0,-37.632978691184114,0.8348961808190729,66.41291451533806,-28.790987014770508,-1.220414161682129,75.4219943424231,36,4.649984836578369,47.4613037109375,-29.416662216186523,-0.9531910419464111,74.77044024378387,-29.468690872192383,-0.6613537073135376,-29.416662216186523,-0.9531910419464111
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-29.348031664902603,-1.0913378805661744,0,-37.632978691184114,0.8348961808190729,69.99166531344044,-28.846729278564453,-1.689650058746338,78.99931079027805,36,4.784704208374023,46.94890213012695,-29.45465660095215,-1.1072551012039185,78.32844613711673,-29.52863311767578,-1.128047227859497,-29.45465660095215,-1.1072551012039185
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-29.424761612015313,-1.2494531730635523,0,-37.632978691184114,0.8348961808190729,73.32873833861954,-28.869884490966797,-1.6825828552246094,82.31144759231023,36,4.810649871826172,48.42561340332031,-29.493131637573242,-1.1984796524047852,81.6368373592798,-29.540678024291992,-1.1292157173156738,-29.493131637573242,-1.1984796524047852
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-29.48805801732158,-1.3276625820702117,0,-37.632978691184114,0.8348961808190729,76.66157206733182,-29.190589904785156,-2.2572357654571533,85.39357638412325,36,6.218652725219727,51.84275436401367,-29.681467056274414,-1.4951624870300293,84.81546068333708,-29.816146850585938,-1.73673415184021,-29.681467056274414,-1.4951624870300293
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-29.74656201576396,-1.6670986768086782,0,-37.632978691184114,0.8348961808190729,79.99041869412235,-29.330413818359375,-2.2772817611694336,88.584501340805,36,6.606239318847656,50.74776840209961,-29.78409194946289,-1.7763785123825073,88.07405627220055,-29.810245513916016,-1.926106572151184,-29.78409194946289,-1.7763785123825073
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-29.862797647792043,-1.976026923668238,0,-37.632978691184114,0.8348961808190729,83.56327164776592,-29.327930450439453,-2.3392856121063232,92.16502913252204,36,6.60460090637207,51.30360412597656,-29.77018928527832,-2.0544567108154297,91.69172385115891,-29.705623626708984,-2.1625046730041504,-29.77018928527832,-2.0544567108154297
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-29.815309696734225,-2.2738999777777953,0,-37.632978691184114,0.8348961808190729,86.83394539727652,-29.543834686279297,-2.912978172302246,95.29015417278508,36,8.478278160095215,53.062461853027344,-30.74337387084961,-2.2818968296051025,94.0216551463484,-31.390520095825195,-2.2932300567626953,-30.74337387084961,-2.2818968296051025
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-31.125063233124884,-2.5033516129972146,0,-37.632978691184114,0.8348961808190729,90.09465351301708,-31.736900329589844,-2.371856927871704,96.30502943545414,36,22.85362434387207,62.47843933105469,-44.37046432495117,2.606513261795044,83.22674928072192,-67.82515716552734,11.010941505432129,-44.37046432495117,2.606513261795044
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-49.555707253619886,3.664757815388593,2,-47.56734081367765,1.891973865996686,83.6331209030911,-42.23389434814453,1.1632407903671265,89.01170507477025,36,110.8524169921875,73.9482421875,-54.514381408691406,8.325899124145508,76.33001738684652,-84.42832946777344,16.82674789428711,-54.514381408691406,8.325899124145508
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-61.355471926501515,10.534524606956257,5,-62.46888399741796,3.477590393763106,71.86857072834333,-70.18147277832031,1.424109697341919,64.43470297620681,36,41.89056396484375,44.600440979003906,-85.63003540039062,14.906022071838379,48.64970726511057,-118.28164672851562,19.304149627685547,-85.63003540039062,14.906022071838379
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-99.57742718904096,18.167764454050385,13,-102.2063324873921,7.705901134473559,35.12879792229305,-116.5211181640625,7.343435287475586,20.931604207064282,36,26.634933471679688,65.74577331542969,-138.34434509277344,21.428194046020508,11.130872582347726,-169.59869384765625,27.087383270263672,-138.34434509277344,21.428194046020508
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-162.78779077300905,25.489562076445587,25,-161.81250522235334,14.048367245539238,21.659063966417893,-161.91445922851562,12.115864753723145,21.544091892580823,36,65.65972137451172,71.39817810058594,-181.19566345214844,29.279245376586914,44.82392825673641,-225.7857666015625,35.8913688659668,-181.19566345214844,29.279245376586914
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-210.642182905202,34.26623663017746,35,-211.48431583482102,19.333755671427305,68.38798643562026,-216.36041259765625,17.40288734436035,73.03488769353281,36,66.728759765625,64.03729248046875,-236.13790893554688,37.893798828125,96.36431404829048,-285.58843994140625,43.18162536621094,-236.13790893554688,37.893798828125
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-272.25697605276355,43.753188802374815,48,-276.057669631029,26.20476062508179,129.82333659509334,-275.67486572265625,25.828096389770508,129.40029563280825,36,69.22927856445312,61.05815124511719,-298.74542236328125,47.06184005737305,155.80970762599463,-345.0880432128906,51.677734375,-298.74542236328125,47.06184005737305
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-341.51091989169424,53.71077599759239,62,-345.59820448848376,33.60430442132508,196.44670332829486,-346.3152770996094,32.62940216064453,197.05297041810553,36,65.69721221923828,65.1725082397461,-370.9396057128906,55.64390563964844,224.90478069285072,-416.01129150390625,58.58773422241211,-370.9396057128906,55.64390563964844
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-420.839714967982,62.754501203449315,225,-420.8875389504987,42.54056385909913,268.9472463819614,-425.10772705078125,37.13661575317383,272.58755298506406,36,63.08443069458008,67.96759033203125,-450.9360046386719,62.837772369384766,301.57628570817155,-494.46173095703125,62.96835708618164,-450.9360046386719,62.837772369384766
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-507.99611219540117,69.96823263786051,243,-510.11856482742013,53.380209501301216,355.52269766381187,-511.3644714355469,52.14226531982422,356.61956237654834,36,64.67613220214844,66.42837524414062,-539.438720703125,74.04674530029297,387.4172379188109,-586.5827026367188,80.16239166259766,-539.438720703125,74.04674530029297
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-603.9424595099334,82.14594588250922,262,-604.3068699197261,64.8220576791812,445.3928366117065,-606.0028686523438,62.156280517578125,446.77429666431505,36,69.71453094482422,67.35394287109375,-633.1334838867188,85.18636322021484,476.70236881213725,-680.1989135742188,89.79742431640625,-633.1334838867188,85.18636322021484
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-704.5473539348884,94.00590622629639,283,-708.4097334428011,77.46831092841697,545.2593151955215,-712.6107788085938,78.47850036621094,549.5503981107572,36,74.42950439453125,89.35389709472656,-735.342529296875,98.04744720458984,574.6898638038697,-786.845947265625,106.13275146484375,-735.342529296875,98.04744720458984
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-814.0215756184498,107.82250153354357,305,-817.4698761812606,90.71676671333063,651.5920024858902,-812.7149658203125,96.66976165771484,647.6079981777389,36,107.8282241821289,48.62788009643555,-835.3480834960938,115.77420043945312,672.6974373759075,-885.07275390625,123.62594604492188,-835.3480834960938,115.77420043945312
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-919.019303601479,127.39435837420824,326,-921.5727397043356,103.3630199625664,753.2344124540436,-926.4223022460938,103.30241394042969,758.0426933990236,36,69.405029296875,65.57740783691406,-954.596923828125,128.83897399902344,789.3408240376943,-1001.1762084960938,131.15660095214844,-954.596923828125,128.83897399902344
39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-1046.3689842649665,140.80300946221647,352,-1050.4619993043332,119.02028589019163,879.8374032221835,-1053.991455078125,116.78912353515625,883.0798569789202,36,60.1070671081543,64.708251953125,-1079.131591796875,140.9119110107422,911.0950085694467,-1119.2823486328125,141.078369140625,-1079.131591796875,140.9119110107422
40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-1178.3501251867476,152.9020770897158,378,-1179.351258904331,134.67755181781686,1006.4734735875207,-1178.6688232421875,125.49101257324219,1004.7396247840663,36,67.47207641601562,45.21738815307617,-1203.9508056640625,151.17994689941406,1032.9550824245334,-1242.809814453125,149.37196350097656,-1203.9508056640625,151.17994689941406
