frame_id,image_path,reference_x,reference_y,raw_visual_x,raw_visual_y,forward_ms_x,forward_ms_y,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-47.173274993896484,0.3239101767539978,-47.4183349609375,1.2465226650238037,10.12063217163086,51.40446853637695,-29.734424591064453,2.824977397918701,8.145403990692234,-39.371116638183594,2.201878070831299,-44.93092346191406,0.5731917023658752,-29.734424591064453,2.824977397918701
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-55.411617279052734,0.3687759041786194,-55.31175231933594,1.0650802850723267,58.37224197387695,46.15498733520508,-39.5966911315918,-1.8984417915344238,8.897164226144746,-45.62287902832031,1.7104263305664062,-53.472774505615234,0.39598506689071655,-39.5966911315918,-1.8984417915344238
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-59.55194854736328,-0.35581880807876587,-59.664276123046875,0.5333092212677002,50.502342224121094,53.458984375,-51.9869384765625,0.570592999458313,1.900095220397723,-51.94021224975586,1.410344123840332,-59.59664535522461,-0.09688963741064072,-51.9869384765625,0.570592999458313
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-64.48216247558594,4.817620754241943,-63.7204704284668,3.6572651863098145,55.356597900390625,50.59947204589844,-54.185997009277344,4.601127624511719,2.117890267459771,-56.594451904296875,4.520112991333008,-65.0970458984375,2.3224124908447266,-54.185997009277344,4.601127624511719
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-64.4043960571289,5.044628143310547,-63.52406692504883,3.6202664375305176,55.03248596191406,49.71410369873047,-53.45266342163086,4.556041240692139,4.535654481552537,-58.526329040527344,5.6336164474487305,-67.38671875,3.974534749984741,-53.45266342163086,4.556041240692139
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-74.50151824951172,9.402082443237305,-74.67754364013672,10.244522094726562,28.505138397216797,54.728515625,-76.92269134521484,13.950642585754395,19.353432150634205,-65.33418273925781,9.390975952148438,-73.76258087158203,7.417234420776367,-76.92269134521484,13.950642585754395
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-77.28295135498047,7.592116355895996,-77.32193756103516,8.13058090209961,27.22797393798828,57.415679931640625,-78.23827362060547,12.409139633178711,16.793229908394775,-68.35749053955078,9.972677230834961,-77.93669128417969,8.354053497314453,-78.23827362060547,12.409139633178711
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-76.83134460449219,6.7694292068481445,-76.89202880859375,7.033714294433594,41.47456359863281,60.438751220703125,-77.70387268066406,10.95705509185791,12.462280332668271,-70.15631103515625,10.125581741333008,-79.25354766845703,8.459847450256348,-77.70387268066406,10.95705509185791
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-78.69801330566406,6.663487911224365,-78.58065795898438,6.747995376586914,42.89572525024414,60.35118103027344,-77.08856201171875,10.868133544921875,9.320453337912696,-72.20861053466797,10.08646011352539,-80.86308288574219,8.251870155334473,-77.08856201171875,10.868133544921875
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-83.46031188964844,4.506056785583496,-83.32086181640625,4.359896659851074,35.68895721435547,59.708316802978516,-77.64350891113281,9.046382904052734,5.999642008158303,-75.09320068359375,8.949002265930176,-83.58717346191406,7.008901119232178,-77.64350891113281,9.046382904052734
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-83.48213195800781,4.268667221069336,-83.35269165039062,4.035205841064453,34.470577239990234,58.310218811035156,-77.46495056152344,8.58786678314209,3.9239569257734703,-77.13133239746094,8.081363677978516,-84.81182861328125,5.912641525268555,-77.46495056152344,8.58786678314209
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-89.50161743164062,4.226266860961914,-89.49958038330078,4.081515312194824,58.78340148925781,60.946380615234375,-81.21670532226562,7.979494094848633,3.0564046917433347,-80.05333709716797,7.382672309875488,-88.31517791748047,5.078073501586914,-81.21670532226562,7.979494094848633
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-92.71859741210938,4.374085903167725,-92.61844635009766,4.3544416427612305,55.58938217163086,42.17527389526367,-83.02679443359375,5.197080612182617,0.9954030469267342,-84.3227767944336,6.852217674255371,-92.12613677978516,4.588416576385498,-83.02679443359375,5.197080612182617
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-95.54998779296875,4.8378143310546875,-95.21464538574219,5.064400672912598,39.86768341064453,39.21906280517578,-88.45319366455078,5.225813865661621,1.1765433809444543,-88.26358032226562,6.522950172424316,-95.40416717529297,4.503233909606934,-88.45319366455078,5.225813865661621
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-95.9180679321289,4.043323040008545,-95.55913543701172,4.236004829406738,45.83654022216797,41.5604248046875,-87.89710235595703,3.8179931640625,3.358504750232243,-89.37672424316406,6.111790180206299,-97.02680969238281,4.144182205200195,-87.89710235595703,3.8179931640625
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-103.42815399169922,4.030221462249756,-103.43807220458984,4.221320152282715,49.92524719238281,41.914527893066406,-92.50254821777344,4.928804397583008,1.798051374513469,-94.16973114013672,6.43703556060791,-101.29039001464844,3.917466640472412,-92.50254821777344,4.928804397583008
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-107.76311492919922,2.343148946762085,-107.68199920654297,2.167095899581909,55.12796401977539,44.693416595458984,-95.82901763916016,5.159788608551025,2.027302267155478,-100.02424621582031,5.743463516235352,-106.47349548339844,3.09320068359375,-95.82901763916016,5.159788608551025
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-107.80486297607422,1.778331995010376,-107.76741027832031,1.5020732879638672,59.923336029052734,46.53300857543945,-99.2672119140625,4.694494724273682,2.5617261149396016,-102.55300903320312,4.953758239746094,-108.83638000488281,2.2797489166259766,-99.2672119140625,4.694494724273682
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-111.07989501953125,0.19105467200279236,-110.59184265136719,-0.32953792810440063,64.37920379638672,47.075096130371094,-99.83624267578125,4.200925827026367,4.96645972911557,-105.05278778076172,3.872849941253662,-111.62894439697266,1.0280252695083618,-99.83624267578125,4.200925827026367
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-115.81382751464844,4.48673152923584,-116.03914642333984,2.9062910079956055,46.963134765625,49.994056701660156,-109.87283325195312,0.7963629961013794,7.321155794731391,-107.79216003417969,4.641948699951172,-115.44189453125,1.6870520114898682,-109.87283325195312,0.7963629961013794
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-118.3835678100586,3.7278196811676025,-118.35932159423828,2.50750732421875,32.728111267089844,48.88215637207031,-112.87501525878906,-0.1378394067287445,8.399753994818193,-110.60334014892578,5.138587951660156,-118.56057739257812,2.3352835178375244,-112.87501525878906,-0.1378394067287445
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-118.68299865722656,4.8003411293029785,-118.63507843017578,3.706021785736084,29.04189109802246,50.306880950927734,-115.71752166748047,0.43416085839271545,8.02305281160621,-112.15447998046875,6.402465343475342,-119.9794692993164,3.263362407684326,-115.71752166748047,0.43416085839271545
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-123.36124420166016,3.005645513534546,-122.97380828857422,1.9176770448684692,23.828006744384766,52.4344596862793,-117.66029357910156,0.8047093749046326,7.766633388137615,-115.05191040039062,6.35734748840332,-123.04624938964844,3.2230257987976074,-117.66029357910156,0.8047093749046326
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-131.95372009277344,6.874895095825195,-132.13429260253906,6.585713863372803,19.73307228088379,65.7463607788086,-118.72441864013672,4.821978569030762,4.544493993989495,-119.91387176513672,7.609295845031738,-128.62527465820312,4.611833572387695,-118.72441864013672,4.821978569030762
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-131.94029235839844,6.8257951736450195,-132.10231018066406,6.506220817565918,38.012577056884766,64.14613342285156,-120.57709503173828,5.42210054397583,5.096178632823754,-123.6185073852539,8.863275527954102,-132.17520141601562,5.721278190612793,-120.57709503173828,5.42210054397583
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-136.91981506347656,7.011232852935791,-137.06793212890625,6.692257881164551,66.03633117675781,61.28404235839844,-127.98928833007812,6.5368242263793945,2.9469254018501805,-126.98417663574219,9.737279891967773,-136.4408721923828,6.599865436553955,-127.98928833007812,6.5368242263793945
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-141.17135620117188,7.148947238922119,-141.04876708984375,6.772874355316162,71.78948974609375,61.64269256591797,-132.18711853027344,6.369978904724121,3.634066845127322,-131.4818115234375,10.358545303344727,-140.79757690429688,7.217079162597656,-132.18711853027344,6.369978904724121
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-141.13059997558594,7.188383102416992,-141.00413513183594,6.818260192871094,76.07784271240234,60.55171203613281,-129.80267333984375,5.650232791900635,6.10421182086955,-133.71864318847656,10.938468933105469,-142.82766723632812,7.591681480407715,-129.80267333984375,5.650232791900635
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-145.89161682128906,7.3414835929870605,-145.803466796875,7.064334869384766,64.58885192871094,63.92580032348633,-139.03201293945312,6.770140647888184,4.0078782758237095,-137.06277465820312,11.155426979064941,-146.04690551757812,7.842301845550537,-139.03201293945312,6.770140647888184
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-151.1068572998047,7.736401081085205,-151.20413208007812,7.784665107727051,65.24595642089844,63.15134048461914,-143.71127319335938,7.117038249969482,4.840441186157453,-141.3569793701172,11.398374557495117,-150.3160400390625,8.105794906616211,-143.71127319335938,7.117038249969482
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-151.1188507080078,7.804131984710693,-151.22021484375,7.8697662353515625,65.30543518066406,62.96135711669922,-143.79652404785156,7.19068717956543,3.7930054050259874,-142.7480010986328,11.53547477722168,-152.4213409423828,8.252972602844238,-143.79652404785156,7.19068717956543
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-155.68804931640625,7.888861656188965,-155.7569580078125,7.944060325622559,67.0755615234375,61.732666015625,-148.689208984375,7.425718307495117,4.2108395766702715,-146.2948455810547,11.586906433105469,-155.62753295898438,8.32364559173584,-148.689208984375,7.425718307495117
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-159.999267578125,7.748292922973633,-159.94248962402344,7.5840630531311035,64.87521362304688,62.87853240966797,-153.36917114257812,7.573197364807129,5.029053142265607,-150.2202606201172,11.509532928466797,-159.44715881347656,8.269932746887207,-153.36917114257812,7.573197364807129
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-164.76235961914062,7.232839107513428,-164.6915740966797,6.648411750793457,61.62884521484375,63.61772918701172,-157.9677734375,7.437360763549805,6.198810391933398,-155.150634765625,11.391014099121094,-163.836181640625,7.97579288482666,-157.9677734375,7.437360763549805
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-164.7840576171875,7.22459077835083,-164.72177124023438,6.626488208770752,65.5290298461914,63.40662384033203,-162.27273559570312,7.176590919494629,7.30838092468853,-158.03036499023438,11.106507301330566,-166.0839385986328,7.72667121887207,-162.27273559570312,7.176590919494629
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-169.7785186767578,12.029180526733398,-169.86785888671875,11.520980834960938,65.89384460449219,70.98667907714844,-161.8661651611328,12.129648208618164,0.5824005817346719,-160.9417266845703,12.66181755065918,-169.56509399414062,9.288117408752441,-161.8661651611328,12.129648208618164
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-174.68185424804688,11.882691383361816,-174.8621826171875,11.586629867553711,68.37120819091797,68.93712615966797,-167.194091796875,11.910478591918945,1.292325936085889,-164.6885528564453,13.91691780090332,-173.8525390625,10.550533294677734,-167.194091796875,11.910478591918945
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-179.28378295898438,12.18576431274414,-179.34910583496094,12.21621322631836,67.78642272949219,69.58773803710938,-172.6991729736328,11.863723754882812,2.7948957229778975,-169.64158630371094,14.87894058227539,-178.4609375,11.5664701461792,-172.6991729736328,11.863723754882812
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-183.76742553710938,12.428047180175781,-183.68568420410156,12.527408599853516,63.82557678222656,70.083984375,-177.55889892578125,12.10842227935791,4.267429762173268,-174.29112243652344,15.642605781555176,-183.1391143798828,12.32761001586914,-177.55889892578125,12.10842227935791
39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-188.3877410888672,12.209126472473145,-188.3426971435547,12.209733009338379,63.61263656616211,69.90074157714844,-177.6468048095703,12.037572860717773,2.2950522881849227,-176.67442321777344,15.591254234313965,-187.8957977294922,12.707189559936523,-177.6468048095703,12.037572860717773
40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-188.4807586669922,12.305390357971191,-188.4437255859375,12.379030227661133,62.62848663330078,68.61001586914062,-181.76336669921875,12.16914176940918,2.871881837059811,-180.07017517089844,16.017274856567383,-190.23777770996094,12.928030967712402,-181.76336669921875,12.16914176940918
41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-193.26773071289062,12.430233001708984,-193.23123168945312,12.464874267578125,63.73897171020508,67.96845245361328,-185.98605346679688,12.399600982666016,3.614736570989669,-183.42538452148438,16.153095245361328,-193.58067321777344,13.054601669311523,-185.98605346679688,12.399600982666016
