frame_id,image_path,reference_x,reference_y,raw_visual_x,raw_visual_y,forward_ms_x,forward_ms_y,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-26.108793258666992,-1.327972650527954,-25.940465927124023,-1.1768090724945068,43.06544876098633,40.68419647216797,-13.725164413452148,-1.2636386156082153,5.134360062203189,-19.040237426757812,-0.304770827293396,-24.80617332458496,-1.7053492069244385,-13.725164413452148,-1.2636386156082153
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-32.75385284423828,-1.6537009477615356,-32.7042121887207,-1.453289270401001,20.64237403869629,39.683265686035156,-22.217599868774414,-1.649889349937439,3.706623327918987,-25.552654266357422,-0.21625423431396484,-31.729482650756836,-1.5841032266616821,-22.217599868774414,-1.649889349937439
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-32.741546630859375,-1.2173349857330322,-32.694419860839844,-1.063921332359314,22.349876403808594,39.91154479980469,-22.52801513671875,-1.4044976234436035,6.357931224931659,-27.95305633544922,0.2993161678314209,-33.9040641784668,-1.2960628271102905,-22.52801513671875,-1.4044976234436035
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-37.759361267089844,-4.056197166442871,-37.6081657409668,-3.554225206375122,22.78635597229004,44.398582458496094,-23.365055084228516,-1.3836865425109863,8.493113124395057,-29.209426879882812,-0.22248029708862305,-37.730350494384766,-2.5075180530548096,-23.365055084228516,-1.3836865425109863
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-38.089752197265625,-3.3902556896209717,-37.825706481933594,-2.8977434635162354,23.00910758972168,45.437557220458984,-23.64776611328125,-0.9287667274475098,11.161842637985275,-27.945270538330078,-1.334220051765442,-39.362186431884766,-3.060767650604248,-23.64776611328125,-0.9287667274475098
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-47.043678283691406,-0.372569739818573,-47.302757263183594,0.40231069922447205,15.776595115661621,49.3802490234375,-29.965103149414062,-0.7308599948883057,8.126065268546261,-35.02381134033203,-0.08702385425567627,-44.5212287902832,-1.9039390087127686,-29.965103149414062,-0.7308599948883057
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-51.81388473510742,1.0276379585266113,-51.7908935546875,1.8516839742660522,22.321102142333984,44.24400329589844,-33.300689697265625,0.9880398511886597,8.094441595291459,-40.53963851928711,1.065756916999817,-50.27350997924805,-0.45857784152030945,-33.300689697265625,0.9880398511886597
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-55.695167541503906,0.7258738279342651,-55.67182540893555,1.3402328491210938,60.50379943847656,45.15879821777344,-39.29884719848633,-1.9792786836624146,5.827628330901495,-45.900691986083984,1.5911422967910767,-55.207767486572266,0.3332662284374237,-39.29884719848633,-1.9792786836624146
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-55.38252639770508,0.8341972231864929,-55.31098556518555,1.6038086414337158,44.1990966796875,58.53237533569336,-38.455116271972656,-0.3266530930995941,9.541755384873554,-48.29502868652344,2.378342390060425,-57.489994049072266,0.832476019859314,-38.455116271972656,-0.3266530930995941
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-59.47618103027344,-0.388387531042099,-59.605567932128906,0.5304596424102783,48.560142517089844,54.34080505371094,-50.90486526489258,4.1202712059021,3.0872342699428232,-52.11529541015625,2.4314231872558594,-60.112327575683594,0.6023087501525879,-50.90486526489258,4.1202712059021
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-63.74314498901367,0.8833877444267273,-62.94453811645508,0.8987354636192322,59.12512969970703,47.73723220825195,-53.60434341430664,6.146927833557129,4.866538108337681,-55.81319046020508,2.5254714488983154,-63.649200439453125,0.8957135081291199,-53.60434341430664,6.146927833557129
