protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,direct_kalman_ms_enabled,ms_grid_size,kalman_x,kalman_y,reference_point_x,reference_point_y,ms_lattice_index,ms_lattice_x,ms_lattice_y,ms_x,ms_y,ms_support,ms_mode_count,ms_shift_from_kalman_m,ms_latency_ms,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-37.63298034667967,0.834896206855774,0.0,0.0,0,1,5,-37.632978691184114,0.8348961808190729,-37.63298034667967,0.834896206855774,79938,-37.296630859375,-0.22260963916778564,-38.044960021972656,-0.056785859167575836,0.951879620552063,1,0.9822553015143516,0.0,0,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,1,0.0,173.92622821886636,0.0,0.0,0.0,-37.632978691184114,0.8348961808190729,1.6557003061335768e-06,3.734481813955386,1,0.0,0,-1,0.6663363222471781,1.0,1.6489573226863286e-06,1.4927559277566615e-07,0,0,6,18,1,173.92622821886636,-51.490604400634766,-0.13258513808250427,-47.97003936767578,1.9239001274108887,1,-48.90189743041992,1.6199097633361816,11.288722038269043,0.4117448031902313,0.5737802386283875,0.15992707014083862,8.53304386138916,12.022809028625488,0,7.878079414367676,0.3358204662799835,7.885232055124674,11.97916316986084,13.100218772888184,0.6663363222471781,7.878079414367676,0.3358204662799835,4.08242488617974,0.3358204662799835,3.795654528187936,0.0,0.0,1,0.0,0.0,0.0,0.81319260597229,-0.01199019979685545,0.4680035710334778,-0.012241290882229805,-0.0153372298019033,0.0,173.91089098906446,173.91089098906446,0.0153372298019033,1.0471893548965454,-0.018391162157058716,0.13465559895456264,1.0,0.3153207861711451,0.9302678534494568,0,0,1,728.9870645294543,0.0004323594609315332,0.3153191372138077,0.81319260597229,-38.044960021972656,-0.056785859167575836,0.0,0.0,0.0,0,0.9822546307970095,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-47.6922681798503,1.792243814260721,0.0,0.0,0,1,5,-38.07889302713613,0.7996574370447943,-47.6922681798503,1.792243814260721,79938,-37.296630859375,-0.22260963916778564,-45.233055114746094,0.417921781539917,0.9251362085342407,1,7.164339277733813,0.0,1,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.104740969237914,10.104740969237914,1,10.104740969237914,174.56350519669104,0.6372769778246966,0.447255939245224,-0.006594609934836626,-38.077026183889174,0.8887774233128257,9.657594622421092,5.013392647326801,1,0.0,0,-1,0.7006698196953827,1.0,10.104117393493652,0.11238864064216614,0,0,6,18,1,173.92086018751854,-51.490604400634766,-0.13258513808250427,-55.10983657836914,1.0611003637313843,1,-54.230186462402344,0.9070020318031311,16.511669158935547,1.6844309568405151,0.5084546804428101,0.2779361307621002,14.989765167236328,7.513136863708496,0,12.846651077270508,1.5776069164276123,3.1093977798379657,19.115764617919922,8.609662055969238,0.7006698196953827,12.846651077270508,1.5776069164276123,4.624097943407526,1.5776069164276123,8.22255313386298,0.0,0.0,1,0.44730455404603264,0.447255939245224,-0.006594609934836626,0.8535318970680237,-0.007224022410809994,0.7658277750015259,-0.009963231161236763,-0.08304650253993304,0.0,173.84318171632643,173.84318171632643,0.7203234803646296,1.236426830291748,-0.01399777177721262,0.11051385259964291,1.0,7.5132936798331125,1.2187893067370859,0,0,1,721.7890916357923,0.010302028117708034,2.590823906860634,9.25120907216989,-45.233055114746094,0.417921781539917,7.203753077868483,10.104740969237914,0.0,0,2.81717783576455,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-50.91209775852267,2.13746235983694,0.0,0.0,0,1,5,-38.7310803716979,0.6429773027262471,-50.91209775852267,2.13746235983694,79938,-37.296630859375,-0.22260963916778564,-46.63581085205078,0.6537809371948242,0.9598580002784729,1,7.904737863176592,0.0,2,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.2382832227808875,3.2382832227808875,1,3.2382832227808875,173.8803305005938,-0.6831746960972553,1.110390319343487,0.07528184176568767,-38.745101304675934,0.8775260946296659,12.232058139976365,6.818994932435224,1,0.0,0,-1,0.7866227206267722,1.0,13.342399597167969,0.10979455709457397,0,0,6,18,1,173.89367272583215,-60.95325469970703,-0.07257647067308426,-59.292293548583984,0.5110173225402832,1,-59.40443801879883,0.45243316888809204,21.608776092529297,2.683929920196533,0.3699840307235718,0.4014933705329895,5.055492877960205,5.85320520401001,0,17.821861267089844,2.5424952507019043,5.097411888538403,9.738565444946289,6.965497970581055,0.7866227206267722,17.821861267089844,2.5424952507019043,5.523602801067112,2.5424952507019043,12.298258466022732,0.0,0.0,1,0.6707436148757673,0.6707077026367188,-0.006940786726772785,0.8993239402770996,-0.0063920090906322,1.0928354263305664,-0.010977908968925476,-0.1312130165771828,0.0,173.79501520228916,173.79501520228916,0.08531529830462413,1.4457106590270996,-0.015191822312772274,0.11674564523882876,1.0,8.93313101970352,1.1326781683333498,0,0,1,720.3692542959219,0.012248871249526306,4.409268750756304,2.338959282503788,-46.63581085205078,0.6537809371948242,1.4224462027955445,3.2382832227808875,0.0,0,4.526360767465632,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-54.14147893512105,2.4837052192931597,0.0,0.0,0,1,5,-39.50611716187498,0.45943067278914507,-54.14147893512105,2.4837052192931597,79938,-37.296630859375,-0.22260963916778564,-46.743709564208984,0.9038893580436707,0.9584826231002808,1,7.251226606941825,0.0,3,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.2478899946519495,3.2478899946519495,1,3.2478899946519495,173.88032639355833,-4.107035451511243e-06,1.8680774283517605,0.30039149203645066,-39.52235372594661,0.7338501278460601,14.723478910584515,7.254192631160256,1,0.0,0,-1,0.9038237199733725,1.0,16.590288162231445,0.10719255357980728,0,0,6,18,1,173.85914259442637,-60.95325469970703,-0.07257647067308426,-63.735198974609375,3.431514263153076,1,-61.269203186035156,0.5601992607116699,23.474475860595703,2.7740774154663086,0.15543527901172638,0.9041699767112732,4.0,7.825793266296387,0,19.613800048828125,2.604177474975586,3.9212949970919535,9.214179992675781,8.953514099121094,0.9038237199733725,19.613800048828125,2.604177474975586,6.603592658278535,2.604177474975586,13.01020739054959,0.0,0.0,1,0.7964743508043779,0.796446681022644,-0.006638959050178528,0.9527662992477417,-0.0038035886827856302,1.449434757232666,-0.010815324261784554,-0.18283718714972588,0.0,173.7433910317166,173.7433910317166,0.1369353618417157,1.6774457693099976,-0.014564231038093567,0.1309576536988627,1.0,9.066887733476998,0.8953903772748502,0,0,1,720.2354975821485,0.012432274891783134,7.5234009893510905,2.295123695404208,-46.743709564208984,0.9038893580436707,0.27239007739802573,3.2478899946519495,0.0,0,7.564576542117667,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-57.65964467804679,2.8609108483408354,0.0,0.0,0,1,5,-40.368541324773425,0.2725624305679234,-57.65964467804679,2.8609108483408354,79690,-42.0279541015625,-0.19259993731975555,-51.13393783569336,1.1707258224487305,0.9377546310424805,1,10.802798689036186,0.0,4,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.5383291508389427,3.5383291508389427,1,3.5383291508389427,173.88032155632646,-4.837231877058128e-06,2.705318439581384,0.5664730114324737,-40.3830486600824,0.5578497977273928,17.42942552933039,6.913879716939813,1,0.0,0,-1,0.9394744789523496,1.0,20.128616333007812,0.10435756295919418,0,0,6,18,1,173.81862954747797,-60.95325469970703,-0.07257647067308426,-63.42888259887695,3.145815134048462,1,-61.16014862060547,0.32056987285614014,23.340679168701172,3.0008227825164795,0.09521758556365967,0.9412177801132202,4.0,4.945018768310547,0,19.4134521484375,2.774998664855957,2.7647394619027374,10.051948547363281,6.097643852233887,0.9394744789523496,19.4134521484375,2.774998664855957,7.538873256700345,2.774998664855957,11.874578891737155,0.0,0.0,1,0.8824370667089667,0.8824224472045898,-0.005079505033791065,1.0705082416534424,0.004241487011313438,2.1496715545654297,-0.008287996985018253,-0.28588373088939256,0.0,173.64034448797696,173.64034448797696,0.23997706834950536,2.145317792892456,-0.010606903582811356,0.14763649811641794,1.0,13.460705058068594,1.0945769546228468,0,0,1,715.8416802575568,0.018456960143141597,6.667911679870297,2.4678209091855003,-51.13393783569336,1.1707258224487305,4.398329907416777,3.5383291508389427,0.860000756577834,0,6.741037057958322,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-60.85377563452193,3.164296451673342,0.0,0.0,0,1,5,-41.31717911170489,0.5409377469915982,-60.85377563452193,3.164296451673342,79690,-42.0279541015625,-0.19259993731975555,-51.454917907714844,1.8229877948760986,0.9437764883041382,1,10.21848326423281,0.0,5,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.208505704756041,3.208505704756041,1,3.208505704756041,174.57419812183036,0.6938765655039107,3.6465762497447174,0.8486709494047264,-41.34888175347359,0.3768294201461163,19.703066604240718,8.279033077897473,1,0.0,0,-1,0.5439701853607969,1.0,23.336917877197266,0.140642449259758,0,0,6,18,1,173.75622977298406,-75.14722442626953,0.017425041645765305,-71.96530151367188,5.994792938232422,1,-73.41641235351562,6.936136722564697,36.228126525878906,-2.2807860374450684,0.6567735075950623,0.09877577424049377,7.959941387176514,44.22163391113281,0,32.27739715576172,-2.5328805446624756,9.331661475154098,14.515933990478516,45.3888053894043,0.5439701853607969,32.27739715576172,-2.5328805446624756,7.392494259486909,-1.3988798564405889,24.88490289627481,-1.134000688221887,0.0,1,0.9858696471946676,0.9858696460723877,4.7040870413184166e-05,1.1273943185806274,0.004080810584127903,2.4420785903930664,-0.010223220102488995,-0.3303782245050737,0.0,173.5958499943613,173.5958499943613,0.9783481274690973,2.348388433456421,-0.014572215266525745,0.026420552040929187,1.0,13.848898414380722,0.4799390080031444,0,0,1,715.4534869012447,0.018989240530712423,9.488018849462561,2.0811113861754134,-51.454917907714844,1.8229877948760986,0.7269620948232157,3.208505704756041,0.0,0,9.494083623172653,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-64.02477198708006,3.4654847826130406,0.0,0.0,0,1,5,-42.31730941393869,0.9031802304805865,-64.02477198708006,3.4654847826130406,79690,-42.0279541015625,-0.19259993731975555,-51.47535705566406,2.0461573600769043,0.9435369372367859,1,9.229097102473888,0.0,6,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1852692817892896,3.1852692817892896,1,3.1852692817892896,174.57419576006495,-2.3617654319307122e-06,4.6961238762148785,0.684395040557294,-42.37515587741112,0.6512346259878965,21.83176379745636,9.104058795039114,1,0.0,0,-1,0.6391620051728649,1.0,26.521982192993164,0.17666442692279816,0,0,6,18,1,173.70009685046608,-75.14722442626953,0.017425041645765305,-74.53483581542969,6.045705318450928,1,-74.47706604003906,6.3064069747924805,37.2161979675293,-1.5423645973205566,0.5854037404060364,0.16849640011787415,4.0,43.98368835449219,0,33.24766159057617,-1.827909231185913,7.0180531485343405,11.109795570373535,45.1673698425293,0.6391620051728649,33.24766159057617,-1.827909231185913,8.703819390440257,-1.7202222679779335,24.543842200135916,-0.10768696320797932,0.0,1,1.0637105989368234,1.0637081861495972,0.0022656144574284554,1.1987885236740112,0.00673050619661808,2.771350860595703,-0.010265498422086239,-0.4073765478442142,0.0,173.51885167102213,173.51885167102213,1.0553440890428059,2.5844101905822754,-0.016777826473116875,0.04060765518410797,1.0,13.892836149345085,0.2601848520765533,0,0,1,715.4095491662804,0.019049486782266017,12.629146704853087,1.9864807581152784,-51.47535705566406,2.0461573600769043,0.22410357784026275,3.1852692817892896,0.0,0,12.629422874975596,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-67.50447839863813,3.7959945111769224,0.0,0.0,0,1,5,-43.45011614211285,1.0119030881819633,-67.50447839863813,3.7959945111769224,79690,-42.0279541015625,-0.19259993731975555,-51.474117279052734,2.424172878265381,0.9434125423431396,1,8.147337000860764,0.0,7,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.4953668140903713,3.4953668140903713,1,3.4953668140903713,174.57420559931634,9.839251396384248e-06,5.803262613479347,0.43246437229235496,-43.44942317132495,1.0188961910052736,24.21482933681087,9.465908329053141,1,0.0,0,-1,0.6593944848229614,1.0,30.017126083374023,0.21619386970996857,0,0,6,18,1,173.63666104166276,-75.14722442626953,0.017425041645765305,-74.02851104736328,5.005792617797852,1,-74.1180419921875,3.9001386165618896,36.604583740234375,0.8124081492424011,0.5597609281539917,0.3998735547065735,4.424393653869629,34.970176696777344,0,32.627235412597656,0.5052510499954224,2.6260663491836342,11.937023162841797,36.16564178466797,0.6593944848229614,32.627235412597656,0.5052510499954224,9.866597446742489,0.5052510499954224,22.760637965855167,0.0,0.0,1,1.1380121893826096,1.1380023956298828,0.0047213053330779076,1.2464077472686768,0.006415619980543852,2.968569278717041,-0.011920462362468243,-0.4457458291978484,0.0,173.4804823896685,173.4804823896685,1.0937232096478364,2.7306132316589355,-0.020788464695215225,0.03324074552526807,1.0,13.931600732109366,-0.11583984945309272,0,0,1,715.3707845835161,0.01910263974535074,16.08552540785567,2.2489590668216946,-51.474117279052734,2.424172878265381,0.3780175512292365,3.4953668140903713,0.0,0,16.08895192470327,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-70.70535156187735,4.0765584748799855,0.0,0.0,0,1,5,-44.63974243903851,1.1502064776767658,-70.70535156187735,4.0765584748799855,79442,-46.75927734375,-0.16259177029132843,-56.20459747314453,2.4220173358917236,0.9427264928817749,1,11.634576692727627,0.0,8,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2131468476882663,3.2131468476882663,1,3.2131468476882663,174.9906943779613,0.4164887786449554,7.000837160499806,0.4451447200079319,-44.64161680828308,1.1330010501743115,26.229427442478134,9.167036684914692,1,0.0,0,-1,0.7568751674351565,1.0,33.22971725463867,0.275885671377182,0,0,6,18,1,173.58199850412663,-75.14722442626953,0.017425041645765305,-77.14991760253906,5.28967809677124,1,-75.34027099609375,4.169491767883301,37.848453521728516,0.673889696598053,0.37934377789497375,0.39966344833374023,4.0,37.79862976074219,0,33.865638732910156,0.3457643985748291,0.6397480761004322,11.840360641479492,39.00394821166992,0.7568751674351565,33.865638732910156,0.3457643985748291,11.332243870946487,0.3457643985748291,22.53339486196367,0.0,0.0,1,1.1976387409744322,1.1976253986358643,0.005653178319334984,1.2894128561019897,0.007973101921379566,3.1327319145202637,-0.011899047531187534,-0.5163070194093692,0.0,173.409921199457,173.409921199457,1.5807731785043126,2.8556809425354004,-0.023710312321782112,0.04781878907103876,1.0,18.635298225938012,0.3868304198167389,0,0,1,710.6670870896875,0.025552224428654624,14.594420255344371,1.9237339915862766,-56.20459747314453,2.4220173358917236,4.730480685200785,3.2131468476882663,1.5173338375125187,0,14.594841942396108,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-73.90149844801797,4.356708201324261,0.0,0.0,0,1,5,-45.88786991340363,1.149391660234484,-73.90149844801797,4.356708201324261,79442,-46.75927734375,-0.16259177029132843,-56.203453063964844,2.764678716659546,0.944341778755188,1,10.441283829625398,0.0,9,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.2083984873152747,3.2083984873152747,1,3.2083984873152747,174.99069428429587,-9.36654270362917e-08,8.248902306330741,0.4347666873384254,-45.8815778328032,1.2753772050286767,28.188835796998124,9.684058427102919,1,0.0,0,-1,0.5897673715639182,1.0,36.437564849853516,0.33548930287361145,0,0,6,18,1,173.5217714434902,-79.87855529785156,0.04742248356342316,-83.35303497314453,4.4440999031066895,1,-82.30099487304688,3.5526909828186035,44.704837799072266,2.0237345695495605,0.6947025060653687,0.20021681487560272,8.468677520751953,24.781518936157227,0,40.71971893310547,1.68606436252594,4.49009020544755,16.482791900634766,25.992027282714844,0.5897673715639182,40.71971893310547,1.68606436252594,12.120762578131517,1.68606436252594,28.59895635497395,0.0,0.0,1,1.2481277403344975,1.2481085062026978,0.00692913681268692,1.3095362186431885,0.007760199718177319,3.204962968826294,-0.012649957090616226,-0.5578718154383644,0.0,173.36835640342798,173.36835640342798,1.6223378808678808,2.911893844604492,-0.026917843148112297,0.023201873899883707,1.0,18.67041685898493,0.045971485424522444,0,0,1,710.6319684566405,0.025600378162625642,17.76714642278393,1.8988622686720862,-56.203453063964844,2.764678716659546,0.3426632917925132,3.2083984873152747,0.0,0,17.769505130050707,nan
