protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,direct_kalman_ms_enabled,ms_grid_size,kalman_x,kalman_y,reference_point_x,reference_point_y,ms_lattice_index,ms_lattice_x,ms_lattice_y,ms_x,ms_y,ms_support,ms_mode_count,ms_shift_from_kalman_m,ms_latency_ms,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-18.78074645996096,-2.1595981121063197,0.0,0.0,0,1,5,-18.780745674413577,-2.1595981213156596,-18.78074645996096,-2.1595981121063197,80930,-18.37133026123047,-0.3426637351512909,-18.84479331970215,-0.9506679773330688,0.9461041688919067,1,1.2106255382639086,0.0,0,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,3.6960299031204187,1,0.0,0,-1,0.8153467260950433,1.0,7.820911491762672e-07,7.41817771654496e-08,0,0,6,18,1,173.90999929632898,-32.50415802001953,9.263697624206543,-32.21642303466797,2.8569977283477783,1,-32.527347564697266,5.155291557312012,14.445063591003418,-5.815223693847656,0.2917349934577942,0.19682800769805908,4.0,24.14947509765625,0,11.160853385925293,-5.856742858886719,12.604208369769186,7.170928478240967,25.218311309814453,0.8153467260950433,11.160853385925293,-5.856742858886719,4.49220349676137,-2.6953220980568218,6.668649889163923,-3.161420760829897,0.0,1,0.0,0.0,0.0,0.7800694108009338,-0.017248939722776413,0.20463167130947113,-0.015051247552037239,0.026780342974873538,0.0,173.93677963930384,173.93677963930384,0.026780342974873538,0.8823966979980469,-0.024362128227949142,0.2553297266054789,1.0,0.19194223919146605,-1.1953126665065272,0,0,1,731.3714093477556,0.00026237268279649944,0.19194145710033886,0.7800694108009338,-18.84479331970215,-0.9506679773330688,0.0,0.0,0.0,0,1.2106254875086635,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-25.919267871353192,-1.4582853084115799,0.0,0.0,0,1,5,-19.184632310671688,-2.014548609185443,-25.919267871353192,-1.4582853084115799,80930,-18.37133026123047,-0.3426637351512909,-23.737293243408203,-0.853966236114502,0.9372488260269165,1,4.69826276544302,0.0,1,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,0.4290381968021393,-0.009486917406320572,-19.206356110946455,-2.1046478507849473,6.7439577324098305,5.191589105036536,1,0.0,0,-1,0.5759976418440882,1.0,7.172638416290283,0.05997471883893013,0,0,6,18,1,173.91937241612004,-37.296630859375,-0.22260963916778564,-37.07818603515625,1.0382349491119385,1,-36.46648025512695,2.2576019763946533,18.054548263549805,-2.5159823894500732,0.6319912672042847,0.10176566243171692,11.517433166503906,25.28438949584961,0,14.510643005371094,-2.578207015991211,7.797840561226675,15.183259010314941,26.3668212890625,0.5759976418440882,14.510643005371094,-2.578207015991211,4.263031711873381,-2.309883026449066,10.247611293497712,-0.26832398954214476,0.0,1,0.4291430716172702,0.4290381968021393,-0.009486917406320572,0.7866618037223816,-0.016324851661920547,0.2517543435096741,-0.014522191137075424,0.029382006385940358,0.0,173.9393813027149,173.9393813027149,0.44969057824081327,0.9125509858131409,-0.02311798185110092,0.06551883835327378,1.0,5.067090353344446,-0.7724207237018716,0,0,1,726.4962612336026,0.006926386269012297,2.1055478447624187,6.386226349570604,-23.737293243408203,-0.853966236114502,4.893455499973251,7.172888153292986,0.0,0,2.2641143742369696,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-28.881436905332187,-1.1650895267465566,0.0,0.0,0,1,5,-19.772772651407916,-1.8005253846437412,-28.881436905332187,-1.1650895267465566,80930,-18.37133026123047,-0.3426637351512909,-26.757457733154297,-0.600967526435852,0.9433537721633911,1,7.086943258299643,0.0,2,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,1.0427268424752154,-0.11463015269192163,-19.805426686637677,-1.9349914359478924,9.108606792093186,7.89273405883497,1,0.0,0,-1,0.4394912683523743,1.0,10.149195671081543,0.08269169926643372,0,0,6,18,1,173.9263755269702,-32.50415802001953,9.263697624206543,-36.897945404052734,1.6365180015563965,1,-35.975975036621094,3.260450839996338,17.67320442199707,-3.5652096271514893,0.6094465255737305,0.042475342750549316,11.620166778564453,26.097429275512695,0,14.09518051147461,-3.6240193843841553,5.413917278844683,15.374468803405762,27.181949615478516,0.4394912683523743,14.09518051147461,-3.6240193843841553,4.501327830444245,-2.1897907454733394,9.593852681030365,-1.4342286389108159,0.0,1,0.6258713933745127,0.6257311701774597,-0.013247781433165073,0.7849739789962769,-0.01760827749967575,0.23468492925167084,-0.015428313985466957,0.04003784187299411,0.0,173.95003713820196,173.95003713820196,0.39723301976345887,0.9023339152336121,-0.02469189651310444,0.029115920167552534,1.0,8.097051236093922,-0.7035807554395428,0,0,1,723.4663003508532,0.011068147712059875,2.052144833162142,2.191670578496848,-26.757457733154297,-0.600967526435852,3.030742795458292,2.976644557493125,0.05409823796516733,0,2.1976175269775378,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-31.84273895545666,-0.871979431132804,0.0,0.0,0,1,5,-20.45560882207852,-1.5936499597212503,-31.84273895545666,-0.871979431132804,80930,-18.37133026123047,-0.3426637351512909,-27.71229362487793,-0.6708399653434753,0.9736987948417664,1,7.315124921209713,0.0,3,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,1.737837378802006,-0.2674476789930904,-20.480401855301846,-1.7092916890625507,11.393147046561822,10.79537896370344,1,0.0,0,-1,0.35817066253509,1.0,13.124881744384766,0.1054019033908844,0,0,6,18,1,173.93465708965067,-46.69813919067383,9.353726387023926,-43.34581756591797,2.555966854095459,1,-44.499664306640625,3.9478189945220947,26.221712112426758,-3.3444159030914307,0.6531333923339844,0.017000660300254822,10.541585922241211,18.76767921447754,0,22.548084259033203,-3.4324190616607666,10.065431931944358,14.583003997802734,19.860597610473633,0.35817066253509,22.548084259033203,-3.4324190616607666,4.9728067007735035,-2.208429272175989,17.5752775582597,-1.2239897894847775,0.0,1,0.7134862839697466,0.7133147120475769,-0.015646053478121758,0.80787193775177,-0.013872520066797733,0.41622403264045715,-0.013380740769207478,-0.01616615730102765,0.0,173.89383313902795,173.89383313902795,0.4534345632564265,1.0159779787063599,-0.020849552005529404,0.010302721659361448,1.0,9.039085682309048,-0.5328035907285518,0,0,1,722.524265904638,0.012355848147260208,4.085796212665771,2.1679005479409343,-27.71229362487793,-0.6708399653434753,0.957389021162539,2.9757724856927044,0.0,0,4.135340003493313,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-34.8041235876297,-0.578861288893034,0.0,0.0,0,1,5,-21.12786293542993,-1.2275814338946214,-34.8041235876297,-0.578861288893034,80682,-23.1026554107666,-0.31264790892601013,-32.413639068603516,-0.43807393312454224,0.9794901609420776,1,11.31335781374755,0.0,4,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,2.4907739540162575,-0.3997376979006332,-21.215054494402033,-1.4978688065236654,13.620108498124587,10.964123080649365,1,0.0,0,-1,0.6568447238276715,1.0,16.100650787353516,0.12811286747455597,0,0,6,18,1,173.92036870743297,-46.75927734375,-0.16259177029132843,-44.01726531982422,2.6604020595550537,1,-45.24549865722656,3.634002208709717,26.930044174194336,-2.953244209289551,0.5860806703567505,0.1412181407213211,5.841729164123535,18.055572509765625,0,23.2302303314209,-3.0443496704101562,7.8035525566550215,9.993066787719727,19.15163803100586,0.6568447238276715,23.2302303314209,-3.0443496704101562,6.5470969445423535,-2.8335314922162915,16.683133386878545,-0.21081817819386472,0.0,1,0.7654617942907221,0.7653211951255798,-0.014670610427856445,0.8166727423667908,-0.015678875148296356,0.4841160476207733,-0.015144322998821735,-0.04481221080389913,0.0,173.86518708552506,173.86518708552506,0.482083125407605,1.058712124824524,-0.024079084396362305,0.04491995279903884,1.0,13.738593235437513,-0.2654877380696177,0,0,1,717.8247583515096,0.01877977239515212,2.362056885735413,2.159182147199395,-32.413639068603516,-0.43807393312454224,4.7071040998680145,2.9758548895661856,1.7312492103018289,0,2.3946261013228827,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-38.077057327519555,-0.2521707600619691,0.0,0.0,0,1,5,-21.907534463882406,-1.0789583507820453,-38.077057327519555,-0.2521707600619691,80682,-23.1026554107666,-0.31264790892601013,-32.556514739990234,-0.41049090027809143,0.9850745797157288,1,10.669940470935947,0.0,5,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,3.2263139534464607,-0.6929750513978306,-21.915333746550466,-1.1282525118906306,16.185450687583316,11.072646707052504,1,0.0,0,-1,0.6352448726928464,1.0,19.389772415161133,0.150493323802948,0,0,6,18,1,173.90105514026547,-51.490604400634766,-0.13258513808250427,-47.61517333984375,2.1175780296325684,1,-48.317115783691406,2.072601795196533,29.81867790222168,-1.0747860670089722,0.6194590330123901,0.19026726484298706,11.538947105407715,16.42447853088379,0,26.11692237854004,-1.167015790939331,6.854953162723146,15.708850860595703,17.52123260498047,0.6352448726928464,26.11692237854004,-1.167015790939331,7.223237353351788,-1.167015790939331,18.89368502518825,0.0,0.0,1,0.793710597833562,0.7935645580291748,-0.015225155279040337,0.8185105919837952,-0.013556217774748802,0.4944695830345154,-0.013629012741148472,0.009710447926495393,0.0,173.91970974425547,173.91970974425547,0.38014612439861195,1.0657488107681274,-0.020190101116895676,0.02988179169319218,1.0,13.883588883068676,-0.2777573486271643,0,0,1,717.6797627038784,0.018977972109936396,5.506183087476813,2.4706873991293494,-32.556514739990234,-0.41049090027809143,0.145513852176396,3.2891979911131446,0.0,0,5.522811858648199,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-41.343342477181494,0.07385643418025997,0.0,0.0,0,1,5,-22.714396811667708,-1.0491817018444016,-41.343342477181494,0.07385643418025997,80682,-23.1026554107666,-0.31264790892601013,-32.56427764892578,-0.2397322952747345,0.9799531698226929,1,9.883084581747735,0.0,6,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,4.031073162265439,-0.7571256897520016,-22.70874550037776,-0.9790865725180655,18.664320750900174,11.719809170832825,1,0.0,0,-1,0.5311646834116497,1.0,22.672212600708008,0.17282801866531372,0,0,6,18,1,173.9075842529126,-51.490604400634766,-0.13258513808250427,-51.554866790771484,1.486883282661438,1,-51.2971305847168,1.4127873182296753,32.711875915527344,-0.10254384577274323,0.6418085098266602,0.08190315961837769,12.779348373413086,10.855145454406738,0,29.218849182128906,-0.1902478039264679,6.5566975792687945,16.4676456451416,11.939682006835938,0.5311646834116497,29.218849182128906,-0.1902478039264679,7.741776041647476,-0.1902478039264679,21.47707314048143,0.0,0.0,1,0.8074116032703278,0.8072848320007324,-0.014307240024209023,0.8353076577186584,-0.007155414670705795,0.6366702318191528,-0.009135071188211441,-0.1007270074954664,0.0,173.8092722888335,173.8092722888335,0.49057863316316314,1.1536203622817993,-0.013751055113971233,0.01807723756455782,1.0,13.90942385396772,-0.4467287018693023,0,0,1,717.6539277329794,0.01901328685177386,8.762788092877045,2.4472083037104087,-32.56427764892578,-0.2397322952747345,0.17093496990912677,3.282515961429067,0.0,0,8.784663095140019,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-44.618312739799514,0.40075014346304205,0.0,0.0,0,1,5,-23.534939154221796,-1.1095877624623998,-44.618312739799514,0.40075014346304205,80682,-23.1026554107666,-0.31264790892601013,-32.564815521240234,-0.18369001150131226,0.9732968807220459,1,9.077221703190515,0.0,7,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,4.851953551354657,-0.6972003292415676,-23.531350743555283,-0.9515861012418856,21.130281201141777,11.300981949501482,1,0.0,0,-1,0.6609665846450862,1.0,25.963380813598633,0.19522249698638916,0,0,6,18,1,173.8731750617955,-51.490604400634766,-0.13258513808250427,-55.459503173828125,1.2732046842575073,1,-55.0510139465332,1.0502985715866089,36.4061164855957,0.6561506986618042,0.5509832501411438,0.11441510915756226,16.53277587890625,8.882033348083496,0,32.64394760131836,0.5338653922080994,6.689144214493533,21.044986724853516,9.989324569702148,0.6609665846450862,32.64394760131836,0.5338653922080994,8.919611659128645,0.5338653922080994,23.724335942189715,0.0,0.0,1,0.8227628018350963,0.8226974010467529,-0.010373735800385475,0.8658124804496765,-0.008546585217118263,0.8509085178375244,-0.011428886093199253,-0.06814010159416284,0.0,173.8418591947348,173.8418591947348,0.45799815052323034,1.2912487983703613,-0.015796680003404617,0.031107983698477115,1.0,13.91590424677852,-0.5023976464091905,0,0,1,717.6474473401686,0.019022145131506907,12.047476663950246,2.4254326731418674,-32.564815521240234,-0.18369001150131226,0.05604486485992665,3.291245153591544,0.0,0,12.067657926202878,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-47.938510071122785,0.727065123742253,0.0,0.0,0,1,5,-24.38078010720768,-1.0771545107475438,-47.938510071122785,0.727065123742253,80682,-23.1026554107666,-0.31264790892601013,-32.564083099365234,-0.06302768737077713,0.975121796131134,1,8.24590207772,0.0,8,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,5.685169921350711,-0.549078461399102,-24.375579164057772,-1.0104756671973,23.626908389186475,10.822604000023343,1,0.0,0,-1,0.6586671652234588,1.0,29.29945945739746,0.22299060225486755,0,0,6,18,1,173.86221450582298,-51.490604400634766,-0.13258513808250427,-55.16786575317383,1.301634669303894,1,-54.61652374267578,1.5685347318649292,36.029056549072266,0.09474390745162964,0.5765848755836487,0.12647175788879395,16.027923583984375,12.13697338104248,0,32.20698547363281,-0.055860817432403564,2.920866453582578,20.95975685119629,13.25663948059082,0.6586671652234588,32.20698547363281,-0.055860817432403564,9.746504625715223,-0.055860817432403564,22.460480847917587,0.0,0.0,1,0.8464625411469004,0.8464106917381287,-0.009368803352117538,0.9246291518211365,0.0017800048226490617,1.263412356376648,-0.0053649586625397205,-0.12076332073495252,0.0,173.789235975594,173.789235975594,0.5976582124946545,1.5563299655914307,-0.0041827852837741375,0.030635061064849683,1.0,13.927977089134522,-0.6224567126384118,0,0,1,717.6353744978126,0.019038647929699042,15.371483195948809,2.411565785582592,-32.564083099365234,-0.06302768737077713,0.12066454701520782,3.3361949374037283,0.0,0,15.39471587317422,nan
scheduled_route_reference_forward3x6_WeightedCentroid_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,8.0,-51.258595437566186,1.0533687875914142,0.0,0.0,0,1,5,-25.259792745605523,-1.2129284062712644,-51.258595437566186,1.0533687875914142,80682,-23.1026554107666,-0.31264790892601013,-32.56298065185547,0.10827440023422241,0.9691807627677917,1,7.421733655279839,0.0,9,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,6.5726983990571775,-0.4854611090569843,-25.26484805104607,-0.9795756203757534,26.07312251504692,9.929444818753163,1,0.0,0,-1,0.7815369923944641,1.0,32.63542556762695,0.2507580816745758,0,0,6,18,1,173.83667201957581,-60.95325469970703,-0.07257647067308426,-59.15305709838867,0.6453018188476562,1,-59.34544372558594,0.6097785830497742,40.629573822021484,1.5497829914093018,0.37829482555389404,0.41458964347839355,4.923258304595947,6.574377059936523,0,36.76820373535156,1.3724952936172485,4.282307490177968,10.219419479370117,7.704652786254883,0.7815369923944641,36.76820373535156,1.3724952936172485,10.971925128141955,1.3724952936172485,25.796278607209608,0.0,0.0,1,0.889436770753732,0.8894308805465698,-0.0032369582913815975,0.9743983745574951,0.0023142173886299133,1.5877066850662231,-0.006733273155987263,-0.08947689218976865,0.0,173.82052240413918,173.82052240413918,0.5663771823861755,1.7682478427886963,-0.003813836257904768,0.0527051069583709,1.0,13.945054393816685,-0.7929090117520796,0,0,1,717.6182971931304,0.01906199150567933,18.690370243796693,2.3616815396536475,-32.56298065185547,0.10827440023422241,0.1713056350746896,3.3360799142111426,0.0,0,18.719486661092585,nan
