frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,0.0,-29.69103240966797,0.6151264905929565,7.944988090764576,-31.639612197875977,0.7674744129180908,5.9937473641614725,-30.96364974975586,0.7216982245445251,-31.639612197875977,0.7674744129180908
1,1,-47.69226837158203,1.7922438383102417,-47.69226837158203,1.7922438383102417,0.0,-39.5966911315918,-1.8984417915344238,8.897164226144746,-29.7603759765625,-3.0192108154296875,18.566175178306246,-31.984100341796875,-0.8764139413833618,-29.7603759765625,-3.0192108154296875
2,2,-50.9120979309082,2.1374623775482178,-50.9120979309082,2.1374623775482178,0.0,-51.9869384765625,0.570592999458313,1.900095220397723,-39.93477249145508,-1.9565249681472778,11.715903985198052,-42.50088882446289,-0.4164659082889557,-39.93477249145508,-1.9565249681472778
3,3,-54.1414794921875,2.4837052822113037,-54.1414794921875,2.4837052822113037,0.0,-54.185997009277344,4.601127624511719,2.117890267459771,-48.571903228759766,0.8493523597717285,5.804419801257006,-50.47269821166992,2.1759302616119385,-48.571903228759766,0.8493523597717285
4,4,-57.659645080566406,2.8609108924865723,-57.659645080566406,2.8609108924865723,0.0,-53.45266342163086,4.556041240692139,4.535654481552537,-52.032596588134766,3.259176731109619,5.64112492455107,-54.626380920410156,3.681154251098633,-52.032596588134766,3.259176731109619
5,5,-60.85377502441406,3.1642963886260986,-60.85377502441406,3.1642963886260986,0.0,-73.4153060913086,9.627350807189941,14.126681675534211,-59.997493743896484,6.614259243011475,3.5546394089982902,-64.28559875488281,7.115807056427002,-59.997493743896484,6.614259243011475
6,6,-64.02477264404297,3.465484857559204,-64.02477264404297,3.465484857559204,0.0,-76.6735610961914,7.9935503005981445,13.434851170133859,-68.25114440917969,6.990597724914551,5.503511517634818,-73.86697387695312,8.335955619812012,-68.25114440917969,6.990597724914551
7,7,-67.50447845458984,3.795994520187378,-67.50447845458984,3.795994520187378,0.0,-75.13109588623047,6.675940990447998,8.15226257674342,-72.61677551269531,6.964221477508545,6.014419611517837,-78.69279479980469,8.408661842346191,-72.61677551269531,6.964221477508545
8,8,-70.70535278320312,4.076558589935303,-70.70535278320312,4.076558589935303,0.0,-77.14640045166016,6.686550617218018,6.949759236823611,-74.84823608398438,6.125020980834961,4.621653406609207,-81.4210205078125,8.257287979125977,-74.84823608398438,6.125020980834961
9,9,-73.90149688720703,4.35670804977417,-73.90149688720703,4.35670804977417,0.0,-77.87831115722656,5.52518892288208,4.144924521514234,-75.03487396240234,5.654934406280518,1.7233500129996888,-82.29512786865234,7.493522644042969,-75.03487396240234,5.654934406280518
