frame_id,gt_x,gt_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,path_x,path_y,temporal_x,temporal_y,correction_gate,path_entropy,emission_entropy,candidate_capture
4,-34.80412292480469,-0.5788613557815552,-37.296630859375,-0.22260963916778564,-37.296630859375,-0.22260963916778564,-31.91141700744629,-1.7834762334823608,-32.70960998535156,-1.552125096321106,0.851780354976654,0.4496266841888428,0.6396406888961792,1
5,-34.80412292480469,-0.5788613557815552,-37.296630859375,-0.22260963916778564,-46.75927734375,-0.16259177029132843,-37.61417007446289,-0.09988685697317123,-38.26737594604492,-0.10436566174030304,0.9285733103752136,0.1919751912355423,0.6000604629516602,1
6,-34.80412292480469,-0.5788613557815552,-46.75927734375,-0.16259177029132843,-46.75927734375,-0.16259177029132843,-38.031646728515625,-1.0341395139694214,-38.72098159790039,-0.965302050113678,0.9210169911384583,0.5363773107528687,0.7017531991004944,1
7,-44.61831283569336,0.40075016021728516,-51.52117156982422,-4.890744209289551,-51.52117156982422,-4.890744209289551,-44.17412567138672,0.2764865458011627,-44.74611282348633,-0.12579679489135742,0.9221472144126892,0.5656454563140869,0.7515415549278259,1
8,-44.61831283569336,0.40075016021728516,-51.52117156982422,-4.890744209289551,-56.221927642822266,-0.10258004069328308,-47.32254409790039,-0.3970121741294861,-48.004451751708984,-0.37445157766342163,0.9233759045600891,0.33680444955825806,0.7006473541259766,1
9,-44.61831283569336,0.40075016021728516,-51.490604400634766,-0.13258513808250427,-51.490604400634766,-0.13258513808250427,-43.653564453125,1.0208487510681152,-44.387454986572266,0.9128367900848389,0.9063562154769897,0.49594151973724365,0.8043434619903564,1
10,-54.585689544677734,1.3803616762161255,-60.95325469970703,-0.07257647067308426,-56.221927642822266,-0.10258004069328308,-53.716426849365234,-0.4925895035266876,-54.52301025390625,-0.3670356571674347,0.6780748963356018,0.34429776668548584,0.6869702935218811,1
11,-54.585689544677734,1.3803616762161255,-60.95325469970703,-0.07257647067308426,-56.221927642822266,-0.10258004069328308,-52.2723274230957,-0.09924966841936111,-53.06743240356445,-0.0999201163649559,0.7986874580383301,0.13508166372776031,0.7273316979408264,1
12,-54.585689544677734,1.3803616762161255,-60.95325469970703,-0.07257647067308426,-56.221927642822266,-0.10258004069328308,-54.52452850341797,0.13962727785110474,-55.264076232910156,0.03409893810749054,0.5643057227134705,0.27738088369369507,0.7264607548713684,1
13,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-60.95599365234375,0.21789875626564026,-60.95409393310547,0.016349241137504578,0.3061387240886688,0.0807536393404007,0.6445767283439636,1
14,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-65.68457794189453,-0.0425744354724884,-62.748905181884766,0.9340052008628845,-63.51493835449219,0.6791771650314331,0.739060640335083,0.3393607437610626,0.7833527326583862,1
15,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-60.069122314453125,-0.6096791625022888,-60.552764892578125,-0.3158702552318573,0.45297443866729736,0.35804322361946106,0.664680540561676,1
16,-74.64299774169922,3.3395848274230957,-84.60987854003906,0.07741839438676834,-79.87855529785156,0.04742248356342316,-63.13622283935547,0.47944384813308716,-63.26341247558594,0.4761618375778198,0.9924030303955078,0.3134044110774994,0.5790908932685852,1
