frame_id,reference_x,reference_y,search_center_error_m,visual_error_m,final_error_m
0,-37.63298034667969,0.8348962068557739,8.0,8.689413831011288,7.621391617895334
1,-47.69226837158203,1.7922438383102417,8.000000000000004,2.2223348940834344,1.6845887565324933
2,-50.9120979309082,2.1374623775482178,8.000000000000002,3.3612497879509666,1.1354512040605236
3,-54.1414794921875,2.4837052822113037,8.0,5.378882386490982,2.9345568455766315
4,-57.659645080566406,2.8609108924865723,7.999999999999999,5.195511696420637,4.562199173330402
5,-60.85377502441406,3.1642963886260986,8.000000000000002,11.783795027824688,6.759302666840888
6,-64.02477264404297,3.465484857559204,8.0,3.6457781817200687,5.409308052488681
7,-67.50447845458984,3.795994520187378,8.0,14.458268268338408,11.621371956938292
8,-70.70535278320312,4.076558589935303,8.0,8.817802642444782,11.797485980181586
9,-73.90149688720703,4.35670804977417,8.0,5.073233070287613,11.478037985684233
10,-77.41057586669922,4.6642866134643555,7.999999999999997,14.71557930408701,14.37568601997659
11,-80.71418762207031,4.9646830558776855,8.0,14.925138190383683,3.39179337963319
12,-84.01985931396484,5.2652668952941895,8.0,9.88775331589352,3.835303675701027
13,-87.32689666748047,5.565974712371826,8.0,12.965159073233341,3.1897961535663653
14,-90.52931213378906,5.903904438018799,8.000000000000002,17.70145363207418,8.331626748739563
15,-93.73101806640625,6.241759300231934,7.999999999999999,4.267349754586254,6.4025886345390965
16,-97.24320983886719,6.612377643585205,8.0,11.913566707657004,10.00007143604204
17,-100.48795318603516,6.946656227111816,8.0,9.873685902947846,9.890301244468011
18,-103.73233032226562,7.28089714050293,7.999999999999997,7.504745895993632,7.3299301767273715
19,-107.29228973388672,7.647648811340332,8.000000000000004,7.399054996250064,6.095842406696568
20,-110.61548614501953,7.9523024559021,8.000000000000002,7.422556706151302,5.954920987262052
21,-113.93445587158203,8.25656795501709,7.999999999999998,6.65360698029274,5.666363599882925
22,-117.24945068359375,8.560468673706055,7.999999999999998,7.009156974226434,6.469979575351879
23,-120.81004333496094,8.859625816345215,7.999999999999995,7.1926044171007595,6.582551430953754
