protocol,frame_id,image_path,reference_x,reference_y,reference_progress_s,reference_cross_e,reference_waypoint_leg,reference_step_s,reference_step_e,reference_step_norm_m,reference_heading_deg,trajectory_history_count,trajectory_history_path_length_se,bootstrap_frame,predicted_progress_s,predicted_cross_e,search_origin_progress_s,search_origin_cross_e,search_origin_x,search_origin_y,predicted_x,predicted_y,predicted_candidate_distance_m,predicted_candidate_included,motion_v_s,motion_v_e,motion_a_s,motion_a_e,motion_next_step_s,motion_next_step_e,motion_step_error_se,estimated_heading_deg,search_grid_size,search_forward_rows,search_forward_cols,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_confidence,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,measurement_correction_s,measurement_correction_e,kalman_nis,final_progress_s,final_cross_e,waypoint_leg,target_waypoint,final_x,final_y,final_step_m,error_final_m,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,gt_heading_deg,v_parallel,poly_next_step_parallel,heading_error_deg,progress_error_m
trajectory_gru_inertial_forward_sat_external_kalman,0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,-37.63298034667969,0.8348962068557739,-37.632978691184114,0.8348961808190729,4.513484477996826,0,1.947812557220459,-0.0029320213943719864,1.9478121995925903,-0.002931824419647455,2.9741604328155518,-0.00439793337136507,2.974163684457116,173.84150419580516,6,3,6,18,1,173.92622821886636,-42.0279541015625,-0.19259993731975555,-46.070945739746094,-0.4295399487018585,1,8.25681209564209,2.1501500606536865,0.9774660468101501,0.0020473524928092957,0.16751018049807032,0.0010000000474974513,0.0010000000474974513,1,8.160845756530762,2.1787331104278564,1.3498610258102417,1.3362828493118286,-0.09596636891365051,0.028583059087395668,0.7201277657935684,4.199540816217881,1.126669069430222,0,1,-41.9281569153383,0.15890041023878565,0.0,4.348046926264458,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,0.0,1.947812557220459,2.9741604328155518,173.84150419580516,4.199539167260543
trajectory_gru_inertial_forward_sat_external_kalman,1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.10411593773641,0.11238848773897393,10.104740969237914,174.56350519669104,1,5.326064648599094,1,4.199540816217881,1.126669069430222,4.199540816217881,1.126669069430222,-41.928157806396484,0.1589004099369049,-41.9281569153383,0.15890041023878565,0.36539265513420105,1,1.9507025480270386,-0.002917514182627201,1.9507023096084595,-0.0029173148795962334,2.978274345397949,-0.004376171622425318,7.12679818605638,173.84203987526118,6,3,6,18,1,173.92622821886636,-42.0279541015625,-0.19259993731975555,-50.281124114990234,-0.5696298480033875,1,12.428533554077148,2.7349278926849365,0.9852734208106995,0.011099450290203094,0.1858463692912527,0.0010000000474974513,0.0010000000474974513,1,12.320783615112305,2.766333818435669,1.357458233833313,1.3413692712783813,-0.10775010287761688,0.031405989080667496,0.6240726289684992,9.419687363125746,2.1835676785043763,0,1,-47.2308293494113,-0.3397274048490331,5.326064648599091,2.1813361393512882,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.10411593773641,10.10411593773641,174.56350519669104,1.9507025480270386,2.978274345397949,0.7214653214298608,0.6844302235680004
trajectory_gru_inertial_forward_sat_external_kalman,2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.238282183766078,-0.002594079291928328,3.2382832227808875,173.8803305005938,2,10.333489650854556,1,9.419687363125746,2.1835676785043763,9.419687363125746,2.1835676785043763,-47.230831146240234,-0.33972740173339844,-47.2308293494113,-0.3397274048490331,4.264806747436523,0,1.9625296592712402,-0.002742721699178219,1.9625295400619507,-0.002742522396147251,2.995120048522949,-0.004113982897251844,0.2431668853338526,173.84752896643417,6,3,6,18,1,-174.62808461471604,-56.221927642822266,-0.10258004069328308,-56.29008865356445,-1.53327214717865,1,18.30180549621582,4.328962326049805,0.9935696721076965,0.004267297685146332,0.16420304956526238,0.0010000000474974513,0.0010000000474974513,1,18.193344116210938,4.360726833343506,1.359917402267456,1.3430615663528442,-0.10846079885959625,0.031764622777700424,0.7232310807086024,14.279065857656331,3.392180850742203,0,1,-52.19081165674193,-1.027390595793693,5.007425002255455,3.4134151718633206,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.238282183766078,3.238282183766078,173.8803305005938,1.9625296592712402,2.995120048522949,0.032801534159631274,0.9366660871965067
trajectory_gru_inertial_forward_sat_external_kalman,3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.247888952368264,-0.0026020077652055412,3.2478899946519495,173.88032639355833,3,15.018344720752484,1,14.279065857656331,3.392180850742203,14.279065857656331,3.392180850742203,-52.19081115722656,-1.0273905992507935,-52.19081165674193,-1.027390595793693,4.13584041595459,0,1.9722353219985962,-0.002607049886137247,1.972235083580017,-0.0026068496517837048,3.0089550018310547,-0.003910474479198456,0.23893753326854944,173.85176596958914,6,3,6,18,1,-172.10670074232166,-56.221927642822266,-0.10258004069328308,-60.79157257080078,-1.1643552780151367,1,22.817054748535156,4.438413619995117,0.9950897097587585,0.0054442062973976135,0.16630930038780647,0.0010000000474974513,0.0010000000474974513,1,22.709060668945312,4.470091342926025,1.3610085248947144,1.343801736831665,-0.1079932302236557,0.03167763352394104,0.6588178828846997,18.925937878097244,3.9875357462387426,0,1,-56.87459222493691,-1.1277231176769154,4.6848550698979325,4.529052913958518,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.247888952368264,3.247888952368264,173.88032639355833,1.9722353219985962,3.0089550018310547,0.028560423969196336,2.335649155269156
trajectory_gru_inertial_forward_sat_external_kalman,4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.538328015110803,-0.0028349883060127673,3.5383291508389427,173.88032155632646,4,19.44672556546432,1,18.925937878097244,3.9875357462387426,18.925937878097244,3.9875357462387426,-56.87459182739258,-1.1277230978012085,-56.87459222493691,-1.1277231176769154,4.212935447692871,0,1.9791840314865112,-0.002502244431525469,1.9791837930679321,-0.0025020423345267773,3.018866539001465,-0.0037532655987888575,0.5194622877503998,173.85499414322118,6,3,6,18,1,-178.77283939386,-70.35478210449219,9.503743171691895,-65.53932189941406,-0.8048495650291443,1,27.576190948486328,4.583280086517334,0.9954197406768799,0.004565119743347168,0.16393006699771365,0.0010000000474974513,0.0010000000474974513,1,27.46882438659668,4.615082263946533,1.3617944717407227,1.3443381786346436,-0.10736627876758575,0.031802088022232056,0.6994386594085288,23.342371611848385,4.31260494071224,0,1,-61.30062944716523,-0.9836696093539414,4.428380844711835,5.295051122789022,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.538328015110803,3.538328015110803,173.88032155632646,1.9791840314865112,3.018866539001465,0.025327413105287633,3.213754873909494
trajectory_gru_inertial_forward_sat_external_kalman,5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.2083005259043915,0.036284885746830337,3.208505704756041,174.57419812183036,5,25.956903733551563,0,26.36810603643945,4.308969439921689,23.342371611848385,4.31260494071224,-61.300628662109375,-0.983669638633728,-64.30899419584885,-0.6599049357110456,1.5077592134475708,1,1.9839969873428345,-0.002423733938485384,1.983996868133545,-0.0024235337041318417,3.0257344245910645,-0.003635500790551305,0.18687969020212433,173.8573858413648,6,3,6,18,1,173.8573858413648,-75.08610534667969,9.533742904663086,-71.58042907714844,-0.3344188332557678,1,33.63316345214844,4.754693031311035,0.9822971224784851,1.7024576663970947e-05,0.15977726909012277,0.0010000000474974513,0.0010000000474974513,1,33.52638626098633,4.786344528198242,1.3622639179229736,1.3446439504623413,-0.10677634179592133,0.0316515788435936,0.4955888462270704,29.848521981993695,4.54157467953776,0,1,-67.79448447259472,-0.5229455173598323,6.510178168087233,7.859338427458318,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.2083005259043915,3.2083005259043915,174.57419812183036,1.9839969873428345,3.0257344245910645,0.7168122804655752,6.511604718150412
trajectory_gru_inertial_forward_sat_external_kalman,6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1850655903548883,0.036021974511606214,3.1852692817892896,174.57419576006495,6,31.64924182467779,0,32.88510230616667,4.538143926289948,29.848521981993695,4.54157467953776,-67.79448699951172,-0.5229455232620239,-70.81365590134179,-0.19823684938239783,0.43895620107650757,1,1.9915943145751953,-0.0022872365079820156,1.9915941953659058,-0.0022870334796607494,3.0365803241729736,-0.0034307532478123903,0.15363720903730602,173.8614950068224,6,3,6,18,1,173.8614950068224,-79.81743621826172,9.563739776611328,-76.21336364746094,-0.17694953083992004,1,38.256752014160156,5.088313102722168,0.981933057308197,0.0029469653964042664,0.16730235698313195,0.0010000000474974513,0.0010000000474974513,1,38.15056610107422,5.1197896003723145,1.3625681400299072,1.3448083400726318,-0.10618510842323303,0.03147660195827484,0.28656630242349523,35.53347991556403,4.831343962282351,0,1,-73.47818996991674,-0.2095691248249203,5.692338091126245,10.142638754809708,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1850655903548883,3.1850655903548883,174.57419576006495,1.9915943145751953,3.0365803241729736,0.712700753242558,9.011497061365858
trajectory_gru_inertial_forward_sat_external_kalman,7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.495143285766865,0.03952944476042358,3.4953668140903713,174.57420559931634,7,38.116520411040185,0,38.576547847692936,4.828044708056784,35.53347991556403,4.831343962282351,-73.47818756103516,-0.20956912636756897,-76.50382650209546,0.11569522885555017,1.3601601123809814,1,1.9961367845535278,-0.0021995711140334606,1.9961365461349487,-0.002199366223067045,3.0430679321289062,-0.0032992542255669832,0.4540995736881042,173.8641089126876,6,3,6,18,1,173.86410891268758,-89.28009033203125,9.623729705810547,-84.25801086425781,0.35161542892456055,1,46.31216812133789,5.413910388946533,0.9946227073669434,0.0004824623465538025,0.1541617918261953,0.0010000000474974513,0.0010000000474974513,0,46.20647048950195,5.445396423339844,1.3628509044647217,1.344988226890564,-0.1056969165802002,0.03148626536130905,0.5640655404961805,41.994951906214666,5.105336713388774,0,1,-79.93238125329,0.20165732282915538,6.467278586362396,12.937234165858335,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.495143285766865,3.495143285766865,174.57420559931634,1.9961367845535278,3.0430679321289062,0.7100966866287308,11.97782576624963
trajectory_gru_inertial_forward_sat_external_kalman,8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2125923413173467,0.05969181952456515,3.2131468476882663,174.9906943779613,8,38.68996526737649,0,45.044947805415106,5.102182869816411,41.994951906214666,5.105336713388774,-79.93238067626953,0.20165732502937317,-82.96492224802735,0.527510122581158,1.7054240703582764,1,2.000985860824585,-0.002102628815919161,2.000985622406006,-0.002102429512888193,3.0499958992004395,-0.0031538435723632574,0.17431919102373497,173.86698162722905,6,3,6,18,1,173.86698162722908,-89.28009033203125,9.623729705810547,-89.30004119873047,-0.24247673153877258,1,51.26303482055664,6.538159370422363,0.9943253397941589,0.00047916173934936523,0.15431709247321565,0.0010000000474974513,0.0010000000474974513,0,51.15773010253906,6.569528579711914,1.3630197048187256,1.3450819253921509,-0.10530617833137512,0.031369082629680634,0.3731737320411449,47.855905143351315,5.77871591630539,0,1,-85.83168343907965,0.1521990620389433,5.899509504935384,15.62710711600522,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2125923413173467,3.2125923413173467,174.9906943779613,2.000985860824585,3.0499958992004395,1.1237127507322384,14.626186662068932
trajectory_gru_inertial_forward_sat_external_kalman,9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.207844800486477,0.05960360223046257,3.2083984873152747,174.99069428429587,8,38.94594236508591,0,50.910215941996334,5.775643235167098,47.855905143351315,5.77871591630539,-85.83168029785156,0.15219905972480774,-88.86852369921242,0.478427709655489,0.6008973717689514,1,2.004004955291748,-0.0020485208369791508,2.004004955291748,-0.0020483206026256084,3.0543107986450195,-0.003072681138291955,0.16583427335256432,173.8685878498182,6,3,6,18,1,173.86858784981817,-89.28009033203125,9.623729705810547,-93.76095581054688,-0.3215394616127014,1,55.6905403137207,7.088782787322998,0.9942391514778137,0.0004535093903541565,0.15430036517471749,0.0010000000474974513,0.0010000000474974513,0,55.585411071777344,7.120063304901123,1.3631876707077026,1.345197081565857,-0.10512861609458923,0.03128053992986679,0.22147926751965935,53.08228593949357,6.401889599663527,0,1,-91.09466317625825,0.08552108994696273,5.263402099964888,17.71575584299934,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.207844800486477,3.207844800486477,174.99069428429587,2.004004955291748,3.0543107986450195,1.122106434477672,16.644722657724714
