pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,raw_next_x,raw_next_y,protected_next_x,protected_next_y,route_center_x,route_center_y,route_index,route_distance_raw_m,route_recovery_triggered,route_progress_delta_m,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,raw_next_error_m,protected_next_error_m,ms_candidate_count
0,1,0,1,True,-37.632978691184114,0.8348961808190729,-29.69103240966797,0.6151264905929565,-35.90808868408203,5.498384475708008,-35.90808868408203,5.498384475708008,-37.632978691184114,0.8348961808190729,0,4.819818415794483,False,0.0,-37.63298034667969,0.8348962068557739,-47.69226837158203,1.7922438383102417,1.6557003061335768e-06,7.944988090764576,12.353233152962778,12.353233152962778,36
1,2,1,2,False,-35.90808868408203,5.498384475708008,-30.060884475708008,3.9589414596557617,-35.67227554321289,10.763025283813477,-35.67227554321289,10.763025283813477,-37.632978691184114,0.8348961808190729,0,10.079857205302984,False,0.0,-47.69226837158203,1.7922438383102417,-50.9120979309082,2.1374623775482178,12.353233152962778,17.7640163438911,17.511496848026397,17.511496848026397,36
2,3,2,3,False,-35.67227554321289,10.763025283813477,-29.481853485107422,6.076850414276123,-35.38074493408203,14.694193840026855,-35.38074493408203,14.694193840026855,-37.632978691184114,0.8348961808190729,0,14.019804613410992,False,0.0,-50.9120979309082,2.1374623775482178,-54.1414794921875,2.4837052822113037,17.511496848026397,21.78931286458318,22.384396171892536,22.384396171892536,36
3,4,3,4,False,-35.38074493408203,14.694193840026855,-29.516258239746094,8.716094970703125,-35.561092376708984,16.7902889251709,-35.561092376708984,16.7902889251709,-37.632978691184114,0.8348961808190729,0,16.085050874412893,False,0.0,-54.1414794921875,2.4837052822113037,-57.659645080566406,2.8609108924865723,22.384396171892536,25.40165748452079,26.122281752989974,26.122281752989974,36
4,5,4,5,False,-35.561092376708984,16.7902889251709,-29.176252365112305,11.29808235168457,-36.5439338684082,19.301013946533203,-36.5439338684082,19.301013946533203,-37.632978691184114,0.8348961808190729,0,18.47768854075483,False,0.0,-57.659645080566406,2.8609108924865723,-60.85377502441406,3.1642963886260986,26.122281752989974,29.706725211889125,29.17810875594756,29.17810875594756,36
5,6,5,6,False,-36.5439338684082,19.301013946533203,-29.25982666015625,11.019392013549805,-36.812232971191406,20.498876571655273,-36.812232971191406,20.498876571655273,-39.61985111568282,1.0463117178545955,1,19.64043851678082,False,2.0,-60.85377502441406,3.1642963886260986,-64.02477264404297,3.465484857559204,29.17810875594756,32.5557997985011,32.10387435703605,32.10387435703605,36
6,7,6,7,False,-36.812232971191406,20.498876571655273,-29.343610763549805,11.195775032043457,-37.382869720458984,20.175081253051758,-37.382869720458984,20.175081253051758,-39.61985111568282,1.0463117178545955,1,19.25808239103358,False,0.0,-64.02477264404297,3.465484857559204,-67.50447845458984,3.795994520187378,32.10387435703605,35.532244167272914,34.28681663460115,34.28681663460115,36
7,8,7,8,False,-37.382869720458984,20.175081253051758,-29.658754348754883,11.522993087768555,-37.97439956665039,18.705053329467773,-37.97439956665039,18.705053329467773,-39.61985111568282,1.0463117178545955,1,17.733717379748647,False,0.0,-67.50447845458984,3.795994520187378,-70.70535278320312,4.076558589935303,34.28681663460115,38.626484954735126,35.85119463572578,35.85119463572578,36
8,9,8,9,False,-37.97439956665039,18.705053329467773,-29.575754165649414,11.428200721740723,-37.45878219604492,16.782854080200195,-37.45878219604492,16.782854080200195,-39.61985111568282,1.0463117178545955,1,15.876865324323992,False,0.0,-70.70535278320312,4.076558589935303,-73.90149688720703,4.35670804977417,35.85119463572578,41.78146149281057,38.50299415929773,38.50299415929773,36
9,10,9,10,False,-37.45878219604492,16.782854080200195,-30.087539672851562,12.312639236450195,-36.41661834716797,15.323465347290039,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,14.535939086067595,True,0.0,-73.90149688720703,4.35670804977417,-77.41057586669922,4.6642866134643555,38.50299415929773,44.530435522555756,42.35708493738414,37.963516954470194,36
10,11,10,11,False,-39.61985111568282,1.0463117178545955,-29.56332015991211,-0.07165002822875977,-32.146034240722656,-0.21100106835365295,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.4594586232363628,True,0.0,-77.41057586669922,4.6642866134643555,-80.71418762207031,4.9646830558776855,37.963516954470194,48.08106669516394,48.843149253789235,41.28072342925754,36
11,12,11,12,False,-39.61985111568282,1.0463117178545955,-30.074207305908203,-0.5086870193481445,-36.20203399658203,-0.5798624753952026,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,1.255410226039971,True,0.0,-80.71418762207031,4.9646830558776855,-84.01985931396484,5.2652668952941895,41.28072342925754,50.93491323642029,48.173747575249244,44.60000348426842,36
12,13,12,13,False,-39.61985111568282,1.0463117178545955,-29.240758895874023,-0.6611507534980774,-36.42710494995117,-0.19933238625526428,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.9008307547726797,True,0.0,-84.01985931396484,5.2652668952941895,-87.32689666748047,5.565974712371826,44.60000348426842,55.0987501560897,51.225262935677975,47.92065889431513,36
13,14,13,14,False,-39.61985111568282,1.0463117178545955,-28.560787200927734,-0.5269381999969482,-37.86210250854492,1.6220860481262207,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.7585276293810105,True,0.0,-87.32689666748047,5.565974712371826,-90.52931213378906,5.903904438018799,47.92065889431513,59.08112397028825,52.84097783381219,51.14068271140963,36
14,15,14,15,False,-39.61985111568282,1.0463117178545955,-29.268299102783203,-1.0535115003585815,-37.01069259643555,1.7078813314437866,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.933928031607802,True,0.0,-90.52931213378906,5.903904438018799,-93.73101806640625,6.241759300231934,51.14068271140963,61.65482425670077,56.90124226109013,54.36001346900398,36
15,16,15,16,False,-39.61985111568282,1.0463117178545955,-29.05017852783203,-1.6159167289733887,-38.72867202758789,1.3402270078659058,-38.72867202758789,1.3402270078659058,-39.61985111568282,1.0463117178545955,1,0.3865600561031193,False,0.0,-93.73101806640625,6.241759300231934,-97.24320983886719,6.612377643585205,54.36001346900398,65.15638169814783,58.751567703282184,58.751567703282184,36
16,17,16,17,False,-38.72867202758789,1.3402270078659058,-28.854328155517578,-1.493689775466919,-36.4427375793457,0.8575538992881775,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.14846861197741512,True,0.0,-97.24320983886719,6.612377643585205,-100.48795318603516,6.946656227111816,58.751567703282184,68.86760825599659,64.33402528418415,61.15341294625143,36
17,18,17,18,False,-39.61985111568282,1.0463117178545955,-28.744403839111328,-1.014054775238037,-37.796058654785156,0.6245121955871582,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.22645830027863015,True,0.0,-100.48795318603516,6.946656227111816,-103.73233032226562,7.28089714050293,61.15341294625143,72.18386102556047,66.27140697120205,64.4149054598919,36
18,19,18,19,False,-39.61985111568282,1.0463117178545955,-28.790987014770508,-1.220414161682129,-36.62946319580078,1.1070231199264526,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.3767802042638085,True,0.0,-103.73233032226562,7.28089714050293,-107.29228973388672,7.647648811340332,64.4149054598919,75.4219943424231,70.96488454712518,67.99365117388832,36
19,20,19,20,False,-39.61985111568282,1.0463117178545955,-28.846729278564453,-1.689650058746338,-38.546939849853516,1.633151650428772,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.6970692403882792,True,0.0,-107.29228973388672,7.647648811340332,-110.61548614501953,7.9523024559021,67.99365117388832,78.99931079027805,72.345055338985,71.33072901136494,36
20,21,20,21,False,-39.61985111568282,1.0463117178545955,-28.869884490966797,-1.6825828552246094,-37.31651306152344,1.9947080612182617,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,1.186786133120085,True,0.0,-110.61548614501953,7.9523024559021,-113.93445587158203,8.25656795501709,71.33072901136494,82.31144759231023,76.87340274617077,74.663567253588,36
21,22,21,22,False,-39.61985111568282,1.0463117178545955,-29.190589904785156,-2.2572357654571533,-37.77729797363281,2.3375790119171143,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,1.4789772353449748,True,0.0,-113.93445587158203,8.25656795501709,-117.24945068359375,8.560468673706055,74.663567253588,85.39357638412325,79.71541514724835,77.9924181176053,36
22,23,22,23,False,-39.61985111568282,1.0463117178545955,-29.330413818359375,-2.2772817611694336,-38.55296325683594,1.9739515781402588,-38.55296325683594,1.9739515781402588,-39.61985111568282,1.0463117178545955,1,1.0353187523958722,False,0.0,-117.24945068359375,8.560468673706055,-120.81004333496094,8.859625816345215,77.9924181176053,88.584501340805,82.54477410892677,82.54477410892677,36
23,24,23,24,False,-38.55296325683594,1.9739515781402588,-29.327930450439453,-2.3392856121063232,-38.5302848815918,2.8693175315856934,-38.5302848815918,2.8693175315856934,-39.61985111568282,1.0463117178545955,1,1.9280581285854288,False,0.0,-120.81004333496094,8.859625816345215,-124.06947326660156,9.133479118347168,82.54477410892677,92.16502913252204,85.76824861189161,85.76824861189161,36
24,25,24,25,False,-38.5302848815918,2.8693175315856934,-29.52014923095703,-1.1908267736434937,-38.18575668334961,4.594491481781006,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,3.680001931705048,True,0.0,-124.06947326660156,9.133479118347168,-127.31895446777344,9.40649700164795,85.76824861189161,95.1113345913551,89.26299538106733,88.09668226863045,36
25,26,25,26,False,-39.61985111568282,1.0463117178545955,-31.736900329589844,-2.371856927871704,-38.834388732910156,0.9537798762321472,-38.834388732910156,0.9537798762321472,-39.61985111568282,1.0463117178545955,1,0.008903515040751585,False,0.0,-127.31895446777344,9.40649700164795,-130.83126831054688,9.741641998291016,88.09668226863045,96.30502943545414,92.41565004207084,92.41565004207084,36
26,27,26,27,False,-38.834388732910156,0.9537798762321472,-31.55539321899414,-2.698606491088867,-37.573150634765625,0.9607900977134705,-39.61985111568282,1.0463117178545955,-39.61985111568282,1.0463117178545955,1,0.13151754926111667,True,0.0,-130.83126831054688,9.741641998291016,-134.03652954101562,10.047489166259766,92.41565004207084,100.05228212125448,96.89041010323507,94.8447698100975,36
27,28,27,28,False,-39.61985111568282,1.0463117178545955,-30.612112045288086,-3.210512161254883,-41.0169792175293,1.6897698640823364,-41.0169792175293,1.6897698640823364,-41.60672354018153,1.2577272548901182,2,0.4920175194766207,False,2.0,-134.03652954101562,10.047489166259766,-137.2352752685547,10.352712631225586,94.8447698100975,104.27072807615248,96.60748973216087,96.60748973216087,36
28,29,28,29,False,-41.0169792175293,1.6897698640823364,-33.826351165771484,-2.2711257934570312,-41.590179443359375,2.217148780822754,-41.590179443359375,2.217148780822754,-41.60672354018153,1.2577272548901182,2,0.9557863105663548,False,0.0,-137.2352752685547,10.352712631225586,-140.4192352294922,10.665609359741211,96.60748973216087,104.17661388559176,99.18950929272758,99.18950929272758,36
29,30,29,30,False,-41.590179443359375,2.217148780822754,-33.984352111816406,0.235427126288414,-41.223445892333984,3.3516407012939453,-41.223445892333984,3.3516407012939453,-41.60672354018153,1.2577272548901182,2,2.1227134103786005,False,0.0,-140.4192352294922,10.665609359741211,-143.60858154296875,10.979033470153809,99.18950929272758,106.94471957837068,102.66885176454122,102.66885176454122,36
30,31,30,31,False,-41.223445892333984,3.3516407012939453,-34.025978088378906,0.14508801698684692,-40.15095520019531,4.027058124542236,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,2.9078184098758486,True,0.0,-143.60858154296875,10.979033470153809,-147.09031677246094,11.321191787719727,102.66885176454122,110.11685317864874,107.18783251554282,105.96254885381204,36
31,32,31,32,False,-41.60672354018153,1.2577272548901182,-34.630943298339844,-2.038135051727295,-40.11482238769531,1.1541213989257812,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,0.05483213215214609,True,0.0,-147.09031677246094,11.321191787719727,-150.38534545898438,11.621426582336426,105.96254885381204,113.25008739861978,110.76620755545595,109.27119863122016,36
32,33,32,33,False,-41.60672354018153,1.2577272548901182,-34.3661003112793,-2.157132148742676,-39.821285247802734,1.4101982116699219,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,0.3405302906883925,True,0.0,-150.38534545898438,11.621426582336426,-153.68882751464844,11.922432899475098,109.27119863122016,116.834557924225,114.35175669845823,112.58833855168508,36
33,34,33,34,False,-41.60672354018153,1.2577272548901182,-34.22389221191406,-2.683567762374878,-40.50014877319336,1.0678788423538208,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,0.07169725505297668,True,0.0,-153.68882751464844,11.922432899475098,-156.9862060546875,12.222880363464355,112.58833855168508,120.35450146222398,117.01895401995145,115.89935102497195,36
34,35,34,35,False,-41.60672354018153,1.2577272548901182,-33.659637451171875,-2.8743371963500977,-40.4444580078125,1.3843772411346436,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,0.24891705270249279,True,0.0,-156.9862060546875,12.222880363464355,-161.97410583496094,12.701958656311035,115.89935102497195,124.2472072183758,122.05549127376396,120.9102028485059,36
35,36,35,36,False,-41.60672354018153,1.2577272548901182,-33.79885482788086,-2.897437572479248,-39.96257400512695,1.1737622022628784,-41.60672354018153,1.2577272548901182,-41.60672354018153,1.2577272548901182,2,0.09047191288386765,True,0.0,-161.97410583496094,12.701958656311035,-166.95358276367188,13.180227279663086,120.9102028485059,129.12101352386753,127.55732636413975,125.91259319080923,36
