frame_id,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,final_x,final_y,error_final_m,variance_x,variance_y,second_ms_nearest_candidate_m,second_ms_capture
0,-18.780746459960938,-2.1595981121063232,-21.92019626101811,5.198652695432251,8.0,-30.833385467529297,-0.2451414167881012,12.203739241929384,-31.490869522094727,1.0444166660308838,13.107743472966916,5.591727256774902,0.5268591642379761,1.8624907732009888,True
1,-25.919267654418945,-1.4582853317260742,-28.574762080064545,-9.004698344235074,8.0,-30.247873306274414,-0.27606937289237976,4.487144020710298,-31.105730056762695,1.1262197494506836,5.7947440638525,5.861983299255371,0.5023727416992188,2.246838331222534,True
2,-28.881437301635742,-1.16508948802948,-21.82582960981552,2.605639897530736,7.999999999999999,-30.5150089263916,-0.2395557165145874,1.8775433458171025,-31.543407440185547,0.45534858107566833,3.1163928754789705,5.783580780029297,0.7085301876068115,1.3696327209472656,True
3,-31.84273910522461,-0.8719794154167175,-39.59241573533549,1.1135966039573102,7.999999999999999,-32.50730895996094,-0.1488250494003296,0.982143232381524,-35.223201751708984,0.8341491222381592,3.78660828331589,2.1562795639038086,2.8412561416625977,0.9516851902008057,True
4,-34.80412292480469,-0.5788613557815552,-30.430989892195633,-7.277794664831852,8.000000000000002,-33.651206970214844,-0.3656131625175476,1.172471743914613,-37.444427490234375,0.773174524307251,2.9663461057800324,28.449975967407227,8.039831161499023,2.2624640464782715,True
5,-38.077056884765625,-0.2521708011627197,-36.7766046505391,7.6414230562950625,7.999999999999999,-45.28670120239258,1.1355808973312378,7.341990599514785,-50.419593811035156,1.255186676979065,12.434240802849077,43.904396057128906,14.389152526855469,0.7809856534004211,True
6,-41.34334182739258,0.07385636121034622,-47.634300869893764,-4.868191223098463,7.999999999999998,-48.06129455566406,-0.6754041910171509,6.7596065147621225,-47.509178161621094,0.753948450088501,6.203230041667583,28.50511360168457,15.484576225280762,0.734637975692749,True
7,-44.61831283569336,0.40075016021728516,-36.64125024750839,-0.20461953193756188,7.999999999999997,-48.063289642333984,-0.09109392762184143,3.4799103156596063,-50.480613708496094,-0.08888676762580872,5.882713306321439,19.19385528564453,9.081964492797852,2.213839054107666,True
8,-47.93851089477539,0.7270652055740356,-53.41162723429519,6.561874331336539,7.999999999999999,-49.54213333129883,0.5885554552078247,1.6095930758635477,-55.47914123535156,0.000646054744720459,7.575538971974832,20.696016311645508,11.169419288635254,1.477186918258667,True
9,-51.25859451293945,1.0533686876296997,-51.164245791396766,-6.946074937944723,8.0,-49.54705047607422,-0.05964852124452591,2.041614629987529,-57.2821159362793,1.7443569898605347,6.0630252491024565,21.262210845947266,10.302144050598145,1.2084349393844604,True
