frame_id,reference_x,reference_y,search_center_error_m,visual_error_m,final_error_m
0,-18.780746459960938,-2.1595981121063232,8.0,12.197033807985477,12.041724030362994
1,-25.919267654418945,-1.4582853317260742,8.0,4.486011938589248,4.76642317491564
2,-28.881437301635742,-1.16508948802948,7.999999999999999,1.8716490749225487,2.599702490173189
3,-31.84273910522461,-0.8719794154167175,7.999999999999999,0.9931209992992659,0.6330190750939894
4,-34.80412292480469,-0.5788613557815552,8.000000000000002,1.259274077538523,2.845837246986052
5,-38.077056884765625,-0.2521708011627197,7.999999999999999,7.113654995813119,1.9331896073561021
6,-41.34334182739258,0.07385636121034622,7.999999999999998,6.442531060574083,1.4294365199988872
7,-44.61831283569336,0.40075016021728516,7.999999999999997,3.444299829289611,2.9456616710675383
8,-47.93851089477539,0.7270652055740356,7.999999999999999,1.5514619745905258,1.4824240504455601
9,-51.25859451293945,1.0533686876296997,8.0,1.971674589015989,3.456605010826031
10,-54.585689544677734,1.3803616762161255,8.0,5.3643055474602654,8.114607077748468
11,-57.930152893066406,1.7030118703842163,8.000000000000005,2.991317741569306,9.421690626792282
12,-61.281715393066406,2.0263473987579346,7.999999999999998,11.674525477676175,14.027957002886373
13,-64.62455749511719,2.3488411903381348,8.0,10.184258704878742,16.151999495903414
14,-67.96265411376953,2.678952693939209,7.999999999999999,8.836280780651869,17.054014638507596
15,-71.30087280273438,3.009075880050659,7.999999999999999,17.15404369086036,21.134245814539703
16,-74.64299774169922,3.3395848274230957,8.000000000000004,15.42926492514931,14.551423950609793
17,-77.97047424316406,3.6625680923461914,8.0,9.291388658002813,2.973613221087104
18,-81.29307556152344,3.9850776195526123,7.999999999999997,14.19398111057312,5.262187324900391
19,-84.62059020996094,4.3080644607543945,7.999999999999999,17.435948502273956,10.965638437201408
20,-87.91920471191406,4.623467922210693,7.999999999999999,4.911185598628063,11.738970895599087
21,-91.22086334228516,4.939162731170654,7.999999999999997,15.798848694140684,17.38371499893175
22,-94.5164794921875,5.254280090332031,7.999999999999999,13.676258709866914,17.757365471839144
23,-97.71556854248047,5.570963382720947,7.999999999999997,8.199059532474285,11.657613963842218
24,-101.2225570678711,5.918126583099365,8.000000000000002,8.719841041793577,9.503063458225625
25,-104.41236877441406,6.233891487121582,8.000000000000002,6.666521581722891,9.369310021159974
26,-107.75296020507812,6.5345540046691895,8.0,3.9217325390297844,7.790558116712702
27,-111.09230041503906,6.835103988647461,7.999999999999999,9.643270348009896,7.838759076754863
28,-114.4308090209961,7.135579586029053,7.999999999999996,6.082923911561565,7.617046321357633
29,-117.76180267333984,7.465998649597168,7.999999999999996,7.369748586804649,10.016062392319544
30,-121.08988952636719,7.79612922668457,8.0,15.16010416254365,13.790826725447024
31,-124.41860961914062,8.126322746276855,8.000000000000002,12.170789120017925,17.2728753273077
32,-127.7506332397461,8.479126930236816,8.00000000000001,9.34088306975794,13.225062235434486
33,-131.07872009277344,8.831513404846191,8.0,19.158247524684572,16.416192824909967
34,-134.4064178466797,9.183857917785645,7.999999999999997,3.64390399753183,12.047195729880503
35,-137.9134521484375,9.491893768310547,8.000000000000002,7.686442456447447,9.793470086478894
36,-141.10328674316406,9.772066116333008,8.000000000000005,13.177562061179104,9.36500444381867
37,-144.29208374023438,10.052149772644043,7.999999999999995,7.563706889060246,5.568942748970676
38,-147.48928833007812,10.328798294067383,8.000000000000002,8.478792223946982,5.929828747613995
39,-150.68637084960938,10.605437278747559,7.999999999999997,8.14284539608486,4.842203986282076
40,-154.1981964111328,10.909310340881348,8.000000000000009,8.357103530269432,1.6105330868605765
41,-157.47799682617188,11.261993408203125,8.000000000000009,6.906668662555582,3.3155073148866854
42,-160.7559356689453,11.614477157592773,8.000000000000005,7.9835834724252726,4.057798458776553
43,-164.03280639648438,11.966845512390137,8.0,6.417923149663173,1.243549539884089
44,-167.38104248046875,12.304368019104004,7.999999999999996,10.113215826742744,6.282480693991246
45,-170.73062133789062,12.642024993896484,7.999999999999997,9.880411233831229,2.2438648163516266
46,-174.08189392089844,12.979852676391602,8.00000000000001,8.168496204316266,4.047294454935998
47,-179.34275817871094,13.486869812011719,8.0,5.130727163535544,3.7774726125519313
48,-184.13096618652344,13.948331832885742,7.999999999999993,8.555216981362321,3.4637759280262834
49,-187.249755859375,14.233661651611328,8.000000000000007,7.538105333814075,4.357614145621017
50,-190.67921447753906,14.547411918640137,8.00000000000001,6.540387669858589,2.460690484732678
51,-194.10855102539062,14.861151695251465,7.999999999999998,10.613685713770723,6.112939933177379
52,-197.28343200683594,15.1630220413208,7.999999999999999,11.575957909732074,7.6278143825144396
53,-200.77069091796875,15.494592666625977,8.000000000000007,10.009643843256045,1.4651428117298735
54,-203.94317626953125,15.796236038208008,8.000000000000007,9.779746566887667,6.17986684398749
55,-207.35537719726562,16.129146575927734,7.999999999999995,7.977312902483746,5.622723496198763
56,-210.75604248046875,16.4609317779541,8.000000000000002,6.929817785714297,4.897488829937418
57,-213.8697052001953,16.76471519470215,7.99999999999999,6.242400822989723,4.787836351720065
58,-217.09425354003906,17.10219955444336,7.9999999999999964,0.930532786082207,4.748756924761198
59,-220.6431427001953,17.473630905151367,8.000000000000007,10.63509089216437,5.434246097394669
60,-223.8677215576172,17.811119079589844,7.999999999999998,10.835371154115817,4.654924603920138
61,-227.08807373046875,18.138076782226562,8.0,21.996830332108296,7.978530452480826
62,-230.62640380859375,18.497316360473633,7.999999999999998,15.110387794110924,8.457336934250387
63,-233.84530639648438,18.824125289916992,7.999999999999995,10.39509025567232,5.8236121960831815
64,-237.00657653808594,19.118770599365234,7.999999999999999,19.4044101251548,13.681469177774352
65,-240.4793701171875,19.44244956970215,7.999999999999993,2.347130625560981,11.989931715777878
66,-243.63906860351562,19.73694610595703,8.0,11.462610962416779,14.75098766263666
67,-246.847412109375,19.999595642089844,7.999999999999989,16.947934254185384,14.356445179944561
68,-250.06228637695312,20.262781143188477,7.999999999999999,5.213984659609293,9.163112237566748
69,-253.5655975341797,20.549577713012695,8.0,15.60400237307749,12.181425600535158
70,-258.5731506347656,21.028581619262695,7.999999999999999,8.001166276506144,10.295414311932884
71,-263.5738220214844,21.506925582885742,7.999999999999977,2.273695385122215,6.7225976560434955
72,-266.9277038574219,21.863229751586914,7.999999999999994,14.04958214837766,9.615616743675416
73,-270.28131103515625,22.219507217407227,8.000000000000004,7.700252778758516,12.322674851964234
74,-273.63311767578125,22.575592041015625,8.000000000000004,11.567742836318766,15.027351810946024
75,-276.9444274902344,22.93913459777832,8.000000000000016,21.734276188474304,17.875092393439196
76,-280.2569580078125,23.30280876159668,7.9999999999999885,7.665507919462605,11.52988839494258
77,-283.5698547363281,23.666522979736328,7.999999999999998,11.029103208192813,8.768393590314943
78,-286.75732421875,23.975204467773438,8.000000000000012,8.543230727369146,4.204095663955141
79,-290.265380859375,24.314931869506836,7.9999999999999805,6.614874893231973,3.0319810322841065
80,-293.4555358886719,24.623870849609375,7.999999999999998,4.822325848967889,3.9699845148696222
81,-297.0016174316406,24.93578338623047,7.999999999999999,9.929937439509121,6.457275481099313
82,-300.2271423339844,25.219501495361328,8.0,8.995950930352963,3.8631100978187125
83,-303.45355224609375,25.5032958984375,8.00000000000001,6.772993328033313,5.00040006215781
84,-306.78228759765625,25.818649291992188,8.000000000000012,11.438496313955572,5.4872754977209475
85,-310.1116027832031,26.13405990600586,8.0,4.319997030995756,2.797966864906366
86,-313.44134521484375,26.44951057434082,8.000000000000002,9.54847162850918,5.4936330203375725
87,-316.7387390136719,26.75737953186035,8.000000000000021,10.63558997257217,5.001051034716704
88,-320.03851318359375,27.06546974182129,8.000000000000002,4.261120193368789,3.452755201149719
89,-323.3372497558594,27.373462677001953,7.999999999999999,8.98170856114044,4.767411971562981
90,-326.6502990722656,27.7000789642334,8.000000000000005,7.667108134006701,2.4128889394154944
91,-329.9637756347656,28.0267391204834,8.000000000000018,7.124258469068854,2.5175458352316324
92,-333.27398681640625,28.35307502746582,7.999999999999981,7.398591129544271,2.863584182777183
93,-336.57794189453125,28.690593719482422,8.00000000000001,8.335970727925064,4.313493210097788
94,-339.88433837890625,29.02836036682129,8.000000000000005,6.806798692722388,3.3303726405682332
95,-343.1903076171875,29.36608123779297,7.999999999999991,7.958878632911529,2.1467524765389903
96,-346.51904296875,29.685148239135742,7.999999999999988,6.689984817571732,3.3411366690185558
97,-349.849365234375,30.004364013671875,7.99999999999999,5.856665483531071,2.8172132128868372
98,-353.1781005859375,30.323429107666016,8.0,10.587895898333677,1.7631013987332829
99,-356.5009460449219,30.624027252197266,7.999999999999996,8.339865744786355,5.696923628662034
100,-359.82257080078125,30.924514770507812,8.00000000000001,4.370540630390076,3.434746104732135
101,-363.1454772949219,31.225116729736328,7.99999999999998,7.2889182371408054,5.443926167336017
102,-366.4402160644531,31.518213272094727,7.999999999999995,6.191240346552561,5.982441685990768
103,-369.7346496582031,31.81128692626953,8.00000000000001,7.189790090741015,4.219119288897694
