frame_id,reference_x,reference_y,search_center_error_m,visual_error_m,final_error_m
0,-37.63298034667969,0.8348962068557739,8.0,8.460090449052942,6.603286696160273
1,-47.69226837158203,1.7922438383102417,8.000000000000004,2.0770269157599817,2.9032712922802544
2,-50.9120979309082,2.1374623775482178,8.000000000000002,2.4092200985727015,5.085715537264815
3,-54.1414794921875,2.4837052822113037,8.0,4.89931489858293,8.805993822016276
4,-57.659645080566406,2.8609108924865723,7.999999999999999,8.386846601420492,6.592043056634586
5,-60.85377502441406,3.1642963886260986,8.000000000000002,11.356298118065064,11.699817550460773
6,-64.02477264404297,3.465484857559204,8.0,5.916021636157434,13.849486130680065
7,-67.50447845458984,3.795994520187378,8.0,18.0014759482739,20.248232060423263
8,-70.70535278320312,4.076558589935303,8.0,12.777296451923107,21.520102865866626
9,-73.90149688720703,4.35670804977417,8.0,5.507075449462112,18.64953785374161
10,-77.41057586669922,4.6642866134643555,7.999999999999997,19.90744735224004,21.97128566772849
11,-80.71418762207031,4.9646830558776855,8.0,14.589178978300756,17.20983841352623
12,-84.01985931396484,5.2652668952941895,8.0,8.693326500673155,7.241367317293541
13,-87.32689666748047,5.565974712371826,8.0,11.79557030382328,0.5180852851876667
14,-90.52931213378906,5.903904438018799,8.000000000000002,15.723393596464742,5.985620765906547
15,-93.73101806640625,6.241759300231934,7.999999999999999,2.8458957625754704,5.4730090118105545
16,-97.24320983886719,6.612377643585205,8.0,10.646569251138843,6.167639471212666
17,-100.48795318603516,6.946656227111816,8.0,9.448226029871389,7.586005291321206
18,-103.73233032226562,7.28089714050293,7.999999999999997,6.07255660903913,6.670142532931785
19,-107.29228973388672,7.647648811340332,8.000000000000004,6.627260540411035,6.881419069557604
20,-110.61548614501953,7.9523024559021,8.000000000000002,7.141041983562934,7.134362900424896
21,-113.93445587158203,8.25656795501709,7.999999999999998,5.289335426327954,7.683005659660543
22,-117.24945068359375,8.560468673706055,7.999999999999998,5.918040135956527,7.897547508664082
23,-120.81004333496094,8.859625816345215,7.999999999999995,5.633926575272996,7.858583884588556
24,-124.06947326660156,9.133479118347168,8.000000000000004,6.018574248090574,7.397001128898323
25,-127.31895446777344,9.40649700164795,8.0,9.083907825852561,7.117840739802043
