protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,2.6112886381045803,1,0.0,0,0,0.856357037458457,1.0,3.125312566757202,3.753549337387085,0,0,6,18,1,173.90999929632898,-27.833980560302734,-0.28263363242149353,-27.833980560302734,-0.28263363242149353,-28.120468139648438,-0.856049656867981,9.425307273864746,-0.30533567070961,0.24786795675754547,0.7053300142288208,4.0,4.0,0,6.661666393280029,-0.5276665091514587,6.024020195007324,5.299840927124023,0.856357037458457,6.661666393280029,-0.5276665091514587,4.604981853010757,-0.5276665091514587,2.0566845402692726,0.0,0.0,1,0.0,0.0,0.0,1.1244655847549438,-0.005008287262171507,1.2103571891784668,0.005852273665368557,0.034620217865651316,-0.011642877863399929,173.9446195141946,173.9446195141946,0.03462021786565132,1.7296451330184937,-0.001037035370245576,0.7748377345316427,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,1.1244655847549438,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,18.662411719560623
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,7.172638198106864,-0.0006222212687134743,-25.912838892471147,-1.398030371842107,2.4653494782315364,1,0.0,0,0,0.8939141270682318,1.0,10.178937911987305,3.9389750957489014,1,1,6,18,1,173.9221163720817,-32.565303802490234,-0.2526208460330963,-32.565303802490234,-0.2526208460330963,-32.57156753540039,-0.7065098285675049,13.867152214050293,0.01818794757127762,0.17695575952529907,0.8327302932739258,4.0,5.628188133239746,1,10.452743530273438,-0.31209126114845276,6.599268913269043,7.085627555847168,0.8939141270682318,10.452743530273438,-0.31209126114845276,10.452743530273438,-0.31209126114845276,0.0,0.0,0.0,1,7.0,7.1728681568780965,-0.0006222212687134743,1.3419545888900757,-0.005162843503057957,1.7516980171203613,0.01084325835108757,0.04947486545422412,-0.015108091629483917,173.9594741617832,173.9594741617832,0.4295977191725295,2.2178025245666504,0.0021738570649176836,0.347246705457166,1.0,6.99816819006334,-0.16013114495809097,0,0,1,724.5651833968838,0.009566045339590252,0.17447000804352442,5.83093356440291,-25.722431123002348,-1.2579312577508024,6.999999999999998,7.172888153292986,0.0,0,0.2808671840187204,17.50786043703556
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,9.988763413292432,-0.15907571922662575,-28.696260815808287,-0.9417068733180771,3.0055833008655255,1,0.0,0,0,0.750999547647047,1.0,13.031463623046875,4.083316802978516,0,0,6,18,1,173.93519159864397,-37.296630859375,-0.22260963916778564,-37.32720184326172,-4.98076868057251,-37.34954833984375,-3.5983479022979736,18.311370849609375,3.400604486465454,0.39684709906578064,0.5036768913269043,4.0,32.68537521362305,0,14.708006858825684,3.016777992248535,6.89076042175293,34.22278594970703,0.750999547647047,14.708006858825684,3.016777992248535,14.304012169321812,2.430073534391002,0.40399468950387174,0.5867044578575333,0.0,1,2.9905954094668408,2.990595223229093,0.0010554257314652205,1.4578839540481567,-0.0044189575128257275,2.00529146194458,0.013972964137792587,0.06008250608595763,-0.01743245369581752,173.9700818024149,173.9700818024149,0.37718835555049535,2.4605257511138916,0.005147726275026798,0.5620579074523754,1.0,9.97048166873309,0.17004076123968484,0,0,1,721.592869918214,0.013629006492882097,0.17871440052297416,1.518760603444968,-28.712998388965698,-1.2709054965586137,2.9905954094668417,2.976644557493125,0.013950851973716816,0,0.19891881500377132,17.87186786532402
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,12.960544373669716,0.17355156748355152,-31.686559061397503,-0.9571791307869061,4.678541178582832,1,0.0,0,0,0.40420935566525845,1.0,15.878216743469238,4.223620414733887,0,0,6,18,1,173.94740316979704,-51.490604400634766,-0.13258513808250427,-46.75927734375,-0.16259177029132843,-47.53826141357422,-0.5964183807373047,28.76106071472168,1.4965424537658691,0.7518177628517151,0.05998964607715607,14.47677993774414,24.275039672851562,0,25.074642181396484,1.0813779830932617,17.540176391601562,25.859952926635742,0.40420935566525845,25.074642181396484,1.0813779830932617,16.322120101749178,1.0813779830932617,8.752522079647306,0.0,0.0,1,2.9900647660566517,2.990062704936627,0.003510806243866682,1.5282866954803467,-0.003755986923351884,2.1491992473602295,0.015995359048247337,0.070535323538082,-0.019493806788359352,173.98053461986706,173.98053461986706,0.36673308241731684,2.602879047393799,0.007446032948791981,0.028900090517472485,1.0,12.95988119147243,0.23311055321034568,0,0,1,718.6034703954747,0.017715323168334157,0.1650007035023897,1.4474857902123577,-31.69221826667809,-1.0164723512005711,2.9900647660566535,2.9757724856927044,0.01429228036394914,0,0.2086497815196178,17.47647114098072
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,15.94892920424936,0.23898249594282883,-34.665020467630036,-0.7052014460192776,5.456395456430038,1,0.0,0,0,0.6083874666672309,1.0,18.72028350830078,4.359691143035889,1,1,6,18,1,173.9589991768213,-51.490604400634766,-0.13258513808250427,-46.75927734375,-0.16259177029132843,-48.882869720458984,0.01798948645591736,30.16326332092285,1.028252124786377,0.6703335642814636,0.1668359488248825,9.886127471923828,16.656253814697266,1,26.43351173400879,0.5932168960571289,13.057533264160156,18.271108627319336,0.6083874666672309,26.43351173400879,0.5932168960571289,19.871994737584245,0.5932168960571289,6.561516996424544,0.0,0.0,1,2.9890537804457735,2.9890480127769306,0.005871942732483149,1.5735013484954834,-0.003466739086434245,2.237215518951416,0.017129547894001007,0.07789338494531625,-0.02147913734079843,173.98789268127427,173.98789268127427,0.3593775296583896,2.6920995712280273,0.008757940493524075,0.1122974386192843,1.0,15.947424584376874,0.3281209626935805,0,0,1,715.6159270025702,0.02179910263380861,0.153225536796052,1.4023535410707022,-34.67298108694314,-0.7939964834695059,2.9890537804457686,2.9758548895661856,0.013198890879583036,0,0.25195496582329063,17.66416523605585
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,19.248874527094458,0.33572450464148174,-37.956605875795404,-0.4513045166027205,6.494909274689732,1,0.0,0,0,0.46341042345915506,1.0,21.871074676513672,4.490999698638916,0,0,6,18,1,173.96911190221257,-56.221927642822266,-0.10258004069328308,-51.490604400634766,-0.13258513808250427,-52.891258239746094,-0.05137073993682861,34.14167022705078,1.5224730968475342,0.72350013256073,0.07490082085132599,13.687288284301758,16.66167449951172,0,30.385005950927734,1.0737552642822266,16.93537139892578,18.297822952270508,0.46341042345915506,30.385005950927734,1.0737552642822266,22.773253191607132,1.0737552642822266,7.6117527593206,0.0,0.0,1,3.301458698533132,3.3014499427175825,0.007603541947901249,1.6065475940704346,-0.003273703856393695,2.299623966217041,0.017975030466914177,0.0852812016981437,-0.02306481845045912,173.9952804980271,173.9952804980271,0.3045753706269636,2.756347894668579,0.009816473349928856,0.04297634639269871,1.0,19.2455972517432,0.4753846525760081,0,0,1,712.3177543352039,0.02630749231764358,0.14417471880229016,1.68265039704271,-37.96816371595462,-0.5905241768008249,3.3014586985331302,3.2891979911131446,0.01226070741998564,0,0.35544441058962145,17.28663221001625
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,22.539641111866064,0.48431595411018397,-41.24456508135769,-0.24993819155609298,5.464348651660244,1,0.0,0,0,0.6312012039224366,1.0,25.01070213317871,4.617638111114502,1,1,6,18,1,173.97827091241518,-51.490604400634766,-0.13258513808250427,-51.490604400634766,-0.13258513808250427,-51.298763275146484,0.876570463180542,32.65660858154297,0.4308200776576996,0.6375654935836792,0.17563028633594513,10.465516090393066,10.154911041259766,1,28.882368087768555,-0.02758777141571045,13.76844310760498,11.806243896484375,0.6312012039224366,28.882368087768555,-0.02758777141571045,26.525444422652765,-0.027587771415710505,2.356923665115789,0.0,0.0,1,3.294055968037011,3.294043860122867,0.008931301534175873,1.6299924850463867,-0.0030630575492978096,2.3428378105163574,0.01872088387608528,0.09196662287426391,-0.024350403126042332,174.00196591920323,174.00196591920323,0.29788500279343283,2.8013978004455566,0.010793976485729218,0.13392605333836846,1.0,22.533705842004814,0.2775296066256534,0,0,1,709.0296457449423,0.030802125056050813,0.1385061048399514,1.6525234763826804,-41.21672523265011,-0.04494852411341843,3.2940559680370076,3.282515961429067,0.011540006607940523,0,0.17362707980315334,17.415999434888363
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,25.836025388806952,0.28757851294449677,-44.50147414797371,0.29540413562368395,4.974189917154844,1,0.0,0,0,0.6862688406170758,1.0,28.15472984313965,4.739523410797119,1,1,6,18,1,173.98656416278996,-51.490604400634766,-0.13258513808250427,-56.221927642822266,-0.10258004069328308,-54.301883697509766,0.7191551923751831,35.62608337402344,0.905949592590332,0.5345782041549683,0.22066403925418854,15.18225383758545,7.361219882965088,1,31.838518142700195,0.43963587284088135,18.530271530151367,9.025078773498535,0.6862688406170758,31.838518142700195,0.43963587284088135,29.97326470050391,0.43963587284088135,1.865253442196284,0.0,0.0,1,3.302334836098495,3.3023195468021367,0.010048906318843365,1.6493511199951172,-0.0028895940631628036,2.377997398376465,0.01928156428039074,0.09818228845206724,-0.025695705266116878,174.00818158478103,174.00818158478103,0.2916757604770003,2.83833384513855,0.011614983901381493,0.17020411594060322,1.0,25.835359302153858,0.34461014624423075,0,0,1,705.7279922847932,0.03531527275950933,0.12802160857490819,1.6418940335964267,-44.50686233701313,0.23862369632333819,3.3023348360985,3.291245153591544,0.011089682506955967,0,0.19673892332435555,17.62796938419342
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,29.181786723199647,0.3555986992988615,-47.83556989028396,0.5827214403193588,3.865169206408074,1,0.0,0,0,0.7621621913790714,1.0,31.339508056640625,4.861785888671875,0,0,6,18,1,173.9941302581523,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-59.26538848876953,0.10849376022815704,40.496788024902344,2.039745569229126,0.4066673815250397,0.3949277400970459,5.363080978393555,10.514791488647461,0,36.69977951049805,1.5674219131469727,8.745246887207031,12.188161849975586,0.7621621913790714,36.69977951049805,1.5674219131469727,33.527732749492095,1.5674219131469727,3.1720467610059533,0.0,0.0,1,3.3464454623712907,3.3464274210457883,0.010988553054630756,1.664147973060608,-0.0030406778678297997,2.4042885303497314,0.019466686993837357,0.10197439080295981,-0.026884971934705678,174.01197368713193,174.01197368713193,0.3749205009567421,2.8662757873535156,0.011794047430157661,0.33356383627929836,1.0,29.16993117728534,0.6262617789530366,0,0,1,702.3934204096618,0.0398734178168006,0.12952910779799254,1.6720469643431204,-47.85249604297444,0.3123280934857001,3.346445462371297,3.3361949374037283,0.01025052496756862,0,0.42356277796061426,17.8222032263875
GT+smooth-jitter_controlled_forward3x6_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,32.516364175185835,0.637733628819248,-51.18126041484522,0.6559458598196463,2.9814219843600265,1,0.0,0,0,0.7589954048098856,1.0,34.520179748535156,4.978874683380127,1,1,6,18,1,174.00037545896217,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-59.30561828613281,-0.3312643766403198,40.49013900756836,2.481290102005005,0.40685996413230896,0.39949339628219604,5.446653366088867,14.078010559082031,1,36.68587875366211,2.0043222904205322,8.8551025390625,15.758709907531738,0.7589954048098856,36.68587875366211,2.0043222904205322,36.68587875366211,2.0043222904205322,0.0,0.0,0.0,1,3.346452661069127,3.3464329979004943,0.011471849866211414,1.6755969524383545,-0.0027905525639653206,2.4246749877929688,0.01998075097799301,0.10719917202300883,-0.027753009603945625,174.01719846835198,174.01719846835198,0.369701118173398,2.887915849685669,0.012603070586919785,0.516141512373404,1.0,32.49872070061255,0.969635805582326,0,0,1,699.0646308863345,0.044423658771471475,0.13670393700082428,1.660482961772788,-51.198928191912245,0.32404497583679615,3.3464526610691125,3.3360799142111426,0.010372746857969961,0,0.7317603066908591,18.545650877058506
