frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,confidence,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,candidate_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-18.780745674413577,-2.1595981213156596,-18.780745674413577,-2.1595981213156596,-8.908679962158203,-0.4026999771595001,-13.640005111694336,-0.3726810812950134,-17.90922737121582,-1.3443291187286377,9.95822811126709,7.748971462249756,0.5865049958229065,2.4626543521881104,-0.023720230907201767,-0.07741987705230713,-0.004609027877449989,2.4239444732666016,-0.026024743914604187,2.424084186553955,0,1,0.0,731.5633515869471,0.0,0.0,nan,1,-18.530995263043163,-1.8820354409715847,0.0,0.0,0.0,0.0,0.3733854533445457
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-20.93849900949311,-1.5990000040936039,-20.93849900949311,-1.5990000040936039,-27.772829055786133,9.233684539794922,-27.803403854370117,4.475525379180908,-23.85521125793457,0.7309556007385254,11.039457321166992,8.19896411895752,0.5647388100624084,2.4538328647613525,-0.06317348778247833,-0.22229565680027008,-0.030919410288333893,2.3426849842071533,-0.07863318920135498,2.3440043926239014,0,1,0.0030141615886585373,729.3583014329234,-0.32851715681212446,0.9672467566737197,159.32666243618573,1,-22.469905101363945,-0.2153507986908676,-3.498148969676205,1.3199803853651761,3.738902837972056,4.277013959672642,3.66646809284215
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-24.791026786570836,0.11137531568651182,-24.791026786570836,0.11137531568651182,-27.772829055786133,9.233684539794922,-27.803403854370117,4.475525379180908,-24.94558334350586,0.5475831031799316,9.594878196716309,6.8672776222229,0.6790958642959595,2.5798020362854004,-0.047473132610321045,-0.14892396330833435,-0.023383604362607002,2.505340099334717,-0.05916493386030197,2.5060386657714844,0,1,0.008498636125611345,725.3460608589769,-1.6205231879304407,0.9939100588255875,167.73547372696748,1,-24.896810688493765,0.4276861580910626,-2.26177388069714,0.4916797440506784,2.314599329930245,2.510650763572923,4.291175072755015
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-27.381734960196532,0.7523100529687944,-27.381734960196532,0.7523100529687944,-27.772829055786133,9.233684539794922,-27.803403854370117,4.475525379180908,-27.77596664428711,0.8656487464904785,9.22059440612793,6.477224826812744,0.722714364528656,2.63627552986145,-0.03552804887294769,-0.10687297582626343,-0.015755407512187958,2.582839012145996,-0.04340575262904167,2.5832035541534424,0,1,0.012112929474562321,722.7019763029999,-1.9829911716063529,0.9992516602799162,171.85438863222345,1,-27.6353990390645,0.8283006641434766,-2.5078732192160667,0.35896032294472185,2.533432572047209,2.767735199823377,4.537913923959486
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-30.19905670655236,1.1454762452634313,-30.19905670655236,1.1454762452634313,-27.772829055786133,9.233684539794922,-27.803403854370117,4.475525379180908,-31.148509979248047,1.4193973541259766,9.48015022277832,6.554940700531006,0.7175745964050293,2.70174503326416,-0.027409803122282028,-0.07067175954580307,-0.010495618917047977,2.6664092540740967,-0.03265761211514473,2.666609048843384,0,1,0.01599930968342032,719.8588429718666,-2.0750473427822094,0.9993293229894615,171.9852660487748,1,-30.74877644416985,1.3117570072004436,-2.697611650850808,0.3798320275211555,2.724221170892124,3.150690226325422,4.4744019569594
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-33.396672935160964,1.6271111034380137,-33.396672935160964,1.6271111034380137,-27.772829055786133,9.233684539794922,-27.803403854370117,4.475525379180908,-32.475196838378906,2.031416416168213,10.050222396850586,6.869537353515625,0.6877956390380859,2.7941365242004395,-0.020493872463703156,-0.03567224368453026,-0.006606336683034897,2.7763004302978516,-0.023797040805220604,2.776402473449707,0,1,0.02041542387636179,716.6281756718877,-2.214727258721105,0.9983146444525883,170.78235160670974,1,-32.905560559709514,1.8557957122876707,-2.451468899267467,0.39782627700561224,2.4835389086446362,2.2243416629819266,5.5846125256724
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-35.663668281515086,2.1739976495347384,-35.663668281515086,2.1739976495347384,-27.772829055786133,9.233684539794922,-32.50415802001953,9.263697624206543,-36.12447738647461,5.16054105758667,10.547425270080566,7.078578472137451,0.671911895275116,2.7648000717163086,-0.04078865796327591,-0.1006888672709465,-0.018793951719999313,2.7144556045532227,-0.050185635685920715,2.7149195671081543,0,1,0.023576081093858604,714.3159546846382,-2.5180206823492277,0.9782684865120238,162.27467644800905,1,-35.89927800004214,3.818533363292735,-2.8163635137419973,0.9001879990433742,2.956728238299706,3.5797602153251264,6.6076044680496935
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-38.5930902287814,4.156413832220059,-38.5930902287814,4.156413832220059,-27.772829055786133,9.233684539794922,-32.50415802001953,9.263697624206543,-37.23398208618164,5.644621849060059,10.754199981689453,7.156894207000732,0.6660415530204773,2.9040136337280273,-0.02372540533542633,-0.034116219729185104,-0.009853574447333813,2.886955499649048,-0.028652193024754524,2.8870975971221924,0,1,0.027845301620226564,711.1927494077047,-4.178465100158121,0.987940329695419,165.41031646687097,1,-37.90377294135311,4.972538267525196,-2.4199428095564337,0.6298826189399169,2.50057499690901,2.3129477488118604,8.123194721955691
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-40.77139616993287,5.30730742661497,-40.77139616993287,5.30730742661497,-32.53472900390625,4.505537986755371,-37.266056060791016,4.535549163818359,-41.18675231933594,5.017452239990234,9.292797088623047,6.457286834716797,0.7275728583335876,2.884028196334839,-0.0059081995859742165,0.0009774294449016452,0.0005034956848248839,2.884516954421997,-0.005656451918184757,2.8845221996307373,0,1,0.03097300276909223,708.9046378724781,-5.0917659494068195,0.9999911958143386,174.54672477226057,1,-40.998163436044656,5.140594186408742,-2.923332518585516,0.2790790099566698,2.936623589774136,3.0989506813612215,8.224819810341014
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-43.865801373525706,5.452238655534637,-43.865801373525706,5.452238655534637,-32.53472900390625,4.505537986755371,-37.266056060791016,4.535549163818359,-41.835201263427734,5.060776710510254,9.768814086914062,6.756293773651123,0.6970053911209106,2.883700132369995,-0.005435269325971603,0.007291693240404129,0.0013031760463491082,2.887346029281616,-0.0047836811281740665,2.8873496055603027,0,1,0.03520000193932021,705.812320192351,-4.907592144778668,0.9999759585315426,174.6966790730104,1,-42.81355274831717,5.235798924931701,-2.5230699552213416,0.2342056222845877,2.5339167848314066,1.817884016473686,9.42398286798701
