frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_12_s_059_v3d.jpg,441.479037,3075.107130,110.369759,768.776782,21.760519,0,1279,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_12_s_059_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_12_s_096_v3d.jpg,476.435541,3072.348423,119.108885,768.087106,19.655472,1000000000,1227,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_12_s_096_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_11_s_090_v3d.jpg,499.510255,3060.217446,124.877564,765.054362,312.639771,2000000000,1114,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_0_11_s_090_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_11_s_094_v3d.jpg,520.261764,3092.990909,130.065441,773.247727,11.111871,3000000000,4178,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_11_s_094_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_11_s_088_v3d.jpg,547.784233,3063.321587,136.946058,765.830397,46.548427,4000000000,2621,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_11_s_088_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_10_s_038_v3d.jpg,590.254305,3032.358562,147.563576,758.089641,337.588103,5000000000,2553,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_10_s_038_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_10_s_042_v3d.jpg,629.933159,3055.256580,157.483290,763.814145,314.484213,6000000000,2523,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_1_10_s_042_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_10_s_006_v3d.jpg,653.608395,3052.396263,163.402099,763.099066,20.380935,7000000000,4056,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_10_s_006_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_11_s_041_v3d.jpg,675.273210,3055.697300,168.818302,763.924325,358.216411,8000000000,4171,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_11_s_041_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_10_s_040_v3d.jpg,705.619352,3020.465934,176.404838,755.116483,337.504779,9000000000,4026,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_10_s_040_v3d.jpg
