frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,0.0,-29.69103240966797,0.6151264905929565,7.944988090764576,36,15.811603546142578,51.49183654785156,-29.754695892333984,1.800873041152954,7.937283993154332,-30.588268280029297,2.7162861824035645,-29.754695892333984,1.800873041152954,-27.31218147277832,2.776165723800659,36
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-47.69226837158203,1.7922438383102417,0.0,-39.5966911315918,-1.8984417915344238,8.897164226144746,36,12.077642440795898,50.58938217163086,-29.148515701293945,1.7245136499404907,18.54387636054644,-39.42475128173828,-1.6166224479675293,-29.148515701293945,1.7245136499404907,-30.094926834106445,1.3362348079681396,36
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-50.9120979309082,2.1374623775482178,0.0,-51.9869384765625,0.570592999458313,1.900095220397723,36,50.502342224121094,53.458984375,-36.08376693725586,1.1683602333068848,14.85996497382426,-50.97884750366211,0.907642126083374,-36.08376693725586,1.1683602333068848,-51.9869384765625,0.570592999458313,36
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-54.1414794921875,2.4837052822113037,0.0,-54.185997009277344,4.601127624511719,2.117890267459771,36,49.95079040527344,55.12956237792969,-44.02843475341797,2.825056314468384,10.118804001243284,-52.95405960083008,3.596200942993164,-44.02843475341797,2.825056314468384,-50.83069610595703,4.366888523101807,36
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-57.659645080566406,2.8609108924865723,0.0,-53.45266342163086,4.556041240692139,4.535654481552537,36,46.25640106201172,52.777584075927734,-49.34707260131836,3.811830520629883,8.366786083194684,-51.830291748046875,5.859805107116699,-49.34707260131836,3.811830520629883,-50.502532958984375,4.317763328552246,36
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-60.85377502441406,3.1642963886260986,0.0,-73.4153060913086,9.627350807189941,14.126681675534211,36,24.0406494140625,56.272674560546875,-69.69678497314453,8.496134757995605,10.326050810955122,-69.5682144165039,8.921372413635254,-69.69678497314453,8.496134757995605,-78.73358917236328,13.365175247192383,36
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-64.02477264404297,3.465484857559204,0.0,-76.6735610961914,7.9935503005981445,13.434851170133859,36,29.757089614868164,41.54401397705078,-79.38932037353516,8.652674674987793,16.216542946444484,-74.21363067626953,6.863193511962891,-79.38932037353516,8.652674674987793,-80.41751098632812,7.2398786544799805,36
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-67.50447845458984,3.795994520187378,0.0,-75.13109588623047,6.675940990447998,8.15226257674342,36,34.660797119140625,42.58963394165039,-84.69135284423828,8.2868070602417,17.76389733576116,-73.93970489501953,6.556337833404541,-84.69135284423828,8.2868070602417,-79.90371704101562,6.381417751312256,36
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-70.70535278320312,4.076558589935303,0.0,-77.14640045166016,6.686550617218018,6.949759236823611,36,35.30708694458008,43.71688461303711,-86.66166687011719,7.996105194091797,16.430666597019332,-76.19664001464844,6.369222640991211,-86.66166687011719,7.996105194091797,-79.10327911376953,6.523624420166016,36
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-73.90149688720703,4.35670804977417,0.0,-77.87831115722656,5.52518892288208,4.144924521514234,36,35.64717483520508,44.25139617919922,-86.20704650878906,7.247500896453857,12.640539338637103,-76.98596954345703,5.062213897705078,-86.20704650878906,7.247500896453857,-77.87831115722656,5.52518892288208,36
