protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,kf2_ms2_enabled,kf1_x,kf1_y,frame_reference_x,frame_reference_y,kf2_x,kf2_y,kf2_reference_distance_m,kf2_sigma_progress_m,kf2_sigma_cross_m,ms2_lattice_index,ms2_lattice_x,ms2_lattice_y,ms2_x,ms2_y,ms2_support,ms2_mode_count,ms2_shift_from_kf2_m,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-41.41473208662878,-2.1012529727827833,-3.781751739949091,-2.9361491796385573,0,1,-37.632978691184114,0.8348961808190729,-37.63298034667969,0.8348962068557739,-37.632980150216476,0.8348962040555263,1.6557003061335768e-06,1.2500003311400611,1.0000003311400611,79938,-37.296630859375,-0.22260963916778564,-38.17552947998047,-0.0642729178071022,0.8933173418045044,1,1.0501737403585032,0,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,1,0.0,173.92622821886636,0.0,0.0,0.0,-37.632978691184114,0.8348961808190729,1.6557003061335768e-06,1.173500170396131,1,0.0,0,0,0.6482148693836108,1.0,3.4498538970947266,3.319810152053833,0,0,6,18,1,173.92622821886636,-51.490604400634766,-0.13258513808250427,-51.36573028564453,1.9401154518127441,1,-51.36573028564453,1.9401154518127441,13.772604942321777,0.3540320098400116,0.626308262348175,0.1432354897260666,4.0,4.0,0,12.639812469482422,0.32726341485977173,12.644046774022303,5.665245056152344,5.1497802734375,0.6482148693836108,12.639812469482422,0.32726341485977173,4.03259089080493,0.32726341485977173,8.607221578677493,0.0,0.0,1,0.0,0.0,0.0,0.8050304651260376,0.03408760577440262,-0.12391890585422516,0.030085550621151924,0.15294491760801796,0.0,174.07917313647437,174.07917313647437,0.15294491760801796,0.7429372072219849,0.05111375078558922,0.2813796228503956,1.0,0.44436509316517253,0.9515282919199314,0,0,1,728.8580202224603,0.0006093015765646529,0.44436344420783513,0.8050304651260376,-38.17552947998047,-0.0642729178071022,0.0,0.0,0.0,0,1.0501736412576883,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-51.3870498450466,-1.2895301306937865,-3.6947814734645634,-3.0817739690040282,0,1,-44.631406994671615,0.9832933159198144,-47.69226837158203,1.7922438383102417,-46.891939909681554,1.5931320005862115,3.1659553560240985,1.8831910712048199,1.6331910712048199,79442,-46.75927734375,-0.16259177029132843,-47.245819091796875,0.7224423885345459,0.8760281801223755,1,0.9398568380712504,1,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.104740969237914,10.104740969237914,1,10.104740969237914,174.56350519669104,0.6372769778246966,10.046363144999564,0.030668382488981207,-47.62619140647295,1.8673944219214613,0.10006885397132266,1.6188301125885112,1,0.0,0,0,0.790451112571992,1.0,13.452078819274902,3.5678036212921143,0,0,6,18,1,173.97975893936214,-60.95325469970703,-0.07257647067308426,-59.39262390136719,0.9911920428276062,1,-59.39262390136719,0.9911920428276062,21.654033660888672,2.1469452381134033,0.3676969110965729,0.3191496729850769,4.0,4.0,0,18.915328979492188,2.0390002727508545,9.01938349353964,7.29469108581543,5.494811058044434,0.790451112571992,18.915328979492188,2.0390002727508545,14.470103704572542,2.0390002727508545,4.445225274919645,0.0,0.0,1,7.0,10.046361691698882,0.03066825121641159,1.024874210357666,0.026185382157564163,-0.05674749240279198,0.032609809190034866,0.023072429042102657,0.0,173.94930064790844,173.94930064790844,0.6142045487825939,0.996483325958252,0.04289156571030617,0.5940963067847036,1.0,9.546979960128153,1.1289464398116957,0,0,1,719.7554053554973,0.013090564561908623,0.5571376265655932,9.079866758880248,-47.245819091796875,0.7224423885345459,9.104343722391903,10.104740969237914,0.0,0,1.159220471421578,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-54.51428199964562,-1.0873869059428523,-3.6021840687374134,-3.22484928349107,0,1,-50.18247591060631,1.2967807910001274,-50.9120979309082,2.1374623775482178,-50.73835637814376,1.9483041900780225,1.1131459124797767,1.4726291824959554,1.2226291824959554,79194,-51.490604400634766,-0.13258513808250427,-51.134613037109375,1.2372761964797974,0.861447274684906,1,0.8139902625061967,2,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.2382832227808875,3.2382832227808875,1,3.2382832227808875,173.8803305005938,-0.6831746960972553,12.590849408148333,0.26370313784837063,-50.181051303339736,1.904897061029129,0.7671478332934621,1.2865988039081413,1,0.0,0,0,0.9356038065588848,1.0,16.583145141601562,3.6976842880249023,0,0,6,18,1,173.96909853818713,-60.95325469970703,-0.07257647067308426,-62.79248046875,0.7362167835235596,1,-62.79248046875,0.7362167835235596,25.007827758789062,2.7602243423461914,0.10378292202949524,0.9417554140090942,4.0,4.0,0,21.834325790405273,2.6365339756011963,8.85986566569086,8.2654447555542,5.696492671966553,0.9356038065588848,21.834325790405273,2.6365339756011963,17.413759876185267,2.6365339756011963,4.420565914220007,0.0,0.0,1,3.30385399386914,3.303635428199278,0.038002241402864456,1.1813161373138428,0.026378503069281578,-0.0037115877494215965,0.037160877138376236,0.12800709653550804,0.0,174.05423531540185,174.05423531540185,0.17390481480806672,1.1793568134307861,0.04759391397237778,1.0522443937633004,1.0,13.468418089993923,1.0284716044676137,0,0,1,715.8339672256315,0.01846753604701992,0.12601831953409892,2.0569670854670448,-51.134613037109375,1.2372761964797974,3.9227250985638245,3.2382832227808875,0.6844418757829369,0,0.927279964775615,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-57.64550818893699,-0.8814474091462432,-3.504028696749486,-3.365152691357547,0,1,-53.99211273256748,1.694942833817681,-54.1414794921875,2.4837052822113037,-54.08545382954194,2.1883600663437504,0.8027805608479117,1.4105561121695824,1.1605561121695824,78947,-56.19136428833008,4.65557861328125,-53.457576751708984,1.760595679283142,0.79889315366745,1,0.7597446911334028,3,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.2478899946519495,3.2478899946519495,1,3.2478899946519495,173.88032639355833,-4.107035451511243e-06,16.412931282775563,0.32326474799624905,-53.98798000890365,2.250080016157091,0.2795404376960717,1.1152716314963211,1,0.0,0,0,0.9386327384001389,1.0,19.718584060668945,3.8242123126983643,1,1,6,18,1,173.99889640904502,-60.95325469970703,-0.07257647067308426,-62.621700286865234,0.4433884918689728,1,-62.621700286865234,0.4433884918689728,24.807022094726562,3.033338785171509,0.09827577322721481,0.9443609118461609,4.0,4.0,1,21.411584854125977,2.906959056854248,5.575265812390391,9.215730667114258,5.909048080444336,0.9386327384001389,21.411584854125977,2.906959056854248,21.244171313375944,2.906959056854248,0.16741354075003123,0.0,0.0,1,3.2636057345823466,3.2633123807434736,0.04375724494457245,1.4130045175552368,0.0031176579650491476,0.1842028796672821,0.025244785472750664,0.13498879050709078,0.0,174.06121700937345,174.06121700937345,0.18089061581510096,1.5050647258758545,0.019286029040813446,2.1454707498739745,1.0,15.833713661476434,0.7538799804999543,0,0,1,713.468671654149,0.021710766316257096,0.7565750613516542,1.8348854770967127,-53.457576751708984,1.760595679283142,2.3811811565750256,3.2478899946519495,0.0,0,0.9952941556549739,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-61.06003871509445,-0.6415523486375916,-3.400393634528043,-3.502463241124164,0,1,-57.622683587158804,2.4289916123616955,-57.659645080566406,2.8609108924865723,-57.645595947960494,2.703616117974287,0.4334978852757093,1.3366995770551418,1.0866995770551418,78947,-56.19136428833008,4.65557861328125,-57.29719543457031,1.6876821517944336,0.8099486827850342,1,1.0740133804420082,4,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.5383291508389427,3.5383291508389427,1,3.5383291508389427,173.88032155632646,-4.837231877058128e-06,20.04861337834021,0.4240263441691018,-57.613914618002546,2.534571509547418,0.3295279473176933,1.0598981820508695,1,0.0,0,0,0.7370350377595798,1.0,23.13932991027832,3.9469516277313232,0,0,6,18,1,174.02070861815943,-75.14722442626953,0.017425041645765305,-72.57838439941406,2.213564157485962,1,-72.57838439941406,2.213564157485962,34.89511489868164,2.3266055583953857,0.4648170471191406,0.5002807974815369,4.0,4.0,0,31.1241455078125,2.1661391258239746,11.187162113220666,12.107815742492676,6.581608772277832,0.7370350377595798,31.1241455078125,2.1661391258239746,24.325459732179056,2.1661391258239746,6.798685775633445,0.0,0.0,1,3.545405181232349,3.545285964717089,0.029074516147375107,2.1877992153167725,-0.0391678549349308,0.5610594749450684,0.011134705506265163,0.04216483214964484,0.0,173.968393051016,173.968393051016,0.08807149468953207,2.468353033065796,-0.03178400918841362,0.3906526547376769,1.0,19.64406368574094,1.2326499720993533,0,0,1,709.6583216298845,0.0269354167506794,0.48455305219795264,1.3505299355221703,-57.29719543457031,1.6876821517944336,3.840310926509546,3.5383291508389427,0.30198177567060336,0,1.2279395033423899,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-64.14514128436127,-0.472265461726169,-3.2913662599472175,-3.6365618503522676,0,1,-60.847754674328584,2.941018830306567,-60.85377502441406,3.1642963886260986,-60.85109415789853,3.0810962267497755,0.22335870850334777,1.2946717417006695,1.0446717417006695,78699,-60.92268753051758,4.685582160949707,-60.69407653808594,1.0663877725601196,0.8807312250137329,1,2.020817826602607,5,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.208505704756041,3.208505704756041,1,3.208505704756041,174.57419812183036,0.6938765655039107,23.308941652520673,0.2518422377662969,-60.83772238027228,3.0507607518294155,0.11466485166244697,1.0133874512679384,1,0.0,0,0,0.7092984722888842,1.0,26.225027084350586,4.105046272277832,0,0,6,18,1,174.00239816832521,-75.14722442626953,0.017425041645765305,-74.8477783203125,2.3644747734069824,1,-74.8477783203125,2.3644747734069824,37.1677360534668,2.4166641235351562,0.5152471661567688,0.4906780421733856,4.0,4.0,0,33.34679412841797,2.2621734142303467,10.232229888307586,12.669768333435059,6.7005462646484375,0.7092984722888842,33.34679412841797,2.2621734142303467,27.509512451315103,2.2621734142303467,5.8372816771028635,0.0,0.0,1,3.2109469875222163,3.210938366610181,-0.007440598681569099,2.339707136154175,-0.039275072515010834,0.6004199981689453,0.015161123126745224,0.2011181084219857,0.0,174.12734632728834,174.12734632728834,0.4468517945420378,2.640012264251709,-0.022427767515182495,0.3999348310835677,1.0,22.95613787942626,2.209876902046241,0,0,1,706.3462474361992,0.0314768446417344,0.3807793844170213,0.868798568601866,-60.69407653808594,1.0663877725601196,3.45323152092206,3.208505704756041,0.24472581616601907,0,2.1039781766689893,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-67.2018156732335,-0.30174683902330957,-3.1770430291905294,-3.7672316965825137,0,1,-64.03228214522981,3.2599693491675765,-64.02477264404297,3.465484857559204,-64.0275175278171,3.3839984172197015,0.2056526605651976,1.2911305321130395,1.0411305321130395,78451,-65.65401458740234,4.7155842781066895,-62.18259048461914,1.6021112203598022,0.8151357769966125,1,2.564932314322618,6,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1852692817892896,3.1852692817892896,1,3.1852692817892896,174.57419576006495,-2.3617654319307122e-06,26.511618647357654,0.20665900438734588,-64.01764031011867,3.434562024988044,0.03173470909637839,0.9894658201945942,1,0.0,0,0,0.7568478302991763,1.0,29.28258514404297,4.258908271789551,1,1,6,18,1,174.04613002863138,-75.14722442626953,0.017425041645765305,-74.7545394897461,2.2564516067504883,1,-74.7545394897461,2.2564516067504883,37.06359100341797,2.5142154693603516,0.4287937879562378,0.5728551149368286,4.0,4.0,1,33.17695236206055,2.3335325717926025,6.995762958145209,13.603774070739746,6.900623321533203,0.7568478302991763,33.17695236206055,2.3335325717926025,30.84295018068039,2.3335325717926025,2.334002181380157,0.0,0.0,1,3.1862128938073635,3.186170517166726,-0.016432899981737137,2.5790553092956543,-0.040890879929065704,0.6432207822799683,0.020245736464858055,0.17397600387741283,0.0,174.10020422274377,174.10020422274377,0.47399153732117877,2.9007458686828613,-0.021960142999887466,0.7022974214911281,1.0,24.49298032938291,1.8346587447597473,0,0,1,704.8094049862425,0.03358412206314519,2.0290025248152617,0.6062139724936353,-62.18259048461914,1.6021112203598022,1.5819840016720241,3.1852692817892896,0.0,0,2.620266478873698,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-70.56200789127028,-0.09826408944263809,-3.0575294366804333,-3.894258609630016,0,1,-67.52304435283217,3.4334155046551977,-67.50447845458984,3.795994520187378,-67.51227535964188,3.639534669542413,0.36305403879013587,1.3226108077580272,1.0726108077580272,78451,-65.65401458740234,4.7155842781066895,-67.29220581054688,3.5171408653259277,0.8012487888336182,1,0.25181511024849246,7,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.4953668140903713,3.4953668140903713,1,3.4953668140903713,174.57420559931634,9.839251396384248e-06,30.01191067320263,0.23823462338840634,-67.5016243727885,3.7735256468883316,0.022649416112945797,0.9877668500822318,1,0.0,0,0,0.8588745491540806,1.0,32.64544677734375,4.412105560302734,0,0,6,18,1,174.0650560025738,-75.14722442626953,0.017425041645765305,-76.89738464355469,1.6281684637069702,1,-76.89738464355469,1.6281684637069702,39.1279296875,3.365703821182251,0.24329066276550293,0.7871869802474976,4.0,4.0,0,35.17207336425781,3.1182942390441895,5.915713605016432,15.035616874694824,7.222797393798828,0.8588745491540806,35.17207336425781,3.1182942390441895,34.62381568337635,3.0053776294926395,0.5482576808814592,0.11291660955154992,0.0,1,3.495876118075479,3.4958203329392767,-0.019749246537685394,2.8935680389404297,-0.04202950745820999,0.6945317387580872,0.027660241350531578,0.015494711018997052,0.0,173.94172292988534,173.94172292988534,0.6324826694309909,3.2408413887023926,-0.027322953566908836,1.4446315961936198,1.0,29.776539897897113,0.4710218407355652,0,0,1,699.5258454177283,0.040828798174039296,0.24058624206792345,0.6017987751499416,-67.29220581054688,3.5171408653259277,5.456693808530462,3.4953668140903713,1.9613269944400904,0,0.3504554696941991,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-73.63829274052361,0.05912712551819155,-2.9329399573204826,-4.017431464417111,0,1,-70.71531610306026,3.9034914511218597,-70.70535278320312,4.076558589935303,-70.70903224388307,4.009387078915046,0.17335369127782413,1.2846707382555649,1.0346707382555649,78203,-70.38533782958984,4.745584964752197,-70.67657470703125,3.969822883605957,0.8607553243637085,1,0.051174380787100675,8,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2131468476882663,3.2131468476882663,1,3.2131468476882663,174.9906943779613,0.4164887786449554,33.22213105846704,0.34830693818018255,-70.70547076430839,4.003741059047739,0.0728176264657295,0.9865125959054536,1,0.0,0,0,0.6317918913400546,1.0,35.72111511230469,4.581096172332764,0,0,6,18,1,174.02188942713286,-79.87855529785156,0.04742248356342316,-83.33385467529297,2.1065657138824463,1,-83.33385467529297,2.1065657138824463,45.578887939453125,3.5710277557373047,0.6561682224273682,0.12399667501449585,4.0,4.0,0,41.59724807739258,3.2736849784851074,8.888326734466716,15.94438362121582,7.422592639923096,0.6317918913400546,41.59724807739258,3.2736849784851074,37.20955875965219,2.7407635588912727,4.387689317740385,0.5329214195938348,0.0,1,3.213898440607586,3.2138066235852523,-0.02429347112774849,3.0599355697631836,-0.04206068813800812,0.7242286205291748,0.0321192629635334,-0.22780305719963048,0.0,173.69842516166673,173.69842516166673,1.292269216294574,3.421919345855713,-0.03960658982396126,0.3243640482963911,1.0,33.18980836539152,0.37897725385853065,0,0,1,696.1125769502339,0.045508980957230424,0.03991011589086213,0.1532112779250827,-70.67657470703125,3.969822883605957,3.414509311330831,3.2131468476882663,0.20136246364256483,0,0.11054722372714101,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-76.7048948581411,0.22016547625838356,-2.80339797093407,-4.136542573515786,0,1,-73.91416935183086,4.237612874156618,-73.90149688720703,4.35670804977417,-73.90641139865309,4.310521722085228,0.11976749231330638,1.2739534984626613,1.0239534984626613,77955,-75.11666870117188,4.775583744049072,-74.36792755126953,3.7284598350524902,0.8416957259178162,1,0.7428278397192665,9,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_B/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.2083984873152747,3.2083984873152747,1,3.2083984873152747,174.99069428429587,-9.36654270362917e-08,36.43756328176886,0.3095881039301505,-73.89875631179804,4.382463837564099,0.025901184495158824,0.9787324886320652,1,0.0,0,0,0.6323295908010379,1.0,38.787540435791016,4.74543571472168,1,1,6,18,1,173.9086769338862,-79.87855529785156,0.04742248356342316,-83.22282409667969,1.6788372993469238,1,-83.22282409667969,1.6788372993469238,45.423221588134766,3.984606981277466,0.6551905870437622,0.20903880894184113,4.0,4.0,1,41.43467330932617,3.6679885387420654,6.0063849261328155,16.50342559814453,7.549070835113525,0.6323295908010379,41.43467330932617,3.6679885387420654,40.42646965647172,2.702931928751863,1.008203652854458,0.9650566099902025,0.0,1,3.262304460308356,3.2621326446533203,-0.03348134458065033,3.1540110111236572,-0.04167703911662102,0.7324014902114868,0.03481758385896683,-0.36333193957925475,0.0,173.5628962792871,173.5628962792871,1.427798005008771,3.519987106323242,-0.04659046232700348,0.4663364620222147,1.0,36.83490138791707,1.0095633296710143,0,0,1,692.4674839277084,0.05050703539379727,0.3973381061482115,0.054387476191617434,-74.36792755126953,3.7284598350524902,3.6992353185318008,3.2083984873152747,0.4908368312165261,0,0.7824662188738646,nan
