frame_id,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,final_x,final_y,error_final_m,variance_x,variance_y,second_ms_nearest_candidate_m,second_ms_capture
0,-18.780746459960938,-2.1595981121063232,-21.92019626101811,5.198652695432251,8.0,-30.833385467529297,-0.2451414167881012,12.203739241929384,-30.836336135864258,-0.2477511614561081,12.206244352644152,5.591727256774902,0.5268591642379761,1.8624907732009888,True
1,-25.919267654418945,-1.4582853317260742,-28.574762080064545,-9.004698344235074,8.0,-30.247873306274414,-0.27606937289237976,4.487144020710298,-30.26246452331543,-0.2535681128501892,4.50718344639402,5.861983299255371,0.5023727416992188,2.246838331222534,True
2,-28.881437301635742,-1.16508948802948,-21.82582960981552,2.605639897530736,7.999999999999999,-30.5150089263916,-0.2395557165145874,1.8775433458171025,-30.52688980102539,-0.24242737889289856,1.8864833143667097,5.783580780029297,0.7085301876068115,1.3696327209472656,True
3,-31.84273910522461,-0.8719794154167175,-39.59241573533549,1.1135966039573102,7.999999999999999,-32.50730895996094,-0.1488250494003296,0.982143232381524,-32.50254821777344,-0.14894703030586243,0.9788380330379302,2.1562795639038086,2.8412561416625977,0.9516851902008057,True
4,-34.80412292480469,-0.5788613557815552,-30.430989892195633,-7.277794664831852,8.000000000000002,-33.651206970214844,-0.3656131625175476,1.172471743914613,-33.670650482177734,-0.04250156134366989,1.2539703374817772,28.449975967407227,8.039831161499023,2.2624640464782715,True
5,-38.077056884765625,-0.2521708011627197,-36.7766046505391,7.6414230562950625,7.999999999999999,-45.28670120239258,1.1355808973312378,7.341990599514785,-45.521968841552734,0.19562247395515442,7.458366634964552,43.904396057128906,14.389152526855469,0.7809856534004211,True
6,-41.34334182739258,0.07385636121034622,-47.634300869893764,-4.868191223098463,7.999999999999998,-48.06129455566406,-0.6754041910171509,6.7596065147621225,-47.49335479736328,-0.4248812794685364,6.170202489792195,32.13984680175781,15.034317016601562,0.734637975692749,True
7,-44.61831283569336,0.40075016021728516,-36.64125024750839,-0.20461953193756188,7.999999999999997,-48.063289642333984,-0.09109392762184143,3.4799103156596063,-48.90879821777344,-0.06320209801197052,4.315497249652566,19.19385528564453,9.081964492797852,2.213839054107666,True
8,-47.93851089477539,0.7270652055740356,-53.41162723429519,6.561874331336539,7.999999999999999,-49.54213333129883,0.5885554552078247,1.6095930758635477,-49.532432556152344,0.1455228626728058,1.6966961304823318,20.696016311645508,11.169419288635254,1.477186918258667,True
9,-51.25859451293945,1.0533686876296997,-51.164245791396766,-6.946074937944723,8.0,-49.54705047607422,-0.05964852124452591,2.041614629987529,-49.53465270996094,0.21130207180976868,1.9186066625380114,21.262210845947266,10.302144050598145,1.2084349393844604,True
10,-54.585689544677734,1.3803616762161255,-49.251712827062065,7.342634093334784,8.0,-49.41275405883789,1.355176568031311,5.1729967939614445,-49.391845703125,0.5734734535217285,5.256147111179271,24.93794822692871,26.527589797973633,2.2082552909851074,True
11,-57.930152893066406,1.7030118703842163,-65.89071847053741,0.9096672499424558,8.000000000000005,-61.137962341308594,0.07799011468887329,3.595933420228331,-50.14140319824219,0.5146135687828064,7.878890298250983,41.733238220214844,24.73105239868164,2.485597610473633,True
12,-61.281715393066406,2.0263473987579346,-54.875945493224734,-2.765949752951503,7.999999999999998,-49.9315185546875,-0.09375753253698349,11.546506536162683,-49.558353424072266,0.1455312818288803,11.873276090521868,23.591903686523438,8.823432922363281,2.1244688034057617,True
