frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-13.361917495727539,-1.1525766849517822,5.511605891059626,-16.309057235717773,-1.7151997089385986,2.511321875422941,-15.871031761169434,-1.5997605323791504,-16.309057235717773,-1.7151997089385986
1,1,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-22.630159378051758,-1.6965817213058472,3.297729282848106,-21.87120819091797,-0.8436387777328491,4.094456716876558,-20.71737289428711,-1.555934190750122,-21.87120819091797,-0.8436387777328491
2,2,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-22.941173553466797,-1.600831389427185,5.956224005395017,-22.898584365844727,-0.9706543684005737,5.98601154919102,-22.674047470092773,-1.5162135362625122,-22.898584365844727,-0.9706543684005737
3,3,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.798458099365234,-1.4708447456359863,5.079705754255093,-26.45172119140625,-0.6749367713928223,5.394617683457687,-26.106672286987305,-1.4355957508087158,-26.45172119140625,-0.6749367713928223
4,4,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-26.93529510498047,-1.201124668121338,7.89339362301942,-28.23337173461914,0.33199048042297363,6.63358291354242,-27.507034301757812,-1.2657995223999023,-28.23337173461914,0.33199048042297363
5,5,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-30.133338928222656,-1.611954689025879,8.059259717542018,-29.17430877685547,0.20076262950897217,8.914262311908816,-29.83868980407715,-1.3565315008163452,-29.17430877685547,0.20076262950897217
6,6,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-33.18545150756836,1.0968073606491089,8.221776159537212,-31.5399169921875,0.7517523765563965,9.82683476543377,-32.502342224121094,-0.15115778148174286,-31.5399169921875,0.7517523765563965
7,7,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-38.310302734375,-2.2824337482452393,6.854959323363391,-33.25537872314453,-2.1764888763427734,11.651542073807006,-35.64823532104492,-0.9107739925384521,-33.25537872314453,-2.1764888763427734
8,8,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-37.717018127441406,-2.9082396030426025,10.84870293833379,-42.31050491333008,-2.211050033569336,6.348777243349362,-37.98919677734375,-1.7183715105056763,-42.31050491333008,-2.211050033569336
9,9,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-51.773216247558594,0.13242089748382568,1.0549788442983026,-50.33074188232422,0.9123355150222778,0.9385099146601091,-44.76997756958008,-1.084368109703064,-50.33074188232422,0.9123355150222778
