frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-14.800324440002441,-1.4479979276657104,4.043529928103215,-16.357685089111328,-1.8391672372817993,2.4441567773865076,-16.595808029174805,-1.7636185884475708,-16.357685089111328,-1.8391672372817993
1,1,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-22.611270904541016,-1.8459597826004028,3.330635671619407,-20.14986228942871,-1.4924899339675903,5.769506757114736,-20.92932891845703,-1.7412045001983643,-20.14986228942871,-1.4924899339675903
2,2,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-22.920730590820312,-1.5640639066696167,5.9740442816478465,-22.716033935546875,-0.5575559139251709,6.195263974218039,-22.7247314453125,-1.5892301797866821,-22.716033935546875,-0.5575559139251709
3,3,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.366443634033203,-1.4674782752990723,5.5085779453424,-24.775774002075195,-0.3163670301437378,7.088772876302381,-25.792966842651367,-1.4641892910003662,-24.775774002075195,-0.3163670301437378
4,4,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-26.464580535888672,-0.9267773032188416,8.346796556943762,-25.763032913208008,0.169175386428833,9.071982559809625,-27.02288055419922,-1.1333481073379517,-25.763032913208008,0.169175386428833
5,5,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-30.434574127197266,-0.6104397773742676,7.650875724977197,-27.97254753112793,0.21519899368286133,10.115312343318207,-29.69161033630371,-0.7918739318847656,-27.97254753112793,0.21519899368286133
6,6,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-34.270477294921875,0.5671275854110718,7.090044371885588,-31.103246688842773,1.1680909395217896,10.298392969727061,-32.936946868896484,-0.025599058717489243,-31.103246688842773,1.1680909395217896
7,7,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-41.6282844543457,-1.9403060674667358,3.797474684898192,-33.83165740966797,-1.1769845485687256,10.901430277312746,-37.11879348754883,-0.6818119883537292,-33.83165740966797,-1.1769845485687256
8,8,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-39.71134567260742,-2.9146268367767334,8.997120012769145,-37.68977355957031,-1.7299723625183105,10.53914847495013,-39.94352340698242,-1.56973135471344,-37.68977355957031,-1.7299723625183105
9,9,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-50.64642333984375,-1.2954031229019165,2.427237640429411,-41.849063873291016,-2.6255011558532715,10.10313566096047,-45.76918029785156,-1.5480889081954956,-41.849063873291016,-2.6255011558532715
10,10,-54.585689544677734,1.3803616762161255,-54.585689544677734,1.3803616762161255,0.0,-54.83393096923828,1.4078450202941895,0.24975816116708366,-47.632347106933594,-1.4896620512008667,7.52236713092828,-51.74310302734375,-0.15049292147159576,-47.632347106933594,-1.4896620512008667
11,11,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-55.46910095214844,1.426124930381775,2.476578897075564,-50.49351501464844,-1.0496389865875244,7.929733266327951,-55.835018157958984,0.7228562235832214,-50.49351501464844,-1.0496389865875244
12,12,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-67.72332763671875,2.562253713607788,6.463866016237321,-57.327884674072266,0.07533645629882812,4.408993201634234,-62.384281158447266,1.8299657106399536,-57.327884674072266,0.07533645629882812
13,13,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-73.75463104248047,6.459959506988525,10.01296843067834,-66.14083862304688,2.319875717163086,1.516557765979252,-70.43080139160156,4.045778751373291,-66.14083862304688,2.319875717163086
14,14,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-72.513427734375,6.09481954574585,5.690139444272875,-70.03125762939453,3.797795295715332,2.351792778372549,-74.5875015258789,5.506884574890137,-70.03125762939453,3.797795295715332
15,15,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-75.66481018066406,5.275449752807617,4.917357010590873,-73.3086166381836,4.224802017211914,2.347131302113575,-77.91825866699219,6.046240329742432,-73.3086166381836,4.224802017211914
16,16,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.28116607666016,5.890806198120117,5.293518299367209,-76.52422332763672,4.761714458465576,2.3582753004420227,-81.04136657714844,6.524745464324951,-76.52422332763672,4.761714458465576
17,17,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.33203125,5.802659511566162,6.711884894263486,-85.50943756103516,5.338493347167969,7.7229976931212,-84.9991683959961,6.663542747497559,-85.50943756103516,5.338493347167969
18,18,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-81.36815643310547,3.9770491123199463,0.07550890150109746,-87.13388061523438,5.017649173736572,5.931374856638645,-86.39535522460938,5.9026689529418945,-87.13388061523438,5.017649173736572
19,19,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.2282485961914,4.945120334625244,0.8803913338905429,-89.26203918457031,5.383191108703613,4.764341076479825,-88.05791473388672,5.644393444061279,-89.26203918457031,5.383191108703613
20,20,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.68559265136719,4.413848876953125,1.7787823073046773,-92.186767578125,5.1640214920043945,4.301661420762823,-90.44276428222656,5.165289878845215,-92.186767578125,5.1640214920043945
21,21,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-90.97175598144531,5.1529436111450195,0.32826322039973665,-94.3720703125,5.517278671264648,3.203798278500283,-92.22977447509766,5.150960922241211,-94.3720703125,5.517278671264648
22,22,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-95.3162612915039,4.25554084777832,1.2795042012961695,-97.66270446777344,5.639814376831055,3.1697583950621606,-95.02342224121094,4.746633529663086,-97.66270446777344,5.639814376831055
23,23,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-98.73213958740234,3.912064790725708,1.945600480031124,-98.96981048583984,4.559417247772217,1.6113188497661215,-98.08619689941406,4.327835559844971,-98.96981048583984,4.559417247772217
24,24,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-101.09268951416016,3.967231273651123,1.9552130548699842,-100.80083465576172,3.6768269538879395,2.28063013677769,-100.93683624267578,4.059680938720703,-100.80083465576172,3.6768269538879395
25,25,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-103.75067138671875,3.1794652938842773,3.1252780360820593,-104.02505493164062,3.630366086959839,2.6321771448919034,-103.7293701171875,3.5561931133270264,-104.02505493164062,3.630366086959839
26,26,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-111.87261962890625,2.2877357006073,5.916676387639515,-108.31108093261719,2.5123660564422607,4.060725875674284,-109.04591369628906,2.8692915439605713,-108.31108093261719,2.5123660564422607
27,27,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.36688232421875,2.9256255626678467,8.25854487888541,-112.8944320678711,1.9166064262390137,5.238253217013945,-116.42296600341797,2.660505771636963,-112.8944320678711,1.9166064262390137
28,28,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.58980560302734,3.1773672103881836,5.741489160489999,-115.58763885498047,1.619139552116394,5.636432019686799,-119.61431121826172,2.6763336658477783,-115.58763885498047,1.619139552116394
29,29,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.21341705322266,7.314720153808594,6.453387737459972,-119.53359985351562,3.1314520835876465,4.682687175178776,-123.86093139648438,4.228085994720459,-119.53359985351562,3.1314520835876465
30,30,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50331115722656,7.351839065551758,6.428792325348078,-123.51192474365234,4.557007312774658,4.044522884957009,-127.78181457519531,5.573495864868164,-123.51192474365234,4.557007312774658
31,31,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.02273559570312,7.384462356567383,3.6796848904155484,-125.69623565673828,5.3964738845825195,3.0140343560817864,-130.1925506591797,6.58764123916626,-125.69623565673828,5.3964738845825195
32,32,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.42721557617188,7.312743186950684,2.9196821813801352,-128.43841552734375,5.920979022979736,2.6489932409383083,-132.60391235351562,7.246738910675049,-128.43841552734375,5.920979022979736
33,33,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.8096923828125,7.155953884124756,3.2040145686999377,-131.59231567382812,6.4132585525512695,2.4721927415812135,-135.11170959472656,7.582189559936523,-131.59231567382812,6.4132585525512695
34,34,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.82049560546875,7.045977592468262,4.904550412220821,-135.9326934814453,7.055890083312988,2.618733361346561,-138.42958068847656,7.701010704040527,-135.9326934814453,7.055890083312988
35,35,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.74290466308594,7.0539021492004395,2.5752270985114576,-139.25909423828125,7.540039539337158,2.3707567494621538,-140.45359802246094,7.711197376251221,-139.25909423828125,7.540039539337158
36,36,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.94210815429688,7.3839569091796875,3.7097132759280136,-142.25430297851562,7.536220073699951,2.514725810183047,-143.5677490234375,7.783757209777832,-142.25430297851562,7.536220073699951
37,37,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.6608428955078,7.51568603515625,5.051703163129839,-145.83192443847656,7.338949680328369,3.119705774092289,-147.355712890625,7.838871479034424,-145.83192443847656,7.338949680328369
38,38,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.63919067382812,7.498104095458984,3.055340414126875,-148.05938720703125,7.322139739990234,3.0602301204825273,-149.75198364257812,7.833645343780518,-148.05938720703125,7.322139739990234
39,39,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.10137939453125,7.500354766845703,3.933675593864396,-150.74676513671875,7.126510143280029,3.4794513193616834,-152.86720275878906,7.801661968231201,-150.74676513671875,7.126510143280029
40,40,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.11293029785156,7.5470967292785645,5.160389692055351,-154.4835662841797,6.864706993103027,4.054658087348721,-156.77828979492188,7.772363185882568,-154.4835662841797,6.864706993103027
41,41,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.1206817626953,7.477923393249512,3.8382586944739896,-155.9444122314453,6.728386878967285,4.785965928745468,-159.2245635986328,7.704404354095459,-155.9444122314453,6.728386878967285
42,42,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.6822967529297,7.4704084396362305,4.569920411236441,-159.6630401611328,7.018127918243408,4.724494356125768,-162.4228973388672,7.638454437255859,-159.6630401611328,7.018127918243408
43,43,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.62252807617188,7.6838250160217285,5.588413577208682,-163.67581176757812,7.3268585205078125,4.653700081645259,-166.3185272216797,7.669547080993652,-163.67581176757812,7.3268585205078125
44,44,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.44677734375,7.667295932769775,6.86761292145409,-168.5017547607422,7.253293991088867,5.173910015804753,-170.73846435546875,7.682825565338135,-168.5017547607422,7.253293991088867
45,45,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.32412719726562,12.174951553344727,1.6605476574706652,-170.70278930664062,9.318696022033691,3.3234455128956317,-173.49295043945312,9.406455993652344,-170.70278930664062,9.318696022033691
46,46,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.098876953125,12.307779312133789,3.0909333903673497,-174.21266174316406,10.86361312866211,2.120275936456012,-176.95111083984375,10.7973051071167,-174.21266174316406,10.86361312866211
47,47,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.58778381347656,12.105694770812988,2.635865056330675,-177.9354248046875,11.909255981445312,2.1141079972495733,-180.8446044921875,11.714409828186035,-177.9354248046875,11.909255981445312
48,48,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-186.05682373046875,12.27595329284668,2.550642519200654,-182.11341857910156,12.645915031433105,2.401413723813506,-185.0341339111328,12.369399070739746,-182.11341857910156,12.645915031433105
49,49,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.52947998046875,12.4283447265625,3.7437627476045976,-186.61953735351562,13.652109146118164,0.857542233229944,-189.42544555664062,12.812170028686523,-186.61953735351562,13.652109146118164
