protocol,frame_id,image_path,reference_x,reference_y,reference_progress_s,reference_cross_e,reference_waypoint_leg,reference_step_s,reference_step_e,reference_step_norm_m,reference_heading_deg,trajectory_history_count,trajectory_history_path_length_se,bootstrap_frame,predicted_progress_s,predicted_cross_e,search_origin_progress_s,search_origin_cross_e,search_origin_x,search_origin_y,predicted_x,predicted_y,predicted_candidate_distance_m,predicted_candidate_included,motion_v_s,motion_v_e,motion_a_s,motion_a_e,motion_next_step_s,motion_next_step_e,motion_step_error_se,estimated_heading_deg,search_grid_size,search_forward_rows,search_forward_cols,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_confidence,visual_var_s,visual_var_e,candidate_capture,reference_candidate_distance_m,measurement_s,measurement_e,measurement_var_s,measurement_var_e,measurement_correction_s,measurement_correction_e,kalman_nis,kalman_gain_progress,kalman_gain_cross,kalman_uses_visual_confidence,final_progress_s,final_cross_e,waypoint_leg,target_waypoint,final_x,final_y,final_step_m,error_final_m,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,gt_heading_deg,v_parallel,poly_next_step_parallel,heading_error_deg,progress_error_m
trajectory_gru_inertial_forward_sat_external_kalman,0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,-37.63298034667969,0.8348962068557739,-37.632978691184114,0.8348961808190729,3.718798875808716,1,2.1940388679504395,-0.014352746307849884,-0.0539693683385849,-0.013575522229075432,2.27547287940979,-0.021140508353710175,2.2755710812943053,173.3939313639711,14,6,6,36,1,173.92622821886636,-37.266056060791016,4.535549163818359,-44.822689056396484,5.426499843597412,1,7.635183334350586,-3.805093288421631,0.9746749997138977,0.003669511526823044,0.17310065398604352,0.0010000000474974513,0.0010000000474974513,1,3.718798875808716,2.1726298332214355,-3.6506400108337402,7.272731304168701,9.20758056640625,-5.46255350112915,0.1544533371925354,0.30235766175373824,0.8751949472523106,0.847069414186961,0,1.9014746522850308,-3.0923454953844174,0,1,-39.19658176188548,4.111075655969971,0.0,3.6301792198776868,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,0.0,2.1940388679504395,2.27547287940979,173.3939313639711,1.9014730033276934
trajectory_gru_inertial_forward_sat_external_kalman,1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.10411593773641,0.11238848773897393,10.104740969237914,174.56350519669104,1,3.274800386677287,1,1.9014746522850308,-3.0923454953844174,1.9014746522850308,-3.0923454953844174,-39.19658279418945,4.1110758781433105,-39.19658176188548,4.111075655969971,2.837435007095337,1,2.1950716972351074,-0.014629624783992767,-0.0537400022149086,-0.013697237707674503,2.2765026092529297,-0.02147824317216873,7.828757929703604,173.3856726456343,14,6,6,36,1,173.92622821886636,-37.143768310546875,23.568185806274414,-48.79856872558594,4.343045234680176,1,11.474104881286621,-2.307037353515625,0.9874442219734192,0.00732065737247467,0.17520544635743576,0.0010000000474974513,0.0010000000474974513,1,2.1660690307617188,5.884408950805664,-2.1485636234283447,7.412296772003174,9.398114204406738,-5.589695930480957,0.15847383439540863,0.44636753041532673,0.8012372297442826,0.7786770464612767,0,5.0927498958851904,-2.3574442148259678,0,1,-42.44770181574615,3.7179650252732985,3.2748003866772892,5.586938378800203,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.10411593773641,10.10411593773641,174.56350519669104,2.1950716972351074,2.2765026092529297,1.1778325510567527,5.011367690808556
trajectory_gru_inertial_forward_sat_external_kalman,2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.238282183766078,-0.002594079291928328,3.2382832227808875,173.8803305005938,2,6.543433859825266,1,5.0927498958851904,-2.3574442148259678,5.0927498958851904,-2.3574442148259678,-42.44770050048828,3.7179651260375977,-42.44770181574615,3.7179650252732985,3.933027505874634,1,2.220691442489624,-0.014261670410633087,-0.06329862028360367,-0.013064497150480747,2.2952237129211426,-0.020793918520212173,0.9432340714691783,173.40716283541693,14,6,6,36,1,-173.10552559411667,-42.0279541015625,-0.19259993731975555,-51.8475456237793,2.173654079437256,3,14.2764253616333,0.1727847009897232,0.990426778793335,0.0062910765409469604,0.15573840147985468,0.8854943513870239,16.2741756439209,1,2.342602252960205,8.558427810668945,0.3356354832649231,7.527237415313721,9.55482006072998,-5.717998027801514,0.16285079717636108,0.5987227166181824,0.7521001367977089,0.7323551095448777,0,7.699286729690851,-0.38515353751752723,0,1,-45.24829268838765,2.032540584409647,3.2686334731479807,5.664776995423448,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.238282183766078,3.238282183766078,173.8803305005938,2.220691442489624,2.2952237129211426,0.4731676651768737,5.643113040768974
trajectory_gru_inertial_forward_sat_external_kalman,3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.247888952368264,-0.0026020077652055412,3.2478899946519495,173.88032639355833,3,10.348138806186931,0,10.000671655533136,-0.4055146965143477,7.699286729690851,-0.38515353751752723,-45.248291015625,2.0325405597686768,-47.534604362371525,2.2962944148933078,2.436415195465088,1,2.229160785675049,-0.013978809118270874,-0.06653938442468643,-0.012764697894454002,2.301384925842285,-0.02036115899682045,0.9466706183685845,173.41932560303454,14,6,6,36,1,173.4193256030345,-46.75927734375,-0.16259177029132843,-55.33504104614258,3.9015541076660156,2,17.92717170715332,-1.1764076948165894,0.9947479367256165,0.004132766276597977,0.15239699221095826,0.026148200035095215,11.956700325012207,1,2.9864797592163086,12.105228424072266,-1.010479211807251,7.639957904815674,9.710347175598145,-5.8219428062438965,0.16592854261398315,0.1843920326954071,0.7025349413213948,0.6831828651814547,0,11.479196321426318,-0.8188160874052632,0,1,-48.96109834821417,2.863716775857064,3.8047049463616607,5.194300485352892,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.247888952368264,3.247888952368264,173.88032639355833,2.229160785675049,2.301384925842285,0.46100079052379783,5.11109240140177
trajectory_gru_inertial_forward_sat_external_kalman,4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.538328015110803,-0.0028349883060127673,3.5383291508389427,173.88032155632646,4,14.914172046045536,0,13.806830417571948,-0.8384023692561973,11.479196321426318,-0.8188160874052632,-48.961097717285156,2.8637168407440186,-51.27359383125793,3.1294774743786222,1.5076687335968018,1,2.2645649909973145,-0.013584328815340996,-0.07909359037876129,-0.012003905139863491,2.32763409614563,-0.01958628185093403,1.2108097997847052,173.44411429782983,14,6,6,36,1,173.44411429782986,-65.59288787841797,14.231902122497559,-59.717559814453125,4.272486686706543,1,22.324337005615234,-1.0815486907958984,0.995169460773468,0.00010295957326889038,0.15291232051939446,0.0010000000474974513,0.0010000000474974513,1,2.3187670707702637,17.04791259765625,-0.9304074048995972,7.187717437744141,9.092089653015137,-5.276424407958984,0.15114131569862366,0.4527622766619562,0.690409896287979,0.6708167179944228,0,16.04450562938477,-0.9001208853054626,0,1,-53.49217745092265,3.4276154480422476,4.566033239858603,4.205822214195,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.538328015110803,3.538328015110803,173.88032155632646,2.2645649909973145,2.32763409614563,0.436207258496637,4.084111108554122
trajectory_gru_inertial_forward_sat_external_kalman,5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.2083005259043915,0.036284885746830337,3.208505704756041,174.57419812183036,5,19.903849036631872,0,18.397922072255863,-0.9188732758242472,16.04450562938477,-0.9001208853054626,-53.4921760559082,3.4276154041290283,-55.83039878419502,3.695274937611001,1.0259042978286743,1,2.2990593910217285,-0.013134662061929703,-0.0910235121846199,-0.011235455982387066,2.3534164428710938,-0.018752390518784523,0.8566538958076476,173.46969614291166,14,6,6,36,1,173.46969614291166,-75.08610534667969,9.533742904663086,-64.74034118652344,5.976075172424316,1,27.499177932739258,-2.244119167327881,0.9902672171592712,8.67992639541626e-06,0.15537285539001902,0.0010000000474974513,0.0010000000474974513,1,1.52284574508667,22.220230102539062,-2.0927820205688477,7.19988489151001,9.108675956726074,-5.278947830200195,0.15133710205554962,0.7152697134682902,0.6735311208189345,0.6510198154547575,0,20.97236548400772,-1.6831111301886033,0,1,-58.309527363506724,4.727621713455177,4.989676990586334,2.9861651379795466,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.2083005259043915,3.2083005259043915,174.57419812183036,2.2990593910217285,2.3534164428710938,1.1045019789187052,2.364551779835562
trajectory_gru_inertial_forward_sat_external_kalman,6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1850655903548883,0.036021974511606214,3.1852692817892896,174.57419576006495,6,25.743947793393552,0,23.353067741164093,-1.701059481989045,20.97236548400772,-1.6831111301886033,-58.30952835083008,4.727621555328369,-60.674966416157076,4.997368759330479,0.3982177972793579,1,2.3351705074310303,-0.01270996406674385,-0.10302808880805969,-0.010476774536073208,2.380702257156372,-0.017948351800441742,0.8061719220590955,173.4942778052662,14,6,6,36,1,173.49427780526622,-79.81743621826172,9.563739776611328,-70.9918441772461,8.024734497070312,1,33.93235397338867,-3.6198136806488037,0.9844162464141846,0.0004358217120170593,0.1596587437638708,0.0010000000474974513,0.0010000000474974513,1,2.053576946258545,28.394535064697266,-3.460906505584717,7.416529655456543,9.404563903808594,-5.537818431854248,0.1589071899652481,1.2710032352164162,0.6637940820675602,0.6391658103640437,0,26.699563915462395,-2.8258935309423228,0,1,-63.88365954703752,6.46997755806775,5.840098756761684,3.007804729957649,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1850655903548883,3.1850655903548883,174.57419576006495,2.3351705074310303,2.380702257156372,1.0799179547987592,0.1775810612642239
trajectory_gru_inertial_forward_sat_external_kalman,7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.495143285766865,0.03952944476042358,3.4953668140903713,174.57420559931634,7,31.335472610240956,0,29.10885923597326,-2.8430268357915898,26.699563915462395,-2.8258935309423228,-63.88365936279297,6.469977378845215,-66.27761739464073,6.7419395323759375,2.12014102935791,1,2.37263560295105,-0.012279342859983444,-0.11503524333238602,-0.009707923978567123,2.4092953205108643,-0.017133304849267006,1.0873253748735598,173.51878563548982,14,6,6,36,1,173.51878563548985,-84.5793228149414,4.835577011108398,-76.37718963623047,8.46279239654541,1,39.33382034301758,-3.485595226287842,0.9833623766899109,0.001385420560836792,0.16261236923427064,0.0010000000474974513,0.0010000000474974513,1,2.066364288330078,33.85871505737305,-3.3285298347473145,7.3701701164245605,9.341410636901855,-5.475106716156006,0.1570655107498169,1.0255487417089544,0.6679171349328595,0.6434748765960465,0,32.28136932754677,-3.155435818131635,0,1,-69.39926290550692,7.388274552215871,5.591524816847403,4.061364788337505,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.495143285766865,3.495143285766865,174.57420559931634,2.37263560295105,2.4092953205108643,1.0554199638265231,2.2642431875817337
trajectory_gru_inertial_forward_sat_external_kalman,8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2125923413173467,0.05969181952456515,3.2131468476882663,174.9906943779613,8,33.2913801349506,0,34.70794165039223,-3.172051685746381,32.28136932754677,-3.155435818131635,-69.39926147460938,7.388274669647217,-71.81045552017724,7.661550054256301,2.347905397415161,1,2.3950114250183105,-0.011993959546089172,-0.12185276299715042,-0.009243816137313843,2.426572322845459,-0.016615867614746094,0.7897153490689527,173.53390353957346,14,6,6,36,1,173.53390353957346,-89.2495346069336,14.381888389587402,-80.97906494140625,10.641153335571289,1,44.140350341796875,-5.164808750152588,0.9905642867088318,0.0017323344945907593,0.15951860355824907,0.0010000000474974513,0.0010000000474974513,1,0.7416238188743591,38.69348907470703,-5.008268356323242,7.336675643920898,9.295615196228027,-5.446861267089844,0.15654057264328003,0.8465509548972102,0.6685902664912673,0.6443029118893313,0,37.372639864928445,-4.355131433458785,0,1,-74.3350150624857,9.119937307813817,5.230707911386923,6.213703980203488,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2125923413173467,3.2125923413173467,174.9906943779613,2.3950114250183105,2.426572322845459,1.4567908383878319,4.142921383646062
trajectory_gru_inertial_forward_sat_external_kalman,9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.207844800486477,0.05960360223046257,3.2083984873152747,174.99069428429587,8,34.651202187987096,0,39.812220067031106,-4.3715017131732505,37.372639864928445,-4.355131433458785,-74.33501434326172,9.1199369430542,-76.75916852186059,9.394344949744507,1.6788623332977295,1,2.411609649658203,-0.011885900050401688,-0.12653028964996338,-0.008968758396804333,2.439580202102661,-0.01637027971446514,0.7720119972303716,173.5417629495108,14,6,6,36,1,173.54176294951083,-89.2495346069336,14.381888389587402,-84.80256652832031,11.094291687011719,1,47.99033737182617,-5.210842609405518,0.997061550617218,0.00170043483376503,0.15586535925657233,0.0010000000474974513,0.0010000000474974513,1,1.2853401899337769,42.99829864501953,-5.066910743713379,6.96475076675415,8.7870512008667,-4.992038249969482,0.14393183588981628,0.4861655681447647,0.6794116906290727,0.6564106653006888,0,41.976879100179296,-4.827975617566203,0,1,-78.86337721348555,10.07729658585927,4.628455526184489,7.572673871988551,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.207844800486477,3.207844800486477,174.99069428429587,2.411609649658203,2.439580202102661,1.4489313347850725,5.5393158184104365
