frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_038_v3d.jpg,444.093978,3096.645485,111.023495,774.161371,340.016527,0,1153,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_038_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_1_12_s_064_v3d.jpg,451.759205,3094.595593,112.939801,773.648898,176.065474,1000000000,2757,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_1_12_s_064_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_1_11_s_054_v3d.jpg,462.802914,3062.594616,115.700729,765.648654,333.246963,2000000000,2662,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_1_11_s_054_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_10_s_022_v3d.jpg,462.687948,3056.514048,115.671987,764.128512,21.799314,3000000000,1006,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_10_s_022_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_088_v3d.jpg,470.069818,3054.806030,117.517455,763.701507,174.298609,4000000000,1121,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_088_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_085_v3d.jpg,509.600621,3017.662993,127.400155,754.415748,16.319641,5000000000,1132,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_085_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_005_v3d.jpg,510.700791,3013.010639,127.675198,753.252660,178.693575,6000000000,1135,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_0_11_s_005_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_11_s_026_v3d.jpg,520.917391,2993.854345,130.229348,748.463586,308.866393,7000000000,4122,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_11_s_026_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_11_s_007_v3d.jpg,529.689185,3001.314714,132.422296,750.328678,260.757036,8000000000,4142,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_11_s_007_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_10_s_006_v3d.jpg,529.462122,3003.404941,132.365530,750.851235,227.074377,9000000000,4056,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_2_10_s_006_v3d.jpg
