frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
0,-37.63298034667969,0.8348962068557739,-32.901615142822266,0.9581470489501953,4.732970237731934,1007.6611679978669
1,-47.69226837158203,1.7922438383102417,-51.42314910888672,0.8116291165351868,3.8575997352600098,10.04294800804928
2,-50.9120979309082,2.1374623775482178,-54.884239196777344,1.0612107515335083,4.1153645515441895,8.923623012378812
3,-54.1414794921875,2.4837052822113037,-54.4515380859375,0.9482287168502808,1.5664688348770142,8.670302020618692
4,-57.659645080566406,2.8609108924865723,-71.3245620727539,4.0782341957092285,13.71903133392334,8.52308698813431
5,-60.85377502441406,3.1642963886260986,-77.37549591064453,3.965553045272827,16.5411376953125,8.767477993387729
6,-64.02477264404297,3.465484857559204,-76.82759857177734,3.7526116371154785,12.806045532226562,8.57879500836134
7,-67.50447845458984,3.795994520187378,-78.01537322998047,3.1555018424987793,10.530391693115234,8.622486988315359
8,-70.70535278320312,4.076558589935303,-79.78263854980469,3.0172319412231445,9.138888359069824,8.702207007445395
9,-73.90149688720703,4.35670804977417,-78.29600524902344,2.5055689811706543,4.768482208251953,8.685331005835906
10,-77.41057586669922,4.6642866134643555,-79.82106018066406,2.2112650871276855,3.4391493797302246,8.639896987006068
11,-80.71418762207031,4.9646830558776855,-84.02957153320312,2.060229539871216,4.407677173614502,8.552762010367587
12,-84.01985931396484,5.2652668952941895,-83.94425964355469,2.4580397605895996,2.8082449436187744,8.578624983783811
13,-87.32689666748047,5.565974712371826,-88.83186340332031,2.9622268676757812,3.0073955059051514,8.700020000105724
14,-90.52931213378906,5.903904438018799,-91.64924621582031,1.257480502128601,4.7794880867004395,8.698947000084445
15,-93.73101806640625,6.241759300231934,-92.71855163574219,2.4471945762634277,3.9273159503936768,8.692653995240107
16,-97.24320983886719,6.612377643585205,-96.268310546875,2.8592066764831543,3.877721071243286,8.556010987376794
17,-100.48795318603516,6.946656227111816,-100.390625,2.1657538414001465,4.781892776489258,8.519352995790541
18,-103.73233032226562,7.28089714050293,-101.08895874023438,1.7228611707687378,6.154605865478516,8.480922027956694
19,-107.29228973388672,7.647648811340332,-110.61906433105469,-1.9568355083465576,10.164327621459961,8.539416012354195
20,-110.61548614501953,7.9523024559021,-112.8750228881836,-0.13783247768878937,8.399748802185059,8.617854997282848
21,-113.93445587158203,8.25656795501709,-115.717529296875,0.4341581463813782,8.023056983947754,8.62662901636213
22,-117.24945068359375,8.560468673706055,-117.93448638916016,0.7330860495567322,7.857301712036133,8.573111990699545
23,-120.81004333496094,8.859625816345215,-119.57763671875,0.9623183012008667,7.992889881134033,8.601794979767874
24,-124.06947326660156,9.133479118347168,-120.86487579345703,1.9770900011062622,7.841132164001465,8.584563998738304
25,-127.31895446777344,9.40649700164795,-128.24383544921875,3.022336006164551,6.450807094573975,8.733817987376824
26,-130.83126831054688,9.741641998291016,-132.0532989501953,2.72990083694458,7.117434501647949,8.625955990282819
27,-134.03652954101562,10.047489166259766,-129.1975860595703,2.058438301086426,9.340251922607422,8.761042001424357
28,-137.2352752685547,10.352712631225586,-138.9208221435547,2.972531318664551,7.57021427154541,8.640204992843792
29,-140.4192352294922,10.665609359741211,-143.5438995361328,3.2639002799987793,8.034228324890137,8.487021026667207
30,-143.60858154296875,10.979033470153809,-143.61557006835938,3.3405237197875977,7.638513088226318,8.49671199102886
31,-147.09031677246094,11.321191787719727,-148.44137573242188,3.567682981491089,7.870339870452881,8.457226998871192
32,-150.38534545898438,11.621426582336426,-153.30093383789062,3.6306509971618652,8.506065368652344,8.527911006240174
33,-153.68882751464844,11.922432899475098,-153.28359985351562,3.6074085235595703,8.3248929977417,8.49120001657866
34,-156.9862060546875,12.222880363464355,-158.18572998046875,3.5794849395751953,8.726232528686523,8.536286011803895
35,-161.97410583496094,12.701958656311035,-162.56155395507812,3.3754398822784424,9.345001220703125,8.514022978488356
36,-166.95358276367188,13.180227279663086,-167.40005493164062,7.138922214508057,6.057780742645264,8.582095993915573
37,-170.4643096923828,13.542064666748047,-172.66253662109375,7.185457229614258,6.725969314575195,8.567598008085042
38,-173.6732940673828,13.872800827026367,-172.6351318359375,7.224479675292969,6.728889465332031,8.576937980251387
39,-176.89031982421875,14.204366683959961,-177.63934326171875,7.4799485206604,6.766005992889404,8.58297199010849
40,-180.07899475097656,14.495210647583008,-181.70529174804688,7.687839508056641,6.99893856048584,8.546867000404745
41,-183.2713623046875,14.786392211914062,-181.77806091308594,7.70721435546875,7.234964370727539,8.56979499803856
42,-186.7760009765625,15.10605525970459,-185.86253356933594,7.858333587646484,7.305059432983398,8.598635002272204
43,-190.19520568847656,15.40483283996582,-190.1097869873047,7.840579032897949,7.564736366271973,8.58374999370426
44,-193.5978240966797,15.702159881591797,-190.25009155273438,7.878486156463623,8.509828567504883,10.499619995243847
45,-196.71273803710938,15.974347114562988,-195.26600646972656,7.842885971069336,8.25915813446045,8.598226006142795
46,-199.96063232421875,16.28047752380371,-200.80950927734375,8.029942512512207,8.294089317321777,8.57128799543716
47,-203.51315307617188,16.61532211303711,-200.67172241210938,7.996639728546143,9.074989318847656,8.608765987446532
48,-206.75160217285156,16.920562744140625,-205.87640380859375,12.59259033203125,4.415576934814453,8.529093000106514
49,-210.1930389404297,17.253925323486328,-210.19052124023438,12.498140335083008,4.7557854652404785,8.60195598215796
50,-213.3181915283203,17.556650161743164,-210.1156768798828,12.454551696777344,6.023910999298096,8.539687987649813
51,-216.74961853027344,17.889041900634766,-214.0831756591797,12.229379653930664,6.2563323974609375,8.573883009376004
52,-219.85296630859375,18.18168067932129,-217.4674072265625,12.166698455810547,6.470773220062256,8.619924017693847
53,-223.26548767089844,18.50347328186035,-217.61529541015625,12.17304515838623,8.485221862792969,8.569490018999204
54,-226.6659393310547,18.824125289916992,-221.0548553466797,12.221668243408203,8.664681434631348,8.610023010987788
55,-229.90402221679688,19.161306381225586,-226.02032470703125,12.997854232788086,7.285001754760742,8.633361023385078
56,-233.15289306640625,19.499608993530273,-224.7386474609375,12.100549697875977,11.204713821411133,8.604022994404659
57,-236.7150115966797,19.870529174804688,-228.531494140625,12.522293090820312,10.998478889465332,8.580508001614362
58,-241.94894409179688,20.40029525756836,-236.57931518554688,20.147090911865234,5.375595569610596,8.522632997483015
59,-246.72323608398438,20.88353729248047,-242.36676025390625,19.42198371887207,4.595108509063721,8.542598021449521
60,-250.1058349609375,21.189523696899414,-245.84329223632812,16.91944122314453,6.0334792137146,8.57234001159668
61,-253.18551635742188,21.468109130859375,-246.6175537109375,16.1330623626709,8.461729049682617,8.596845000283793
62,-256.56805419921875,21.774091720581055,-249.94107055664062,14.837318420410156,9.593525886535645,8.58838899875991
63,-259.78179931640625,22.02918815612793,-253.51419067382812,14.325994491577148,9.930866241455078,8.720865997020155
64,-262.99114990234375,22.283937454223633,-257.3810119628906,14.306070327758789,9.752948760986328,8.678420999785885
65,-266.5252380371094,22.56446075439453,-257.5982971191406,14.253984451293945,12.196487426757812,8.605957991676405
