frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
0,-18.780746459960938,-2.1595981121063232,-25.96835708618164,-3.0444726943969727,7.241874694824219,8.961755986092612
1,-25.919267654418945,-1.4582853317260742,-28.903018951416016,-2.5818188190460205,3.1882753372192383,8.35674098925665
2,-28.881437301635742,-1.16508948802948,-32.72922897338867,-3.3949830532073975,4.447237968444824,8.386491012061015
3,-31.84273910522461,-0.8719794154167175,-37.70616912841797,-6.947145462036133,8.443190574645996,8.242166019044816
4,-34.80412292480469,-0.5788613557815552,-38.020198822021484,-5.71278190612793,6.05807638168335,8.25082598021254
5,-38.077056884765625,-0.2521708011627197,-50.16265869140625,-2.1900432109832764,12.239980697631836,8.250087004853413
6,-41.34334182739258,0.07385636121034622,-49.59662628173828,-1.571689248085022,8.415730476379395,8.28026601811871
7,-44.61831283569336,0.40075016021728516,-53.963951110839844,-0.6086106300354004,9.39998722076416,8.416121010668576
8,-47.93851089477539,0.7270652055740356,-56.109466552734375,-0.7898352146148682,8.310565948486328,8.470935019431636
9,-51.25859451293945,1.0533686876296997,-56.189170837402344,-1.2774676084518433,5.453749179840088,8.46822900348343
10,-54.585689544677734,1.3803616762161255,-60.608219146728516,-0.7007323503494263,6.371955394744873,8.278260997030884
11,-57.930152893066406,1.7030118703842163,-74.0455322265625,1.5517195463180542,16.1160888671875,8.365354995476082
12,-61.281715393066406,2.0263473987579346,-72.74398040771484,0.846323549747467,11.522845268249512,8.380846004001796
13,-64.62455749511719,2.3488411903381348,-76.7724609375,0.7540562152862549,12.252138137817383,8.344007015693933
14,-67.96265411376953,2.678952693939209,-78.09130096435547,3.0045251846313477,10.133877754211426,8.362182008568197
15,-71.30087280273438,3.009075880050659,-78.05117797851562,2.4613006114959717,6.772494316101074,8.31018399912864
16,-74.64299774169922,3.3395848274230957,-80.7663803100586,2.850872278213501,6.142853736877441,8.431697002379224
17,-77.97047424316406,3.6625680923461914,-87.95923614501953,3.010115146636963,10.010047912597656,8.268655015854165
18,-81.29307556152344,3.9850776195526123,-87.15847778320312,1.4829744100570679,6.376791000366211,8.34625301649794
19,-84.62059020996094,4.3080644607543945,-90.55430603027344,1.8202698230743408,6.434135913848877,8.273990999441594
20,-87.91920471191406,4.623467922210693,-93.89566802978516,1.9747182130813599,6.537124156951904,8.247110003139824
21,-91.22086334228516,4.939162731170654,-94.0821304321289,2.9784328937530518,3.4686179161071777,8.242941985372454
22,-94.5164794921875,5.254280090332031,-98.25411224365234,2.236982583999634,4.8035383224487305,8.225508994655684
23,-97.71556854248047,5.570963382720947,-106.51798248291016,0.7031069397926331,10.05875301361084,8.311347977723926
24,-101.2225570678711,5.918126583099365,-106.2911605834961,1.088919997215271,7.000855445861816,8.29255799180828
25,-104.41236877441406,6.233891487121582,-112.65345001220703,-0.5786356925964355,10.692331314086914,8.340973989106715
26,-107.75296020507812,6.5345540046691895,-115.19408416748047,-0.9590908288955688,10.560542106628418,8.27702201786451
27,-111.09230041503906,6.835103988647461,-118.23990631103516,0.750831127166748,9.386513710021973,8.215012989239767
28,-114.4308090209961,7.135579586029053,-119.26276397705078,0.819373369216919,7.9524993896484375,8.268225006759167
29,-117.76180267333984,7.465998649597168,-125.98345184326172,-0.25729042291641235,11.280279159545898,8.207022998249158
30,-121.08988952636719,7.79612922668457,-126.62828826904297,-0.43339869379997253,9.919626235961914,8.285721996799111
31,-124.41860961914062,8.126322746276855,-129.8756103515625,3.00256609916687,7.4854350090026855,8.241634001024067
32,-127.7506332397461,8.479126930236816,-134.4118194580078,2.6641845703125,8.842225074768066,8.235662011429667
33,-131.07872009277344,8.831513404846191,-134.300537109375,2.6242876052856445,6.993550777435303,8.225602010497823
34,-134.4064178466797,9.183857917785645,-138.9587860107422,3.049206018447876,7.639241695404053,8.240887022111565
35,-137.9134521484375,9.491893768310547,-143.40956115722656,3.2021918296813965,8.35269832611084,8.254226006101817
36,-141.10328674316406,9.772066116333008,-143.4096221923828,3.2402591705322266,6.92702579498291,8.404216991038993
37,-144.29208374023438,10.052149772644043,-148.36595153808594,3.4082372188568115,7.793456554412842,8.25959097710438
38,-147.48928833007812,10.328798294067383,-153.72267150878906,3.684762954711914,9.11033821105957,8.252576022641733
39,-150.68637084960938,10.605437278747559,-153.73330688476562,3.6608076095581055,7.58364725112915,8.233570988522843
40,-154.1981964111328,10.909310340881348,-157.9653778076172,3.552527904510498,8.265222549438477,8.359788014786318
41,-157.47799682617188,11.261993408203125,-162.60870361328125,3.354168176651001,9.426445007324219,8.206143014831468
42,-160.7559356689453,11.614477157592773,-162.5625,3.328249931335449,8.480874061584473,8.216991001972929
43,-164.03280639648438,11.966845512390137,-167.55276489257812,2.9548754692077637,9.675004959106445,8.374313998501748
44,-167.38104248046875,12.304368019104004,-172.7003173828125,6.828481197357178,7.6341352462768555,8.20520898560062
45,-170.73062133789062,12.642024993896484,-172.76007080078125,6.901688098907471,6.08852481842041,8.213460008846596
46,-174.08189392089844,12.979852676391602,-177.18011474609375,7.533453464508057,6.265958786010742,8.21153397555463
47,-179.34275817871094,13.486869812011719,-181.487060546875,7.94807243347168,5.939386367797852,8.22020901250653
48,-184.13096618652344,13.948331832885742,-186.10482788085938,7.991329193115234,6.275508880615234,8.21919899317436
49,-187.249755859375,14.233661651611328,-190.67835998535156,7.66000509262085,7.414060115814209,8.220115007134154
