frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
0,-37.63298034667969,0.8348962068557739,-51.48452377319336,1.5300787687301636,13.868977546691895,997.0090150018223
1,-47.69226837158203,1.7922438383102417,-59.888038635253906,0.4985474944114685,12.26419448852539,7.585182000184432
2,-50.9120979309082,2.1374623775482178,-61.98346710205078,0.21715937554836273,11.236671447753906,6.648502981988713
3,-54.1414794921875,2.4837052822113037,-61.969181060791016,0.1890292763710022,8.157110214233398,6.5786929917521775
4,-57.659645080566406,2.8609108924865723,-74.94609069824219,5.264884948730469,17.452800750732422,6.327472015982494
5,-60.85377502441406,3.1642963886260986,-78.30313110351562,4.087751388549805,17.47377586364746,6.139902019640431
6,-64.02477264404297,3.465484857559204,-77.88469696044922,3.6741225719451904,13.861495018005371,6.144771003164351
7,-67.50447845458984,3.795994520187378,-79.4234390258789,2.776585817337036,11.962474822998047,5.996335996314883
8,-70.70535278320312,4.076558589935303,-83.59847259521484,2.6929190158843994,12.967150688171387,6.4047600026242435
9,-73.90149688720703,4.35670804977417,-83.03490447998047,2.180087089538574,9.389185905456543,6.4052470261231065
10,-77.41057586669922,4.6642866134643555,-88.5003433227539,2.301461696624756,11.338689804077148,6.127218977781013
11,-80.71418762207031,4.9646830558776855,-92.79536437988281,2.3937292098999023,12.351705551147461,6.145860999822617
12,-84.01985931396484,5.2652668952941895,-92.60235595703125,3.069593667984009,8.858906745910645,6.115135009167716
13,-87.32689666748047,5.565974712371826,-94.73771667480469,4.143350124359131,7.546132564544678,6.288061005761847
14,-90.52931213378906,5.903904438018799,-104.25483703613281,1.5145902633666992,14.4102783203125,7.281528000021353
15,-93.73101806640625,6.241759300231934,-103.88643646240234,1.9751760959625244,11.015274047851562,7.249129994306713
16,-97.24320983886719,6.612377643585205,-107.92477416992188,-0.15636390447616577,12.64561939239502,8.4115180070512
17,-100.48795318603516,6.946656227111816,-109.91339874267578,-1.8758257627487183,12.91027545928955,6.745501013938338
18,-103.73233032226562,7.28089714050293,-110.15812683105469,-2.2776436805725098,11.51766300201416,7.000825018621981
19,-107.29228973388672,7.647648811340332,-116.39042663574219,-3.8404526710510254,14.654438972473145,6.603735004318878
20,-110.61548614501953,7.9523024559021,-118.61109924316406,-1.0880218744277954,12.068856239318848,6.114746996900067
21,-113.93445587158203,8.25656795501709,-118.82048034667969,0.29444420337677,9.341769218444824,6.13148498814553
22,-117.24945068359375,8.560468673706055,-122.62254333496094,-3.823094129562378,13.498991012573242,6.371839001076296
23,-120.81004333496094,8.859625816345215,-132.06436157226562,2.959129810333252,12.70730209350586,6.295422004768625
24,-124.06947326660156,9.133479118347168,-132.0120849609375,2.7154860496520996,10.2115478515625,6.286464020377025
25,-127.31895446777344,9.40649700164795,-137.17910766601562,3.4593353271484375,11.51483154296875,6.4284819818567485
26,-130.83126831054688,9.741641998291016,-141.048583984375,3.2724456787109375,12.093140602111816,6.449863984016702
27,-134.03652954101562,10.047489166259766,-140.9964141845703,3.389326333999634,9.631776809692383,6.426865991670638
28,-137.2352752685547,10.352712631225586,-145.6473388671875,3.0075578689575195,11.167547225952148,6.407669017789885
29,-140.4192352294922,10.665609359741211,-151.21693420410156,3.9725213050842285,12.70384693145752,6.254712992813438
30,-143.60858154296875,10.979033470153809,-151.24183654785156,4.1204023361206055,10.261940002441406,6.273765990044922
31,-147.09031677246094,11.321191787719727,-155.8335418701172,4.711769104003906,10.960312843322754,6.430298002669588
32,-150.38534545898438,11.621426582336426,-160.01608276367188,4.257988929748535,12.123172760009766,6.41776600969024
33,-153.68882751464844,11.922432899475098,-160.0144805908203,4.246883869171143,9.94625186920166,6.474322028225288
34,-156.9862060546875,12.222880363464355,-164.78890991210938,3.0996499061584473,12.004812240600586,6.554419989697635
35,-161.97410583496094,12.701958656311035,-170.06317138671875,2.477172613143921,13.03760814666748,6.577702995855361
36,-166.95358276367188,13.180227279663086,-174.8040008544922,6.469707012176514,10.32763957977295,6.442943005822599
37,-170.4643096923828,13.542064666748047,-179.29959106445312,7.7534942626953125,10.562657356262207,6.427622982300818
38,-173.6732940673828,13.872800827026367,-179.29336547851562,7.772343158721924,8.294624328613281,6.504835007945076
39,-176.89031982421875,14.204366683959961,-183.71646118164062,7.817582607269287,9.348113059997559,6.504444987513125
40,-180.07899475097656,14.495210647583008,-188.52249145507812,7.354076385498047,11.05841064453125,6.256146007217467
41,-183.2713623046875,14.786392211914062,-188.6149139404297,7.369168281555176,9.141594886779785,6.521895993500948
42,-186.7760009765625,15.10605525970459,-193.16748046875,7.193345069885254,10.171627044677734,6.5720040001906455
43,-190.19520568847656,15.40483283996582,-197.95654296875,7.521060943603516,11.063101768493652,6.327426992356777
44,-193.5978240966797,15.702159881591797,-197.96194458007812,7.559482574462891,9.238438606262207,6.304249982349575
45,-196.71273803710938,15.974347114562988,-203.0557861328125,8.074527740478516,10.131209373474121,6.26048500998877
46,-199.96063232421875,16.28047752380371,-207.93939208984375,8.08326530456543,11.43918228149414,6.312092998996377
47,-203.51315307617188,16.61532211303711,-207.85269165039062,8.080002784729004,9.575138092041016,6.451797002227977
48,-206.75160217285156,16.920562744140625,-212.37631225585938,12.10540771484375,7.404261112213135,6.283091002842411
49,-210.1930389404297,17.253925323486328,-216.71331787109375,11.703250885009766,8.562944412231445,6.293251004535705
50,-213.3181915283203,17.556650161743164,-216.62701416015625,11.618200302124023,6.798050880432129,6.268731987802312
51,-216.74961853027344,17.889041900634766,-220.91659545898438,11.813044548034668,7.367593765258789,6.429594999644905
52,-219.85296630859375,18.18168067932129,-224.66836547851562,12.198751449584961,7.68007230758667,6.422014004783705
53,-223.26548767089844,18.50347328186035,-224.70716857910156,12.089146614074707,6.574346542358398,6.439107994083315
54,-226.6659393310547,18.824125289916992,-228.67752075195312,12.024927139282227,7.0905256271362305,6.749837019015104
55,-229.90402221679688,19.161306381225586,-235.6065673828125,14.362380027770996,7.45310115814209,6.430890993215144
56,-233.15289306640625,19.499608993530273,-235.48126220703125,12.247614860534668,7.616608142852783,6.481253978563473
57,-236.7150115966797,19.870529174804688,-239.9022216796875,11.186300277709961,9.250629425048828,6.242119998205453
58,-241.94894409179688,20.40029525756836,-243.99781799316406,20.267955780029297,2.0531435012817383,6.333890021778643
59,-246.72323608398438,20.88353729248047,-248.5270538330078,16.8695011138916,4.400709629058838,6.285882001975551
60,-250.1058349609375,21.189523696899414,-254.16993713378906,16.201107025146484,6.434378623962402,6.5598610090091825
61,-253.18551635742188,21.468109130859375,-253.93930053710938,15.541757583618164,5.974096775054932,6.452679022913799
62,-256.56805419921875,21.774091720581055,-257.4944152832031,14.358102798461914,7.473622798919678,6.4148459932766855
63,-259.78179931640625,22.02918815612793,-263.5455017089844,12.336273193359375,10.39798355102539,6.320334010524675
64,-262.99114990234375,22.283937454223633,-267.27801513671875,11.479988098144531,11.623361587524414,6.379218015354127
65,-266.5252380371094,22.56446075439453,-267.40130615234375,11.423799514770508,11.175053596496582,6.454887014115229
66,-269.7339172363281,22.84096336364746,-270.73114013671875,11.304889678955078,11.579095840454102,6.32204397697933
67,-272.9421081542969,23.117422103881836,-274.2027587890625,9.267210006713867,13.907465934753418,6.288817006861791
68,-276.4721984863281,23.421621322631836,-274.3315124511719,18.2275390625,5.617920398712158,6.433432979974896
69,-279.8583984375,23.757869720458984,-278.6776123046875,18.63623809814453,5.255983829498291,6.272678001550958
70,-282.95196533203125,24.0650577545166,-283.9374694824219,15.877704620361328,8.246452331542969,6.858255015686154
71,-286.3374328613281,24.40123176574707,-284.04241943359375,16.150497436523438,8.563977241516113,6.758339004591107
72,-289.56787109375,24.758047103881836,-292.46722412109375,22.65738296508789,3.5803685188293457,6.291266006883234
73,-292.791015625,25.11405372619629,-296.4654235839844,23.25021743774414,4.120092391967773,6.347043003188446
74,-296.3150329589844,25.5032958984375,-302.17352294921875,23.009899139404297,6.367018699645996,6.334236997645348
75,-299.6627502441406,25.858945846557617,-302.1876220703125,22.890972137451172,3.8966453075408936,6.296837993431836
76,-303.0234375,26.21597671508789,-307.3075256347656,23.366954803466797,5.144933223724365,6.3487459847237915
77,-306.37432861328125,26.571962356567383,-311.9666748046875,28.427352905273438,5.892096996307373,6.524049007566646
78,-309.93170166015625,26.87871551513672,-311.73150634765625,28.336671829223633,2.316232681274414,6.518903974210843
79,-313.1907958984375,27.159746170043945,-316.67333984375,28.21541404724121,3.639031171798706,6.582200003322214
80,-316.4438171386719,27.44025421142578,-321.05316162109375,28.164575576782227,4.665908336639404,6.327569979475811
81,-321.592041015625,27.871477127075195,-326.04254150390625,27.753070831298828,4.452075481414795,6.440207012929022
82,-326.2784423828125,28.264019012451172,-330.52081298828125,27.589237213134766,4.2957000732421875,6.325890019070357
83,-329.66363525390625,28.562585830688477,-335.04852294921875,28.117027282714844,5.403289318084717,6.512975989608094
84,-332.744140625,28.834280014038086,-335.1053161621094,28.14107894897461,2.4608287811279297,6.627936993027106
85,-336.1232604980469,29.13231086730957,-340.0440979003906,28.382312774658203,3.99192476272583,6.471623026300222
86,-339.6257019042969,29.462242126464844,-344.6802978515625,28.28679847717285,5.1894707679748535,6.450590997701511
87,-342.8448791503906,29.765491485595703,-348.91253662109375,32.61087417602539,6.701691627502441,6.590194010641426
88,-346.0498046875,30.067394256591797,-348.87890625,32.53255081176758,3.752440929412842,6.486931990366429
89,-349.5847473144531,30.437746047973633,-353.93865966796875,32.45935821533203,4.800361156463623,6.499010021798313
90,-352.80938720703125,30.775583267211914,-359.3598937988281,32.694793701171875,6.825870513916016,6.48675300180912
91,-356.03759765625,31.113798141479492,-359.3502502441406,32.70098114013672,3.6732568740844727,6.342904001940042
92,-359.28173828125,31.43756103515625,-363.320068359375,32.77748107910156,4.254820346832275,6.386115011991933
93,-362.83331298828125,31.792009353637695,-367.6081848144531,32.71868133544922,4.863961696624756,6.4724670082796365
94,-366.0764465332031,32.11567306518555,-373.00830078125,32.116798400878906,6.931854248046875,6.363040010910481
95,-369.61279296875,32.450355529785156,-372.9811706542969,32.17685317993164,3.3794631958007812,6.494843983091414
96,-372.840576171875,32.75583267211914,-377.14996337890625,31.610000610351562,4.45911979675293,8.7865779933054
97,-376.074462890625,33.0618896484375,-382.228271484375,36.69066619873047,7.144044876098633,6.773297005565837
98,-379.28497314453125,33.342430114746094,-387.560302734375,36.805538177490234,8.970741271972656,6.453942012740299
99,-382.8072509765625,33.650211334228516,-387.56024169921875,36.83100128173828,5.719120979309082,6.550474994583055
100,-386.01123046875,33.930179595947266,-391.74005126953125,37.57455062866211,6.789759159088135,6.380170991178602
101,-389.1904296875,34.22496032714844,-396.8654479980469,38.26177215576172,8.671894073486328,6.369411014020443
102,-392.3679504394531,34.51958084106445,-401.2926940917969,38.800743103027344,9.898454666137695,6.506236997665837
103,-395.8560485839844,34.84300231933594,-401.27911376953125,38.77895736694336,6.7008490562438965,7.024625025223941
104,-399.0557861328125,35.11958312988281,-406.24072265625,38.67045593261719,8.014487266540527,7.001029007369652
105,-402.5732727050781,35.42363357543945,-411.0441589355469,38.53701400756836,9.02491283416748,6.9706579961348325
106,-405.7723693847656,35.70016098022461,-415.9696960449219,37.77466583251953,10.40620231628418,7.10857700323686
107,-410.9620056152344,36.18172073364258,-421.30072021484375,36.91997528076172,10.365039825439453,7.162074994994327
108,-415.7295227050781,36.62411117553711,-425.9510498046875,36.482948303222656,10.222501754760742,7.25002700346522
109,-418.8456726074219,36.940486907958984,-425.91766357421875,41.23371124267578,8.273138999938965,6.8760069843847305
110,-422.2717590332031,37.288333892822266,-429.986083984375,40.77683639526367,8.466431617736816,6.805976008763537
111,-425.7071228027344,37.63711929321289,-433.9611511230469,41.210357666015625,8.994277000427246,6.850137026049197
112,-429.1660461425781,37.977447509765625,-439.5426330566406,41.48473358154297,10.953291893005371,6.9561179843731225
113,-432.6162414550781,38.31691360473633,-439.63299560546875,41.424320220947266,7.67403507232666,6.854747014585882
114,-435.776611328125,38.627864837646484,-444.3704833984375,40.20803451538086,8.73793888092041,6.902182009071112
115,-439.2908630371094,38.962501525878906,-449.7154846191406,40.471778869628906,10.53331184387207,7.301359000848606
116,-442.5021057128906,39.26829147338867,-454.005615234375,41.12423324584961,11.652263641357422,6.9360529887489974
117,-445.7133483886719,39.57407760620117,-453.993896484375,41.06182098388672,8.413135528564453,7.0902599836699665
118,-449.110595703125,39.88394546508789,-457.193359375,41.556915283203125,8.254083633422852,6.938319012988359
119,-452.206787109375,40.16635513305664,-462.55255126953125,41.47815704345703,10.428598403930664,6.303380010649562
120,-455.5990295410156,40.475765228271484,-468.0085754394531,40.735694885253906,12.412267684936523,6.369594018906355
121,-459.1404724121094,40.788551330566406,-468.0086669921875,40.66749572753906,8.869020462036133,6.323131994577125
122,-462.3484802246094,41.07188034057617,-473.1667175292969,41.36290740966797,10.822151184082031,6.323487003101036
123,-465.55621337890625,41.35519027709961,-477.3836364746094,42.08879089355469,11.850152969360352,6.323281006189063
124,-468.9824523925781,41.67662048339844,-481.60430908203125,42.549896240234375,12.652029991149902,6.476156995631754
125,-472.1073913574219,41.96978759765625,-481.6263427734375,42.54528045654297,9.536332130432129,6.61513299564831
126,-475.5235900878906,42.29027557373047,-486.23284912109375,42.26556396484375,10.709287643432617,6.497519003460184
127,-480.710693359375,42.825992584228516,-490.17999267578125,44.905643463134766,9.694976806640625,6.3510320032946765
128,-485.43988037109375,43.314414978027344,-495.89935302734375,46.08110427856445,10.819202423095703,6.331162003334612
129,-488.66900634765625,43.66962432861328,-500.7374267578125,46.77910614013672,12.462570190429688,6.376076984452084
130,-491.9098205566406,44.02613067626953,-505.03045654296875,46.92538833618164,13.437142372131348,6.489323015557602
131,-495.4583435058594,44.41647720336914,-505.0872497558594,47.09207534790039,9.993731498718262,6.334012985462323
