frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
0,-18.780746459960938,-2.1595981121063232,-17.9229736328125,-3.397416591644287,1.505977749824524,9.651843982283026
1,-25.919267654418945,-1.4582853317260742,-22.0650634765625,-3.290138006210327,4.267385005950928,8.739969023736194
2,-28.881437301635742,-1.16508948802948,-26.12514877319336,-2.770564317703247,3.18977689743042,8.858057990437374
3,-31.84273910522461,-0.8719794154167175,-29.269262313842773,-3.2467217445373535,3.5017402172088623,8.671675983350724
4,-34.80412292480469,-0.5788613557815552,-29.30635643005371,-3.0450971126556396,6.025591850280762,8.69935000082478
5,-38.077056884765625,-0.2521708011627197,-33.47216796875,-3.52333402633667,5.648496150970459,8.677247999003157
6,-41.34334182739258,0.07385636121034622,-33.41572570800781,-1.586073637008667,8.09953498840332,8.618913998361677
7,-44.61831283569336,0.40075016021728516,-39.061790466308594,-3.9743220806121826,7.072213172912598,8.710014983080328
8,-47.93851089477539,0.7270652055740356,-51.447853088378906,-1.7565858364105225,4.29930305480957,8.55944599607028
9,-51.25859451293945,1.0533686876296997,-50.20872497558594,-3.039921283721924,4.225783824920654,8.636721002403647
10,-54.585689544677734,1.3803616762161255,-54.36716079711914,-0.5281707644462585,1.9210025072097778,8.619547006674111
11,-57.930152893066406,1.7030118703842163,-72.7816162109375,1.4016532897949219,14.854520797729492,8.928556024329737
12,-61.281715393066406,2.0263473987579346,-69.90580749511719,0.5677182078361511,8.746574401855469,8.868710981914774
13,-64.62455749511719,2.3488411903381348,-75.47114562988281,0.7083962559700012,10.969938278198242,8.74413299607113
14,-67.96265411376953,2.678952693939209,-76.95023345947266,2.910564422607422,8.99056339263916,8.841348986607045
15,-71.30087280273438,3.009075880050659,-76.84004974365234,2.393871784210205,5.573235988616943,8.70758097153157
16,-74.64299774169922,3.3395848274230957,-79.76781463623047,2.7870993614196777,5.154511451721191,8.757170988246799
17,-77.97047424316406,3.6625680923461914,-85.594482421875,3.0419397354125977,7.649227619171143,8.699737023562193
18,-81.29307556152344,3.9850776195526123,-80.82174682617188,1.1442409753799438,2.8796706199645996,8.742155012441799
19,-84.62059020996094,4.3080644607543945,-86.2930908203125,1.9552810192108154,2.886667251586914,8.631015021819621
20,-87.91920471191406,4.623467922210693,-90.01935577392578,2.0971851348876953,3.2852306365966797,8.748627995373681
21,-91.22086334228516,4.939162731170654,-91.59380340576172,3.0776166915893555,1.8985357284545898,8.622897003078833
22,-94.5164794921875,5.254280090332031,-94.5035400390625,2.449007272720337,2.805302619934082,8.678215992404148
23,-97.71556854248047,5.570963382720947,-97.59526062011719,2.317017078399658,3.256169557571411,8.534641994629055
24,-101.2225570678711,5.918126583099365,-96.16693115234375,3.051464796066284,5.811807155609131,8.619992004241794
25,-104.41236877441406,6.233891487121582,-102.2800064086914,1.0327218770980835,5.621310710906982,8.8816010102164
26,-107.75296020507812,6.5345540046691895,-113.10728454589844,-0.5070134997367859,8.846041679382324,8.641952008474618
27,-111.09230041503906,6.835103988647461,-118.04393005371094,0.7150905132293701,9.261734008789062,8.665028988616541
28,-114.4308090209961,7.135579586029053,-118.7780532836914,0.8344972133636475,7.655205726623535,8.752416004426777
29,-117.76180267333984,7.465998649597168,-125.12278747558594,0.04481682926416397,10.452656745910645,8.600024011684582
30,-121.08988952636719,7.79612922668457,-126.08354949951172,-0.13238778710365295,9.370059967041016,8.528797974577174
31,-124.41860961914062,8.126322746276855,-128.52886962890625,3.3356287479400635,6.312288284301758,8.693526993738487
32,-127.7506332397461,8.479126930236816,-130.79537963867188,3.1990787982940674,6.095029830932617,8.55788099579513
33,-131.07872009277344,8.831513404846191,-130.35397338867188,3.2252936363220215,5.652871608734131,8.627614006400108
34,-134.4064178466797,9.183857917785645,-132.74464416503906,2.945629596710205,6.455771446228027,8.684430998982862
35,-137.9134521484375,9.491893768310547,-138.64779663085938,2.8689277172088623,6.663553237915039,8.555494016036391
36,-141.10328674316406,9.772066116333008,-138.70828247070312,2.904104232788086,7.273578643798828,8.532560983439907
37,-144.29208374023438,10.052149772644043,-143.6309051513672,3.2079620361328125,6.876049995422363,8.801265998044983
38,-147.48928833007812,10.328798294067383,-148.4910430908203,3.457029104232788,6.94440221786499,8.642929984489456
39,-150.68637084960938,10.605437278747559,-148.45907592773438,3.438296318054199,7.505248069763184,8.542381023289636
40,-154.1981964111328,10.909310340881348,-153.30023193359375,3.457119941711426,7.506096363067627,8.555093983886763
41,-157.47799682617188,11.261993408203125,-158.3376007080078,3.481107711791992,7.8282246589660645,8.621562010375783
42,-160.7559356689453,11.614477157592773,-158.28907775878906,3.4590840339660645,8.520318984985352,8.563560986658558
43,-164.03280639648438,11.966845512390137,-162.73756408691406,3.3411355018615723,8.722414016723633,8.555682987207547
44,-167.38104248046875,12.304368019104004,-167.62326049804688,6.93998384475708,5.369849681854248,8.512656990205869
45,-170.73062133789062,12.642024993896484,-167.64605712890625,7.00315523147583,6.427393436431885,8.573334023822099
46,-174.08189392089844,12.979852676391602,-172.8969268798828,7.198846817016602,5.901201248168945,8.62170397886075
47,-179.34275817871094,13.486869812011719,-177.50894165039062,7.468809604644775,6.291258335113525,8.526379009708762
48,-184.13096618652344,13.948331832885742,-181.69410705566406,7.7217535972595215,6.686445713043213,8.546559023670852
49,-187.249755859375,14.233661651611328,-185.77667236328125,7.812172889709473,6.588284492492676,8.611186989583075
50,-190.67921447753906,14.547411918640137,-185.92434692382812,7.81561803817749,8.241711616516113,8.533744985470548
51,-194.10855102539062,14.861151695251465,-190.1295166015625,7.783252239227295,8.119690895080566,8.594425016781315
52,-197.28343200683594,15.1630220413208,-194.88421630859375,7.746682643890381,7.79476261138916,8.651895012008026
53,-200.77069091796875,15.494592666625977,-194.97914123535156,7.789484977722168,9.639021873474121,8.530532009899616
54,-203.94317626953125,15.796236038208008,-200.22830200195312,12.564943313598633,4.923570156097412,8.546721015591174
55,-207.35537719726562,16.129146575927734,-205.35125732421875,12.626030921936035,4.035878658294678,8.638624974992126
56,-210.75604248046875,16.4609317779541,-209.8251953125,12.500991821289062,4.067874431610107,8.63210199167952
57,-213.8697052001953,16.76471519470215,-209.5482940673828,12.418059349060059,6.129274845123291,8.60540202120319
58,-217.09425354003906,17.10219955444336,-212.09420776367188,12.077384948730469,7.088668346405029,8.63176301936619
59,-220.6431427001953,17.473630905151367,-216.31320190429688,12.201007843017578,6.822678565979004,8.677831996465102
60,-223.8677215576172,17.811119079589844,-215.66871643066406,12.017871856689453,10.039193153381348,8.660638995934278
61,-227.08807373046875,18.138076782226562,-218.04437255859375,11.755517959594727,11.069128036499023,8.654306002426893
62,-230.62640380859375,18.497316360473633,-224.56224060058594,12.91961669921875,8.23922348022461,8.680728991748765
63,-233.84530639648438,18.824125289916992,-224.2248077392578,17.758329391479492,9.679354667663574,8.632242999738082
64,-237.00657653808594,19.118770599365234,-235.27853393554688,21.410634994506836,2.870326280593872,8.585217001382262
65,-240.4793701171875,19.44244956970215,-239.3583984375,21.429555892944336,2.2814838886260986,8.664788998430595
66,-243.63906860351562,19.73694610595703,-239.75503540039062,21.37030792236328,4.213500499725342,8.581344998674467
67,-246.847412109375,19.999595642089844,-242.90248107910156,19.429100036621094,3.985968589782715,8.624601003248245
68,-250.06228637695312,20.262781143188477,-246.50897216796875,17.27880096435547,4.64006233215332,8.78070099861361
69,-253.5655975341797,20.549577713012695,-247.82728576660156,16.122638702392578,7.247483253479004,8.599806984420866
70,-258.5731506347656,21.028581619262695,-253.399658203125,14.759747505187988,8.127933502197266,8.639225008664653
71,-263.5738220214844,21.506925582885742,-257.2583923339844,15.11355209350586,8.986649513244629,8.649406983749941
72,-266.9277038574219,21.863229751586914,-256.65142822265625,19.413833618164062,10.564155578613281,8.642314001917839
