frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
0,-18.780746459960938,-2.1595981121063232,-22.225605010986328,-3.3662004470825195,3.6500601768493652,10.507220984436572
1,-25.919267654418945,-1.4582853317260742,-25.822092056274414,-2.893024444580078,1.4380261898040771,10.226591024547815
2,-28.881437301635742,-1.16508948802948,-29.078575134277344,-2.3030238151550293,1.1548843383789062,10.270653001498431
3,-31.84273910522461,-0.8719794154167175,-32.82246398925781,-4.0098700523376465,3.2872812747955322,10.213495988864452
4,-34.80412292480469,-0.5788613557815552,-32.86521911621094,-3.7356114387512207,3.704648494720459,10.203812998952344
5,-38.077056884765625,-0.2521708011627197,-40.864864349365234,-3.674720287322998,4.414262771606445,10.08216297486797
6,-41.34334182739258,0.07385636121034622,-39.56162643432617,-3.4645273685455322,3.9616498947143555,10.252052976284176
7,-44.61831283569336,0.40075016021728516,-51.22649002075195,-1.3064459562301636,6.82513952255249,10.165996995056048
8,-47.93851089477539,0.7270652055740356,-54.108673095703125,-0.7841200828552246,6.35252571105957,10.399285005405545
9,-51.25859451293945,1.0533686876296997,-53.79811477661133,-1.4539152383804321,3.568702220916748,10.380623978562653
10,-54.585689544677734,1.3803616762161255,-56.5858039855957,-0.499162495136261,2.7446436882019043,10.201097989920527
11,-57.930152893066406,1.7030118703842163,-73.27511596679688,1.4103726148605347,15.347753524780273,10.387323971372098
12,-61.281715393066406,2.0263473987579346,-71.39971160888672,0.6689252257347107,10.208645820617676,10.080528998514637
13,-64.62455749511719,2.3488411903381348,-76.12797546386719,0.7359809875488281,11.615935325622559,10.138432000530884
14,-67.96265411376953,2.678952693939209,-77.722412109375,2.987849712371826,9.76464557647705,10.148836008738726
15,-71.30087280273438,3.009075880050659,-77.59698486328125,2.4481253623962402,6.321051597595215,10.170838999329135
16,-74.64299774169922,3.3395848274230957,-80.19368743896484,2.807501792907715,5.576133728027344,10.237672016955912
17,-77.97047424316406,3.6625680923461914,-86.08525085449219,3.0479063987731934,8.138022422790527,10.192368004936725
18,-81.29307556152344,3.9850776195526123,-82.80104064941406,1.3977394104003906,2.9947080612182617,10.18095898325555
19,-84.62059020996094,4.3080644607543945,-88.64629364013672,1.863012671470642,4.710049152374268,10.144274012418464
20,-87.91920471191406,4.623467922210693,-91.69699096679688,2.068697452545166,4.560539722442627,10.109331022249535
21,-91.22086334228516,4.939162731170654,-92.52064514160156,3.027283191680908,2.311864137649536,10.07071600179188
