frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-37.63298034667969,0.8348962068557739,-51.52614775567527,-13.551899800095292,20.0,-53.671226501464844,-19.73041343688965,26.07982554513372,-44.87395095825195,-8.387581825256348,11.725432036835311,-44.91484832763672,-8.62571907043457,-44.87395095825195,-8.387581825256348
1,1,-47.69226837158203,1.7922438383102417,-50.679268665437554,-17.983443994089093,20.0,-50.029415130615234,-22.355484008789062,24.260565021261037,-48.66331100463867,-18.884422302246094,20.69945522189515,-49.37958526611328,-18.5626220703125,-48.66331100463867,-18.884422302246094
2,2,-50.9120979309082,2.1374623775482178,-41.88785572971342,-15.71087235413404,20.0,-33.34563446044922,-11.887786865234375,22.47861773288437,-39.3840446472168,-16.138782501220703,21.60826553382653,-36.52582550048828,-17.854175567626953,-39.3840446472168,-16.138782501220703
3,3,-54.1414794921875,2.4837052822113037,-36.44461779487597,-6.834078041424629,20.0,-29.5328369140625,-1.5564019680023193,24.938078437023478,-34.91724395751953,-9.505382537841797,22.656333742451274,-30.755313873291016,-11.789413452148438,-34.91724395751953,-9.505382537841797
4,4,-57.659645080566406,2.8609108924865723,-37.83732298973487,5.520900916402486,20.0,-29.26371192932129,4.370962619781494,28.436055910570435,-33.05198287963867,-0.819450855255127,24.881360525284943,-28.572885513305664,-3.596836805343628,-33.05198287963867,-0.819450855255127
5,5,-60.85377502441406,3.1642963886260986,-46.239490350655046,16.817965619801,20.0,-39.450347900390625,17.98233413696289,26.032305609847857,-29.522886276245117,9.233785629272461,31.91337163936868,-27.908048629760742,7.564769744873047,-29.522886276245117,9.233785629272461
6,6,-64.02477264404297,3.465484857559204,-60.02524939109761,23.061500109368676,20.0,-73.53392791748047,28.598159790039062,26.871460385994016,-48.157203674316406,20.35865592956543,23.176690313267276,-48.05464172363281,19.681407928466797,-48.157203674316406,20.35865592956543
7,7,-67.50447845458984,3.795994520187378,-75.59938660685695,22.084582820172685,20.0,-77.84172821044922,28.014923095703125,26.332778696160187,-62.42036437988281,26.692115783691406,23.45379681070243,-63.290260314941406,26.586151123046875,-62.42036437988281,26.692115783691406
8,8,-70.70535278320312,4.076558589935303,-87.89988724471182,14.291644720359747,20.0,-86.58163452148438,13.453422546386719,18.43859808909236,-77.01463317871094,25.594057083129883,22.423419911194863,-78.11778259277344,25.646400451660156,-77.01463317871094,25.594057083129883
9,9,-73.90149688720703,4.35670804977417,-93.83434033853212,2.7191024974610487,20.0,-90.05619812011719,4.463020324707031,16.155051043694982,-86.20230865478516,16.704036712646484,17.428898279879217,-88.97068786621094,17.192241668701172,-86.20230865478516,16.704036712646484
10,10,-77.41057586669922,4.6642866134643555,-92.70734183892202,-8.22015946663728,20.0,-90.42669677734375,-5.482545852661133,16.503866597138263,-94.14390563964844,9.76091194152832,17.492281584314032,-95.44294738769531,9.94111156463623,-94.14390563964844,9.76091194152832
11,11,-80.71418762207031,4.9646830558776855,-85.71566024469865,-14.399853385904212,20.0,-87.75745391845703,-13.75437068939209,20.000264329256137,-98.05205535888672,0.6152594685554504,17.875098410954113,-98.2625961303711,0.4007304310798645,-98.05205535888672,0.6152594685554504
12,12,-84.01985931396484,5.2652668952941895,-76.87568582006692,-13.415225204462885,20.0,-79.45419311523438,-13.708043098449707,19.51491224568873,-96.06922149658203,-6.907475471496582,17.127836574890253,-96.68161010742188,-6.793416976928711,-96.06922149658203,-6.907475471496582
13,13,-87.32689666748047,5.565974712371826,-70.68014684655519,-5.519408474488433,20.0,-79.33544921875,1.0322321653366089,9.187929789055753,-89.9739990234375,-6.33228874206543,12.189168311009183,-92.51519012451172,-4.884098052978516,-89.9739990234375,-6.33228874206543
14,14,-90.52931213378906,5.903904438018799,-70.53864402831178,6.514796160546828,20.0,-77.18694305419922,4.789836883544922,13.388799765921013,-86.30377197265625,-3.4800047874450684,10.291401362549815,-87.2717514038086,-1.9819482564926147,-86.30377197265625,-3.4800047874450684
15,15,-93.73101806640625,6.241759300231934,-77.79221104632312,18.322919458782465,20.0,-83.08175659179688,21.90709114074707,18.94226469110958,-86.12361145019531,4.2410736083984375,7.866090430568239,-86.14834594726562,5.51357364654541,-86.12361145019531,4.2410736083984375
16,16,-97.24320983886719,6.612377643585205,-91.25301030198294,25.69424100931319,20.0,-89.90470886230469,28.67533302307129,23.251399886032726,-88.57478332519531,15.324914932250977,12.290236947647553,-88.08692932128906,16.1385440826416,-88.57478332519531,15.324914932250977
17,17,-100.48795318603516,6.946656227111816,-106.66250488117282,25.969666277155753,20.0,-100.97999572753906,27.20151138305664,20.260830764086506,-98.87066650390625,22.286972045898438,15.425333242180104,-96.80255126953125,22.50358772277832,-98.87066650390625,22.286972045898438
18,18,-103.73233032226562,7.28089714050293,-119.7872862828997,19.207270818285306,20.0,-110.45103454589844,14.090995788574219,9.56652654003133,-108.57427978515625,22.659208297729492,16.122559618424916,-106.82028198242188,21.918968200683594,-108.57427978515625,22.659208297729492
19,19,-107.29228973388672,7.647648811340332,-127.28793291541692,8.065085940648235,20.0,-118.1721420288086,2.1050448417663574,12.21030895280107,-119.20751190185547,16.552440643310547,14.875074348815113,-115.83686065673828,14.61062240600586,-119.20751190185547,16.552440643310547
20,20,-110.61548614501953,7.9523024559021,-127.15419659044973,-3.2936326676088914,20.0,-119.14940643310547,-6.296931266784668,16.609288279970293,-123.6717300415039,8.42888355255127,13.064939120645333,-120.28909301757812,5.77841854095459,-123.6717300415039,8.42888355255127
21,21,-113.93445587158203,8.25656795501709,-120.89754595764508,-10.492175374960265,20.0,-118.05247497558594,-7.4995832443237305,16.285403954382904,-123.86888885498047,0.7355612516403198,12.460276904381903,-122.41570281982422,-1.0129705667495728,-123.86888885498047,0.7355612516403198
22,22,-117.24945068359375,8.560468673706055,-112.06084452638903,-10.754767958171314,20.0,-118.15535736083984,-6.669187068939209,15.25657500710323,-123.30420684814453,-3.9724433422088623,13.918834570855068,-123.47306823730469,-5.1696248054504395,-123.30420684814453,-3.9724433422088623
23,23,-120.81004333496094,8.859625816345215,-105.38932592153128,-3.8762084498168328,20.0,-115.36320495605469,-2.85679292678833,12.920623688134295,-123.1646957397461,-4.561215400695801,13.625834540327704,-123.1412124633789,-6.069622039794922,-123.1646957397461,-4.561215400695801
24,24,-124.06947326660156,9.133479118347168,-104.12171773978822,7.688816720938029,20.0,-116.47074890136719,6.8328094482421875,7.939376103306072,-117.52214050292969,-3.029423713684082,13.813173843099383,-120.692138671875,-3.237497568130493,-117.52214050292969,-3.029423713684082
25,25,-127.31895446777344,9.40649700164795,-110.22406419166226,19.78747607145247,20.0,-119.47943115234375,17.538978576660156,11.295812603840359,-116.32166290283203,3.4882709980010986,12.488627658576949,-120.13460540771484,3.682748317718506,-116.32166290283203,3.4882709980010986
26,26,-130.83126831054688,9.741641998291016,-122.91369608323686,28.10769900640599,20.0,-123.34197998046875,26.967300415039062,18.783310346728747,-118.32112884521484,13.937390327453613,13.194995016434403,-121.21836853027344,14.06635856628418,-118.32112884521484,13.937390327453613
27,27,-134.03652954101562,10.047489166259766,-138.2254729776058,29.603888448465277,20.0,-139.35052490234375,27.284954071044922,18.037980570006077,-123.30595397949219,20.740598678588867,15.148856158939102,-126.864990234375,21.1379337310791,-123.30595397949219,20.740598678588867
28,28,-137.2352752685547,10.352712631225586,-151.98098619220858,23.86433760219169,20.0,-153.133544921875,21.72382164001465,19.54628092654583,-134.79022216796875,23.985855102539062,13.850662738938388,-137.51551818847656,23.7855167388916,-134.79022216796875,23.985855102539062
29,29,-140.4192352294922,10.665609359741211,-160.26636697200775,13.133677753289412,20.0,-161.91445922851562,12.115864753723145,21.544091892580823,-146.86630249023438,22.090715408325195,13.11860223064653,-149.47659301757812,21.69407844543457,-146.86630249023438,22.090715408325195
30,30,-143.60858154296875,10.979033470153809,-161.21445767555363,1.4904547776372965,20.0,-162.9196014404297,-0.37670645117759705,22.402417696334744,-156.33863830566406,14.697101593017578,13.261914482747217,-158.60934448242188,13.976028442382812,-156.33863830566406,14.697101593017578
31,31,-147.09031677246094,11.321191787719727,-155.9414393567685,-6.613624325013642,20.0,-157.8726043701172,-11.130040168762207,24.90613462989244,-159.99423217773438,4.925558567047119,14.401915049042062,-162.55026245117188,4.091907024383545,-159.99423217773438,4.925558567047119
32,32,-150.38534545898438,11.621426582336426,-147.20713910491298,-8.124433853991494,20.0,-148.39706420898438,-11.334952354431152,23.04232184953521,-158.12863159179688,-2.6096067428588867,16.20125889051298,-160.5376434326172,-3.445108652114868,-158.12863159179688,-2.6096067428588867
33,33,-153.68882751464844,11.922432899475098,-139.6571065002828,-2.3292619251768,20.0,-143.56668090820312,-6.108088493347168,20.67746487409406,-153.45907592773438,-5.781508445739746,17.705432074549808,-156.30833435058594,-6.676241874694824,-153.45907592773438,-5.781508445739746
34,34,-156.9862060546875,12.222880363464355,-137.29216820569962,8.73793083690971,20.0,-139.0433807373047,6.805322647094727,18.742862961146297,-148.02699279785156,-2.4801528453826904,17.217627238441533,-150.76055908203125,-3.1121201515197754,-148.02699279785156,-2.4801528453826904
35,35,-161.97410583496094,12.701958656311035,-143.90378871977882,21.27305189794342,20.0,-148.95413208007812,16.960512161254883,13.698722368611854,-148.19195556640625,4.629230499267578,15.972370078436835,-150.3207244873047,3.807468891143799,-148.19195556640625,4.629230499267578
36,36,-166.95358276367188,13.180227279663086,-157.19230964531496,30.636388000418453,20.0,-157.23667907714844,26.499053955078125,16.48664190376318,-150.54977416992188,14.275154113769531,16.44031025110027,-153.32275390625,13.208741188049316,-150.54977416992188,14.275154113769531
37,37,-170.4643096923828,13.542064666748047,-172.62337670023726,33.425183880181194,20.0,-176.80801391601562,31.318164825439453,18.874117731135552,-160.89002990722656,22.72540283203125,13.26651925948923,-163.38914489746094,21.6463680267334,-160.89002990722656,22.72540283203125
38,38,-173.6732940673828,13.872800827026367,-186.95392933695825,28.826888122361673,20.0,-190.81954956054688,26.39458465576172,21.231795677484204,-173.5626678466797,26.81378936767578,12.941461376905103,-175.87283325195312,25.844104766845703,-173.5626678466797,26.81378936767578
39,39,-176.89031982421875,14.204366683959961,-196.37919840668096,18.696984139079593,20.0,-201.0696258544922,17.619525909423828,24.419298774553056,-186.36924743652344,25.427352905273438,14.690319547344926,-189.1079559326172,24.860763549804688,-186.36924743652344,25.427352905273438
40,40,-180.07899475097656,14.495210647583008,-198.56598012647274,6.864262362724123,20.0,-200.8260498046875,3.482016086578369,23.488949483539162,-195.4634552001953,18.211313247680664,15.826908790033148,-198.10086059570312,17.68882942199707,-195.4634552001953,18.211313247680664
41,41,-183.2713623046875,14.786392211914062,-193.91697995784972,-2.1449640474846845,20.0,-195.42727661132812,-5.1041669845581055,23.31095445876796,-199.7798614501953,9.442307472229004,17.351938962034385,-201.55111694335938,8.667800903320312,-199.7798614501953,9.442307472229004
42,42,-186.7760009765625,15.10605525970459,-185.64178126724806,-4.861757481079081,20.0,-186.04908752441406,-5.376855373382568,20.495805209114117,-197.6201629638672,3.116671085357666,16.166050293345755,-199.1677703857422,1.9600640535354614,-197.6201629638672,3.116671085357666
43,43,-190.19520568847656,15.40483283996582,-177.70076634446093,-0.2121126193330074,20.0,-181.65614318847656,-0.8514989614486694,18.362568230413366,-193.1463165283203,0.329412043094635,15.361554849421315,-194.5197296142578,-0.9551014304161072,-193.1463165283203,0.329412043094635
44,44,-193.5978240966797,15.702159881591797,-174.36562777163454,10.213751686593941,20.0,-177.64492797851562,7.494472980499268,17.940485467882407,-188.46868896484375,1.7183506488800049,14.894795999190764,-189.0126495361328,0.6005586981773376,-188.46868896484375,1.7183506488800049
45,45,-196.71273803710938,15.974347114562988,-177.85795867464844,22.644976409683306,20.0,-181.5753936767578,21.64917755126953,16.166103264832817,-185.49722290039062,9.226424217224121,13.089012308436324,-186.19244384765625,8.150232315063477,-185.49722290039062,9.226424217224121
46,46,-199.96063232421875,16.28047752380371,-188.45881408814952,32.642267684554014,20.0,-191.20144653320312,31.384098052978516,17.459744809442107,-187.29330444335938,18.335742950439453,12.832977503881219,-187.9164276123047,17.356706619262695,-187.29330444335938,18.335742950439453
47,47,-203.51315307617188,16.61532211303711,-203.61952693618284,36.61503922608414,20.0,-205.2698974609375,36.87089157104492,20.331607041785567,-193.798583984375,27.85836410522461,14.858628667457392,-195.21304321289062,26.62493324279785,-193.798583984375,27.85836410522461
48,48,-206.75160217285156,16.920562744140625,-218.4268138864922,33.15907965430421,20.0,-216.85177612304688,31.600635528564453,17.819036191112726,-203.74136352539062,32.246009826660156,15.618286237413306,-205.33238220214844,31.074384689331055,-203.74136352539062,32.246009826660156
49,49,-210.1930389404297,17.253925323486328,-229.11770861124535,23.72361448530157,20.0,-227.99839782714844,22.2987117767334,18.50623342130212,-215.4160919189453,31.248207092285156,14.937208729910559,-217.0972442626953,30.0446834564209,-215.4160919189453,31.248207092285156
50,50,-213.3181915283203,17.556650161743164,-232.49091826285527,11.863975082059778,20.0,-226.25990295410156,7.8437180519104,16.181129280690435,-222.41310119628906,23.410892486572266,10.816170073844617,-224.36856079101562,22.14424705505371,-222.41310119628906,23.410892486572266
51,51,-216.74961853027344,17.889041900634766,-229.07722984921287,2.1400737068400932,20.0,-226.88330078125,-0.9568260312080383,21.39762262654939,-226.78770446777344,14.3660888671875,10.638344202201324,-228.99691772460938,13.163211822509766,-226.78770446777344,14.3660888671875
52,52,-219.85296630859375,18.18168067932129,-220.77471951978407,-1.7970673049158705,20.0,-220.25807189941406,-5.375492095947266,23.560655757078745,-226.03428649902344,5.91825532913208,13.733183193137599,-227.9770965576172,4.694164276123047,-226.03428649902344,5.91825532913208
53,53,-223.26548767089844,18.50347328186035,-212.44036949016441,1.6863148901122997,20.0,-214.9341278076172,-0.7839598059654236,21.00991747458448,-223.60983276367188,1.675613284111023,16.83138276098459,-225.60971069335938,0.4351053237915039,-223.60983276367188,1.675613284111023
54,54,-226.6659393310547,18.824125289916992,-208.09882769923738,11.390259159051157,20.0,-210.70144653320312,8.205020904541016,19.17369052217558,-219.333984375,2.625093460083008,17.78106283948149,-221.54261779785156,1.503934621810913,-219.333984375,2.625093460083008
55,55,-229.90402221679688,19.161306381225586,-210.46403528650364,23.8609774495056,20.0,-216.4265899658203,21.574464797973633,13.691768097071506,-217.7284698486328,9.057611465454102,15.821780128066882,-220.07752990722656,8.043543815612793,-217.7284698486328,9.057611465454102
56,56,-233.15289306640625,19.499608993530273,-220.03207932408523,34.59411947712396,20.0,-221.6683807373047,31.6348876953125,16.708052328359972,-218.62525939941406,18.7138671875,14.548866971282285,-220.8655548095703,17.591392517089844,-218.62525939941406,18.7138671875
