frame_id,gt_x,gt_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,path_x,path_y,temporal_x,temporal_y,correction_gate,path_entropy,emission_entropy,candidate_capture
4,-57.659645080566406,2.8609108924865723,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-56.52122497558594,0.5725392699241638,-57.42619323730469,0.44081413745880127,0.7958115935325623,0.338326632976532,0.5826928019523621,1
5,-57.659645080566406,2.8609108924865723,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-60.92522430419922,-0.06402354687452316,-60.94529724121094,-0.07014836370944977,0.283891886472702,0.01395945344120264,0.24817267060279846,1
6,-57.659645080566406,2.8609108924865723,-51.490604400634766,-0.13258513808250427,-56.221927642822266,-0.10258004069328308,-59.55481719970703,1.0149250030517578,-58.703330993652344,0.7294251918792725,0.744520366191864,0.24461853504180908,0.34351858496665955,1
7,-67.50447845458984,3.795994520187378,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-62.41740417480469,1.2017537355422974,-61.843257904052734,0.7020425200462341,0.6078636050224304,0.23566098511219025,0.350196897983551,1
8,-67.50447845458984,3.795994520187378,-65.62345123291016,9.473743438720703,-65.65401458740234,4.7155842781066895,-69.67558288574219,0.11975609511137009,-69.17324829101562,0.6938223838806152,0.875089704990387,0.14487674832344055,0.3563986122608185,1
9,-67.50447845458984,3.795994520187378,-65.62345123291016,9.473743438720703,-65.65401458740234,4.7155842781066895,-69.84939575195312,0.3709871172904968,-69.33052825927734,0.9083085060119629,0.8763241767883301,0.13624702394008636,0.4221903085708618,1
10,-77.41057586669922,4.6642866134643555,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-70.78218078613281,-0.014873035252094269,-70.87068939208984,-0.014289848506450653,0.9952309727668762,0.31160134077072144,0.04485640674829483,1
11,-77.41057586669922,4.6642866134643555,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-80.77749633789062,1.3429205417633057,-81.57537078857422,1.2278088331222534,0.9068304896354675,0.4045568108558655,0.35325732827186584,1
12,-77.41057586669922,4.6642866134643555,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-88.49696350097656,0.9993661642074585,-88.92205047607422,0.5502517223358154,0.49648213386535645,0.27706658840179443,0.16214986145496368,1
13,-87.32689666748047,5.565974712371826,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-86.40092468261719,1.0424072742462158,-87.27730560302734,0.7637210488319397,0.7019380927085876,0.3215802013874054,0.42212677001953125,1
14,-87.32689666748047,5.565974712371826,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-90.09705352783203,0.1888957917690277,-89.63668060302734,0.13926643133163452,0.3909239172935486,0.10432794690132141,0.28096675872802734,1
15,-87.32689666748047,5.565974712371826,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-90.01667022705078,0.0926503911614418,-89.60075378417969,0.10174024850130081,0.38425514101982117,0.22681203484535217,0.28229090571403503,1
16,-97.24320983886719,6.612377643585205,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-90.26593017578125,8.912862777709961,-90.19992065429688,8.28429889678955,0.9286165237426758,0.22285543382167816,0.3551717698574066,1
17,-97.24320983886719,6.612377643585205,-89.34120178222656,0.10741277039051056,-89.3106460571289,4.86557149887085,-90.05035400390625,6.933104515075684,-89.79580688476562,6.221632957458496,0.6558838486671448,0.3277377784252167,0.47977423667907715,1
18,-97.24320983886719,6.612377643585205,-84.60987854003906,0.07741839438676834,-89.3106460571289,4.86557149887085,-89.21818542480469,9.294267654418945,-89.23403930664062,8.535015106201172,0.8285606503486633,0.1962858885526657,0.36414116621017456,1
19,-107.29228973388672,7.647648811340332,-112.9978256225586,0.25736168026924133,-112.9978256225586,0.25736168026924133,-108.26509094238281,0.4853179454803467,-108.97982788085938,0.4508920907974243,0.8489803671836853,0.056592173874378204,0.1994917392730713,1
20,-107.29228973388672,7.647648811340332,-103.53517150878906,0.1973867118358612,-89.3106460571289,4.86557149887085,-104.42144012451172,1.285920262336731,-104.2293930053711,1.3314154148101807,0.9872905611991882,0.3566458821296692,0.38221290707588196,1
21,-107.29228973388672,7.647648811340332,-112.9978256225586,0.25736168026924133,-112.9978256225586,0.25736168026924133,-105.41244506835938,3.87752103805542,-106.07562255859375,3.561016082763672,0.9125715494155884,0.5075758099555969,0.6640004515647888,1
22,-117.24945068359375,8.560468673706055,-127.0390853881836,24.138105392456055,-127.10016632080078,14.621788024902344,-112.7684555053711,4.787656307220459,-112.8471908569336,4.841682434082031,0.994506299495697,0.13176584243774414,0.5331245064735413,1
23,-117.24945068359375,8.560468673706055,-122.33829498291016,19.349964141845703,-122.36883544921875,14.591805458068848,-112.94768524169922,2.967320680618286,-113.11033630371094,3.1680164337158203,0.9827350974082947,0.20258565247058868,0.5141139030456543,1
24,-117.24945068359375,8.560468673706055,-127.1612548828125,5.105471134185791,-127.1917953491211,0.3473126292228699,-117.08695220947266,3.901975631713867,-117.58606719970703,3.726398229598999,0.9506064653396606,0.5533657073974609,0.6818299889564514,1
25,-127.31895446777344,9.40649700164795,-127.1612548828125,5.105471134185791,-131.892578125,5.135451793670654,-122.75224304199219,5.587721347808838,-123.32797241210938,5.559233665466309,0.9370118379592896,0.2933765649795532,0.656162679195404,1
26,-127.31895446777344,9.40649700164795,-127.1917953491211,0.3473126292228699,-131.92312622070312,0.3772932291030884,-130.9254913330078,5.790522575378418,-131.06297302246094,5.044503688812256,0.8621860146522522,0.36336150765419006,0.6974061727523804,1
27,-127.31895446777344,9.40649700164795,-127.1917953491211,0.3473126292228699,-131.892578125,5.135451793670654,-129.02125549316406,4.361977577209473,-129.8009796142578,4.572017192840576,0.7284466624259949,0.4334751069545746,0.6785534024238586,1
28,-137.2352752685547,10.352712631225586,-127.1917953491211,0.3473126292228699,-136.6239013671875,5.165430545806885,-130.5574951171875,4.396315097808838,-131.3379364013672,4.4952616691589355,0.8713504076004028,0.6122542023658752,0.7457790970802307,1
29,-137.2352752685547,10.352712631225586,-150.6652069091797,29.04615020751953,-145.9949493408203,19.499858856201172,-138.64662170410156,12.711297988891602,-139.1223907470703,13.15083122253418,0.9352538585662842,0.4666169583797455,0.6745991706848145,1
30,-137.2352752685547,10.352712631225586,-127.22234344482422,-4.410845756530762,-141.32469177246094,9.953566551208496,-137.86285400390625,10.142983436584473,-138.70242309570312,10.0970458984375,0.7574768662452698,0.5233887434005737,0.7621135711669922,1
31,-147.09031677246094,11.321191787719727,-160.18893432617188,19.58977699279785,-155.48814392089844,14.801648139953613,-145.88706970214844,14.661870956420898,-146.5405731201172,14.671384811401367,0.9319342970848083,0.6242697238922119,0.7286204695701599,1
32,-147.09031677246094,11.321191787719727,-160.25,10.073460578918457,-160.28053283691406,5.315302848815918,-155.12374877929688,12.799548149108887,-155.509765625,12.239314079284668,0.9251449108123779,0.24940596520900726,0.6425977945327759,1
33,-147.09031677246094,11.321191787719727,-160.18893432617188,19.58977699279785,-160.21946716308594,14.831619262695312,-157.54942321777344,14.1912260055542,-158.38766479492188,14.392274856567383,0.686054527759552,0.5173254013061523,0.5546239018440247,1
34,-156.9862060546875,12.222880363464355,-160.18893432617188,19.58977699279785,-160.25,10.073460578918457,-159.97935485839844,16.961458206176758,-160.00631713867188,16.27507209777832,0.9003505110740662,0.3032505512237549,0.596042811870575,1
35,-156.9862060546875,12.222880363464355,-160.18893432617188,19.58977699279785,-160.21946716308594,14.831619262695312,-159.0098114013672,12.296035766601562,-159.36993408203125,13.050881385803223,0.7022989392280579,0.5586284399032593,0.6363888382911682,1
36,-166.95358276367188,13.180227279663086,-160.18893432617188,19.58977699279785,-160.21946716308594,14.831619262695312,-162.60533142089844,15.870099067687988,-161.8230438232422,15.529594421386719,0.6721124649047852,0.5138328671455383,0.7063723206520081,1
37,-166.95358276367188,13.180227279663086,-160.18893432617188,19.58977699279785,-160.21946716308594,14.831619262695312,-161.0003662109375,14.865194320678711,-160.5463104248047,14.845672607421875,0.41855552792549133,0.5714802145957947,0.6313276290893555,1
38,-166.95358276367188,13.180227279663086,-160.18893432617188,19.58977699279785,-164.9813232421875,10.10343074798584,-164.32269287109375,13.101202011108398,-164.4945068359375,12.319181442260742,0.7391327023506165,0.595829427242279,0.6108104586601257,1
39,-176.89031982421875,14.204366683959961,-160.18893432617188,19.58977699279785,-160.25,10.073460578918457,-163.63693237304688,13.099560737609863,-163.021240234375,12.549461364746094,0.8182149529457092,0.6560078859329224,0.7055873870849609,1
40,-176.89031982421875,14.204366683959961,-160.18893432617188,19.58977699279785,-160.21946716308594,14.831619262695312,-162.1960906982422,13.654030799865723,-161.54173278808594,14.043872833251953,0.6689484119415283,0.5955975651741028,0.7003912329673767,1
41,-176.89031982421875,14.204366683959961,-198.1616668701172,0.7968606352806091,-188.6990203857422,0.736940860748291,-178.63858032226562,1.0563111305236816,-179.16976928710938,1.0394482612609863,0.9471995830535889,0.19414451718330383,0.5546063184738159,1
42,-186.7760009765625,15.10605525970459,-198.1616668701172,0.7968606352806091,-183.96768188476562,0.7069786190986633,-179.21641540527344,0.6682277917861938,-179.9245147705078,0.674003005027771,0.8509654402732849,0.015766359865665436,0.539916455745697,1
43,-186.7760009765625,15.10605525970459,-212.2640838623047,15.161202430725098,-207.5327606201172,15.131247520446777,-188.68386840820312,5.907995223999023,-188.71177673339844,5.921652793884277,0.998519241809845,0.05579912289977074,0.5269586443901062,1
