frame_id,gt_x,gt_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,path_x,path_y,temporal_x,temporal_y,correction_gate,path_entropy,emission_entropy,candidate_capture
4,-34.80412292480469,-0.5788613557815552,-23.1026554107666,-0.31264790892601013,-27.833980560302734,-0.28263363242149353,-31.951059341430664,-0.26236289739608765,-31.133255004882812,-0.2663894295692444,0.8013628125190735,0.11242534965276718,0.3477463722229004,1
5,-34.80412292480469,-0.5788613557815552,-51.490604400634766,-0.13258513808250427,-46.75927734375,-0.16259177029132843,-41.388980865478516,0.0873584896326065,-42.11446762084961,0.05359213054180145,0.8649076819419861,0.1336103081703186,0.1408802717924118,1
6,-34.80412292480469,-0.5788613557815552,-46.75927734375,-0.16259177029132843,-46.75927734375,-0.16259177029132843,-42.02761459350586,-0.19253236055374146,-42.75993728637695,-0.1878984421491623,0.84522944688797,0.00023092875198926777,0.012158642522990704,1
7,-44.61831283569336,0.40075016021728516,-51.490604400634766,-0.13258513808250427,-51.490604400634766,-0.13258513808250427,-51.45595169067383,-0.0871332660317421,-51.480995178222656,-0.11997900903224945,0.2773512303829193,0.025407511740922928,0.09503083676099777,1
8,-44.61831283569336,0.40075016021728516,-51.490604400634766,-0.13258513808250427,-51.490604400634766,-0.13258513808250427,-51.49014663696289,-0.13237300515174866,-51.49048614501953,-0.13252946734428406,0.26246145367622375,0.00033535994589328766,0.041369181126356125,1
9,-44.61831283569336,0.40075016021728516,-51.490604400634766,-0.13258513808250427,-51.490604400634766,-0.13258513808250427,-43.28267288208008,-0.0761338621377945,-44.02330780029297,-0.08122768998146057,0.9097659587860107,0.1896580159664154,0.291279673576355,1
10,-54.585689544677734,1.3803616762161255,-51.490604400634766,-0.13258513808250427,-56.221927642822266,-0.10258004069328308,-57.227413177490234,-0.1056019514799118,-56.63750076293945,-0.10382901877164841,0.413307249546051,0.20237724483013153,0.3592158257961273,1
11,-54.585689544677734,1.3803616762161255,-51.490604400634766,-0.13258513808250427,-56.221927642822266,-0.10258004069328308,-57.591060638427734,-0.09001009911298752,-56.853092193603516,-0.09678535908460617,0.46099531650543213,0.18396250903606415,0.3491991460323334,1
12,-54.585689544677734,1.3803616762161255,-60.95325469970703,-0.07257647067308426,-56.221927642822266,-0.10258004069328308,-60.4649772644043,-0.04502313211560249,-59.670509338378906,-0.055800069123506546,0.8127603530883789,0.0647682249546051,0.33529356122016907,1
13,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-61.066123962402344,-0.03264070302248001,-60.987274169921875,-0.06053932011127472,0.30141276121139526,0.02941785752773285,0.3051202595233917,1
14,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-62.95011901855469,2.1662158966064453,-62.41077423095703,1.5615293979644775,0.7299050688743591,0.4025512933731079,0.4847247004508972,1
15,-64.62455749511719,2.3488411903381348,-60.95325469970703,-0.07257647067308426,-60.95325469970703,-0.07257647067308426,-64.29641723632812,-0.06955253332853317,-63.33558654785156,-0.07042162120342255,0.7125977277755737,0.2664891481399536,0.36334899067878723,1
16,-74.64299774169922,3.3395848274230957,-84.60987854003906,0.07741839438676834,-84.60987854003906,0.07741839438676834,-66.21812438964844,2.4229581356048584,-66.3138198852539,2.4107539653778076,0.9947968125343323,0.40404537320137024,0.4337771236896515,1
17,-74.64299774169922,3.3395848274230957,-89.34120178222656,0.10741277039051056,-89.34120178222656,0.10741277039051056,-79.86983489990234,0.06525082141160965,-80.39598083496094,0.06759296357631683,0.9444489479064941,0.010627636685967445,0.17383228242397308,1
18,-74.64299774169922,3.3395848274230957,-65.62345123291016,9.473743438720703,-65.65401458740234,4.7155842781066895,-70.47872924804688,-0.18613530695438385,-69.98863983154297,0.31177425384521484,0.8984214663505554,0.0703844353556633,0.4654894173145294,1
