frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,0.0,-29.69103240966797,0.6151264905929565,7.944988090764576,36,15.407035827636719,52.73325729370117,-26.774240493774414,1.5341719388961792,10.881232363224944,-26.774240493774414,1.5341719388961792,-30.963647842407227,0.7216981649398804,-27.231346130371094,0.498327374458313,36
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-47.69226837158203,1.7922438383102417,0.0,-39.5966911315918,-1.8984417915344238,8.897164226144746,36,17.700273513793945,54.681270599365234,-25.02959632873535,3.3121352195739746,22.713581266116186,-25.02959632873535,3.3121352195739746,-31.984100341796875,-0.8764139413833618,-27.68947982788086,1.5698906183242798,36
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-50.9120979309082,2.1374623775482178,0.0,-51.9869384765625,0.570592999458313,1.900095220397723,36,7.5240583419799805,47.212738037109375,-29.72127342224121,4.432760715484619,21.314770414368887,-29.72127342224121,4.432760715484619,-42.50088882446289,-0.4164659082889557,-32.89934158325195,1.155082106590271,36
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-54.1414794921875,2.4837052822113037,0.0,-54.185997009277344,4.601127624511719,2.117890267459771,36,51.77989959716797,59.44094467163086,-44.920135498046875,1.9718562364578247,9.23553866885479,-44.920135498046875,1.9718562364578247,-50.47269821166992,2.1759302616119385,-50.75365447998047,0.09778360277414322,36
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-57.659645080566406,2.8609108924865723,0.0,-53.45266342163086,4.556041240692139,4.535654481552537,36,55.03248596191406,49.71410369873047,-45.35097122192383,4.497292518615723,12.416972134331472,-45.35097122192383,4.497292518615723,-54.626380920410156,3.681154251098633,-53.45266342163086,4.556041240692139,36
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-60.85377502441406,3.1642963886260986,0.0,-73.4153060913086,9.627350807189941,14.126681675534211,36,28.505138397216797,54.728515625,-69.1780014038086,13.444622993469238,13.227919712398222,-69.1780014038086,13.444622993469238,-64.28559875488281,7.115807056427002,-76.92269134521484,13.950642585754395,36
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-64.02477264404297,3.465484857559204,0.0,-76.6735610961914,7.9935503005981445,13.434851170133859,36,31.486312866210938,57.52647018432617,-74.48381042480469,14.13008975982666,14.93737825124838,-74.48381042480469,14.13008975982666,-73.86697387695312,8.335955619812012,-79.80097961425781,12.177108764648438,36
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-67.50447845458984,3.795994520187378,0.0,-75.13109588623047,6.675940990447998,8.15226257674342,36,54.65156173706055,60.96222686767578,-77.0554428100586,12.907174110412598,13.199792181878138,-77.0554428100586,12.907174110412598,-78.69279479980469,8.408661842346191,-81.85929870605469,10.704232215881348,36
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-70.70535278320312,4.076558589935303,0.0,-77.14640045166016,6.686550617218018,6.949759236823611,36,53.66086196899414,60.75569152832031,-71.75141143798828,9.202794075012207,5.2318762368497,-71.75141143798828,9.202794075012207,-81.4210205078125,8.257287979125977,-80.5303955078125,10.59701919555664,36
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-73.90149688720703,4.35670804977417,0.0,-77.87831115722656,5.52518892288208,4.144924521514234,36,53.272640228271484,60.87651443481445,-69.84638214111328,8.18447208404541,5.576354822466682,-69.84638214111328,8.18447208404541,-82.29512786865234,7.493522644042969,-80.53097534179688,8.71148681640625,36
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-77.41057586669922,4.6642866134643555,0.0,-77.76382446289062,5.47208309173584,0.8816573716694098,36,49.69127655029297,44.00987243652344,-69.93647003173828,1.0642428398132324,8.295937150461143,-69.93647003173828,1.0642428398132324,-82.41837310791016,6.831230640411377,-80.35254669189453,5.0676116943359375,36
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-80.71418762207031,4.9646830558776855,0.0,-81.38468933105469,4.772594451904297,0.6974744249988044,36,59.52794647216797,43.09492492675781,-74.9329605102539,-0.06672859191894531,7.664051806191336,-74.9329605102539,-0.06672859191894531,-84.24998474121094,5.988711357116699,-83.28166198730469,4.644054889678955,36
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-84.01985931396484,5.2652668952941895,0.0,-83.02679443359375,5.197080612182617,0.9954030469267342,36,55.58938217163086,42.17527389526367,-76.70670318603516,1.2753527164459229,8.330766333660426,-76.70670318603516,1.2753527164459229,-85.55926513671875,5.5590081214904785,-83.02679443359375,5.197080612182617,36
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-87.32689666748047,5.565974712371826,0.0,-88.45319366455078,5.225813865661621,1.1765433809444543,36,39.86768341064453,39.21906280517578,-84.31098175048828,0.6811141967773438,5.740871453303059,-84.31098175048828,0.6811141967773438,-88.24958801269531,5.290661334991455,-88.45319366455078,5.225813865661621,36
