frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-13.725164413452148,-1.2636386156082153,5.134360062203189,36,43.06544876098633,40.68419647216797,-12.656390190124512,-1.4944326877593994,6.160372128502576,-12.656390190124512,-1.4944326877593994,-16.039731979370117,-1.6612141132354736,-13.725164413452148,-1.2636386156082153,36
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-22.217599868774414,-1.649889349937439,3.706623327918987,36,40.25752258300781,39.43534851074219,-12.957246780395508,-1.6237905025482178,12.963077454840274,-12.957246780395508,-1.6237905025482178,-20.43785858154297,-1.5615719556808472,-13.827496528625488,-1.4174894094467163,36
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-22.52801513671875,-1.4044976234436035,6.357931224931659,36,33.963375091552734,41.098915100097656,-18.127647399902344,-0.7057172656059265,10.76359698657273,-18.127647399902344,-0.7057172656059265,-22.25267219543457,-1.3965702056884766,-18.01447105407715,-1.2243320941925049,36
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.19841766357422,-1.344008445739746,5.6640247123526954,36,22.78635597229004,44.398582458496094,-23.765296936035156,-1.5676679611206055,8.107345715412881,-23.765296936035156,-1.5676679611206055,-25.523059844970703,-1.2862255573272705,-23.365055084228516,-1.3836865425109863,36
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-26.296127319335938,-0.8229289054870605,8.511495649502196,36,23.00910758972168,45.437557220458984,-23.521028518676758,-0.10116380453109741,11.293202129071544,-23.521028518676758,-0.10116380453109741,-26.82665252685547,-0.9796174764633179,-23.64776611328125,-0.9287667274475098,36
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-29.965103149414062,-0.7308599948883057,8.126065268546261,36,28.464942932128906,49.81687927246094,-24.4107666015625,-0.3486936390399933,13.666631141689749,-24.4107666015625,-0.3486936390399933,-29.36572265625,-0.7589905858039856,-25.034862518310547,-0.6237002015113831,36
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-33.300689697265625,0.9880398511886597,8.094441595291459,36,19.349334716796875,51.1398811340332,-25.76371955871582,2.484029769897461,15.764947380013394,-25.76371955871582,2.484029769897461,-32.289466857910156,0.17801903188228607,-27.914852142333984,1.6198887825012207,36
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-39.29884719848633,-1.9792786836624146,5.827628330901495,36,12.136499404907227,48.366546630859375,-31.459753036499023,1.8271411657333374,13.235644574012644,-31.459753036499023,1.8271411657333374,-35.85820770263672,-0.5738503932952881,-30.394094467163086,1.6782848834991455,36
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-38.16938400268555,-2.9694666862487793,10.445103554346224,36,7.267693996429443,45.193565368652344,-29.852901458740234,2.3163697719573975,18.15530659827949,-29.852901458740234,2.3163697719573975,-38.407737731933594,-1.5342975854873657,-29.549884796142578,2.3254475593566895,36
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-50.824920654296875,0.21745654940605164,0.9417123331992494,36,28.298961639404297,47.394935607910156,-36.45711898803711,-2.779724597930908,15.28974433566804,-36.45711898803711,-2.779724597930908,-44.78377151489258,-0.9535728693008423,-37.91447448730469,-2.8532729148864746,36
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-54.585689544677734,1.3803616762161255,0.0,-54.069576263427734,1.8826282024383545,0.7201698288917598,36,44.848472595214844,45.475303649902344,-46.1526985168457,0.9641239643096924,8.443257162275033,-46.1526985168457,0.9641239643096924,-50.82466125488281,0.4560248553752899,-51.76365661621094,1.5151489973068237,36
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-54.707862854003906,1.8979504108428955,3.2281812418756117,36,51.42198181152344,39.471805572509766,-48.65999984741211,0.3318147659301758,9.371014832402986,-48.65999984741211,0.3318147659301758,-54.961856842041016,1.3202227354049683,-54.707862854003906,1.8979504108428955,36
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-71.48768615722656,3.3606817722320557,10.29282699063413,36,89.83313751220703,45.513710021972656,-65.84786224365234,7.428814888000488,7.073637821760357,-65.84786224365234,7.428814888000488,-62.52399444580078,2.5545411109924316,-72.72749328613281,8.295098304748535,36
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-75.41407775878906,6.955306053161621,11.731720506925376,36,35.81755065917969,44.221988677978516,-77.73990631103516,8.089038848876953,14.316502496150916,-77.73990631103516,8.089038848876953,-71.41114044189453,4.732222080230713,-77.16950988769531,6.78438663482666,36
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-74.39954376220703,6.409513473510742,7.439800540084338,36,36.59001159667969,42.980159759521484,-79.43142700195312,6.628170013427734,12.12967720086908,-79.43142700195312,6.628170013427734,-76.18257904052734,6.067540645599365,-78.41338348388672,6.159744739532471,36
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,36,50.19843673706055,42.11200714111328,-78.7319564819336,5.460139751434326,7.824878193867511,-78.7319564819336,5.460139751434326,-79.45417022705078,6.325179100036621,-79.9605941772461,4.972116947174072,36
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,36,51.858848571777344,41.40581512451172,-77.84698486328125,6.605555534362793,4.575160995402424,-77.84698486328125,6.605555534362793,-81.92432403564453,6.619662284851074,-81.18006896972656,5.610472679138184,36
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,36,55.10030746459961,39.41325378417969,-84.57002258300781,6.953493595123291,7.374566357065553,-84.57002258300781,6.953493595123291,-85.6916732788086,6.5833258628845215,-85.92205810546875,5.45936918258667,36
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,36,61.10344696044922,41.69226837158203,-77.8677978515625,2.7055306434631348,3.6564693153881342,-77.8677978515625,2.7055306434631348,-86.58783721923828,5.690841197967529,-83.3309555053711,3.882462501525879,36
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,36,43.50836944580078,40.46912384033203,-84.82661437988281,5.385124206542969,1.0965872763214726,-84.82661437988281,5.385124206542969,-88.21676635742188,5.283848762512207,-88.81462097167969,4.197446823120117,36
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,36,46.368186950683594,39.611785888671875,-87.83150482177734,5.603605270385742,0.9840530941049926,-87.83150482177734,5.603605270385742,-90.54965209960938,4.839148044586182,-89.84191131591797,4.285179138183594,36
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,36,51.95368194580078,38.28726577758789,-90.57128143310547,6.160165786743164,1.3830419800031137,-90.57128143310547,6.160165786743164,-92.4323959350586,4.9257965087890625,-93.48703002929688,4.939387321472168,36
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,36,56.46826934814453,40.043182373046875,-91.95954895019531,6.171448707580566,2.7164484292984565,-91.95954895019531,6.171448707580566,-94.73243713378906,4.777640342712402,-94.29205322265625,4.656792163848877,36
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,36,61.77622985839844,44.466712951660156,-95.06886291503906,6.099270820617676,2.6989181957345454,-95.06886291503906,6.099270820617676,-97.1885757446289,4.6537394523620605,-97.11215209960938,4.589775085449219,36
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,36,56.74863815307617,42.4006462097168,-95.09767150878906,6.765831470489502,6.183269902564236,-95.09767150878906,6.765831470489502,-99.3993911743164,4.642927169799805,-95.80888366699219,5.11279296875,36
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,36,93.9129409790039,44.49361801147461,-97.93138122558594,5.740684509277344,6.499727127430769,-97.93138122558594,5.740684509277344,-101.6993179321289,4.151352405548096,-101.43992614746094,3.597978115081787,36
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,36,54.52389907836914,50.10953140258789,-110.06582641601562,2.9056713581085205,4.30327077607319,-110.06582641601562,2.9056713581085205,-108.24212646484375,3.2316713333129883,-112.78660583496094,2.1463565826416016,36
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,36,26.367626190185547,51.322906494140625,-117.4632797241211,3.507918357849121,7.187457240119228,-117.4632797241211,3.507918357849121,-116.27495574951172,2.956460952758789,-118.88648223876953,3.055485963821411,36
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,36,29.909820556640625,51.306209564208984,-117.14818572998047,5.14322566986084,3.369511879456959,-117.14818572998047,5.14322566986084,-119.65851593017578,2.946004629135132,-119.21284484863281,3.365647315979004,36
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,36,48.25822448730469,55.872222900390625,-124.43937683105469,7.1756134033203125,6.683885114440281,-124.43937683105469,7.1756134033203125,-123.98907470703125,4.344290256500244,-127.0746078491211,3.4485673904418945,36
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50013732910156,7.097976207733154,6.448154350690736,36,57.88984680175781,57.365333557128906,-125.7554931640625,6.649580955505371,4.8044177838963735,-125.7554931640625,6.649580955505371,-127.94115447998047,5.517655372619629,-131.05743408203125,3.177762031555176,36
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.09463500976562,7.125356674194336,3.809868206379322,36,59.88335418701172,59.22306442260742,-129.8870391845703,6.517626762390137,5.700142514063906,-129.8870391845703,6.517626762390137,-130.37120056152344,6.405002117156982,-134.615966796875,2.9039077758789062,36
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.38270568847656,6.890186309814453,3.074497954234839,36,62.18470001220703,58.61471939086914,-131.33792114257812,6.362730026245117,4.165065468036569,-131.33792114257812,6.362730026245117,-132.75421142578125,6.914000511169434,-134.26026916503906,2.9500694274902344,36
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.73245239257812,6.7371649742126465,3.3806198348710947,36,65.9136734008789,60.68824768066406,-135.16224670410156,6.950027942657471,4.49612912735527,-135.16224670410156,6.950027942657471,-135.20864868164062,7.153467178344727,-138.52154541015625,2.796384811401367,36
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.87139892578125,6.759499549865723,5.080705613675949,36,65.39671325683594,59.98124313354492,-137.4545440673828,6.632580757141113,3.974932528705907,-137.4545440673828,6.632580757141113,-138.52259826660156,7.268218994140625,-138.74322509765625,2.977386474609375,36
35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.7818145751953,6.76403284072876,2.8627396920488746,36,65.53964233398438,61.087867736816406,-138.9536590576172,8.739419937133789,1.2838408314549692,-138.9536590576172,8.739419937133789,-140.5347900390625,7.289036750793457,-143.6195831298828,3.202096462249756,36
36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.80953979492188,7.129042625427246,3.782773949580936,36,65.32695770263672,60.78199768066406,-140.56272888183594,7.475390434265137,2.3594325567910515,-140.56272888183594,7.475390434265137,-143.56915283203125,7.3956451416015625,-143.60723876953125,3.237459897994995,36
37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.70811462402344,7.390407085418701,5.1561810382856414,36,66.48895263671875,60.1744499206543,-144.0547332763672,7.454805374145508,2.6081666294755186,-144.0547332763672,7.454805374145508,-147.36827087402344,7.537896633148193,-148.51385498046875,3.478921413421631,36
38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.6731414794922,7.363626480102539,3.19276559830332,36,65.86587524414062,60.753753662109375,-148.8787841796875,7.16196346282959,3.458257012488022,-148.8787841796875,7.16196346282959,-149.76907348632812,7.597178936004639,-153.311767578125,3.4642858505249023,36
39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,36,66.10386657714844,60.66354751586914,-150.95608520507812,6.861279487609863,3.7538598000568735,-150.95608520507812,6.861279487609863,-152.97421264648438,7.642673492431641,-153.3103485107422,3.4434738159179688,36
40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,36,63.91111755371094,59.892127990722656,-157.79348754882812,8.48188591003418,4.338030397803149,-157.79348754882812,8.48188591003418,-156.8740997314453,7.639758586883545,-158.35040283203125,3.3974409103393555,36
