protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,3.5893823685191544,1,0.0,0,0,0.5979986505544559,1.0,3.125312566757202,3.753549337387085,0,0,6,18,1,173.90999929632898,-27.803403854370117,4.475525379180908,-31.556961059570312,-1.597377061843872,-31.556961059570312,-1.597377061843872,12.763758659362793,0.7963873744010925,0.7176104784011841,0.2058129757642746,4.0,4.0,0,8.865907669067383,-0.5807580351829529,10.390678405761719,5.132466793060303,0.5979986505544559,8.865907669067383,-0.5807580351829529,3.8944962890247536,-0.5807580351829529,4.971411380042629,0.0,0.0,1,0.0,0.0,0.0,0.5699079036712646,0.02893983945250511,-0.9411129355430603,0.024868903681635857,1.0683522565988897,0.0,174.97835155292785,174.97835155292785,1.0683522565988897,0.09856273233890533,0.04321952909231186,0.19272522368696945,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,0.5699079036712646,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,7.172638198106864,0.025931717827916145,-25.915656014135234,-1.4244344531000728,4.4942769365727875,1,0.0,0,0,0.533198800865449,1.0,10.178937911987305,3.9389750957489014,1,1,6,18,1,174.28392259147466,-32.53472900390625,4.505537986755371,-36.0758171081543,-2.2079830169677734,-36.0758171081543,-2.2079830169677734,17.192333221435547,1.8829553127288818,0.7508137226104736,0.10138477385044098,4.0,4.0,1,13.229530334472656,-0.14522957801818848,11.533028602600098,5.138774871826172,0.533198800865449,13.229530334472656,-0.14522957801818848,10.888934900486849,-0.14522957801818848,2.340595433985807,0.0,0.0,1,7.0,7.1728681568780965,0.025931717827916145,0.5411903262138367,0.03529345989227295,-1.1069753170013428,0.029958384111523628,1.4429357322165504,0.0,175.35293502854552,175.35293502854552,0.9638631475897967,0.0,0.05025671049952507,0.1456300701278964,1.0,6.999876453998083,-0.041588805744267834,0,0,1,724.563475132949,0.009568380426402675,0.1727617441087812,6.631697827079149,-25.7367059667562,-1.3756233695840043,7.0,7.172888153292986,0.0,0,0.2004040163954964,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,9.990335016112397,-0.0010620915683282744,-28.71458729989375,-1.098662014814698,7.0249111596711815,1,0.0,0,0,0.30312868672970683,1.0,13.031463623046875,4.083316802978516,0,0,6,18,1,174.65807704583509,-37.266056060791016,4.535549163818359,-41.00852584838867,-2.6109304428100586,-41.00852584838867,-2.6109304428100586,22.054454803466797,2.8069424629211426,0.770801842212677,0.013754114508628845,4.0,4.0,0,18.067901611328125,0.33431196212768555,14.323562622070312,5.362525463104248,0.30312868672970683,18.067901611328125,0.33431196212768555,13.07393890461909,0.33431196212768555,4.993962706709034,0.0,0.0,1,2.990733158656035,2.9904585621143136,0.04052671417593956,0.7455150485038757,0.010829413309693336,-0.8001741766929626,0.01608058251440525,1.3227303792398497,0.0,175.2327296755688,175.2327296755688,0.8854595176033966,0.34490031003952026,0.026838518679142,0.021048235649033655,1.0,9.988916742075878,0.059024227867271684,0,0,1,721.5744348448712,0.013654206051201684,0.16027932718018612,2.231129508989249,-28.71955161983179,-1.158559701014687,2.990733158656036,2.976644557493125,0.014088601162911107,0,0.16201732034442765,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,12.977504641145082,0.09133802549019077,-31.694701534330004,-0.8736302391457029,9.004426844269865,1,0.0,0,0,0.37009551394347107,1.0,15.878216743469238,4.223620414733887,0,0,6,18,1,174.85920541288104,-42.0279541015625,-0.19259993731975555,-46.248023986816406,-3.5453429222106934,-46.248023986816406,-3.5453429222106934,27.165250778198242,4.291942596435547,0.8352037072181702,0.05470925569534302,4.0,4.0,0,23.17353057861328,1.5559263229370117,15.499287605285645,5.443454742431641,0.37009551394347107,23.17353057861328,1.5559263229370117,16.245267304489627,1.5559263229370117,6.928263274123654,0.0,0.0,1,2.988762588761391,2.988587899069204,0.03231379762291908,0.8477529883384705,0.002770663471892476,-0.7177398204803467,0.012121486477553844,1.2586384453893888,0.0,175.16863774171836,175.16863774171836,0.8213700394339899,0.4885711371898651,0.01956789568066597,0.03410877847513656,1.0,12.942159696546742,0.5184345715121377,0,0,1,718.6211918904004,0.017691099025767085,0.18272219842807758,2.128019497354234,-31.704866961848673,-1.3020662189792125,2.9887625887613885,2.9757724856927044,0.012990103068684089,0,0.4516451998169348,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,15.932625428917728,0.543100828714763,-34.6810727803765,-1.0093331554373108,9.740306210533328,1,0.0,0,0,0.3559896783864871,1.0,18.72028350830078,4.359691143035889,1,1,6,18,1,174.96750670662976,-42.0279541015625,-0.19259993731975555,-46.265987396240234,-3.5482046604156494,-46.265987396240234,-3.5482046604156494,27.182809829711914,4.296693801879883,0.8396205902099609,0.05003863573074341,4.0,4.0,1,23.189664840698242,1.4486546516418457,15.718754768371582,5.445291042327881,0.3559896783864871,23.189664840698242,1.4486546516418457,19.161597044480565,1.4486546516418457,4.028067796217675,0.0,0.0,1,2.9905674579800943,2.9904657323709856,0.024666257202625275,0.8470793962478638,0.007433081511408091,-0.7550793886184692,0.015467156656086445,1.3050337859871697,0.0,175.21503308231613,175.21503308231613,0.8677628713834639,0.46907249093055725,0.02585657127201557,0.029198142480406336,1.0,15.914972947754045,0.8438191042972509,0,0,1,715.6483786391931,0.021754743335939967,0.18567717341888113,2.128775493318322,-34.69542328485317,-1.3102270809024228,2.990567457980092,2.9758548895661856,0.014712568413906446,0,0.7393993749031452,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,19.219019021401454,0.8691995518041555,-37.98351551476442,-0.984936270245585,9.609100216576028,1,0.0,0,0,0.4253562526739017,1.0,21.871074676513672,4.490999698638916,0,0,6,18,1,175.0541409327839,-46.75927734375,-0.16259177029132843,-51.42632293701172,-4.190547466278076,-51.42632293701172,-4.190547466278076,32.24587631225586,5.482874393463135,0.8893377184867859,0.08872303366661072,4.0,4.0,0,28.25177764892578,2.8046436309814453,16.428892135620117,5.514174461364746,0.4253562526739017,28.25177764892578,2.8046436309814453,22.638748716254682,2.8046436309814453,5.613028932671098,0.0,0.0,1,3.304143553767074,3.3040460736474087,0.025380447506904602,0.8714083433151245,-0.0015304097905755043,-0.6415978670120239,0.00759647972881794,1.3423329154360806,0.0,175.25233221176504,175.25233221176504,0.9524763431109732,0.5504052042961121,0.015165776014328003,0.054434241318980246,1.0,19.152242804229086,1.505218000772412,0,0,1,712.411108782718,0.026179882798506783,0.23752916631640275,2.41778964779802,-37.984591689825464,-1.624449657482378,3.3041435537670774,3.2891979911131446,0.014945562653932765,0,1.3753905160998134,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,22.453755020153082,1.5244696453837707,-41.26951415391286,-1.2933334503139786,8.890966751914581,1,0.0,0,0,0.38801163751248274,1.0,25.01070213317871,4.617638111114502,1,1,6,18,1,175.12350790710772,-46.75927734375,-0.16259177029132843,-51.46038818359375,-4.059133529663086,-51.46038818359375,-4.059133529663086,32.2936897277832,5.35581636428833,0.8871562480926514,0.07330526411533356,4.0,4.0,1,28.299470901489258,2.6396713256835938,16.18062973022461,5.479639053344727,0.38801163751248274,28.299470901489258,2.6396713256835938,25.77078702331241,2.6396713256835938,2.528683878176848,0.0,0.0,1,3.301568345152894,3.3015122159239962,0.019251644611358643,0.8551788926124573,0.0018516624113544822,-0.6621286273002625,0.01105775497853756,1.3848688789876868,0.0,175.29486817531665,175.29486817531665,0.9950172533199901,0.5237830877304077,0.02004527486860752,0.04409113331570813,1.0,22.431688780128514,1.886777470413342,0,0,1,709.1316628068186,0.030662674300822305,0.24052316671625107,2.42733706881661,-41.286009877078385,-1.655937601067561,3.301568345152889,3.282515961429067,0.019052383723821897,0,1.7307438009306666,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,25.742169691880754,1.906505294669166,-44.57990094008261,-1.324343392452962,9.919485248542657,1,0.0,0,0,0.21305504906538877,1.0,28.15472984313965,4.739523410797119,1,1,6,18,1,175.18348401165304,-56.221927642822266,-0.10258004069328308,-56.322120666503906,-4.628693103790283,-56.322120666503906,-4.628693103790283,37.067562103271484,6.437945365905762,0.9248893857002258,0.011623919010162354,4.0,4.0,1,33.071571350097656,3.522275447845459,17.345964431762695,5.567244529724121,0.21305504906538877,33.071571350097656,3.522275447845459,28.578071076810573,3.522275447845459,4.493500273287083,0.0,0.0,1,3.3105396922746317,3.3104809117522405,0.01972782425582409,0.9943280220031738,-0.003466435708105564,-0.5459920167922974,0.008951707743108273,1.2475360796152388,0.0,175.1575353759442,175.1575353759442,0.8576780306861713,0.7211390137672424,0.01671394146978855,0.015869481343180863,1.0,25.73549673697194,2.097789409468656,0,0,1,705.8278548499751,0.035178767062545024,0.22788417375682712,2.29691713158837,-44.593559078667404,-1.5152559277989628,3.3105396922746313,3.291245153591544,0.019294538683087392,0,1.9161659838861105,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,29.089913163232282,2.115708905170446,-47.93094585842514,-1.1772024536418315,10.672053170968447,1,0.0,0,0,0.251335927281417,1.0,31.339508056640625,4.861785888671875,0,0,6,18,1,175.17440199449103,-56.221927642822266,-0.10258004069328308,-60.826133728027344,-5.0698699951171875,-60.826133728027344,-5.0698699951171875,41.499351501464844,7.354465484619141,0.942925751209259,0.030904270708560944,4.0,4.0,0,37.502750396728516,4.3312458992004395,17.84124755859375,5.600798606872559,0.251335927281417,37.502750396728516,4.3312458992004395,32.03108696325618,3.880413185184784,5.471663433472337,0.4508327140156556,0.0,1,3.3544642894345156,3.3544164262603418,0.017919495701789856,1.0423611402511597,-0.007430901285260916,-0.5061303973197937,0.006275875959545374,1.185962351134397,0.0,175.09596164746335,175.09596164746335,0.7090674593746952,0.7892156839370728,0.012044385075569153,0.019377505786492832,1.0,29.0779543060888,2.3813525730580425,0,0,1,702.4853972808583,0.03974769135579484,0.22150597899453217,2.2938337971525686,-47.947236770835175,-1.4426156762321969,3.3544642894345187,3.3361949374037283,0.018269352030790387,0,2.1696984283048373,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,32.43174545368502,2.395747003501687,-51.283627824638046,-1.101123366762812,10.7829779543703,1,0.0,0,0,0.23918250444892797,1.0,34.520179748535156,4.978874683380127,1,1,6,18,1,175.14694783567873,-56.221927642822266,-0.10258004069328308,-60.814208984375,-5.128621578216553,-60.814208984375,-5.128621578216553,41.48126220703125,7.411620616912842,0.9461409449577332,0.026750244200229645,4.0,4.0,1,37.485679626464844,4.335323333740234,17.390573501586914,5.5780181884765625,0.23918250444892797,37.485679626464844,4.335323333740234,35.33949734091957,4.1403981358424184,2.146182285545274,0.19492519789781615,0.0,1,3.3538220378133583,3.353791147596217,0.014394430443644524,1.0115509033203125,-0.008162615820765495,-0.4893256723880768,0.004529428668320179,1.176240964233059,0.0,175.08624026056202,175.08624026056202,0.6993406740366521,0.766847550868988,0.009845894761383533,0.025820336106130003,1.0,32.40943458779624,2.7678255914138155,0,0,1,699.1539169991509,0.04430161040392733,0.22599004981713477,2.32452901089083,-51.30091688797498,-1.473469091336523,3.3538220378133423,3.3360799142111426,0.017742123602199733,0,2.5271921859327597,nan
