frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_0_s_003_v3d.jpg,3345.981432,445.832472,836.495358,111.458118,103.935513,0,19550,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_0_s_003_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_0_s_019_v3d.jpg,3344.761784,451.092741,836.190446,112.773185,111.022606,1000000000,19544,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_0_s_019_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_0_s_087_v3d.jpg,3309.739247,490.596424,827.434812,122.649106,63.850861,2000000000,18088,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_0_s_087_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_040_v3d.jpg,3319.884473,536.001602,829.971118,134.000401,117.513566,3000000000,16625,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_040_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_028_v3d.jpg,3286.377502,583.506819,821.594375,145.876705,149.321622,4000000000,16632,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_028_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_019_v3d.jpg,3297.849295,604.734112,824.462324,151.183528,73.963075,5000000000,16744,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_019_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_071_v3d.jpg,3314.399981,607.552871,828.599995,151.888218,114.247429,6000000000,16695,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_071_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_041_v3d.jpg,3286.616644,656.252642,821.654161,164.063160,96.968579,7000000000,18270,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_041_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_043_v3d.jpg,3283.600250,685.016341,820.900063,171.254085,77.911399,8000000000,18262,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_043_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_041_v3d.jpg,3284.366937,728.436085,821.091734,182.109021,124.740187,9000000000,16770,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_041_v3d.jpg
10,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_066_v3d.jpg,3286.824255,742.824572,821.706064,185.706143,177.287862,10000000000,16635,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_1_s_066_v3d.jpg
11,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_083_v3d.jpg,3235.765704,775.083542,808.941426,193.770885,105.453653,11000000000,16699,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_083_v3d.jpg
12,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_092_v3d.jpg,3300.888438,827.293178,825.222109,206.823294,76.576532,12000000000,16797,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_092_v3d.jpg
13,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_040_v3d.jpg,3252.716038,830.334774,813.179010,207.583694,357.848764,13000000000,16725,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_2_s_040_v3d.jpg
14,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_040_v3d.jpg,3264.496316,885.817942,816.124079,221.454485,81.648052,14000000000,16825,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_040_v3d.jpg
15,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_008_v3d.jpg,3225.913277,921.132372,806.478319,230.283093,107.738376,15000000000,16853,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_008_v3d.jpg
16,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_051_v3d.jpg,3260.966346,962.156666,815.241586,240.539167,106.181400,16000000000,18298,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_051_v3d.jpg
17,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_3_s_074_v3d.jpg,3204.246716,960.269870,801.061679,240.067468,45.473432,17000000000,18390,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_3_s_074_v3d.jpg
18,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_065_v3d.jpg,3243.545191,1018.403276,810.886298,254.600819,102.107774,18000000000,18236,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_2_s_065_v3d.jpg
19,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_060_v3d.jpg,3195.617483,1036.680563,798.904371,259.170141,161.452902,19000000000,16994,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_060_v3d.jpg
20,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_082_v3d.jpg,3221.346195,1071.492165,805.336549,267.873041,133.054733,20000000000,16892,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_082_v3d.jpg
21,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_061_v3d.jpg,3244.460406,1100.814265,811.115102,275.203566,42.134828,21000000000,16967,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_061_v3d.jpg
22,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_034_v3d.jpg,3243.753596,1107.262502,810.938399,276.815626,125.386861,22000000000,16940,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_034_v3d.jpg
23,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_025_v3d.jpg,3218.252098,1184.345413,804.563025,296.086353,64.594175,23000000000,16946,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_025_v3d.jpg
24,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_058_v3d.jpg,3224.997430,1218.322862,806.249358,304.580716,80.835367,24000000000,16971,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_058_v3d.jpg
25,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_3_s_018_v3d.jpg,3268.827504,1222.626601,817.206876,305.656650,84.856128,25000000000,18309,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_3_s_018_v3d.jpg
26,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_077_v3d.jpg,3270.312287,1268.723895,817.578072,317.180974,121.425010,26000000000,16816,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_3_s_077_v3d.jpg
27,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_011_v3d.jpg,3260.082331,1295.108884,815.020583,323.777221,147.780715,27000000000,18429,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_011_v3d.jpg
28,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_073_v3d.jpg,3286.442386,1309.037116,821.610597,327.259279,115.463005,28000000000,18511,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_073_v3d.jpg
29,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_001_v3d.jpg,3294.739154,1312.254503,823.684789,328.063626,94.666053,29000000000,16983,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_001_v3d.jpg
30,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_069_v3d.jpg,3269.742627,1376.766021,817.435657,344.191505,357.445881,30000000000,18423,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_069_v3d.jpg
31,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_076_v3d.jpg,3263.136232,1422.459127,815.784058,355.614782,108.819546,31000000000,18415,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_076_v3d.jpg
32,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_075_v3d.jpg,3296.471587,1429.701860,824.117897,357.425465,159.339859,32000000000,16975,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_075_v3d.jpg
33,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_064_v3d.jpg,3320.524773,1426.743643,830.131193,356.685911,111.711494,33000000000,16956,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_4_s_064_v3d.jpg
34,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_028_v3d.jpg,3269.235797,1517.664950,817.308949,379.416237,68.666657,34000000000,18532,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_028_v3d.jpg
35,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_015_v3d.jpg,3280.570391,1535.509511,820.142598,383.877378,76.512971,35000000000,18424,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_4_s_015_v3d.jpg
36,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_5_s_059_v3d.jpg,3345.941749,1576.860289,836.485437,394.215072,71.716925,36000000000,20078,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_13_5_s_059_v3d.jpg
37,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_6_s_078_v3d.jpg,3303.741674,1611.990033,825.935419,402.997508,30.109876,37000000000,17154,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_6_s_078_v3d.jpg
38,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_000_v3d.jpg,3307.845660,1618.178600,826.961415,404.544650,134.402301,38000000000,18508,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_12_5_s_000_v3d.jpg
39,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_5_s_094_v3d.jpg,3301.773406,1690.553066,825.443352,422.638267,94.549327,39000000000,17077,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_5_s_094_v3d.jpg
40,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_5_s_091_v3d.jpg,3318.263094,1704.242702,829.565774,426.060675,127.396276,40000000000,17089,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_11_5_s_091_v3d.jpg
