protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,direct_kalman_ms_enabled,ms_grid_size,kalman_x,kalman_y,frame_reference_x,frame_reference_y,ms_lattice_index,ms_lattice_x,ms_lattice_y,ms_x,ms_y,ms_support,ms_mode_count,ms_shift_from_kalman_m,ms_latency_ms,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,99.48471819350588,-399.46409351207444,-3.505890021826147,-3.400800055043172,0,1,6,102.93227136423873,-397.953214701824,101.01449561632575,-393.94602995809595,17122,101.39659118652344,-397.4227294921875,101.42106628417969,-395.14434814453125,0.9366753697395325,1,3.1895880816609807,10.111880954355001,0,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_4_s_069_v3d.jpg,102.99060821533203,-396.06329345703125,2.897049933606585,-2.896174326223325,0,0.0,0.0,1,0.0,43.025065989118026,0.0,0.0,0.0,98.896592,-395.92274,4.096428205850197,3.8046329957017697,1,0.0,0,0,0.2372515710032359,1.0,0.0,-2.9902143478393555,1,1,6,18,1,43.025065989118026,96.89659118652344,-401.9227294921875,96.76453399658203,-405.462646484375,1,96.76453399658203,-405.462646484375,0.0,-5.51945686340332,0.8972111940383911,0.01521332561969757,4.0,4.0,1,1.871512532234192,-5.15372371673584,2.47956774705128,5.107199192047119,5.094820022583008,0.2372515710032359,1.871512532234192,-5.15372371673584,1.871512532234192,-1.7414650921553392,0.0,-3.4122586245805007,0.0,0,15.3495515036476,0.0,0.0,5.780623435974121,0.0028190575540065765,-0.006235572509467602,-0.0012032659724354744,-0.03621622763539967,0.0,42.988849761482626,42.988849761482626,0.03621622763539967,5.740401744842529,-0.005216024816036224,0.03971068783959519,1.0,2.3766411939111114,-1.1534474099625758,0,0,1,100.21478144950484,0.023166080873756534,0.5204087396954735,5.780623435974121,101.42106628417969,-395.14434814453125,0.0,0.0,0.0,0,1.818769463404076,54.64474530890584
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,101.62619473121782,-397.2644875005277,-3.4008591017899956,-3.5381691411527214,0,1,6,103.42035194221481,-396.8632942262346,103.26856933244181,-391.84222782305426,17122,101.39659118652344,-397.4227294921875,102.7083740234375,-393.3585205078125,0.9333590865135193,1,3.5763600733383436,9.199656080454588,1,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_5_s_068_v3d.jpg,105.02705383300781,-393.726318359375,5.980364990666297,-2.5772203801352007,0,3.099768275341938,3.099768275341938,1,3.099768275341938,48.9310291193168,5.905963130198772,5.414642216248971,-4.240447018687415,105.74832910837416,-395.32823192939975,1.7568053701774262,4.090923696089801,1,0.0,0,0,0.5068889552688971,1.0,1.0799916982650757,-2.8433494567871094,1,1,6,18,1,43.01709841920499,87.89659118652344,-401.9227294921875,96.02364349365234,-404.42889404296875,1,96.02364349365234,-404.42889404296875,0.0,-4.258203506469727,0.8680118322372437,0.11664441972970963,4.0,4.0,1,2.556406021118164,-3.753488779067993,3.620373236487754,5.149060249328613,5.13060188293457,0.5068889552688971,2.556406021118164,-3.753488779067993,2.556406021118164,-3.753488779067993,0.0,0.0,0.0,0,11.10329458690877,3.849767502032022,-0.0024401080637487557,5.767592906951904,0.02967158332467079,-0.03291244059801102,0.041322290897369385,-0.05463540354244602,0.0,42.97043058557558,42.97043058557558,5.960598533741218,5.673343181610107,0.07633550465106964,0.12572181232840987,1.0,4.536237087075844,-0.7262622722909186,0,0,1,98.0551855563401,0.044216533606739765,1.444127903590453,2.667824631609966,102.7083740234375,-393.3585205078125,2.2014407926677326,3.099768275341938,0.0,0,2.347669337645958,52.69798683002591
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,103.65826280133801,-393.7558235012554,-3.2904295204393312,-3.672266372349181,0,1,6,104.06351738138454,-397.1307391580363,106.11262757085412,-389.1877734672028,17123,105.89659118652344,-397.4227294921875,104.85623931884766,-392.723388671875,0.9370046257972717,1,4.478073958522969,10.682753287255764,2,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_4_s_083_v3d.jpg,106.94869232177734,-390.08355712890625,9.870711400792247,-1.2253296031317982,0,4.118543900910448,4.118543900910448,1,4.118543900910448,62.187344889422505,12.000000000000002,7.533699854330856,-3.729534317339902,106.94887229793409,-393.5088548074394,3.42529768326139,4.683547304256237,1,0.0,0,0,0.38525288570288574,1.0,4.959571361541748,-1.6648391485214233,1,1,6,18,1,43.00683149512283,96.89659118652344,-401.9227294921875,100.20293426513672,-401.5172119140625,1,100.20293426513672,-401.5172119140625,0.0,-4.9812092781066895,0.7774038910865784,0.04805624485015869,4.0,4.0,1,2.7099997997283936,-4.445399284362793,7.851410025313515,5.161045074462891,5.141420364379883,0.38525288570288574,2.7099997997283936,-4.445399284362793,2.7099997997283936,-4.445399284362793,0.0,0.0,0.0,0,10.670027190114785,4.868338630321768,0.04470677363771354,5.745968341827393,-0.01569925993680954,0.010363498702645302,-0.055727262049913406,-0.07758866779488377,0.0,42.94747732132314,42.94747732132314,19.239867568099363,5.769970417022705,-0.11182945966720581,0.2689859956712284,1.0,6.539807369806282,-1.7274734879732871,0,0,1,96.05161527360967,0.06374614174653898,3.330904030985965,1.6274244409169443,104.85623931884766,-392.723388671875,2.239803066398628,4.118543900910448,0.0,0,3.368541248778503,54.2282909154892
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,103.43130233160221,-389.26329310723963,-3.1747004760149813,-3.8028744060677466,0,1,6,102.83778778890124,-395.3124768318402,108.23555851892581,-387.20637124900253,17122,101.39659118652344,-397.4227294921875,106.02843475341797,-390.8460388183594,0.914921760559082,1,5.48901599382313,9.260735008865595,3,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_6_s_037_v3d.jpg,106.60600280761719,-385.4604187011719,12.774638149277727,2.388263409997925,0,4.635821936303161,4.635821936303161,1,4.635821936303161,94.23928904209211,12.000000000000002,8.33857102036917,-4.4672254278134504,108.04061771192762,-393.49896949431053,8.165562979828135,5.406035240065871,1,0.0,0,0,0.27206805813673884,1.0,7.858985900878906,1.7743080854415894,1,1,6,18,1,42.99377357748721,101.39659118652344,-406.4227294921875,100.56425476074219,-397.8077087402344,1,100.56425476074219,-397.8077087402344,0.0,-2.51589298248291,0.8359857797622681,0.015670329332351685,4.0,4.0,1,2.792283296585083,-1.9627702236175537,10.889394018306524,5.164728164672852,5.143895149230957,0.27206805813673884,2.792283296585083,-1.9627702236175537,2.792283296585083,-2.6683131318878313,0.0,0.7055429082702775,0.0,0,12.420624692299356,5.385502871637875,-0.05862379333104071,5.73654317855835,0.04305235296487808,-0.007524716667830944,0.05386955291032791,-0.06438667252140282,0.0,42.960679316596625,42.960679316596625,51.27860972549549,5.6988420486450195,0.10856819152832031,0.2866731319188141,1.0,8.677697085023553,-1.154837325221696,0,0,1,93.9137255583924,0.08458501560296341,4.096941064254175,1.1007212422551884,106.02843475341797,-390.8460388183594,2.213252043785936,4.635821936303161,0.0,0,5.416501537328885,48.85511891916394
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,101.76026852758811,-387.7130733609371,-3.0537802395017297,-3.9297786832026897,0,1,6,100.85464984002355,-393.6083858432394,108.23555851892581,-387.20637124900253,17341,101.39659118652344,-392.9227294921875,105.62138366699219,-389.7733154296875,0.919792652130127,1,6.11796669278838,8.82625812664628,4,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_5_s_043_v3d.jpg,104.81404876708984,-383.7832946777344,12.774638149277727,4.8370167084867575,0,2.4543521086741937,2.4543521086741937,1,2.4543521086741937,136.8958564427502,12.000000000000002,6.365411931675441,-2.2122898304044036,105.05954565355813,-393.1968094033557,9.416715362097081,5.190057412210864,1,0.0,0,0,0.43600803333882243,1.0,7.695111274719238,4.047781467437744,1,1,6,18,1,42.98649283929087,101.39659118652344,-401.9227294921875,98.39599609375,-396.47454833984375,1,98.39599609375,-396.47454833984375,0.0,-0.06183667108416557,0.7073357105255127,0.05294330418109894,4.0,4.0,1,2.861753225326538,0.5059781074523926,10.666105171459176,5.170492172241211,5.149590015411377,0.43600803333882243,2.861753225326538,0.5059781074523926,2.861753225326538,-0.1428765753953467,0.0,0.6488546828477393,0.0,0,12.781746789826432,3.067786289864626,0.03072388050712533,5.732388496398926,0.0006617344915866852,-0.003093601670116186,-0.040335170924663544,-0.07909193640230805,0.0,42.94597405271572,42.94597405271572,93.94988239003447,5.702123641967773,-0.0737399011850357,0.15352970699911925,1.0,9.112058989526858,-0.0928788554685939,0,0,1,93.4793636538891,0.08881891638444538,3.6625791597508695,3.278036387724732,105.62138366699219,-389.7733154296875,1.1473561154079754,2.4543521086741937,0.0,0,6.044182182018458,51.994196604937315
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,101.92446305510873,-387.4700041511064,-2.9277860903990813,-4.0527678229814,0,1,6,100.59324701593077,-393.53227987343575,108.31744384995963,-387.12994494003766,17341,101.39659118652344,-392.9227294921875,105.18077087402344,-390.22515869140625,0.9082313179969788,1,5.655300669389529,9.879067074507475,5,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_6_s_079_v3d.jpg,104.85224914550781,-383.417236328125,12.886647917336203,5.07856077808776,0,0.36804617132910844,0.36804617132910844,1,0.36804617132910844,84.0424066389807,-12.000000000000002,3.4706239065248283,0.3531244166468762,101.19286665682873,-393.29651650330743,10.535238819229667,4.420812889535493,1,0.0,0,0,0.6013351933992281,1.0,7.980997085571289,4.113445281982422,1,1,6,18,1,42.977578705377226,101.39659118652344,-406.4227294921875,98.13638305664062,-396.59393310546875,1,98.13638305664062,-396.59393310546875,0.0,0.028025180101394653,0.7115440368652344,0.13091813027858734,4.0,4.0,1,2.857900857925415,0.5954124927520752,10.985189398911114,5.169276714324951,5.1478424072265625,0.6013351933992281,2.857900857925415,0.5954124927520752,2.857900857925415,0.5954124927520752,0.0,0.0,0.0,0,10.283973703028684,0.4600493280970383,-0.0027777827241767528,5.709924221038818,0.04279298335313797,-0.010333405807614326,0.04155650734901428,-0.08515771134434133,0.0,42.93990827777368,42.93990827777368,41.10249836120701,5.67426061630249,0.08982512354850769,0.005326119582103125,1.0,8.48164578219895,-0.12256310238346056,0,0,1,94.109776861217,0.08267402443261936,4.405002135137254,5.34187804970971,105.18077087402344,-390.22515869140625,0.6311116909774065,0.36804617132910844,0.26306551964829805,0,6.815844293304525,61.217965092509985
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,110.92760492313822,-377.56851512073666,-2.796844234576623,-4.17163401722106,0,1,6,108.6389197361832,-386.5634188331876,118.05739539369965,-378.03932349921365,17562,110.39659118652344,-388.4227294921875,114.25221252441406,-380.57110595703125,0.9261181354522705,1,8.210777644788209,8.763842284679413,6,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_6_s_043_v3d.jpg,113.72444915771484,-373.3968811035156,26.209787722005863,6.350330265530237,0,13.383700978576996,13.383700978576996,1,13.383700978576996,48.47775289603657,-12.000000000000002,15.934408059190401,0.6424421643781946,110.10717494444674,-384.5807418437207,11.754293419439348,4.072888930084585,1,0.0,0,0,0.6427096294200794,1.0,21.318758010864258,5.208972930908203,1,1,6,18,1,42.969291211304444,110.39659118652344,-392.9227294921875,106.97666931152344,-388.86859130859375,1,106.97666931152344,-388.86859130859375,10.720157623291016,-0.35621166229248047,0.636317789554596,0.14306195080280304,4.0,4.0,1,13.447681427001953,0.1832628846168518,14.174063537521791,5.162205696105957,5.141067981719971,0.6427096294200794,13.447681427001953,0.1832628846168518,13.447681427001953,0.1832628846168518,0.0,0.0,0.0,0,20.584072903725158,13.063004900290837,0.05254237726330757,5.721978187561035,0.005455240607261658,0.00019963784143328667,-0.05638844519853592,-0.10865942511289656,0.0,42.91640656400513,42.91640656400513,5.561346332031437,5.688753128051758,-0.09889071434736252,0.09608411385083328,1.0,21.700507361876834,0.7454728138383679,0,0,1,80.89091528153912,0.2115236030725763,4.509280360129029,7.661722791015961,114.25221252441406,-380.57110595703125,13.247331346899088,13.383700978576996,0.0,0,7.193610805432206,48.868691083043814
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,115.25150032270074,-376.7078653176565,-2.6610897041547403,-4.286173423125272,0,1,6,112.53994256177863,-386.69354684290954,120.78214938287627,-375.4962197759821,17562,110.39659118652344,-388.4227294921875,117.67636108398438,-379.73870849609375,0.9371951818466187,1,8.645956954877676,9.530371986329556,7,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_2_5_s_086_v3d.jpg,117.91259002685547,-372.42169189453125,29.93693956337857,4.2056025241985635,0,4.3001765002247945,4.3001765002247945,1,4.3001765002247945,13.107504764604302,-12.000000000000002,18.55816905086533,0.14734273175083365,112.36310461864537,-383.1524468830445,12.08080671641752,3.9941640532748863,1,0.0,0,0,0.6958355622327701,1.0,25.067001342773438,2.887882947921753,1,1,6,18,1,42.95765659103303,110.39659118652344,-392.9227294921875,110.8713607788086,-389.1243591308594,1,110.8713607788086,-389.1243591308594,13.392877578735352,-3.200611114501953,0.5397251844406128,0.19838520884513855,4.0,4.0,1,16.209789276123047,-2.6443328857421875,15.341325566236435,5.166653633117676,5.145074844360352,0.6958355622327701,16.209789276123047,-2.6443328857421875,16.209789276123047,-2.350785945933237,0.0,-0.2935469398089503,0.0,0,13.919079830239387,5.049953391283131,-0.04747029903802601,5.709817409515381,0.0306745283305645,0.014377268962562084,0.02513733133673668,-0.10691682641015078,0.0,42.91814916270788,42.91814916270788,29.810644398103573,5.714151382446289,0.07081309705972672,0.18704567567222039,1.0,24.771709184747934,-0.9823576912100294,0,0,1,77.81971345866802,0.24145984670520326,5.1652303786306355,1.4096409092905864,117.67636108398438,-379.73870849609375,3.523872712085759,4.3001765002247945,0.0,0,7.320828918981185,52.21401574090123
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,120.38913142906347,-374.51590701275467,-2.5206662393935693,-4.396186553770281,0,1,6,121.23780346723753,-374.51956073586206,124.60111784089337,-371.93184921516615,18221,119.39659118652344,-374.9227294921875,123.19161987304688,-371.7325134277344,0.8847281336784363,1,3.4036790749645482,9.675323031842709,8,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_5_s_074_v3d.jpg,122.90979766845703,-370.1197204589844,35.160851658555984,2.478784894796439,0,5.501923000493082,5.501923000493082,1,5.501923000493082,24.733233885776574,11.625729121172272,22.083059392306748,-2.528525873319271,116.76578825753924,-382.7035577134235,14.003635659629829,3.952726406259769,1,0.0,0,0,0.7658111520905257,1.0,30.318506240844727,0.9848261475563049,1,1,6,18,1,42.94896495520067,119.39659118652344,-370.4227294921875,119.71177673339844,-376.56304931640625,3,119.71177673339844,-376.56304931640625,28.42652130126953,-0.04957656189799309,0.39838331937789917,0.32106345891952515,4.515822410583496,12.434358596801758,1,31.176136016845703,0.49475720524787903,4.451328410506945,5.67880392074585,13.576150894165039,0.7658111520905257,31.176136016845703,0.49475720524787903,31.176136016845703,0.0850625276300967,0.0,0.40969467761778233,0.0,0,25.215071742106304,5.811769160453635,0.033530931919813156,5.690808296203613,0.018207836896181107,-0.011995095759630203,-0.014896092005074024,-0.09779344791705252,0.0,42.92727254120098,42.92727254120098,18.1940386554244,5.62932014465332,-0.012507648207247257,1.4317027430821827,1.0,34.26644118929878,1.107451664858366,0,0,1,68.32498145411716,0.3340088314049509,0.8944104692572026,0.1888852957105316,123.19161987304688,-371.7325134277344,9.721997684784395,5.501923000493082,4.220074684291313,0,1.6372308679747394,54.88031590357423
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,123.87650163059004,-376.83527993495926,-2.375726152613076,-4.501478665428037,0,1,6,122.27634169833412,-387.78049663401026,125.28304136964165,-371.2953872550011,17565,123.89659118652344,-388.4227294921875,124.41422271728516,-379.4699401855469,0.9650092124938965,1,8.581135340634566,9.78001207113266,9,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_3_6_s_078_v3d.jpg,126.25222778320312,-372.33380126953125,36.093645057866716,-1.4204316139134396,0,4.0092384448413005,4.0092384448413005,1,4.0092384448413005,-33.52114766929318,-12.000000000000002,35.695678487905795,0.40418853685776207,124.71632059680282,-371.2714429494854,1.8675160201205163,4.841887129649253,1,0.0,0,0,0.8004827873742953,1.0,31.285417556762695,-3.0902600288391113,1,1,6,18,1,42.944192627322394,119.39659118652344,-392.9227294921875,120.73854064941406,-391.23052978515625,1,120.73854064941406,-391.23052978515625,19.169252395629883,-11.472895622253418,0.3494575023651123,0.627004086971283,4.0,4.0,1,22.073078155517578,-10.897817611694336,16.92327218992181,5.173738956451416,5.151688575744629,0.8004827873742953,22.073078155517578,-10.897817611694336,24.930629344680227,-2.266608062309825,-2.8575511891626473,-8.63120954938451,0.0,0,24.362090750545374,4.759238318205511,0.0010978979117059846,5.684359073638916,0.030040333047509193,0.010582908987998962,0.006863592658191919,-0.12844117373356087,0.0,42.896624815384456,42.896624815384456,76.41777248467764,5.682265281677246,0.027973340824246407,0.8347336597103351,1.0,29.88084395186853,-5.383239162649644,0,0,1,72.71057869154743,0.2912606452074208,6.212801105998185,1.6751206287976155,124.41422271728516,-379.4699401855469,7.833423935116265,4.0092384448413005,3.8241854902749646,0,7.36903937097725,63.75448498874903
