protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-41.41473208662878,-2.1012529727827833,-3.781751739949091,-2.9361491796385573,0,0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,10.10411593773641,10.10411593773641,174.56350519669104,-0.6831746960972553,0.0,0.0,-37.632978691184114,0.8348961808190729,3.6191429454215895,1,0.0,0,0,0.4328393750041492,1.0,3.4498538970947266,3.319810152053833,1,1,6,-32.53472900390625,4.505537986755371,-37.266056060791016,4.535549163818359,-34.176910400390625,4.294039726257324,0.0,-3.805408239364624,0.5513505935668945,0.02468249201774597,6.22622013092041,23.745986938476562,1,-0.5833780765533447,-3.703139543533325,7.542153835296631,24.52786636352539,0.4328393750041492,-0.5833780765533447,-3.703139543533325,-0.5833780765533447,-2.0641849687568463,0.0,-1.6389545747764789,0.0,0,1.5,0.0,0.0,0.7281887531280518,0.008489317260682583,-0.16884489357471466,0.009048650972545147,0.3230785131904755,0.007840490208112675,174.24930673205682,174.2532269771609,0.31419846463422113,0.643681526184082,0.016687516123056412,0.021329540840531746,1.0,0.0,-0.0761785288097921,0,0,1,729.3023853156254,0.0,1.6489573374209092e-06,9.375927184608358,-37.624918326115164,0.9106470802631035,0.0,0.07617867810323348
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-51.3870498450466,-1.2895301306937865,-3.6947814734645634,-3.0817739690040282,0,1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,3.238282183766078,6.671199060751244,173.8803305005938,-4.107035451511243e-06,0.3862089216709137,-0.06616601857716471,-38.01001867047678,0.9415551101571542,5.238448864721734,1,0.0,0,0,0.41416814108683786,1.0,13.452078819274902,3.5678036212921143,1,1,6,-42.0279541015625,-0.19259993731975555,-46.75927734375,-0.16259177029132843,-45.23747253417969,-1.432462215423584,7.3218994140625,3.059253454208374,0.670826256275177,0.05604523420333862,42.30845260620117,34.16094207763672,1,6.098483085632324,3.25514817237854,44.06367874145508,34.73838806152344,0.41416814108683786,6.098483085632324,3.25514817237854,3.7751713096597177,1.9672114142161181,2.3233117759726065,1.287936758162422,0.0,0,1.8863386876037247,0.3862089216709137,0.010012510232627392,0.8090542554855347,-0.001224394072778523,-0.030576813966035843,0.005577114410698414,0.34844015283706997,0.060544384288366525,174.27466837170343,174.3049405638476,0.39433787110962865,0.7937381863594055,0.0068107061088085175,0.036138190820695124,1.0,0.6009932041697764,0.07128869312241774,0,0,1,728.7013921114557,0.0008240658693440037,9.50312438252397,5.862144805265709,-38.238141187595296,0.827598087729928,0.6188209862332213,9.503213258425259
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-54.51428199964562,-1.0873869059428523,-3.6021840687374134,-3.22484928349107,0,2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.247888952368264,3.243085568067171,173.88032639355833,-4.837231877058128e-06,1.2317197204165722,0.07938012050822478,-38.86618325555138,0.8862885500847053,8.436457994184762,1,0.0,0,0,0.14289990869805544,1.0,16.583145141601562,3.6976842880249023,1,1,6,-70.35478210449219,9.503743171691895,-60.98381805419922,-4.830735206604004,-59.57240676879883,-1.8062787055969238,21.53681182861328,4.947734832763672,0.9125677943229675,0.014452211558818817,92.45767211914062,57.70359802246094,1,20.09099006652832,5.201440334320068,95.00774383544922,58.03658676147461,0.14289990869805544,20.09099006652832,5.201440334320068,3.874694469336225,1.6651649698600162,16.216295597192097,3.5362753644600518,0.0,0,2.130778415526371,0.6307265162467957,0.008091427385807037,0.896440863609314,-0.009030556306242943,0.03556161746382713,0.003606214188039303,0.32918766383580234,0.06648611525774871,174.25541588270215,174.28865894033103,0.37508948914381246,0.914249062538147,-0.001444334164261818,0.0036936408316675393,1.0,1.3069639677213352,0.12166731166861106,0,0,1,727.9954213479041,0.0017920741712036373,12.035435802738489,2.346644704457857,-38.94547947857113,0.852200248521016,0.7077660094948074,12.035441658872584
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-57.64550818893699,-0.8814474091462432,-3.504028696749486,-3.365152691357547,0,3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.538328015110803,3.3931084837395336,173.88032155632646,0.6938765655039107,2.1078040475057285,0.12403728221750904,-39.742074793949854,0.9345795764264055,11.759222296135846,1,0.0,0,0,0.19397049187169269,1.0,19.718584060668945,3.8242123126983643,1,1,6,-70.35478210449219,9.503743171691895,-60.98381805419922,-4.830735206604004,-60.5369758605957,-0.821093738079071,22.60020637512207,4.070140361785889,0.9034596681594849,0.03259332478046417,90.50204467773438,57.73947525024414,1,21.040132522583008,4.370491027832031,93.98853302001953,57.91082763671875,0.19397049187169269,21.040132522583008,4.370491027832031,4.891222900152883,1.794088593805802,16.148909622430125,2.576402434026229,0.0,0,2.300843586569485,0.8008400797843933,0.0023699705488979816,0.9976642727851868,-0.014888018369674683,0.08133427053689957,0.0027804188430309296,0.29711386922578936,0.053158201711658866,174.22334208809215,174.24992118894798,0.3430205317656766,1.03839111328125,-0.007631562650203705,0.003983504411181735,1.0,2.261759741757442,0.2133804549494509,0,0,1,727.0406255738679,0.003101264698014945,14.328528981070646,2.395444210954347,-39.90461955684035,0.8620278130901,0.9591904246642835,14.32892245189945
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-61.06003871509445,-0.6415523486375916,-3.400393634528043,-3.502463241124164,0,4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.2083005259043915,3.3733142705075974,174.57419812183036,-2.3617654319307122e-06,3.2051305012445943,0.2097495057651524,-40.84231050310074,0.9654553865347809,14.765963305004561,1,0.0,0,0,0.3013089617171224,1.0,23.13932991027832,3.9469516277313232,1,1,6,-75.08610534667969,9.533742904663086,-70.41590118408203,-0.01257393043488264,-73.28302764892578,1.5071663856506348,35.52105712890625,3.103595495223999,0.6435408592224121,0.0036992430686950684,26.089811325073242,45.30224609375,1,33.81068801879883,3.4428224563598633,30.430648803710938,45.39456558227539,0.3013089617171224,33.81068801879883,3.4428224563598633,6.283730145966681,2.0569092925984043,27.52695787283215,1.385913163761459,0.0,0,2.4433777470596523,0.9433707594871521,-0.0036309491842985153,1.1014046669006348,-0.018330538645386696,0.12408362329006195,0.0028371147345751524,0.271683047233422,0.057164167690830846,174.19791126609977,174.2264933499452,0.37628685573060144,1.163519024848938,-0.010814603418111801,0.004708605638149352,1.0,3.473625855707154,0.36765206212467094,0,0,1,725.8287594599183,0.004762943225811401,16.654990882231736,2.2719096036069626,-41.126006147848905,0.8368484122924359,1.2216461054331667,16.657071930000228
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-64.14514128436127,-0.472265461726169,-3.2913662599472175,-3.6365618503522676,0,5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.1850655903548883,3.19668305812964,174.57419576006495,9.839251396384248e-06,4.549085574411378,0.35971092040008446,-42.19458851322324,0.9585381682222134,14.545168816257673,1,0.0,0,0,0.5952434226792319,1.0,26.225027084350586,4.105046272277832,1,1,6,-79.81743621826172,9.563739776611328,-75.11666870117188,4.775583744049072,-77.13702392578125,3.9059526920318604,39.607234954833984,1.1260617971420288,0.6499819159507751,0.15212209522724152,18.313383102416992,42.246177673339844,1,37.80340576171875,1.5027899742126465,23.495595932006836,42.29572296142578,0.5952434226792319,37.80340576171875,1.5027899742126465,8.436004986779267,1.5027899742126465,29.367400774939483,0.0,0.0,0,2.5754890368047727,1.0754597187042236,-0.007941141724586487,1.214165449142456,-0.023297442123293877,0.15883640944957733,0.0024675142485648394,0.24224426490000595,0.05783321940458798,174.16847248376635,174.19738909346864,0.4057232762985856,1.2936735153198242,-0.015941381454467773,0.017664787426033685,1.0,5.9985357025972075,0.6403965138309329,0,0,1,723.3038496130282,0.008225032336897099,17.338381561246074,1.9825176089871839,-43.66560115960535,0.8327929073118061,2.5395982498928595,17.34558241427119
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-67.2018156732335,-0.30174683902330957,-3.1770430291905294,-3.7672316965825137,0,6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.495143285766865,3.3401044380608766,174.57420559931634,0.4164887786449554,7.2049236992707915,0.6276552275233596,-44.86386893706977,0.9731092370291555,13.410569892677449,1,0.0,0,0,0.6206513122678108,1.0,29.28258514404297,4.258908271789551,1,1,6,-79.81743621826172,9.563739776611328,-75.11666870117188,4.775583744049072,-77.5286865234375,4.489935874938965,40.05848693847656,0.5867982506752014,0.6120627522468567,0.18169023096561432,15.353715896606445,38.26848602294922,1,38.17995834350586,0.9984554052352905,21.628318786621094,38.29032897949219,0.6206513122678108,38.17995834350586,0.9984554052352905,11.161714808007272,0.9984554052352905,27.018243535498588,0.0,0.0,1,2.706455278447931,1.206387996673584,-0.012741286307573318,1.3809870481491089,-0.03024844080209732,0.21328164637088776,0.0014668309595435858,0.2159113109884548,0.045803875564126975,174.1421395298548,174.16504146763688,0.43206606946153314,1.4877378940582275,-0.02331423945724964,0.02116601141279903,1.0,8.703128489433189,0.7407859138363735,0,0,1,720.5992568261922,0.01193349790795854,17.81885436476498,1.9591173899117678,-46.36563376274641,1.0191369874807,2.706455278447934,17.827781800615504
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-70.56200789127028,-0.09826408944263809,-3.0575294366804333,-3.894258609630016,0,7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.2125923413173467,3.353867813542106,174.9906943779613,-9.36654270362917e-08,10.078326496063132,0.7217008548939363,-47.73109270503104,1.183623077618305,14.548709449095021,1,0.0,0,0,0.36613448254467085,1.0,32.64544677734375,4.412105560302734,1,1,6,-84.54875946044922,9.593735694885254,-79.84799194335938,4.805581092834473,-82.4906005859375,4.7575201988220215,45.0208625793457,0.8457306027412415,0.6077423691749573,0.014450818300247192,12.93586540222168,30.60149383544922,1,43.07448196411133,1.2878475189208984,20.001752853393555,30.613521575927734,0.36613448254467085,43.07448196411133,1.2878475189208984,13.335196323060977,1.2878475189208984,29.73928564105035,0.0,0.0,0,2.875330431901297,1.3751980066299438,-0.019085058942437172,1.5177024602890015,-0.03501947969198227,0.24738089740276337,0.0013681172858923674,0.17817284829748153,0.03794504589788642,174.10440106716382,174.12337359011278,0.886293310797462,1.6415014266967773,-0.02868746593594551,0.006155354734251779,1.0,10.534363002729606,0.7937674443096712,0,0,1,718.7680223128958,0.014444437883156757,19.48276313723543,1.8361653532531044,-48.192194528971065,1.1602137486713113,1.8320007874614088,19.491322446135033
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-73.63829274052361,0.05912712551819155,-2.9329399573204826,-4.017431464417111,0,8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.207844800486477,3.2102185709019118,174.99069428429587,5.920254510528872e-06,12.06934306139965,0.7689209407986,-49.71592897222538,1.3473353019245813,14.320047886250483,1,0.0,0,0,0.4984484201790658,1.0,35.72111511230469,4.581096172332764,1,1,6,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-87.26212310791016,4.342400550842285,49.721675872802734,1.7633894681930542,0.6327273845672607,0.07403719425201416,11.60981559753418,36.05539321899414,1,47.72160720825195,2.2371041774749756,19.49182891845703,36.06187057495117,0.4984484201790658,47.72160720825195,2.2371041774749756,15.69007621689208,2.2371041774749756,32.03153099135987,0.0,0.0,0,3.0351811389055747,1.534980058670044,-0.024846503511071205,1.6703779697418213,-0.04037938639521599,0.2795618176460266,0.001380979549139738,0.13648488207980125,0.02648816228981707,174.06271310094616,174.07595718209106,0.927981183349715,1.8102563619613647,-0.03495834767818451,0.01365213282628808,1.0,13.030474359171036,1.081984175534716,0,0,1,716.2719109564543,0.017867039271415166,20.199244122111345,1.5398406011600905,-50.704789815675355,1.137725681938882,2.51269592030432,20.215322354075038
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-76.7048948581411,0.22016547625838356,-2.80339797093407,-4.136542573515786,0,9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.521925253995086,3.3648850272407813,174.99070020455036,-0.18630053044648673,14.730620319025162,1.0510705655233767,-52.39212104497407,1.3483563034674784,14.016124195534362,1,0.0,0,0,0.4890717888798418,1.0,38.787540435791016,4.74543571472168,1,1,6,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-87.27328491210938,4.204402923583984,49.71817398071289,1.901793360710144,0.6370289325714111,0.07160434126853943,11.919164657592773,37.08595275878906,1,47.65998077392578,2.403529644012451,20.2774658203125,37.09046936035156,0.4890717888798418,47.65998077392578,2.403529644012451,18.325567738444725,2.403529644012451,29.334413035481052,0.0,0.0,0,3.200426986404368,1.700145959854126,-0.030913610011339188,1.7656984329223633,-0.04396137595176697,0.2960642874240875,0.0010934723541140556,0.08643390284228912,0.026663697817981065,174.01266212170864,174.02599397061763,0.9780380828417378,1.9138033390045166,-0.04008231312036514,0.013443224836213076,1.0,15.640092060974226,1.3419202737305624,0,0,1,713.6622932546512,0.021445277536293196,20.797471220794634,1.599186594318418,-53.32726193589084,1.1553694741151412,2.6225314725870983,20.82180857917879
