frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,0.0,-27.39216423034668,1.3371539115905762,10.253125256745445,-32.763938903808594,1.1538596153259277,4.879477659374937,-30.244089126586914,1.0179542303085327,-32.763938903808594,1.1538596153259277
1,1,-47.69226837158203,1.7922438383102417,-47.69226837158203,1.7922438383102417,0.0,-33.42607879638672,2.3585727214813232,14.277426007489067,-38.65645217895508,3.0218019485473633,9.119089176742891,-31.200998306274414,1.7508761882781982,-38.65645217895508,3.0218019485473633
2,2,-50.9120979309082,2.1374623775482178,-50.9120979309082,2.1374623775482178,0.0,-39.34454345703125,-2.252967357635498,12.372719578398925,-40.83369445800781,2.4534385204315186,10.083355467573384,-33.03583908081055,-0.014590147882699966,-40.83369445800781,2.4534385204315186
3,3,-54.1414794921875,2.4837052822113037,-54.1414794921875,2.4837052822113037,0.0,-73.23896789550781,13.714043617248535,22.15478644524385,-44.96718215942383,8.901383399963379,11.196174524051884,-41.70872116088867,6.140533447265625,-44.96718215942383,8.901383399963379
4,4,-57.659645080566406,2.8609108924865723,-57.659645080566406,2.8609108924865723,0.0,-73.91169738769531,14.772214889526367,20.149649304728612,-52.67203140258789,11.815832138061523,10.250214861904507,-53.511497497558594,11.04754638671875,-52.67203140258789,11.815832138061523
5,5,-60.85377502441406,3.1642963886260986,-60.85377502441406,3.1642963886260986,0.0,-76.75521087646484,13.468795776367188,18.94830783444375,-65.62490844726562,13.754377365112305,11.61522833297677,-68.00201416015625,13.432662963867188,-65.62490844726562,13.754377365112305
6,6,-64.02477264404297,3.465484857559204,-64.02477264404297,3.465484857559204,0.0,-77.83540344238281,11.727622032165527,16.093366140744603,-75.96880340576172,15.184745788574219,16.73322884580554,-76.67179107666016,13.941330909729004,-75.96880340576172,15.184745788574219
7,7,-67.50447845458984,3.795994520187378,-67.50447845458984,3.795994520187378,0.0,-77.01020050048828,9.985583305358887,11.343269411567395,-80.6195297241211,15.019665718078613,17.261962952132833,-81.83564758300781,13.538180351257324,-80.6195297241211,15.019665718078613
8,8,-70.70535278320312,4.076558589935303,-70.70535278320312,4.076558589935303,0.0,-77.6697006225586,9.706250190734863,8.955197839671008,-88.82826232910156,14.221308708190918,20.769106995021815,-84.1551513671875,12.893529891967773,-88.82826232910156,14.221308708190918
9,9,-73.90149688720703,4.35670804977417,-73.90149688720703,4.35670804977417,0.0,-78.0196304321289,7.658005714416504,5.278029003745976,-90.2725830078125,12.206770896911621,18.155879143469996,-85.36995697021484,11.509748458862305,-90.2725830078125,12.206770896911621
10,10,-77.41057586669922,4.6642866134643555,-77.41057586669922,4.6642866134643555,0.0,-77.84555053710938,7.206749439239502,2.5794030674454445,-87.57867431640625,9.354722023010254,11.197785960360937,-85.27090454101562,10.144235610961914,-87.57867431640625,9.354722023010254
11,11,-80.71418762207031,4.9646830558776855,-80.71418762207031,4.9646830558776855,0.0,-81.37902069091797,6.567915916442871,1.73561476561748,-90.8871841430664,9.062528610229492,10.967324031117139,-86.20901489257812,8.855154037475586,-90.8871841430664,9.062528610229492
12,12,-84.01985931396484,5.2652668952941895,-84.01985931396484,5.2652668952941895,0.0,-82.50775146484375,7.422482967376709,2.634397716561559,-91.47158813476562,8.448247909545898,8.103063035410734,-86.60481262207031,8.14294147491455,-91.47158813476562,8.448247909545898
13,13,-87.32689666748047,5.565974712371826,-87.32689666748047,5.565974712371826,0.0,-86.38682556152344,8.11770248413086,2.7193838098770824,-91.38195037841797,8.022956848144531,4.741331228051273,-88.12673950195312,7.905495643615723,-91.38195037841797,8.022956848144531
14,14,-90.52931213378906,5.903904438018799,-90.52931213378906,5.903904438018799,0.0,-85.18809509277344,5.241674423217773,5.382113717837916,-91.04851531982422,5.818340301513672,0.5262063947206695,-88.70442199707031,6.732887268066406,-91.04851531982422,5.818340301513672
15,15,-93.73101806640625,6.241759300231934,-93.73101806640625,6.241759300231934,0.0,-91.36724090576172,8.189172744750977,3.0626559697553764,-91.7130126953125,6.020906925201416,2.030054543434694,-90.94020080566406,6.907647132873535,-91.7130126953125,6.020906925201416
16,16,-97.24320983886719,6.612377643585205,-97.24320983886719,6.612377643585205,0.0,-94.33586883544922,9.251458168029785,3.9264968769449036,-96.02459716796875,7.136368751525879,1.3264929411327897,-93.49579620361328,7.484539031982422,-96.02459716796875,7.136368751525879
17,17,-100.48795318603516,6.946656227111816,-100.48795318603516,6.946656227111816,0.0,-94.44417572021484,9.874260902404785,6.715513025164544,-99.08064270019531,8.047913551330566,1.7869780350357467,-95.17170715332031,8.214934349060059,-99.08064270019531,8.047913551330566
18,18,-103.73233032226562,7.28089714050293,-103.73233032226562,7.28089714050293,0.0,-96.62428283691406,8.625452995300293,7.234097697756268,-101.77753448486328,10.576519966125488,3.831756330286406,-96.97887420654297,8.378315925598145,-101.77753448486328,10.576519966125488
19,19,-107.29228973388672,7.647648811340332,-107.29228973388672,7.647648811340332,0.0,-100.97970581054688,8.872091293334961,6.430239123152561,-103.41645812988281,10.453963279724121,4.7851302508976366,-99.72626495361328,8.593035697937012,-103.41645812988281,10.453963279724121
20,20,-110.61548614501953,7.9523024559021,-110.61548614501953,7.9523024559021,0.0,-111.47341918945312,2.6861813068389893,5.335548806387293,-110.33811950683594,7.9942851066589355,0.28052592561444134,-106.62487030029297,6.656018257141113,-110.33811950683594,7.9942851066589355
21,21,-113.93445587158203,8.25656795501709,-113.93445587158203,8.25656795501709,0.0,-115.05255126953125,2.9195103645324707,5.452918580271001,-112.73841094970703,6.7148566246032715,1.95125530914571,-112.29004669189453,5.137929439544678,-112.73841094970703,6.7148566246032715
22,22,-117.24945068359375,8.560468673706055,-117.24945068359375,8.560468673706055,0.0,-117.62313842773438,3.155886650085449,5.417485521915486,-117.46206665039062,6.124951362609863,2.4447801786635526,-116.92451477050781,4.0705695152282715,-117.46206665039062,6.124951362609863
23,23,-120.81004333496094,8.859625816345215,-120.81004333496094,8.859625816345215,0.0,-119.18170928955078,3.7335593700408936,5.3784783141116055,-121.1566162109375,5.415102005004883,3.4619152279126064,-120.16468811035156,3.5072412490844727,-121.1566162109375,5.415102005004883
24,24,-124.06947326660156,9.133479118347168,-124.06947326660156,9.133479118347168,0.0,-120.9970703125,5.256384372711182,4.946870079051013,-123.17557525634766,6.808176517486572,2.4912016855937105,-123.00093841552734,3.7140772342681885,-123.17557525634766,6.808176517486572
25,25,-127.31895446777344,9.40649700164795,-127.31895446777344,9.40649700164795,0.0,-129.04917907714844,7.090313911437988,2.8910865269412875,-127.0973129272461,8.29610824584961,1.13229331954698,-127.23973846435547,4.635297775268555,-127.0973129272461,8.29610824584961
26,26,-130.83126831054688,9.741641998291016,-130.83126831054688,9.741641998291016,0.0,-131.28839111328125,7.091537952423096,2.689240173488647,-130.373291015625,9.000733375549316,0.8710274335042265,-131.0530548095703,5.395224094390869,-130.373291015625,9.000733375549316
27,27,-134.03652954101562,10.047489166259766,-134.03652954101562,10.047489166259766,0.0,-126.20085144042969,6.065316200256348,8.78951379924797,-130.5661163330078,8.753010749816895,3.703976539470994,-132.31431579589844,5.637388706207275,-130.5661163330078,8.753010749816895
28,28,-137.2352752685547,10.352712631225586,-137.2352752685547,10.352712631225586,0.0,-135.86257934570312,6.57949161529541,4.01515764717532,-132.78506469726562,9.215417861938477,4.593235626555723,-135.60745239257812,6.011130332946777,-132.78506469726562,9.215417861938477
29,29,-140.4192352294922,10.665609359741211,-140.4192352294922,10.665609359741211,0.0,-144.15194702148438,7.7705912590026855,4.723797955637098,-137.0161895751953,9.50062370300293,3.5969308174657417,-140.7735595703125,6.7167463302612305,-137.0161895751953,9.50062370300293
30,30,-143.60858154296875,10.979033470153809,-143.60858154296875,10.979033470153809,0.0,-144.25050354003906,7.868905067443848,3.175683002389557,-140.73193359375,10.152936935424805,2.992914784693294,-144.33531188964844,7.284212112426758,-140.73193359375,10.152936935424805
31,31,-147.09031677246094,11.321191787719727,-147.09031677246094,11.321191787719727,0.0,-148.79559326171875,8.188611030578613,3.5666553106273446,-144.338623046875,9.649158477783203,3.219862380439,-148.25057983398438,7.8054327964782715,-144.338623046875,9.649158477783203
32,32,-150.38534545898438,11.621426582336426,-150.38534545898438,11.621426582336426,0.0,-153.23220825195312,8.310690879821777,4.366417141535494,-148.66552734375,10.027427673339844,2.3449108450793203,-152.39002990722656,8.213362693786621,-148.66552734375,10.027427673339844
33,33,-153.68882751464844,11.922432899475098,-153.68882751464844,11.922432899475098,0.0,-157.7410888671875,8.197811126708984,5.5039648817416245,-152.76866149902344,10.100796699523926,2.0408488286210065,-156.7094268798828,8.442659378051758,-152.76866149902344,10.100796699523926
34,34,-156.9862060546875,12.222880363464355,-156.9862060546875,12.222880363464355,0.0,-157.75709533691406,8.207141876220703,4.089061736313322,-156.85784912109375,10.442017555236816,1.7854825241736942,-159.58758544921875,8.574945449829102,-156.85784912109375,10.442017555236816
35,35,-161.97410583496094,12.701958656311035,-161.97410583496094,12.701958656311035,0.0,-162.41464233398438,12.094858169555664,0.750095599234148,-160.27305603027344,12.079313278198242,1.8114242200303619,-162.95880126953125,10.022003173828125,-160.27305603027344,12.079313278198242
