frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_1_s_003_v3d.jpg,3331.729418,395.943425,832.932355,98.985856,104.287585,0,18150,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_1_s_003_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_0_s_082_v3d.jpg,3308.744413,474.635109,827.186103,118.658777,132.304481,1000000000,16593,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_0_s_082_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_0_s_017_v3d.jpg,3326.103394,491.089252,831.525849,122.772313,89.687888,2000000000,18051,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_0_s_017_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_13_2_s_015_v3d.jpg,3332.243492,523.206872,833.060873,130.801718,92.245882,3000000000,19724,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_13_2_s_015_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_2_s_070_v3d.jpg,3290.601921,559.929751,822.650480,139.982438,128.698018,4000000000,18201,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_2_s_070_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_095_v3d.jpg,3293.210991,597.692187,823.302748,149.423047,175.118305,5000000000,16743,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_095_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_2_s_035_v3d.jpg,3277.470866,618.307496,819.367717,154.576874,86.929589,6000000000,18237,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_2_s_035_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_1_s_045_v3d.jpg,3247.725113,638.349371,811.931278,159.587343,110.637344,7000000000,18102,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_12_1_s_045_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_006_v3d.jpg,3293.472300,695.074176,823.368075,173.768544,186.421852,8000000000,16756,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_006_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_094_v3d.jpg,3311.641939,724.330995,827.910485,181.082749,72.668407,9000000000,16778,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_11_2_s_094_v3d.jpg
