frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-18.780745674413577,-2.1595981213156596,0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,-13.725164413452148,-1.2636386156082153,5.134360062203189,36,45.585968017578125,39.88373565673828,-8.10112190246582,-1.4836629629135132,10.70099383304967,-15.726602554321289,-1.8580862283706665,-16.039731979370117,-1.6612141132354736,-8.10112190246582,-1.4836629629135132,36
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-14.696098432583529,-1.416908267951058,0,-18.780745674413577,-2.1595981213156596,7.17288893597703,-13.827496528625488,-1.4174894094467163,12.09183994542795,36,45.11065673828125,39.18145751953125,-8.236135482788086,-1.5946162939071655,17.68365769660269,-13.381223678588867,-1.9105896949768066,-14.154746055603027,-1.4172699451446533,-8.236135482788086,-1.5946162939071655,36
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-12.560731340845244,-1.1731325728666717,0,-18.780745674413577,-2.1595981213156596,10.149532933584515,-14.285270690917969,-1.2087042331695557,14.59623177309219,36,49.56132888793945,40.08137893676758,-9.200145721435547,-1.4000201225280762,19.6826936842467,-12.430402755737305,-1.917011022567749,-13.55868911743164,-1.1942663192749023,-9.200145721435547,-1.4000201225280762,36
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-12.343676994610604,-0.9581979844729884,0,-18.780745674413577,-2.1595981213156596,13.125305113342373,-17.921974182128906,-1.1044631004333496,13.922706084231278,36,66.56033325195312,42.7310676574707,-12.705677032470703,-1.2032496929168701,19.13992906917868,-13.96538257598877,-1.8128411769866943,-15.174590110778809,-1.0369060039520264,-12.705677032470703,-1.2032496929168701,36
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-14.866627139014437,-0.8262728834326761,0,-18.780745674413577,-2.1595981213156596,16.101159810096373,-18.259353637695312,-0.8167037963867188,16.546478773147797,36,66.29664611816406,44.02608871459961,-13.774850845336914,-0.9978827238082886,21.033446296295477,-15.323163986206055,-1.5854830741882324,-16.511354446411133,-0.8214505910873413,-13.774850845336914,-0.9978827238082886,36
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-16.667393622178825,-0.6094321568781937,0,-18.780745674413577,-2.1595981213156596,19.390355987150517,-22.079648971557617,-0.44820138812065125,15.998608937423068,36,49.69124221801758,49.194828033447266,-22.079648971557617,-0.44820138812065125,15.998608937423068,-18.197322845458984,-1.2248022556304932,-19.264694213867188,-0.536378026008606,-22.079648971557617,-0.44820138812065125,36
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-20.097035053074723,-0.3047959575994947,0,-18.780745674413577,-2.1595981213156596,22.672870662709176,-19.159847259521484,1.090709924697876,22.206787755376588,36,60.40385437011719,50.597328186035156,-19.159847259521484,1.090709924697876,22.206787755376588,-18.774736404418945,-0.30257201194763184,-19.715532302856445,0.30599385499954224,-19.159847259521484,1.090709924697876,36
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-20.45206655225107,0.6945775717350305,0,-18.780745674413577,-2.1595981213156596,25.964114853705144,-16.180355072021484,1.423409342765808,28.456339778194177,36,64.25491333007812,48.48727035522461,-16.180355072021484,1.423409342765808,28.456339778194177,-17.94087028503418,0.4845646619796753,-18.761642456054688,1.0173665285110474,-16.180355072021484,1.423409342765808,36
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-19.083781745744748,1.4872428881558841,0,-18.780745674413577,-2.1595981213156596,29.300308834695766,-14.430900573730469,1.1206741333007812,33.509922074140704,36,51.06735610961914,49.0215950012207,-14.430900573730469,1.1206741333007812,33.509922074140704,-16.249155044555664,0.8681290149688721,-16.955957412719727,1.3290326595306396,-14.430900573730469,1.1206741333007812,36
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-16.76519553055127,1.7592088311036465,0,-18.780745674413577,-2.1595981213156596,32.636387987850625,-15.933380126953125,2.1313886642456055,35.341659532142494,36,61.20907974243164,50.26709747314453,-11.485370635986328,1.813934564590454,39.780495195754305,-15.84052848815918,1.536279559135437,-16.431354522705078,1.9242068529129028,-11.485370635986328,1.813934564590454,36
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-16.159464589886934,2.39588289857157,0,-18.780745674413577,-2.1595981213156596,35.97951251644341,-13.45564079284668,0.9541906714439392,41.13225658839189,36,41.82825469970703,55.874053955078125,-9.634605407714844,0.06339167058467865,44.97037219196712,-14.334531784057617,1.4697502851486206,-14.838534355163574,1.803256630897522,-9.634605407714844,0.06339167058467865,36
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-14.244728075816605,2.1246011215923337,538,-11.1834053220594,6.701028547681233,47.01317452772136,-6.509422302246094,2.1482133865356445,51.42265783566333,36,41.46106719970703,49.79349136352539,-6.248018741607666,-0.3339744806289673,51.72226120195821,-10.198870658874512,1.8349263668060303,-10.64830493927002,2.134356737136841,-6.248018741607666,-0.3339744806289673,36
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-9.152839501824818,2.4581748711598954,539,-6.98589148821037,4.046159891801381,54.33337957475304,-8.83273696899414,2.3057782649993896,52.44972277655818,36,55.89464569091797,53.74795150756836,-8.83273696899414,2.3057782649993896,52.44972277655818,-8.67026424407959,2.149773120880127,-9.033101081848145,2.3957369327545166,-8.83273696899414,2.3057782649993896,36
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-7.506745127301946,2.7037924623729612,539,-6.98589148821037,4.046159891801381,57.66365154783464,-8.263040542602539,0.7563955783843994,56.38400904703058,36,50.82511901855469,47.80988693237305,-7.9028000831604,-1.5383179187774658,56.85479548675252,-7.4892730712890625,1.6559048891067505,-7.826422691345215,1.8862078189849854,-7.9028000831604,-1.5383179187774658,36
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-6.382019026268173,1.9892648718416839,539,-6.98589148821037,4.046159891801381,60.99208830508818,-11.147300720214844,1.055655837059021,56.83853863286831,36,57.66009521484375,49.25151443481445,-10.904383659362793,-1.315666913986206,57.19793014664295,-7.957564830780029,1.3922715187072754,-8.264039039611816,1.6043859720230103,-10.904383659362793,-1.315666913986206,36
