frame_id,reference_x,reference_y,search_center_error_m,visual_error_m,final_error_m
0,-37.63298034667969,0.8348962068557739,8.0,8.519412051018847,7.811850659777988
1,-47.69226837158203,1.7922438383102417,8.000000000000004,2.38544453587961,1.754041513165561
2,-50.9120979309082,2.1374623775482178,8.000000000000002,2.652242532094329,1.9265961717196118
3,-54.1414794921875,2.4837052822113037,8.0,4.778710555690941,3.4484585504228797
4,-57.659645080566406,2.8609108924865723,7.999999999999999,4.7696967093471025,4.240684011531851
5,-60.85377502441406,3.1642963886260986,8.000000000000002,11.199050042290112,6.505978753398173
6,-64.02477264404297,3.465484857559204,8.0,3.070334873045553,5.6679465383522905
7,-67.50447845458984,3.795994520187378,8.0,14.096131439548879,10.126158474988515
8,-70.70535278320312,4.076558589935303,8.0,7.521104969086164,11.841822799325126
9,-73.90149688720703,4.35670804977417,8.0,4.752346964099028,9.604314119788183
10,-77.41057586669922,4.6642866134643555,7.999999999999997,13.393839436734583,12.60571900623981
11,-80.71418762207031,4.9646830558776855,8.0,14.436129516817395,3.680103153867247
12,-84.01985931396484,5.2652668952941895,8.0,9.4805780360298,3.5220380190122595
13,-87.32689666748047,5.565974712371826,8.0,11.166489311722195,4.157051062487598
14,-90.52931213378906,5.903904438018799,8.000000000000002,16.6218501860552,8.157937519764893
15,-93.73101806640625,6.241759300231934,7.999999999999999,4.752000641236019,3.306159003250194
16,-97.24320983886719,6.612377643585205,8.0,10.74077889834243,5.7825842354996935
17,-100.48795318603516,6.946656227111816,8.0,9.687902119630353,7.96184313955718
18,-103.73233032226562,7.28089714050293,7.999999999999997,6.386726201480534,6.285964191918942
19,-107.29228973388672,7.647648811340332,8.000000000000004,6.8362639344138145,6.515594719679018
20,-110.61548614501953,7.9523024559021,8.000000000000002,7.395410861786998,6.870762804242108
21,-113.93445587158203,8.25656795501709,7.999999999999998,5.6130363606239255,6.627889858984119
22,-117.24945068359375,8.560468673706055,7.999999999999998,6.35869851308036,6.7642929184349425
23,-120.81004333496094,8.859625816345215,7.999999999999995,6.227792178567995,7.860309461410758
24,-124.06947326660156,9.133479118347168,8.000000000000004,6.156698060288171,6.4047856117666395
25,-127.31895446777344,9.40649700164795,8.0,10.283387799630978,7.091568413764802
26,-130.83126831054688,9.741641998291016,7.999999999999995,1.4714641014271017,5.946575216594112
27,-134.03652954101562,10.047489166259766,7.999999999999998,9.967383283646308,3.782578185722333
28,-137.2352752685547,10.352712631225586,8.000000000000005,7.7253305529385345,5.957721071808939
29,-140.4192352294922,10.665609359741211,8.0,8.520844192874868,2.3142059246298228
30,-143.60858154296875,10.979033470153809,8.000000000000007,11.666764077982702,2.5447392109970095
31,-147.09031677246094,11.321191787719727,7.999999999999995,2.7556680157766285,2.317456944968753
32,-150.38534545898438,11.621426582336426,8.00000000000001,8.004943772407731,1.2972327017705978
33,-153.68882751464844,11.922432899475098,7.999999999999997,7.146510699625879,3.328830099580711
34,-156.9862060546875,12.222880363464355,7.999999999999995,4.950737631706445,3.78396498688545
35,-161.97410583496094,12.701958656311035,7.999999999999997,12.968606613824347,1.9298016280658423
36,-166.95358276367188,13.180227279663086,8.0,8.000714542981171,6.451424657262523
37,-170.4643096923828,13.542064666748047,8.000000000000004,8.910370416407067,2.2795234902982813
38,-173.6732940673828,13.872800827026367,8.0,11.973507048037662,5.037170977242821
39,-176.89031982421875,14.204366683959961,7.999999999999994,4.610464590877339,3.3891336353596686
40,-180.07899475097656,14.495210647583008,7.9999999999999964,7.727019138676349,2.7829929063906294
41,-183.2713623046875,14.786392211914062,7.999999999999999,7.826773195809508,4.887887378224901
42,-186.7760009765625,15.10605525970459,8.000000000000002,6.349074149230695,5.562340461898818
43,-190.19520568847656,15.40483283996582,8.000000000000009,11.62573483699788,3.3550312898695798
44,-193.5978240966797,15.702159881591797,8.0,10.773229400867127,9.389614161605913
45,-196.71273803710938,15.974347114562988,8.000000000000004,12.441307599755582,3.7837488491889495
46,-199.96063232421875,16.28047752380371,7.999999999999999,9.14410373769977,6.510038377829174
47,-203.51315307617188,16.61532211303711,8.0,5.3115366267345445,4.819700314796108
48,-206.75160217285156,16.920562744140625,7.999999999999987,10.446041479613907,2.6654862540722744
49,-210.1930389404297,17.253925323486328,8.0,9.92586973471808,5.0356739626234
50,-213.3181915283203,17.556650161743164,7.999999999999997,1.912904401390417,3.464082724436152
51,-216.74961853027344,17.889041900634766,7.999999999999997,11.6521016647857,7.430799326450911
52,-219.85296630859375,18.18168067932129,8.0,7.746725726919691,9.766781913709659
53,-223.26548767089844,18.50347328186035,8.00000000000001,21.001540457232394,4.415575708426486
54,-226.6659393310547,18.824125289916992,7.9999999999999964,16.383045004394866,11.992546053515548
55,-229.90402221679688,19.161306381225586,8.000000000000004,12.320979352094382,13.609643506108172
56,-233.15289306640625,19.499608993530273,8.000000000000007,20.218859218134575,8.105058605312909
57,-236.7150115966797,19.870529174804688,8.000000000000012,10.162133446483022,8.033029526962366
58,-241.94894409179688,20.40029525756836,8.000000000000002,3.330545223947159,6.3087985420362225
59,-246.72323608398438,20.88353729248047,8.000000000000002,16.28342066249701,9.01078663406108
60,-250.1058349609375,21.189523696899414,8.00000000000001,4.535113481822864,5.508083722372027
61,-253.18551635742188,21.468109130859375,7.999999999999986,9.398337934113362,5.374866309218046
62,-256.56805419921875,21.774091720581055,7.999999999999992,14.130420328589047,6.0120609477912685
63,-259.78179931640625,22.02918815612793,8.000000000000002,4.819926596838675,0.48027152306374316
64,-262.99114990234375,22.283937454223633,7.999999999999987,13.536452669214885,4.595630026922829
65,-266.5252380371094,22.56446075439453,7.99999999999999,4.686300719484112,4.703888577203484
66,-269.7339172363281,22.84096336364746,8.0,3.8930497054027597,3.6417574986828654
67,-272.9421081542969,23.117422103881836,8.0,15.211129599080259,1.2493804707735168
68,-276.4721984863281,23.421621322631836,7.99999999999999,9.544689439764316,6.6979179908911535
69,-279.8583984375,23.757869720458984,8.000000000000014,10.568106511938812,5.8063851403595175
70,-282.95196533203125,24.0650577545166,7.999999999999979,21.961835074922988,13.724804134707648
71,-286.3374328613281,24.40123176574707,7.999999999999991,5.7659954111185625,11.540333583236865
72,-289.56787109375,24.758047103881836,7.999999999999993,12.943596889837206,5.827371495452792
73,-292.791015625,25.11405372619629,8.00000000000002,3.3958462017805395,4.109268925495825
74,-296.3150329589844,25.5032958984375,8.000000000000012,10.055670423506605,4.752121869055487
75,-299.6627502441406,25.858945846557617,8.000000000000009,9.09372099284021,3.3701796722355666
76,-303.0234375,26.21597671508789,8.000000000000007,7.2368432622288905,7.997463681369154
77,-306.37432861328125,26.571962356567383,7.999999999999986,12.389113521002502,4.85971148914231
78,-309.93170166015625,26.87871551513672,7.999999999999986,6.243058707694128,4.181682536183262
79,-313.1907958984375,27.159746170043945,7.999999999999997,10.54386104876745,7.471932808727622
80,-316.4438171386719,27.44025421142578,8.0,9.70856341063685,3.7991142701933405
81,-321.592041015625,27.871477127075195,7.999999999999981,5.646073950895411,6.200120812398247
82,-326.2784423828125,28.264019012451172,8.000000000000005,11.692895380869606,7.304098139475749
83,-329.66363525390625,28.562585830688477,7.999999999999991,3.5692166638533998,5.9588713454045505
84,-332.744140625,28.834280014038086,8.0,7.007627066622773,7.82119730132205
85,-336.1232604980469,29.13231086730957,8.000000000000014,13.635077545124634,2.7799171600770545
86,-339.6257019042969,29.462242126464844,8.000000000000012,6.137048568448146,6.304207863490409
87,-342.8448791503906,29.765491485595703,7.999999999999987,10.403131043987138,6.373210326678619
88,-346.0498046875,30.067394256591797,8.000000000000005,12.822437367268293,2.9621346693616233
89,-349.5847473144531,30.437746047973633,7.999999999999986,7.5344504209896535,7.6118112069447434
90,-352.80938720703125,30.775583267211914,7.999999999999985,10.414274803030667,4.371594345021415
91,-356.03759765625,31.113798141479492,8.000000000000025,3.740853627918702,5.34925252098143
92,-359.28173828125,31.43756103515625,8.000000000000007,5.277325900871423,6.6966861697829945
93,-362.83331298828125,31.792009353637695,8.0,8.736407970352206,6.273261635891195
94,-366.0764465332031,32.11567306518555,8.000000000000021,6.57554482985901,8.62370482045695
95,-369.61279296875,32.450355529785156,8.000000000000016,6.708863894420699,7.1133391550394665
96,-372.840576171875,32.75583267211914,8.00000000000001,11.845765314147673,8.837203243868407
97,-376.074462890625,33.0618896484375,7.999999999999999,3.9954329154993133,8.640086389125159
98,-379.28497314453125,33.342430114746094,7.999999999999995,15.00728255656201,5.742316579271378
99,-382.8072509765625,33.650211334228516,7.999999999999992,12.430518670759495,10.12355090621028
100,-386.01123046875,33.930179595947266,8.000000000000014,11.315348896176323,6.72506665940147
101,-389.1904296875,34.22496032714844,7.999999999999997,13.367036267851761,5.796137694876658
102,-392.3679504394531,34.51958084106445,8.000000000000002,5.1907127811014435,7.757432543581818
103,-395.8560485839844,34.84300231933594,7.999999999999981,10.860717887626977,5.263530959772862
104,-399.0557861328125,35.11958312988281,7.999999999999997,11.334966944059301,6.314138512196598
105,-402.5732727050781,35.42363357543945,7.999999999999999,12.171031918455665,7.204673727280827
