frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-18.780745674413577,-2.1595981213156596,0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,-13.725164413452148,-1.2636386156082153,5.134360062203189,36,45.585968017578125,39.88373565673828,-13.141615867614746,-1.7802927494049072,5.651872821968729,-13.329120635986328,-1.5114167928695679,-13.141615867614746,-1.7802927494049072,-8.10112190246582,-1.4836629629135132,36
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-10.37733653199743,-1.5943586792158302,539,-6.98589148821037,4.046159891801381,19.717293178070086,-1.7420920133590698,-0.29650792479515076,24.20507278902326,36,22.396936416625977,24.925989151000977,-3.42488431930542,-0.981850266456604,22.49942825936809,-0.8929257392883301,-0.8314563035964966,-3.42488431930542,-0.981850266456604,-1.1416380405426025,-0.7449494004249573,36
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,2.533156124402523,-0.5098961062533063,541,1.409136179487632,-1.2635774199583238,30.290733594419105,-1.272647500038147,-0.8183382749557495,27.610967217983646,36,25.668781280517578,27.064472198486328,0.14904163777828217,-0.7036934494972229,29.0341453078291,-0.18057966232299805,-1.5083308219909668,0.14904163777828217,-0.7036934494972229,-1.272647500038147,-0.8183382749557495,36
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,5.141122510927941,-0.3096086909021254,542,5.606650013336605,-3.918446075838176,37.573098148362355,-1.1436442136764526,-1.9063438177108765,30.716515702094394,36,29.92923355102539,31.631771087646484,1.2901277542114258,-0.6940168738365173,33.13334479027616,0.013540148735046387,-2.639111042022705,1.2901277542114258,-0.6940168738365173,-1.8781094551086426,-1.0138450860977173,36
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,4.928929252294984,-0.43320794131891716,542,5.606650013336605,-3.918446075838176,40.54853136132613,-1.3301608562469482,-2.142007350921631,33.510439596778866,36,33.053977966308594,45.807167053222656,1.2560547590255737,-1.2308694124221802,36.06607171699372,-0.1977168321609497,-2.8611886501312256,1.2560547590255737,-1.2308694124221802,-2.339487075805664,-2.2720680236816406,36
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,3.7445903135258845,-1.216461422355822,542,5.606650013336605,-3.918446075838176,43.83728804053692,-1.7357966899871826,-3.0367627143859863,36.44778655375078,36,40.955894470214844,58.45221710205078,0.38304880261421204,-1.987835168838501,38.499250126225135,-0.6825023889541626,-3.707998275756836,0.38304880261421204,-1.987835168838501,-3.879924774169922,-3.188666582107544,36
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,1.8971516077941502,-2.189948571563185,542,5.606650013336605,-3.918446075838176,47.1194250027884,-2.057440757751465,-3.4249067306518555,39.44139153258422,36,42.17064666748047,68.78443908691406,-0.7971988320350647,-2.599576711654663,40.634184576475356,-1.104438304901123,-4.034684658050537,-0.7971988320350647,-2.599576711654663,-4.192998886108398,-3.2877895832061768,36
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-0.021396727808388083,-2.908363705179089,542,5.606650013336605,-3.918446075838176,50.41033970637369,-1.4381093978881836,-3.022428512573242,43.31567985332898,36,41.261207580566406,67.66697692871094,-1.420987844467163,-2.8858208656311035,43.32217025387303,-0.5824172496795654,-3.5725302696228027,-1.420987844467163,-2.8858208656311035,-3.1343915462493896,-2.8513412475585938,36
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-1.016222501022112,-3.1890579041012566,542,5.606650013336605,-3.918446075838176,53.746302493672374,-2.1803812980651855,-3.9414291381835938,45.995665704792486,36,42.4575309753418,73.1020736694336,-2.448500871658325,-3.332719087600708,45.67080971923313,-1.4231504201889038,-4.43112325668335,-2.448500871658325,-3.332719087600708,-4.283222675323486,-3.5657262802124023,36
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-2.4186414642417966,-3.6701709944631786,542,5.606650013336605,-3.918446075838176,57.08217740306869,-2.935396194458008,-2.3586266040802,48.44350531906149,36,44.539344787597656,50.33071517944336,-4.312798976898193,-1.3327147960662842,47.00639438313641,-2.2698593139648438,-2.7922229766845703,-4.312798976898193,-1.3327147960662842,-6.8600053787231445,1.2063173055648804,36
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-4.776745430206516,-1.1246568318064734,542,5.606650013336605,-3.918446075838176,60.42511981833821,-2.8792457580566406,-4.381929874420166,52.02653489300956,36,38.48641586303711,73.1304931640625,-5.28848123550415,-2.138014078140259,49.42260328055267,-2.286583423614502,-4.771100044250488,-5.28848123550415,-2.138014078140259,-5.872872829437256,-3.9746618270874023,36
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-5.885355503817917,-2.1709025039847383,542,5.606650013336605,-3.918446075838176,63.784999122115295,-2.4355361461639404,-3.6430091857910156,55.751524006242704,36,38.754676818847656,67.96151733398438,-5.456263065338135,-2.5948116779327393,52.64960019701035,-1.8902900218963623,-4.003372669219971,-5.456263065338135,-2.5948116779327393,-4.937290668487549,-3.2567906379699707,36
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-5.94054576004284,-2.728369423366686,542,5.606650013336605,-3.918446075838176,67.15202153469463,-2.810220241546631,-3.86220121383667,58.76725916713396,36,46.297386169433594,63.02855682373047,-6.009565353393555,-3.0141632556915283,55.5015073458886,-2.3115336894989014,-4.194372177124023,-6.009565353393555,-3.0141632556915283,-6.111048221588135,-3.4205408096313477,36
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-6.512139217044672,-3.2153867849293896,542,5.606650013336605,-3.918446075838176,70.51029284985471,-4.036416053771973,-4.286972999572754,60.950446374735236,36,37.9353141784668,55.9144287109375,-6.415201663970947,-3.544523239135742,58.506929936338196,-3.57133412361145,-4.598893642425537,-6.415201663970947,-3.544523239135742,-6.305500507354736,-3.9674386978149414,36
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-6.892288576568344,-3.823878921155993,542,5.606650013336605,-3.918446075838176,73.86452585831778,-4.593408584594727,-4.4787163734436035,63.772200098593196,36,43.300621032714844,55.65351867675781,-7.490084648132324,-4.006504535675049,60.84099765902363,-4.157733917236328,-4.773020267486572,-7.490084648132324,-4.006504535675049,-8.301173210144043,-4.253291606903076,36
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-8.125243806166457,-4.329779151003204,542,5.606650013336605,-3.918446075838176,77.21889423032293,-5.031096458435059,-5.542381763458252,66.81923888037173,36,43.901893615722656,61.45262908935547,-9.23958969116211,-4.593574523925781,62.52522014851134,-4.620608806610107,-5.8217082023620605,-9.23958969116211,-4.593574523925781,-10.726484298706055,-4.997481346130371,36
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-10.168429557513228,-4.98109213808788,542,5.606650013336605,-3.918446075838176,80.5771988679181,-6.1284003257751465,-5.601820945739746,69.0955772554691,36,35.479393005371094,63.804256439208984,-11.065084457397461,-4.969167232513428,64.11853412531897,-5.747118949890137,-5.8639936447143555,-11.065084457397461,-4.969167232513428,-12.01318359375,-4.95072078704834,36
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-12.228831000152192,-5.353778086288352,542,5.606650013336605,-3.918446075838176,83.92024472560101,-5.342818260192871,-5.128572940826416,73.1577786311609,36,40.14927291870117,64.95204162597656,-11.895172119140625,-5.104257583618164,66.65435307025133,-4.990876197814941,-5.374164581298828,-11.895172119140625,-5.104257583618164,-11.462972640991211,-4.722421169281006,36
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-12.970297028564831,-5.428398209276575,542,5.606650013336605,-3.918446075838176,87.25839782960485,-4.551647663116455,-5.98046875,77.38577950974003,36,45.40336608886719,62.74309158325195,-12.990432739257812,-5.400088310241699,68.94441497348255,-4.216023921966553,-6.218297958374023,-12.990432739257812,-5.400088310241699,-13.019413948059082,-5.359071731567383,36
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-14.07092474736416,-5.71741991539269,542,5.606650013336605,-3.918446075838176,90.60149200714805,-4.224875450134277,-6.467108726501465,81.11458135846334,36,46.09125900268555,68.35587310791016,-13.38625717163086,-5.797393798828125,71.94755374612738,-3.8934333324432373,-6.704605579376221,-13.38625717163086,-5.797393798828125,-12.44083023071289,-5.924180030822754,36
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-14.286153314573099,-6.133891978215888,542,5.606650013336605,-3.918446075838176,93.91512017156106,-3.3747923374176025,-6.253172397613525,85.24118117668088,36,51.119667053222656,71.04267883300781,-12.980827331542969,-6.246555805206299,75.72263743582577,-3.0435681343078613,-6.492558002471924,-12.980827331542969,-6.246555805206299,-11.043306350708008,-6.427124500274658,36
