frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.632978691184114,0.8348961808190729,0,-37.632978691184114,0.8348961808190729,1.6557003061335768e-06,-29.69103240966797,0.6151264905929565,7.944988090764576,36,26.90958595275879,51.762840270996094,-28.937267303466797,0.3916392922401428,8.707003044805793,-29.11277198791504,0.25203144550323486,-28.937267303466797,0.3916392922401428,-24.349071502685547,-0.058247704058885574,36
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-24.674663819146957,0.17435648503291934,0,-37.632978691184114,0.8348961808190729,10.104742619753551,-30.094926834106445,1.3362348079681396,17.60324894507594,36,30.34823226928711,53.58795166015625,-24.512100219726562,0.672124981880188,23.207215727028192,-29.06782341003418,0.68809974193573,-24.512100219726562,0.672124981880188,-24.42050552368164,1.0436713695526123,36
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-20.169176030991036,0.6802525679739015,1419,-11.398127629631972,11.207437608984378,40.5415626199707,-11.626811027526855,5.363905429840088,39.41755575692979,36,52.17705535888672,50.58015823364258,-14.40844440460205,2.038978099822998,36.503786377875414,-10.468955993652344,4.630517959594727,-14.40844440460205,2.038978099822998,-8.416109085083008,2.993978977203369,36
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-7.750407334453367,2.5452464188520523,1421,-2.9949001384795793,5.816095520501335,51.25502321027074,-6.380931377410889,3.572237968444824,47.772951129618214,36,45.84325408935547,54.3125,-7.005184650421143,3.085527181625366,47.1401366248396,-5.297117710113525,2.8823904991149902,-7.005184650421143,3.085527181625366,-6.380931377410889,3.572237968444824,36
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-0.10374681158795873,3.759350611916864,1422,1.2067136070966171,3.1204244762597,58.86693072043729,-4.844212055206299,3.726491928100586,52.82252546201775,36,45.80121994018555,58.724647521972656,-3.287196397781372,3.6415555477142334,54.37805239101367,-3.915050983428955,3.131213665008545,-3.287196397781372,3.6415555477142334,-6.346363067626953,3.5111660957336426,36
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,2.7080209467542926,4.282920920583314,1422,1.2067136070966171,3.1204244762597,62.06050413851438,-4.8649115562438965,3.6835570335388184,55.991271320400955,36,44.511878967285156,60.05889892578125,-1.6770070791244507,3.9026052951812744,59.181373458987544,-4.105181694030762,3.1919851303100586,-1.6770070791244507,3.9026052951812744,-6.3127570152282715,3.4371964931488037,36
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,3.162276457618685,4.44690727495029,1422,1.2067136070966171,3.1204244762597,65.2323988919567,-6.185873985290527,4.041403770446777,57.84176588462403,36,47.47165298461914,56.81904220581055,-1.8464714288711548,4.2231125831604,62.18291680015691,-5.53931999206543,3.6189985275268555,-1.8464714288711548,4.2231125831604,-8.091667175292969,3.947889804840088,36
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,1.7125241100544497,4.712675318731328,1422,1.2067136070966171,3.1204244762597,68.71451309164766,-6.914499759674072,4.07541036605835,60.59062296647288,36,49.89125442504883,57.73556137084961,-3.0571670532226562,4.383504867553711,64.44998925735408,-6.349976539611816,3.7029242515563965,-3.0571670532226562,4.383504867553711,-9.514852523803711,3.942714214324951,36
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-0.7046975015883681,4.793659341232188,1422,1.2067136070966171,3.1204244762597,71.91842243101702,-7.397218227386475,3.7488465309143066,63.308982744402186,36,54.282615661621094,57.219661712646484,-5.429722309112549,4.344245433807373,65.27617934619339,-6.900689125061035,3.417449951171875,-5.429722309112549,4.344245433807373,-12.392417907714844,3.7273831367492676,36
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-4.267660992027664,4.646055403033232,1422,1.2067136070966171,3.1204244762597,75.11838443903574,-7.413135528564453,3.1820311546325684,66.49873729602251,36,55.841880798339844,58.60021209716797,-7.888768672943115,4.151373386383057,66.01304756344965,-6.965684413909912,2.8800320625305176,-7.888768672943115,4.151373386383057,-13.213372230529785,3.4412121772766113,36
