protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,end_ms_enabled,kalman_pre_end_ms_x,kalman_pre_end_ms_y,end_ms_reference_x,end_ms_reference_y,end_ms_reference_anchor_index,end_ms_reference_anchor_x,end_ms_reference_anchor_y,end_ms_softms_x,end_ms_softms_y,end_ms_shift_from_kalman_m,end_ms_support,end_ms_mode_count,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,0,1,-18.780745674413577,-2.1595981213156596,-18.780746459960938,-2.1595981121063232,80930,-18.37133026123047,-0.3426637351512909,-32.28988265991211,3.2586448192596436,14.555210017586777,0.7418404817581177,1,0,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,3.292918638904934,1,0.0,0,0,0.7702486294625074,1.0,3.125312566757202,3.753549337387085,0,0,6,18,1,173.90999929632898,-37.296630859375,-0.22260963916778564,-35.54669952392578,-3.3409528732299805,1,-36.01709747314453,-1.048288106918335,17.256977081298828,0.7235755324363708,0.3990405201911926,0.3472084403038025,4.318165302276611,7.039966106414795,0,15.016669273376465,0.6406633853912354,15.030328740765844,5.806312084197998,7.941122055053711,0.7702486294625074,15.016669273376465,0.6406633853912354,4.368183731021896,0.6406633853912354,10.64848554235457,0.0,0.0,1,0.0,0.0,0.0,0.6073707342147827,-0.10402374714612961,-0.6826266050338745,-0.08778626471757889,0.35598473710558376,0.0,174.26598403343453,174.26598403343453,0.35598473710558376,0.26697131991386414,-0.14626099169254303,0.3918158266208422,1.0,14.007722127617583,-3.954473346921326,0,0,1,717.5556294593295,0.01914765426293057,14.007721345526456,0.6073707342147827,-32.28988265991211,3.2586448192596436,0.0,0.0,0.0,0,14.555209285067956,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,0,1,-25.755618053604664,-1.5670145457777678,-25.919267654418945,-1.4582853317260742,80434,-27.833980560302734,-0.28263363242149353,-36.96592330932617,1.1010717153549194,11.523438211892415,0.6814285516738892,1,1,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,7.172638198106864,-0.08775659650564194,-25.903594759791876,-1.3113877416942528,0.14773131551281982,4.147289530508379,1,0.0,0,0,0.7055877492843893,1.0,10.178937911987305,3.9389750957489014,1,1,6,18,1,174.0345939529819,-37.296630859375,-0.22260963916778564,-37.40284729003906,-2.6999671459198,1,-37.352821350097656,-0.7895376682281494,18.612613677978516,0.6079930067062378,0.5105271339416504,0.26522296667099,9.615884780883789,5.617275238037109,1,15.916872024536133,0.5042046308517456,8.755510574823566,11.274052619934082,6.487818717956543,0.7055877492843893,15.916872024536133,0.5042046308517456,11.363004508638936,0.5042046308517456,4.553867515897198,0.0,0.0,1,7.0,7.1728681568780965,-0.08775659650564194,0.5635818839073181,-0.14505238831043243,-0.9118771553039551,-0.12200941145420074,0.5059280133570059,0.0,174.41592730968597,174.41592730968597,0.026855428730252293,0.10945859551429749,-0.20509858429431915,0.24323118386605078,1.0,18.428475331601522,-1.3129928977921828,0,0,1,713.1348762553456,0.02519053926310752,11.255837133494659,6.609306269385668,-36.96592330932617,1.1010717153549194,5.149803671370954,7.172888153292986,0.0,0,11.33926407014745,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,0,1,-28.720354238535858,-1.1440318369589175,-28.881437301635742,-1.16508948802948,80434,-27.833980560302734,-0.28263363242149353,-36.78003692626953,1.7605527639389038,8.567093832258792,0.6878464818000793,1,2,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,9.988955534346497,-0.007433146303984173,-28.712539694649127,-1.0924732652520337,0.18384645075787778,5.760689288625106,1,0.0,0,0,0.6769582915395652,1.0,13.031463623046875,4.083316802978516,0,0,6,18,1,174.16806062516028,-37.296630859375,-0.22260963916778564,-41.7426872253418,-1.6729679107666016,1,-41.134342193603516,0.11540771275758743,22.468799591064453,0.10933828353881836,0.5510295629501343,0.19990262389183044,17.18063735961914,5.68528413772583,0,19.6043758392334,-0.0034332573413848877,9.455572007623335,18.962095260620117,6.536529541015625,0.6769582915395652,19.6043758392334,-0.0034332573413848877,14.1005908360803,-0.0034332573413848877,5.503785003153097,0.0,0.0,1,2.9947579231383785,2.9905785170504786,-0.15816178917884827,0.561151385307312,-0.15518610179424286,-0.9657189249992371,-0.12995870411396027,0.6073993313791252,0.0,174.51739862770808,174.51739862770808,0.1701284697426722,0.08062147349119186,-0.21932312846183777,0.11479189432448726,1.0,18.31360270186261,-1.9884729343470602,0,0,1,713.2497488850845,0.025033515774315028,8.164406632606546,2.415493172185813,-36.78003692626953,1.7605527639389038,0.6851780796605447,2.976644557493125,0.0,0,8.423019566448108,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,0,1,-31.676231733246617,-0.6630982037396189,-31.84273910522461,-0.8719794154167175,80186,-32.565303802490234,-0.2526208460330963,-42.66319274902344,2.95196795463562,11.56641758245091,0.6761391162872314,1,3,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,12.979656850511613,-0.15019510819435855,-31.671217217738405,-0.6332318748691104,0.29397303618590825,7.394414316124419,1,0.0,0,0,0.4720377126889016,1.0,15.878216743469238,4.223620414733887,0,0,6,18,1,174.29032893539016,-51.490604400634766,-0.13258513808250427,-47.65911102294922,-0.5178281664848328,1,-47.808860778808594,1.0229038000106812,29.201927185058594,-0.08493306487798691,0.5800948739051819,0.04262843728065491,11.096002578735352,6.333009719848633,0,26.044410705566406,-0.2202548086643219,12.923632499494207,13.234977722167969,7.130894660949707,0.4720377126889016,26.044410705566406,-0.2202548086643219,16.527760560406094,-0.2202548086643219,9.516650145160312,0.0,0.0,1,2.994746888018936,2.9884007504286356,-0.1948586106300354,0.5955057740211487,-0.16149094700813293,-0.9497702717781067,-0.1327415406703949,0.623817078431426,0.0,174.5338163747604,174.5338163747604,0.18654867247602713,0.12309432774782181,-0.22653496265411377,0.04320059864111359,1.0,24.289954660960213,-2.549017180964902,0,0,1,707.2733969259868,0.03320280411569158,11.165072765985393,2.3802667116715557,-42.66319274902344,2.95196795463562,6.002582160322846,2.9757724856927044,3.0268096746301416,0,11.476270759551184,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,0,1,-34.657650836816806,-0.37855969037464415,-34.80412292480469,-0.5788613557815552,80186,-32.565303802490234,-0.2526208460330963,-43.846641540527344,3.054135799407959,9.80922772079701,0.7160179615020752,1,4,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,15.968795077164724,-0.3338297688604594,-34.62400426608079,-0.1335142808439232,0.4803922859247441,6.267682966834619,1,0.0,0,0,0.6912579297021642,1.0,18.72028350830078,4.359691143035889,1,1,6,18,1,174.37554952582954,-51.490604400634766,-0.13258513808250427,-48.001155853271484,-0.6078168153762817,1,-48.61763000488281,0.7649779319763184,29.978769302368164,0.2573399543762207,0.5366960167884827,0.1412358283996582,9.498733520507812,5.660453796386719,1,26.6561222076416,0.10433714091777802,10.555498863303972,12.079944610595703,6.402203559875488,0.6912579297021642,26.6561222076416,0.10433714091777802,20.119754383845674,0.10433714091777802,6.536367823795926,0.0,0.0,1,2.9949661161223817,2.987320545566899,-0.21386443078517914,0.6758882999420166,-0.14365974068641663,-0.8255857229232788,-0.11437276005744934,0.5955474057044192,0.0,174.50554670203337,174.50554670203337,0.15827649110071335,0.26516884565353394,-0.19810064136981964,0.10702282845565651,1.0,25.477563670291495,-2.5250557208121633,0,0,1,706.0857879166556,0.03482618916738267,9.37691354911857,2.299966589624169,-43.846641540527344,3.054135799407959,1.187850710576662,2.9758548895661856,0.0,0,9.74504034087627,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,0,1,-37.96290743932426,-0.3410271768266421,-38.077056884765625,-0.2521708011627197,79938,-37.296630859375,-0.22260963916778564,-47.26230239868164,2.371742010116577,9.686994542774864,0.7034350633621216,1,5,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,19.27539829186226,-0.29100385377567595,-37.91649000477824,0.17470080464803184,0.45607136590267655,6.087915895377042,1,0.0,0,0,0.704110365646094,1.0,21.871074676513672,4.490999698638916,0,0,6,18,1,174.4210485641813,-56.221927642822266,-0.10258004069328308,-52.5034294128418,-0.8193946480751038,1,-53.43092346191406,0.4320990741252899,34.729583740234375,1.0989850759506226,0.5111305713653564,0.23573988676071167,12.381767272949219,4.20097541809082,0,31.296079635620117,0.9343267679214478,11.932081004296823,15.317839622497559,4.900388717651367,0.704110365646094,31.296079635620117,0.9343267679214478,23.46170179738902,0.9343267679214476,7.834377838231099,0.0,0.0,1,3.3054696940060366,3.2991435283899473,-0.20440615713596344,0.750612199306488,-0.12866145372390747,-0.711186408996582,-0.09886814653873444,0.5730967873459989,0.0,174.48309608367495,174.48309608367495,0.18324021502089155,0.3967805802822113,-0.17413552105426788,0.13833795296743376,1.0,28.80155263478796,-1.4841437430270514,0,0,1,702.7617989521591,0.03936986806721532,9.411780664242471,2.5385857918066566,-47.26230239868164,2.371742010116577,3.483159540071456,3.2891979911131446,0.19396154895831152,0,9.552677823108551,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,0,1,-41.24984376518869,-0.0759455038505839,-41.34334182739258,0.07385636121034622,79690,-42.0279541015625,-0.19259993731975555,-48.495445251464844,1.5724655389785767,7.4307469250438265,0.5865786671638489,1,6,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,22.5591843572852,0.04049428162383692,-41.21691275430411,0.19345211530526854,0.1740329133225724,5.570892957608198,1,0.0,0,0,0.6257300459711067,1.0,25.01070213317871,4.617638111114502,1,1,6,18,1,174.44276520400823,-51.490604400634766,-0.13258513808250427,-51.55649948120117,-1.331315040588379,1,-51.31388854980469,0.4325828552246094,32.62454605102539,0.873906672000885,0.5491706132888794,0.09736958146095276,12.601858139038086,5.028138160705566,1,28.81960105895996,0.6432901620864868,6.165365157128737,17.268308639526367,5.549911022186279,0.6257300459711067,28.81960105895996,0.6432901620864868,26.529941983705744,0.6432901620864868,2.2896590752542165,0.0,0.0,1,3.297608027591354,3.292344447477725,-0.18624377250671387,1.1066832542419434,-0.09398948401212692,-0.37447428703308105,-0.055887266993522644,0.4420327676103002,0.0,174.35203206393928,174.35203206393928,0.052181141942603454,0.9203594326972961,-0.11483609676361084,0.13325370163437236,1.0,29.94294054393538,-0.5585532215019082,0,0,1,701.6204110430117,0.0409300718508951,7.2707285970906135,2.1758327071871237,-48.495445251464844,1.5724655389785767,1.4695183471753972,3.282515961429067,0.0,0,7.307421765323075,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,0,1,-44.55156653712997,0.01811561941008677,-44.61831283569336,0.40075016021728516,79442,-46.75927734375,-0.16259177029132843,-50.49942398071289,1.5597829818725586,6.144407735955251,0.5928757786750793,1,7,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,25.863297078541066,0.168466038037153,-44.51595522277238,0.41673766442830673,0.10359865449791902,5.3537519021733395,1,0.0,0,0,0.6887450814195409,1.0,28.15472984313965,4.739523410797119,1,1,6,18,1,174.4110086129882,-51.490604400634766,-0.13258513808250427,-55.66274642944336,-1.0383422374725342,1,-55.31692886352539,0.3450908064842224,36.5957145690918,1.385589599609375,0.4805496633052826,0.10871824622154236,17.362852096557617,4.0,1,32.75218963623047,1.1402561664581299,6.85426965913529,22.575828552246094,4.474665641784668,0.6887450814195409,32.75218963623047,1.1402561664581299,30.007346052444802,1.1402561664581299,2.7448435837856646,0.0,0.0,1,3.3030623302724282,3.299948095520909,-0.143399178981781,1.3122279644012451,-0.06751837581396103,-0.1791074573993683,-0.02751005068421364,0.37024843992881823,0.0,174.2802477362578,174.2802477362578,0.019609609000249262,1.223173975944519,-0.07337076961994171,0.16656434802110304,1.0,31.93426426835532,-0.3333390587686054,0,0,1,699.6290873185917,0.043652083171036075,5.970883357626555,1.9790171891902988,-50.49942398071289,1.5597829818725586,2.0040188608227627,3.291245153591544,0.0,0,5.994232676644036,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,0,1,-47.89670589179506,0.10543834487054171,-47.93851089477539,0.7270652055740356,79442,-46.75927734375,-0.16259177029132843,-49.1591682434082,1.3440654277801514,1.7686176069907709,0.5379674434661865,1,8,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,29.20116016643369,0.46723433641209877,-47.86667748370685,0.4737711607976545,0.2632829505777407,4.1439267687272485,1,0.0,0,0,0.8067469162543953,1.0,31.339508056640625,4.861785888671875,0,0,6,18,1,174.3652422901243,-60.95325469970703,-0.07257647067308426,-59.24061584472656,-1.944286584854126,1,-59.5384635925293,0.12623977661132812,40.770206451416016,2.05107045173645,0.3340347111225128,0.468085914850235,4.842202663421631,5.664961338043213,0,36.85054016113281,1.7627054452896118,7.706460216845859,11.357574462890625,6.041930675506592,0.8067469162543953,36.85054016113281,1.7627054452896118,33.66971418613328,1.7627054452896118,3.180825974999533,0.0,0.0,1,3.346278912540165,3.344742773808045,-0.10138213634490967,1.766904592514038,-0.033560216426849365,0.1362590193748474,0.014415033161640167,0.24783538838546962,0.0,174.15783468471443,174.15783468471443,0.2290595033742323,1.8351309299468994,-0.01841495931148529,0.34279016663786166,1.0,30.578686707594333,-0.26102736342798905,0,0,1,700.9846648793527,0.04179909592417578,1.2792264225110017,1.5692903448896902,-49.1591682434082,1.3440654277801514,1.3575048819513476,3.3361949374037283,0.0,0,1.3677330283990672,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,0,1,-51.24065752761839,0.19193469946556285,-51.25859451293945,1.0533686876296997,79194,-51.490604400634766,-0.13258513808250427,-51.35829162597656,1.5769264698028564,1.3899784117023442,0.6141120791435242,1,9,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,32.53661457562486,0.7850723556894382,-51.217027776315284,0.5115870187078558,0.5433738771539551,3.231684291072047,1,0.0,0,0,0.8038854719372666,1.0,34.520179748535156,4.978874683380127,1,1,6,18,1,174.2926496255628,-60.95325469970703,-0.07257647067308426,-59.16958236694336,-1.9607295989990234,1,-59.457000732421875,0.14834338426589966,40.69154739379883,2.020449161529541,0.3393338620662689,0.435945063829422,4.930254936218262,5.516448974609375,1,36.7682991027832,1.7245980501174927,4.387807606720066,11.901863098144531,5.8634562492370605,0.8038854719372666,36.7682991027832,1.7245980501174927,36.7682991027832,1.7245980501174927,0.0,0.0,0.0,1,3.3450701281264252,3.344672093514492,-0.0516018308699131,1.978029727935791,-0.006884423084557056,0.3087848424911499,0.041825223714113235,0.2290631470602185,0.0,174.13906244338918,174.13906244338918,0.24783714313618838,2.1323492527008057,0.022553278133273125,0.464943328224361,1.0,32.79010363380414,-0.25926806709611183,0,0,1,698.7732479531429,0.044821960480488886,0.15467899619076064,1.3580501862753516,-51.35829162597656,1.5769264698028564,2.2114176260152227,3.3360799142111426,0.0,0,0.5329655388690799,nan
