frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_013_v3d.jpg,403.930955,3075.522581,100.982739,768.880645,297.392791,0,2649,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_013_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_037_v3d.jpg,411.283470,3082.641395,102.820868,770.660349,113.279849,1000000000,2682,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_037_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_010_v3d.jpg,442.491878,3081.523659,110.622969,770.380915,259.699029,2000000000,2608,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_010_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_077_v3d.jpg,447.072350,3074.498592,111.768087,768.624648,251.641075,3000000000,2617,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_077_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_066_v3d.jpg,466.007132,3068.773610,116.501783,767.193403,338.976240,4000000000,2636,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_066_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_063_v3d.jpg,493.568943,3060.839650,123.392236,765.209913,262.688679,5000000000,2680,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_063_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_052_v3d.jpg,516.659167,3057.195522,129.164792,764.298881,13.756242,6000000000,2685,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_052_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_019_v3d.jpg,551.939768,3084.296521,137.984942,771.074130,140.037299,7000000000,2645,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_019_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_025_v3d.jpg,571.211972,3079.815764,142.802993,769.953941,20.458711,8000000000,2647,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_025_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_020_v3d.jpg,566.956457,3078.319412,141.739114,769.579853,41.017771,9000000000,2694,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_020_v3d.jpg
10,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_068_v3d.jpg,600.254139,3063.358590,150.063535,765.839647,237.833045,10000000000,2667,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_068_v3d.jpg
11,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_083_v3d.jpg,614.047607,3043.402632,153.511902,760.850658,314.099059,11000000000,2600,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_083_v3d.jpg
12,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_038_v3d.jpg,635.158887,3029.853802,158.789722,757.463450,295.910727,12000000000,2653,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_038_v3d.jpg
13,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_067_v3d.jpg,636.261763,3029.957264,159.065441,757.489316,13.421993,13000000000,2665,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_1_11_s_067_v3d.jpg
14,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_092_v3d.jpg,685.086140,3026.269544,171.271535,756.567386,282.143126,14000000000,4198,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_092_v3d.jpg
15,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_040_v3d.jpg,671.937696,3040.638962,167.984424,760.159741,305.242847,15000000000,4126,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_040_v3d.jpg
16,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_037_v3d.jpg,665.971950,3049.994652,166.492988,762.498663,329.817640,16000000000,4182,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_037_v3d.jpg
17,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_060_v3d.jpg,709.868976,3045.817227,177.467244,761.454307,49.751326,17000000000,4195,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_060_v3d.jpg
18,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_028_v3d.jpg,729.354954,3036.761159,182.338738,759.190290,200.969220,18000000000,4133,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_028_v3d.jpg
19,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_078_v3d.jpg,721.841257,3034.729158,180.460314,758.682290,188.094244,19000000000,4155,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_078_v3d.jpg
20,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_062_v3d.jpg,751.114830,3023.982224,187.778708,755.995556,265.149223,20000000000,4148,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_062_v3d.jpg
21,/yh/study/cvpr_data/Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_035_v3d.jpg,722.622408,3016.715174,180.655602,754.178794,281.471450,21000000000,4138,./Bearing_UAV_90K/citya/uav_254k_34bc_b15_s100/blk_2_11_s_035_v3d.jpg
