frame_id,reference_x,reference_y,search_center_error_m,visual_error_m,final_error_m
0,-18.780746459960938,-2.1595981121063232,8.0,12.203739241929384,11.130208199237208
1,-25.919267654418945,-1.4582853317260742,8.0,4.487144020710298,5.417501631437777
2,-28.881437301635742,-1.16508948802948,7.999999999999999,1.8775433458171025,3.21627813462459
3,-31.84273910522461,-0.8719794154167175,7.999999999999999,0.982143232381524,3.0062772071287758
4,-34.80412292480469,-0.5788613557815552,8.000000000000002,1.172471743914613,0.704849836244257
5,-38.077056884765625,-0.2521708011627197,7.999999999999999,7.341990599514785,4.208198265610518
6,-41.34334182739258,0.07385636121034622,7.999999999999998,6.7596065147621225,2.8160262548814563
7,-44.61831283569336,0.40075016021728516,7.999999999999997,3.4799103156596063,0.12668429514410612
8,-47.93851089477539,0.7270652055740356,7.999999999999999,1.6095930758635477,4.532656262801554
9,-51.25859451293945,1.0533686876296997,8.0,2.041614629987529,3.748214396511073
10,-54.585689544677734,1.3803616762161255,8.0,5.1729967939614445,3.2966237031712065
11,-57.930152893066406,1.7030118703842163,8.000000000000005,3.595933420228331,5.519783854081716
12,-61.281715393066406,2.0263473987579346,7.999999999999998,11.546506536162683,10.507655369754213
13,-64.62455749511719,2.3488411903381348,8.0,4.464274954274151,4.582107173660896
14,-67.96265411376953,2.678952693939209,7.999999999999999,3.665142566246858,2.9831992554770173
15,-71.30087280273438,3.009075880050659,7.999999999999999,13.32428651376215,6.235326139340928
16,-74.64299774169922,3.3395848274230957,8.000000000000004,15.241344697360306,1.421510087015449
17,-77.97047424316406,3.6625680923461914,8.0,9.64752246169033,4.533729606086427
18,-81.29307556152344,3.9850776195526123,7.999999999999997,13.782269368771763,8.79893919466979
19,-84.62059020996094,4.3080644607543945,7.999999999999999,18.632830861382484,13.102022925756257
20,-87.91920471191406,4.623467922210693,7.999999999999999,5.927110342680815,10.132402994716294
21,-91.22086334228516,4.939162731170654,7.999999999999997,15.992194950691426,14.401378956138988
22,-94.5164794921875,5.254280090332031,7.999999999999999,14.351979064873698,16.377040792794993
23,-97.71556854248047,5.570963382720947,7.999999999999997,7.6898532102318455,9.658196538012911
24,-101.2225570678711,5.918126583099365,8.000000000000002,8.90353877820925,7.998765188164064
25,-104.41236877441406,6.233891487121582,8.000000000000002,7.228452984354036,9.961910783780805
26,-107.75296020507812,6.5345540046691895,8.0,4.29678994476671,8.707287426820743
27,-111.09230041503906,6.835103988647461,7.999999999999999,10.179045228118593,9.81341779740803
28,-114.4308090209961,7.135579586029053,7.999999999999996,6.175579977092592,5.409525631216057
29,-117.76180267333984,7.465998649597168,7.999999999999996,5.2457037938334565,5.835602336730552
30,-121.08988952636719,7.79612922668457,8.0,15.412968107455951,9.828314939613525
31,-124.41860961914062,8.126322746276855,8.000000000000002,11.578295748366333,7.666778827850014
32,-127.7506332397461,8.479126930236816,8.00000000000001,12.148343809612136,6.37262279077234
33,-131.07872009277344,8.831513404846191,8.0,17.01140472465231,7.866457095988772
34,-134.4064178466797,9.183857917785645,7.999999999999997,4.73006533821142,4.865648991294549
35,-137.9134521484375,9.491893768310547,8.000000000000002,9.404036826354272,6.5407982140182686
36,-141.10328674316406,9.772066116333008,8.000000000000005,6.985424449330302,3.5253716270518223
37,-144.29208374023438,10.052149772644043,7.999999999999995,9.077091198942483,4.7667133759151055
38,-147.48928833007812,10.328798294067383,8.000000000000002,7.877381611315279,3.5456900278305836
39,-150.68637084960938,10.605437278747559,7.999999999999997,6.655869459929299,5.694056020505167
40,-154.1981964111328,10.909310340881348,8.000000000000009,11.104238160149013,5.500929850054079
41,-157.47799682617188,11.261993408203125,8.000000000000009,5.924000104848274,6.157189739222036
42,-160.7559356689453,11.614477157592773,8.000000000000005,8.588898730159313,8.90563958510833
43,-164.03280639648438,11.966845512390137,8.0,9.169666005794458,9.504097712262162
44,-167.38104248046875,12.304368019104004,7.999999999999996,7.396574353260846,3.3684777603943807
45,-170.73062133789062,12.642024993896484,7.999999999999997,12.213690178294133,9.64338952806634
46,-174.08189392089844,12.979852676391602,8.00000000000001,9.997043887720245,7.773594592114984
47,-179.34275817871094,13.486869812011719,8.0,4.294061973175441,5.616215739151963
48,-184.13096618652344,13.948331832885742,7.999999999999993,11.383258338259898,9.182162644297781
49,-187.249755859375,14.233661651611328,8.000000000000007,6.654866268586077,8.076244791085585
50,-190.67921447753906,14.547411918640137,8.00000000000001,10.1130383098694,9.780703270422837
51,-194.10855102539062,14.861151695251465,7.999999999999998,12.044722153994964,7.9509241781227145
52,-197.28343200683594,15.1630220413208,7.999999999999999,8.008477608601645,4.006170269188984
53,-200.77069091796875,15.494592666625977,8.000000000000007,13.712525385069059,9.077176572423213
54,-203.94317626953125,15.796236038208008,8.000000000000007,6.547311166716767,5.921839171541422
55,-207.35537719726562,16.129146575927734,7.999999999999995,6.641384603890639,7.662129500543411
56,-210.75604248046875,16.4609317779541,8.000000000000002,9.787159376879337,5.619042840818548
57,-213.8697052001953,16.76471519470215,7.99999999999999,3.937118045233256,4.37462056107626
58,-217.09425354003906,17.10219955444336,7.9999999999999964,7.620097615064364,4.465392181805809
59,-220.6431427001953,17.473630905151367,8.000000000000007,12.057626230141816,2.6883925735135654
60,-223.8677215576172,17.811119079589844,7.999999999999998,8.528890303495942,1.4786069766549532
61,-227.08807373046875,18.138076782226562,8.0,22.39623557668105,12.077621158981195
62,-230.62640380859375,18.497316360473633,7.999999999999998,12.671236149287749,9.83183073350905
63,-233.84530639648438,18.824125289916992,7.999999999999995,10.875081590419303,13.076439577578808
64,-237.00657653808594,19.118770599365234,7.999999999999999,19.676715463600793,17.462396644539083
65,-240.4793701171875,19.44244956970215,7.999999999999993,3.331298030899676,13.33929446365039
66,-243.63906860351562,19.73694610595703,8.0,12.070696989923858,14.408739536271383
67,-246.847412109375,19.999595642089844,7.999999999999989,17.22428786123053,14.768596402165445
68,-250.06228637695312,20.262781143188477,7.999999999999999,4.547022307795799,9.67847257998995
69,-253.5655975341797,20.549577713012695,8.0,17.03572626552525,12.288240790609423
70,-258.5731506347656,21.028581619262695,7.999999999999999,5.819931305708258,7.0695890423974665
71,-263.5738220214844,21.506925582885742,7.999999999999977,4.107186890728426,4.426214499715106
72,-266.9277038574219,21.863229751586914,7.999999999999994,14.674082672336219,5.036996723114302
73,-270.28131103515625,22.219507217407227,8.000000000000004,5.822992013025535,4.632143512561766
74,-273.63311767578125,22.575592041015625,8.000000000000004,11.459678596206682,6.167923703184326
75,-276.9444274902344,22.93913459777832,8.000000000000016,20.063958744479795,10.095343607153607
76,-280.2569580078125,23.30280876159668,7.9999999999999885,5.729782197613065,5.705869695827497
77,-283.5698547363281,23.666522979736328,7.999999999999998,13.156499243452679,5.068004807229366
78,-286.75732421875,23.975204467773438,8.000000000000012,5.979244120303655,2.5172818180181706
79,-290.265380859375,24.314931869506836,7.9999999999999805,7.403375927132037,2.6818989014139065
