frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-13.725164413452148,-1.2636386156082153,5.134360062203189,36,43.06544876098633,40.68419647216797,-16.195531845092773,-1.780326008796692,2.612887661817259,-16.195531845092773,-1.780326008796692,-16.039731979370117,-1.6612141132354736
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-22.217599868774414,-1.649889349937439,3.706623327918987,36,20.64237403869629,39.683265686035156,-20.40713119506836,-1.434834361076355,5.512186344321682,-20.40713119506836,-1.434834361076355,-20.43785858154297,-1.5615719556808472
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-22.52801513671875,-1.4044976234436035,6.357931224931659,36,22.349876403808594,39.91154479980469,-22.743173599243164,-0.4240263104438782,6.18283558840792,-22.743173599243164,-0.4240263104438782,-22.25267219543457,-1.3965702056884766
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.19841766357422,-1.344008445739746,5.6640247123526954,36,12.852201461791992,46.99002456665039,-25.43667984008789,-0.23893523216247559,6.437261859393016,-25.43667984008789,-0.23893523216247559,-25.523059844970703,-1.2862255573272705
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-26.296127319335938,-0.8229289054870605,8.511495649502196,36,13.121379852294922,47.23345184326172,-26.76302719116211,0.3471421003341675,8.094238877025013,-26.76302719116211,0.3471421003341675,-26.82665252685547,-0.9796174764633179
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-29.965103149414062,-0.7308599948883057,8.126065268546261,36,15.776595115661621,49.3802490234375,-29.19723129272461,0.5456611514091492,8.915595233612347,-29.19723129272461,0.5456611514091492,-29.36572265625,-0.7589905858039856
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-33.300689697265625,0.9880398511886597,8.094441595291459,36,22.321102142333984,44.24400329589844,-30.95112419128418,1.0480272769927979,10.437777367303772,-30.95112419128418,1.0480272769927979,-32.289466857910156,0.17801903188228607
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-39.29884719848633,-1.9792786836624146,5.827628330901495,36,60.50379943847656,45.15879821777344,-37.098114013671875,-0.3771989345550537,7.56033035764909,-37.098114013671875,-0.3771989345550537,-35.85820770263672,-0.5738503932952881
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-38.16938400268555,-2.9694666862487793,10.445103554346224,36,36.70043182373047,47.83539581298828,-44.51455307006836,0.3800250291824341,3.4415002643327544,-44.51455307006836,0.3800250291824341,-38.407737731933594,-1.5342975854873657
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-50.824920654296875,0.21745654940605164,0.9417123331992494,36,50.503849029541016,55.56766128540039,-52.13222122192383,1.7345868349075317,1.107827509511978,-52.13222122192383,1.7345868349075317,-44.78377151489258,-0.9535728693008423
