frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
0,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_13_0_s_034_v3d.jpg,3337.482209,422.092404,834.370552,105.523101,126.504431,0,19540,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_13_0_s_034_v3d.jpg
1,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_0_s_093_v3d.jpg,3320.465667,460.060910,830.116417,115.015227,110.578065,1000000000,18033,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_0_s_093_v3d.jpg
2,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_1_s_032_v3d.jpg,3306.327098,499.201155,826.581775,124.800289,178.769727,2000000000,18176,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_1_s_032_v3d.jpg
3,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_1_s_053_v3d.jpg,3300.476460,527.632192,825.119115,131.908048,80.048126,3000000000,18100,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_1_s_053_v3d.jpg
4,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_037_v3d.jpg,3295.959935,553.147661,823.989984,138.286915,90.835464,4000000000,16781,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_037_v3d.jpg
5,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_040_v3d.jpg,3320.528888,593.114652,830.132222,148.278663,85.429567,5000000000,16625,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_040_v3d.jpg
6,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_075_v3d.jpg,3311.604007,619.361748,827.901002,154.840437,116.999680,6000000000,16675,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_075_v3d.jpg
7,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_011_v3d.jpg,3313.507421,618.931238,828.376855,154.732810,75.095286,7000000000,16629,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_011_v3d.jpg
8,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_031_v3d.jpg,3254.534415,715.309373,813.633604,178.827343,139.708197,8000000000,16618,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_031_v3d.jpg
9,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_029_v3d.jpg,3240.798047,747.426341,810.199512,186.856585,139.542163,9000000000,16782,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_029_v3d.jpg
10,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_067_v3d.jpg,3258.453986,745.406863,814.613496,186.351716,18.043174,10000000000,16664,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_1_s_067_v3d.jpg
11,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_2_s_009_v3d.jpg,3259.165721,773.144452,814.791430,193.286113,49.544610,11000000000,18227,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_2_s_009_v3d.jpg
12,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_061_v3d.jpg,3238.343218,807.788440,809.585805,201.947110,137.853426,12000000000,16767,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_061_v3d.jpg
13,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_3_s_055_v3d.jpg,3231.726759,863.071261,807.931690,215.767815,79.549746,13000000000,16819,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_3_s_055_v3d.jpg
14,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_3_s_037_v3d.jpg,3202.646506,894.248917,800.661627,223.562229,93.512376,14000000000,18381,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_3_s_037_v3d.jpg
15,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_3_s_041_v3d.jpg,3278.212472,908.338537,819.553118,227.084634,86.402306,15000000000,16870,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_3_s_041_v3d.jpg
16,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_058_v3d.jpg,3267.200087,942.639778,816.800022,235.659945,94.364321,16000000000,16771,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_058_v3d.jpg
17,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_2_s_098_v3d.jpg,3245.851337,980.256608,811.462834,245.064152,83.448249,17000000000,18273,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_2_s_098_v3d.jpg
18,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_085_v3d.jpg,3239.303281,1005.789730,809.825820,251.447432,148.731893,18000000000,16731,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_11_2_s_085_v3d.jpg
19,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_4_s_029_v3d.jpg,3240.123108,1033.744448,810.030777,258.436112,98.216599,19000000000,18482,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_4_s_029_v3d.jpg
20,/yh/study/cvpr_data/Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_3_s_061_v3d.jpg,3210.541797,1073.582064,802.635449,268.395516,36.920288,20000000000,18367,./Bearing_UAV_90K/cityd/uav_254k_38bc_b15_s100/blk_12_3_s_061_v3d.jpg
