protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-41.41473208662878,-2.1012529727827833,-3.781751739949091,-2.9361491796385573,0,0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,1.6489573374209092e-06,1.4927559429529398e-07,0,0.0,0.0,1,0.0,173.92622821886636,0.0,0.0,0.0,-37.632978691184114,0.8348961808190729,3.945037740842673,1,0.0,0,0,0.31637627019255204,1.0,3.4498538970947266,3.319810152053833,0,0,6,18,1,173.92622821886636,-46.75927734375,-0.16259177029132843,-51.35149002075195,-1.175075650215149,-51.35149002075195,-1.175075650215149,13.428829193115234,3.4502291679382324,0.9312556982040405,0.06875831633806229,15.367908477783203,39.173675537109375,0,9.553329467773438,2.106778144836426,18.641216278076172,39.213531494140625,0.31637627019255204,9.553329467773438,2.106778144836426,3.1200347430295183,1.872020845817711,6.433294724743919,0.23475729901871478,0.0,1,0.0,0.0,0.0,0.537139892578125,0.0013713515363633633,-0.8899727463722229,0.004501014947891235,0.3943419589064647,0.0,174.32057017777282,174.32057017777282,0.3943419589064647,0.09212640672922134,0.0042560207657516,0.01950471177813334,1.0,0.0,0.0,0,0,1,729.3023853156254,0.0,1.6489573374209092e-06,0.537139892578125,-37.632978691184114,0.8348961808190729,0.0,0.0,0.0,0,1.6557003061335768e-06,69.11034788936377
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-51.3870498450466,-1.2895301306937865,-3.6947814734645634,-3.0817739690040282,0,1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,10.104117586693746,0.11238863701456824,0,10.104740969237914,10.104740969237914,1,10.104740969237914,174.56350519669104,0.6372769778246966,10.046361691698882,0.00255361245945096,-47.6232151689078,1.8953512154765395,5.560716357609406,1,0.0,0,0,0.18578344009442352,1.0,13.452078819274902,3.5678036212921143,0,0,6,18,1,174.06424790581764,-56.221927642822266,-0.10258004069328308,-60.78269958496094,-1.2454990148544312,-60.78269958496094,-1.2454990148544312,22.799644470214844,4.518163204193115,0.9685857892036438,0.027742445468902588,14.643207550048828,51.59781265258789,0,18.863309860229492,2.8286728858947754,18.268550872802734,51.61735153198242,0.18578344009442352,18.863309860229492,2.8286728858947754,12.807266151958547,1.6590962886152498,6.056043708270945,1.1695765972795256,0.0,1,7.0,10.046361691698882,0.00255361245945096,0.5400471687316895,0.0055681318044662476,-0.9522159099578857,0.0076037622056901455,0.47309518729504885,0.0,174.3993234061614,174.3993234061614,0.16418179052964782,0.06385966390371323,0.009897638112306595,0.007446489990669545,1.0,6.999987709166935,0.013117603129254462,0,0,1,722.3023976064585,0.009598196646700257,3.1041298775268116,9.564693800506225,-44.59505981854282,1.5625130965622966,6.999999999999998,10.104740969237914,0.0,0,3.1057168310590217,64.59344737231731
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-54.51428199964562,-1.0873869059428523,-3.6021840687374134,-3.22484928349107,0,2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,13.342399770459824,0.10979455772263991,0,3.2382832227808875,3.2382832227808875,1,3.2382832227808875,173.8803305005938,-0.6831746960972553,10.486601239028783,0.0200776309804188,-48.0628376214685,1.9245068232197067,8.676236757405704,1,0.0,0,0,0.1522401655634559,1.0,16.583145141601562,3.6976842880249023,0,0,6,18,1,174.18152433494,-70.35478210449219,9.503743171691895,-65.50192260742188,-0.9426848888397217,-65.50192260742188,-0.9426848888397217,27.524417877197266,4.716384410858154,0.9755452871322632,0.018283553421497345,16.341293334960938,60.00481414794922,0,23.57685661315918,3.0157830715179443,20.131851196289062,60.0195198059082,0.1522401655634559,23.57685661315918,3.0157830715179443,13.155261694328287,1.6212739041601212,10.421594918830893,1.3945091673578232,0.0,1,3.486620476708554,3.486613529861848,0.006960027851164341,0.5222843289375305,0.0019536642357707024,-1.0073044300079346,0.004215793218463659,0.5574290270810772,0.0,174.48365724594743,174.48365724594743,0.6033267453536358,0.01859171874821186,0.0042426371946930885,0.004465077641934775,1.0,10.486239851184418,0.06379650289917671,0,0,1,718.816145464441,0.014378452699899251,2.856159919275406,2.715998893843357,-48.06710410729971,1.8809951298295966,3.4866204767085587,3.2382832227808875,0.24833725392767114,0,2.8565302913714783,64.78169560432434
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-57.64550818893699,-0.8814474091462432,-3.504028696749486,-3.365152691357547,0,3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,16.590288722828088,0.10719254995743437,0,3.2478899946519495,3.2478899946519495,1,3.2478899946519495,173.88032639355833,-4.107035451511243e-06,13.962622555995706,0.06912609644959056,-51.5245360016389,2.243527626144855,11.757651506859595,1,0.0,0,0,0.11949007423037697,1.0,19.718584060668945,3.8242123126983643,1,1,6,18,1,174.28727084445447,-70.35478210449219,9.503743171691895,-65.54702758789062,-0.7761836647987366,-65.54702758789062,-0.7761836647987366,27.586885452270508,4.5555901527404785,0.9728216528892517,0.004533581435680389,16.544992446899414,59.58323287963867,1,23.62599754333496,2.761216163635254,20.517826080322266,59.59377670288086,0.11949007423037697,23.62599754333496,2.761216163635254,16.541220260129244,1.6162847189297127,7.084777283205718,1.1449314447055414,0.0,1,3.476386790171435,3.476382704811287,0.005329593550413847,0.5167009830474854,0.0020712902769446373,-1.057529091835022,0.004129351582378149,0.6242041580582953,0.0,174.55043237692465,174.55043237692465,0.6701059833663054,0.0,0.004135720897465944,0.004838815902427876,1.0,13.961553666026084,0.15016202408165635,0,0,1,715.3408316495993,0.019143710410303737,2.628735056802004,2.731189011604464,-51.53204743291422,2.1628334969088767,3.4763867901714316,3.2478899946519495,0.2284967955194821,0,2.6290862242548005,64.6781837567687
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-61.06003871509445,-0.6415523486375916,-3.400393634528043,-3.502463241124164,0,4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,20.12861673793889,0.1043575616514216,0,3.5383291508389427,3.5383291508389427,1,3.5383291508389427,173.88032155632646,-4.837231877058128e-06,17.710181530550937,0.15477529413343372,-55.26012044110529,2.554884251977521,14.429656071501945,1,0.0,0,0,0.16747992953192076,1.0,23.13932991027832,3.9469516277313232,0,0,6,18,1,174.3793773861551,-75.08610534667969,9.533742904663086,-71.6356201171875,-0.19597408175468445,-71.6356201171875,-0.19597408175468445,33.70269012451172,4.622865200042725,0.8986958265304565,0.006084218621253967,15.286245346069336,55.202178955078125,0,29.73971939086914,2.8020448684692383,19.356632232666016,55.21135330200195,0.16747992953192076,29.73971939086914,2.8020448684692383,20.42075133676372,1.781117177861103,9.318968054105422,1.020927690608135,0.0,1,3.7486307031971986,3.748627864524852,0.004613270051777363,0.5260375738143921,0.0037017296999692917,-1.0552592277526855,0.005231044255197048,0.672855702238002,0.0,174.59908392110435,174.59908392110435,0.7187623647778891,0.0,0.006316815968602896,0.00472192759315758,1.0,17.70767122786803,0.28740400676948463,0,0,1,711.5947140877574,0.024280287003592554,2.4209455100708617,3.0122915770245506,-55.27165752603061,2.4227344403753777,3.7486307031972026,3.5383291508389427,0.21030155235825987,0,2.427855671946463,65.00736344605684
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-64.14514128436127,-0.472265461726169,-3.2913662599472175,-3.6365618503522676,0,5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,23.336917263843283,0.14064244739825194,0,3.208505704756041,3.208505704756041,1,3.208505704756041,174.57419812183036,0.6938765655039107,21.109836159121606,0.29303940427822506,-58.65532062622285,2.77710994962243,16.3100341916217,1,0.0,0,0,0.13840617874636202,1.0,26.225027084350586,4.105046272277832,0,0,6,18,1,174.45627469739972,-79.81743621826172,9.563739776611328,-76.16394805908203,-0.24006271362304688,-76.16394805908203,-0.24006271362304688,38.20093536376953,5.145843505859375,0.9278774857521057,0.0007242411375045776,11.44186782836914,58.42451095581055,0,34.23877716064453,3.3526759147644043,15.548590660095215,58.43339538574219,0.13840617874636202,34.23877716064453,3.3526759147644043,23.740453150674103,1.8714095992097226,10.498324009970428,1.481266315554682,0.0,1,3.4021695985292597,3.402164931253578,0.005635397508740425,0.5251977443695068,0.002046229550614953,-1.065105676651001,0.003801734885200858,0.7192737745591143,0.0,174.64550199342546,174.64550199342546,0.07130387159509084,0.0,0.003946785815060139,0.004570147873137184,1.0,21.10539402498882,0.46129411885877897,0,0,1,708.1969912906366,0.028939153977749415,2.2315232388544644,2.683307960386534,-58.668706271548544,2.6093297182676847,3.402169598529251,3.208505704756041,0.19366389377321003,0,2.254443048727995,65.00651221722364
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-67.2018156732335,-0.30174683902330957,-3.1770430291905294,-3.7672316965825137,0,6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,26.52198285419817,0.17666442190985815,0,3.1852692817892896,3.1852692817892896,1,3.1852692817892896,174.57419576006495,-2.3617654319307122e-06,24.469168870571714,0.4659163491650467,-62.014087587327545,2.960650695190539,16.939929260551807,1,0.0,0,0,0.14785657716378964,1.0,29.28258514404297,4.258908271789551,1,1,6,18,1,174.52250426701698,-79.81743621826172,9.563739776611328,-76.21357727050781,-0.17657479643821716,-76.21357727050781,-0.17657479643821716,38.25700378417969,5.087963104248047,0.9209002256393433,0.002863585948944092,11.365829467773438,58.06446075439453,1,34.2843017578125,3.1606802940368652,15.636289596557617,58.070919036865234,0.14785657716378964,34.2843017578125,3.1606802940368652,27.125774457772135,2.0598797014852996,7.158527300040364,1.1008005925515658,0.0,1,3.3637780213309605,3.3637748455828946,0.004622230306267738,0.5281511545181274,0.0036425325088202953,-1.086662769317627,0.004999097436666489,0.7612814656671026,0.0,174.68750968453347,174.68750968453347,0.11331392446851107,0.0,0.0061415391974151134,0.00545644072777464,1.0,24.463126181790948,0.6628811719305193,0,0,1,704.8392591338345,0.03354318685136874,2.0588566724072237,2.657118127271162,-62.0289194472319,2.7641521673932226,3.3637780213309636,3.1852692817892896,0.178508739541674,0,2.115489902012396,64.88722376525402
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-70.56200789127028,-0.09826408944263809,-3.0575294366804333,-3.894258609630016,0,7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,30.017126139965036,0.21619386667028173,0,3.4953668140903713,3.4953668140903713,1,3.4953668140903713,174.57420559931634,9.839251396384248e-06,28.123183647408016,0.66841498775774,-65.6690166497586,3.1459160091778773,17.556209845244517,1,0.0,0,0,0.15694492131820492,1.0,32.64544677734375,4.412105560302734,0,0,6,18,1,174.5802561844921,-84.5793228149414,4.835577011108398,-80.23950958251953,-0.25949937105178833,-80.23950958251953,-0.25949937105178833,42.25156021118164,5.596401691436768,0.9645096063613892,0.016905754804611206,14.837020874023438,57.97370147705078,0,38.27792739868164,3.6459741592407227,19.15104866027832,57.97978210449219,0.15694492131820492,38.27792739868164,3.6459741592407227,30.80478218103308,2.2773741079327783,7.473145217648561,1.3686000513079446,0.0,1,3.6600616490350064,3.660057465617069,0.005533815827220678,0.5324471592903137,0.003309592604637146,-1.0886119604110718,0.004594112746417522,0.7958708242845166,0.0,174.72209904315088,174.72209904315088,0.1478934438345286,0.0,0.005606107879430056,0.004765197672209029,1.0,28.11537783305642,0.9018563810328128,0,0,1,701.187007482569,0.03855105700893701,1.9017483069086154,2.9629196548000576,-65.68595482661938,2.9129591183235144,3.6600616490350135,3.4953668140903713,0.1646948349446422,0,2.0215785184928468,64.77896962314844
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-73.63829274052361,0.05912712551819155,-2.9329399573204826,-4.017431464417111,0,8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,33.22971848128238,0.2758856861948469,0,3.2131468476882663,3.2131468476882663,1,3.2131468476882663,174.9906943779613,0.4164887786449554,31.480620184787703,0.9074335722776237,-69.03289645402853,3.2634857701829025,18.10909829084442,1,0.0,0,0,0.11420947877894744,1.0,35.72111511230469,4.581096172332764,0,0,6,18,1,174.62990120103092,-89.28009033203125,9.623729705810547,-84.97392272949219,-0.23536083102226257,-84.97392272949219,-0.23536083102226257,46.961952209472656,6.073341369628906,0.9659173488616943,0.0003437325358390808,14.84490966796875,58.90361404418945,0,42.987403869628906,4.159494400024414,19.236087799072266,58.90907669067383,0.11420947877894744,42.987403869628906,4.159494400024414,34.04469625142981,2.445879212262887,8.942707618199098,1.713615187761527,0.0,1,3.3652469732469967,3.365242351731282,0.00557719124481082,0.5345024466514587,0.0039595006965100765,-1.0793514251708984,0.004929813090711832,0.8242384141765778,0.0,174.75046663304292,174.75046663304292,0.24022774491836557,0.0,0.006423742510378361,0.0038599724028597496,1.0,31.471508540621834,1.1493919636963057,0,0,1,697.8308767750036,0.043152894018030234,1.7582099406605494,2.6786444010368076,-69.0494373054343,3.0219215230930345,3.3652469732469994,3.2131468476882663,0.1521001255587331,0,1.9632410479286624,65.083515830338
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-76.7048948581411,0.22016547625838356,-2.80339797093407,-4.136542573515786,0,9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,36.43756328176886,0.33548928842530945,0,3.2083984873152747,3.2083984873152747,1,3.2083984873152747,174.99069428429587,-9.36654270362917e-08,34.82051952824365,1.155477085700457,-72.38029242733735,3.3702256729586217,17.668978044131897,1,0.0,0,0,0.1148228944000976,1.0,38.787540435791016,4.74543571472168,1,1,6,18,1,174.67209912357947,-89.28009033203125,9.623729705810547,-84.95266723632812,-0.25997596979141235,-84.95266723632812,-0.25997596979141235,46.93821334838867,6.095569610595703,0.9660183191299438,0.0006367787718772888,14.882879257202148,58.973350524902344,1,42.96532440185547,4.180794715881348,19.362590789794922,58.97834777832031,0.1148228944000976,42.96532440185547,4.180794715881348,37.38628248784392,2.6949348614606183,5.579041914011549,1.4858598544207298,0.0,1,3.3490165159224654,3.349010987621815,0.006085122004151344,0.59489506483078,0.008629191666841507,-0.9439467191696167,0.008313506841659546,0.833443534826198,0.0,174.75967175369254,174.75967175369254,0.23102253060331832,0.12272272258996964,0.01457258965820074,0.004765622667016775,1.0,34.811493617899366,1.3951790819202623,0,0,1,694.490891697726,0.047732592569039445,1.6260696638694938,2.6135034224844946,-72.39667978464014,3.130914226157735,3.3490165159224654,3.2083984873152747,0.14061802860719075,0,1.9408876861359101,64.47231397032738
