protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,3.7214373149567197,1,0.0,0,0,0.5729520761315158,1.0,3.125312566757202,3.753549337387085,0,0,6,18,1,173.90999929632898,-27.803403854370117,4.475525379180908,-31.556970596313477,-1.5973608493804932,-31.556970596313477,-1.5973608493804932,12.76377010345459,0.7963722944259644,0.7176123261451721,0.20581002533435822,11.26219654083252,27.62034797668457,0,8.916755676269531,-0.38239049911499023,14.50947380065918,27.66607666015625,0.5729520761315158,8.916755676269531,-0.38239049911499023,3.825618209361669,-0.38239049911499023,5.091137466907862,0.0,0.0,1,0.0,0.0,0.0,0.5440487861633301,-0.0005139817949384451,-0.8591668605804443,0.003068388206884265,0.40119997576125993,0.0,174.31119927209022,174.31119927209022,0.40119997576125993,0.11445540934801102,0.0018216969911009073,0.12367758473711854,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,0.5440487861633301,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,64.60586562752724
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,7.172638198106864,0.0010930182179436088,-25.913020863149747,-1.399735931330579,4.785902432397644,1,0.0,0,0,0.5079007053846427,1.0,10.178937911987305,3.9389750957489014,1,1,6,18,1,174.050419261165,-32.53472900390625,4.505537986755371,-36.07581329345703,-2.2079696655273438,-36.07581329345703,-2.2079696655273438,17.192331314086914,1.8829416036605835,0.7508126497268677,0.10138441622257233,11.337175369262695,27.888797760009766,1,13.263236999511719,0.29038965702056885,14.880047798156738,27.91112518310547,0.5079007053846427,13.263236999511719,0.29038965702056885,10.819365137914632,0.29038965702056885,2.443871861597087,0.0,0.0,1,7.0,7.1728681568780965,0.0010930182179436088,0.5207948684692383,0.0027382499538362026,-0.992753803730011,0.005389655940234661,0.48337600937809316,0.0,174.39337530570705,174.39337530570705,0.004303424751339571,0.02437126263976097,0.0056388843804597855,0.10562772313875919,1.0,6.999930357141117,0.031224912718125206,0,0,1,724.563421229806,0.009568454108528655,0.17270784096574765,6.6520932848237475,-25.74448441220417,-1.4480204433389736,7.000000000000001,7.172888153292986,0.0,0,0.17508440733745728,65.18156919628382
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,9.990384607003987,0.03504545077327691,-28.718467279482603,-1.1345605221875315,7.4549560383321465,1,0.0,0,0,0.2767361818781178,1.0,13.031463623046875,4.083316802978516,0,0,6,18,1,174.17045388609284,-37.266056060791016,4.535549163818359,-41.008636474609375,-2.6108646392822266,-41.008636474609375,-2.6108646392822266,22.0545711517334,2.8068885803222656,0.770810067653656,0.013754621148109436,12.051107406616211,28.66950035095215,0,18.11899185180664,1.1997243165969849,15.952726364135742,28.683895111083984,0.2767361818781178,18.11899185180664,1.1997243165969849,13.001409107168811,1.1997243165969849,5.117582744637829,0.0,0.0,1,2.9904566903792364,2.9904542498628706,0.003820538055151701,0.597042977809906,0.0038974862545728683,-0.8563833236694336,0.005483758170157671,0.5520296024596234,0.0,174.4620288987886,174.4620288987886,0.11475874082317049,0.16877950727939606,0.008265869691967964,0.0157894562371411,1.0,9.989628473021828,0.09857766272331918,0,0,1,721.5737231139252,0.013655178941580085,0.15956759623423622,2.379601579683219,-28.72445557925863,-1.1978144071247947,2.9904566903792373,2.976644557493125,0.013812132886112494,0,0.16035642017168897,65.01813791692257
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,12.978159433615355,0.10506539966742838,-31.696808975963215,-0.8872106752485546,9.730020095592849,1,0.0,0,0,0.3407215115988739,1.0,15.878216743469238,4.223620414733887,0,0,6,18,1,174.2725051298642,-42.0279541015625,-0.19259993731975555,-46.247962951660156,-3.5453267097473145,-46.247962951660156,-3.5453267097473145,27.165193557739258,4.291920185089111,0.8351967930793762,0.05470919609069824,13.961369514465332,30.924468994140625,0,23.202478408813477,2.51094913482666,18.2414608001709,30.931705474853516,0.3407215115988739,23.202478408813477,2.51094913482666,16.16514359051226,2.0172558938055705,7.037334818301218,0.4936932410210897,0.0,1,2.988538002628832,2.9885309605935277,0.006487736944109201,0.5972577333450317,0.0037145912647247314,-0.906394362449646,0.0052416762337088585,0.609955262871738,0.0,174.5199545592007,174.5199545592007,0.17268685691633917,0.14398494362831116,0.007868670858442783,0.02007748890365653,1.0,12.970411792296709,0.31372922950672283,0,0,1,718.5929397946504,0.017729717821649463,0.15447010267811123,2.3785147523476726,-31.71124231646391,-1.095518856823824,2.9885380026288324,2.9757724856927044,0.01276551693612804,0,0.25934781147905855,64.28251974284649
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,15.958617357007697,0.3210455273582257,-34.68336005613778,-0.7857735312741616,10.83042629971694,1,0.0,0,0,0.326455076495195,1.0,18.72028350830078,4.359691143035889,1,1,6,18,1,174.35911240878764,-42.0279541015625,-0.19259993731975555,-46.26594543457031,-3.548182487487793,-46.26594543457031,-3.548182487487793,27.182769775390625,4.296667575836182,0.83961421251297,0.05003930628299713,14.04776382446289,31.06717872619629,1,23.21333122253418,2.4095566272735596,18.416460037231445,31.07322883605957,0.326455076495195,23.21333122253418,2.4095566272735596,19.106368817369482,2.2096964035752973,4.106962405164697,0.19986022369826206,0.0,1,2.9882145212792155,2.9882055647109884,0.007316297851502895,0.5934406518936157,0.003245220985263586,-0.9437026977539062,0.004760423209518194,0.6614865321993983,0.0,174.57148582852835,174.57148582852835,0.22421561759569253,0.12151625752449036,0.007028789259493351,0.021651156507020597,1.0,15.940167871138307,0.6453538024312071,0,0,1,715.6231837158088,0.02178918317403411,0.1604822500346188,2.38241423767257,-34.69942072954429,-1.1102088801179437,2.9882145212792173,2.9758548895661856,0.012359631713031671,0,0.5415650850181857,63.17149009555578
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,19.242198350914975,0.6524975951275043,-37.98357400413472,-0.7669981691178127,10.964843627207808,1,0.0,0,0,0.39219023460375246,1.0,21.871074676513672,4.490999698638916,0,0,6,18,1,174.43344311636906,-46.75927734375,-0.16259177029132843,-51.426300048828125,-4.190512180328369,-51.426300048828125,-4.190512180328369,32.24585723876953,5.482836723327637,0.8893350958824158,0.08872570097446442,15.054805755615234,35.28388595581055,0,28.27129554748535,3.5421252250671387,19.623374938964844,35.288326263427734,0.39219023460375246,28.27129554748535,3.5421252250671387,22.570721496075294,2.649611482223696,5.700574051410057,0.8925137428434431,0.0,1,3.302038207402849,3.302030479776668,0.007143792696297169,0.6360953450202942,0.0074563478119671345,-0.8620666861534119,0.007745081093162298,0.6977710583914448,0.0,174.6077703547204,174.6077703547204,0.30791448606633753,0.2049088329076767,0.013825314119458199,0.02552274712744542,1.0,19.216356665733777,1.0577168770575573,0,0,1,712.3469949212133,0.02626752231922035,0.1734153048117122,2.6531026460928504,-38.000868088481,-1.1726721438654355,3.3020382074028367,3.2891979911131446,0.012840216289692119,0,0.9236489888463056,65.29532093554735
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,22.512739772737397,1.0688695831665447,-41.27983116916959,-0.8340468546833579,10.384133739618997,1,0.0,0,0,0.3555386368947736,1.0,25.01070213317871,4.617638111114502,1,1,6,18,1,174.49445767647245,-46.75927734375,-0.16259177029132843,-51.4603157043457,-4.058971405029297,-51.4603157043457,-4.058971405029297,32.293636322021484,5.355647087097168,0.887147843837738,0.07331922650337219,15.069360733032227,34.30561065673828,1,28.316097259521484,3.350133180618286,19.672183990478516,34.30970001220703,0.3555386368947736,28.316097259521484,3.350133180618286,25.740471024198026,3.005508334042921,2.575626235323459,0.34462484657536496,0.0,1,3.2964019735148193,3.2963831070036207,0.011152706108987331,0.6130892634391785,0.003228639718145132,-0.9249883890151978,0.004472632426768541,0.7383201305856651,0.0,174.64831942691464,174.64831942691464,0.3484685049179684,0.15051214396953583,0.0074050347320735455,0.027967046618115426,1.0,22.477739726394486,1.5369313411837708,0,0,1,709.0856118605526,0.03072562297938319,0.19447222045027956,2.6694266979898886,-41.294685569849435,-1.3031802678427964,3.2964019735148193,3.282515961429067,0.013886012085752242,0,1.377895971817955,64.61490876972675
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,25.78453656244545,1.5458354443734776,-44.58376505394578,-0.9612142676807782,11.437009582279963,1,0.0,0,0,0.17718772293421062,1.0,28.15472984313965,4.739523410797119,1,1,6,18,1,174.54830928912722,-56.221927642822266,-0.10258004069328308,-56.322120666503906,-4.6287617683410645,-56.322120666503906,-4.6287617683410645,37.06755447387695,6.438013553619385,0.9248912334442139,0.011625148355960846,14.649112701416016,39.67675018310547,1,33.08418273925781,4.313814163208008,19.494094848632812,39.67951965332031,0.17718772293421062,33.08418273925781,4.313814163208008,28.52180280051453,3.1881951872149252,4.562379938743284,1.1256189759930824,0.0,1,3.306808823922283,3.306796836050963,0.008904103189706802,0.6525471806526184,0.005635958164930344,-0.8774957060813904,0.006337031256407499,0.7732345101580365,0.0,174.683233806487,174.683233806487,0.383376461228969,0.21366102993488312,0.01168891042470932,0.007450771175377815,1.0,25.781050474861686,1.6889928321383643,0,0,1,705.7823011120854,0.03524103608926831,0.18233043586707964,2.6386979729389255,-44.595486284362096,-1.1039335839481828,3.306808823922286,3.291245153591544,0.01556367033074224,0,1.504856877381198,64.81556221842766
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,29.13182260209085,1.6995678202278661,-47.92847014902581,-0.7589636767384969,12.290138847922682,1,0.0,0,0,0.20987493412034003,1.0,31.339508056640625,4.861785888671875,0,0,6,18,1,174.59553289688355,-56.221927642822266,-0.10258004069328308,-60.826148986816406,-5.069952011108398,-60.826148986816406,-5.069952011108398,41.499359130859375,7.354548454284668,0.9429282546043396,0.030904628336429596,13.808818817138672,49.119239807128906,0,37.51519012451172,5.20414924621582,18.704336166381836,49.121795654296875,0.20987493412034003,37.51519012451172,5.20414924621582,31.958978670921784,3.395861461526427,5.556211453589934,1.8082877846893932,0.0,1,3.3507888144418976,3.350772127229162,0.010574988089501858,0.6620030999183655,0.004429633263498545,-0.8690657615661621,0.005139011424034834,0.8037556373510616,0.0,174.71375493368004,174.71375493368004,0.32686074559135964,0.227349653840065,0.010189339518547058,0.007262606880919786,1.0,29.128103065786835,1.8471845909950844,0,0,1,702.4352485211602,0.03981624148148013,0.17135721929649605,2.674191837485363,-47.940432346534124,-0.9061419760656411,3.3507888144418945,3.3361949374037283,0.01459387703816617,0,1.6332083119235823,67.39651970565319
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,32.47788231260721,1.8575281910596004,-51.27240438605532,-0.5610473218912078,12.471356592776532,1,0.0,0,0,0.19732839065441288,1.0,34.520179748535156,4.978874683380127,1,1,6,18,1,174.63691060976234,-56.221927642822266,-0.10258004069328308,-60.814170837402344,-5.128865718841553,-60.814170837402344,-5.128865718841553,41.481197357177734,7.411859035491943,0.9461456537246704,0.02675233781337738,13.849675178527832,49.7059440612793,1,37.49903106689453,5.232684135437012,18.655742645263672,49.70885467529297,0.19732839065441288,37.49903106689453,5.232684135437012,35.27053538690684,3.5331200356393815,2.228495679987689,1.6995640997976302,0.0,1,3.3497952165006697,3.3497792468203746,0.010343600064516068,0.6573342680931091,0.0029839491471648216,-0.8599405884742737,0.003747333539649844,0.8082604672738023,0.0,174.71825976360276,174.71825976360276,0.3313601770773955,0.22727282345294952,0.008064405992627144,0.009441388315300274,1.0,32.47179468071677,2.0493092474277197,0,0,1,699.0915569062303,0.04438685263590253,0.16362995689660664,2.6787456461180335,-51.286697265170964,-0.7523918970698391,3.3497952165006804,3.3360799142111426,0.013715302289537767,0,1.80597925069404,65.13188406825066
